"PercentageofYardagecoveredbyTeeShotsPar5s_RANKTHISWEEK_2016","PercentageofYardagecoveredbyTeeShotsPar5s_RANKLASTWEEK_2016","PercentageofYardagecoveredbyTeeShotsPar5s_PLAYERNAME_2016","PercentageofYardagecoveredbyTeeShotsPar5s_ROUNDS_2016","PercentageofYardagecoveredbyTeeShotsPar5s_AVGPct_2016","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALSHOTDISTANCE_2016","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALDISTANCE_2016","stat_name","year"
115,109,"Russell Knox",48,51.53,27707.4,53766,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
115,101,"Ryan Moore",40,51.53,27661.7,53680,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
117,116,"Geoff Ogilvy",37,51.49,30776.8,59771,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
118,113,"Thomas Aiken",42,51.47,25558.5,49655,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
119,117,"Retief Goosen",37,51.46,32409,62980,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
120,120,"Brian Harman",60,51.45,46293.9,89983,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
121,122,"Daniel Summerhays",55,51.42,40873.2,79482,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
122,128,"Jason Gore",51,51.4,36832.4,71659,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
123,125,"Brendon de Jonge",55,51.38,36405.6,70860,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
124,117,"Hiroshi Iwata",51,51.37,32944.2,64128,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
125,122,"Kyle Stanley",57,51.32,43316.3,84400,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
126,128,"Francesco Molinari",36,51.31,30910.4,60238,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
127,122,"Chris Kirk",51,51.3,37840.3,73760,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
128,126,"Louis Oosthuizen",25,51.27,11874.4,23161,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
128,126,"Johnson Wagner",44,51.27,33482.6,65301,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
130,130,"Erik Compton",45,51.24,31506.8,61486,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
131,130,"Miguel Angel Carballo",24,51.19,14360.1,28050,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
132,132,"Steve Wheatcroft",53,51.16,39497.9,77212,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
133,134,"Kyle Reifers",63,51.15,47506.9,92878,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
134,133,"DJ Trahan",23,51.14,12738.2,24910,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
135,134,"Tyler Aldridge",53,51.1,39454.6,77218,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
136,141,"Chris Stroud",52,51.09,40558.6,79379,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
137,144,"Tom Hoge",47,51.05,33942.5,66485,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
138,138,"Bill Haas",42,51.04,28700.9,56227,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
138,136,"Bernd Wiesberger",23,51.04,12319.2,24135,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
140,137,"Chez Reavie",56,51.03,44497.9,87196,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
141,139,"Zach Johnson",42,50.99,30755,60314,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
142,142,"Blayne Barber",44,50.96,37201.7,72996,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
143,142,"Henrik Norlander",41,50.95,27565.6,54098,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
143,144,"Cameron Smith",45,50.95,25804.1,50642,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
145,146,"Alex Cejka",47,50.93,28432.5,55829,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
145,140,"Jeff Overton",51,50.93,40704.1,79925,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
147,150,"Kevin Streelman",46,50.91,33452.4,65710,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
148,152,"William McGirt",54,50.89,45422.4,89253,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
149,146,"Matt Every",34,50.88,30475.9,59898,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
150,148,"Luke Guthrie",31,50.84,22966.5,45170,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
151,149,"Whee Kim",54,50.81,40384,79474,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
152,150,"Michael Kim",62,50.74,49549,97646,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
153,153,"Jamie Donaldson",28,50.67,20736.3,40921,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
154,155,"Graeme McDowell",33,50.6,20355.9,40232,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
154,158,"Martin Piller",37,50.6,27571.6,54493,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
154,155,"Andres Romero",22,50.6,14386.8,28434,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
157,167,"Vaughn Taylor",30,50.58,25911.7,51226,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
158,157,"Matt Kuchar",46,50.57,29040.6,57425,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
159,161,"Scott Langley",41,50.56,32657.4,64590,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
159,160,"Will Ma Kenzie",54,50.56,38654.4,76445,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
161,159,"Mark Hubbard",73,50.5,56743.6,112367,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
162,153,"George McNeill",33,50.48,26643.6,52778,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
163,165,"Cameron Tringale",47,50.45,41641.9,82537,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
164,166,"Roberto Castro",55,50.43,47034.6,93273,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
165,161,"Carl Pettersson",31,50.4,27789.1,55135,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
166,164,"Andrew Landry",24,50.38,13226,26255,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
167,171,"Luke Donald",49,50.33,30309.4,60220,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
168,167,"Freddie Jacobson",54,50.3,38498.1,76539,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
169,169,"Cameron Percy",22,50.29,14199.2,28233,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
170,177,"Kelly Kraft",35,50.25,21654.1,43091,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
171,161,"Jason Bohn",37,50.21,27920.4,55610,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
172,178,"Rob Oppenheim",37,50.19,28764.4,57309,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
173,172,"John Huh",51,50.17,41133.8,81997,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
174,173,"Peter Malnati",53,50.12,40434.7,80675,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
175,174,"Shane Bertsch",30,50.11,17303.6,34529,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
176,175,"Matthew Fitzpatrick",23,50.09,11744.1,23444,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
176,170,"Spencer Levin",62,50.09,44778.3,89394,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
178,176,"David Hearn",55,50.07,39883.2,79653,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
179,184,"Stuart Appleby",39,49.79,33185.2,66645,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
179,181,"Ben Crane",48,49.79,35356.8,71006,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
179,181,"Kevin Na",52,49.79,30692.6,61639,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
182,180,"Robert Allenby",35,49.75,23469.6,47176,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
183,179,"Brendon Todd",43,49.74,31702.9,63739,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
184,185,"Brice Garnett",29,49.67,15803.4,31815,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
185,186,"Bryce Molder",50,49.65,40205.9,80978,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
186,187,"Chad Collins",45,49.6,34098.7,68745,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
187,188,"Ken Duke",26,49.57,18358.1,37032,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
188,194,"DA Points",32,49.4,20839.5,42188,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
189,198,"Tim Wilkinson",40,49.36,25001.9,50656,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
190,189,"Zac Blair",56,49.31,38056.3,77174,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
191,191,"Jerry Kelly",44,49.3,26469.7,53695,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
192,192,"Steve Stricker",25,49.29,19296.9,39146,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
193,190,"Colt Knost",56,49.2,39236.4,79744,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
194,197,"Justin Hicks",26,49.17,23439.5,47671,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
195,193,"KJ Choi",47,49.14,37478.3,76261,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
196,199,"DH Lee",35,49.12,23897.2,48653,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
197,195,"Billy Hurley III",22,49.1,18086.9,36834,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
197,195,"Mark Wilson",42,49.1,30902.9,62944,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
199,200,"Lucas Lee",22,48.93,14988.5,30630,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
200,201,"Dicky Pride",33,48.9,23144.3,47331,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
201,202,"Jon Curran",55,48.46,36438,75188,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
202,203,"Abraham Ancer",26,48.3,16488.4,34138,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
203,204,"Justin Leonard",28,48.07,21178.6,44057,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
204,205,"Brian Gay",22,48.04,16649.3,34660,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
205,207,"Brian Stuard",24,47.96,17965,37461,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
206,206,"David Toms",38,47.77,31596.3,66148,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
207,208,"Darron Stiles",28,47.11,14320.8,30397,"PercentageofYardagecoveredbyTeeShotsPar5s",2016
