"LowestRound_RANKTHISWEEK_2005","LowestRound_RANKLASTWEEK_2005","LowestRound_PLAYERNAME_2005","LowestRound_ROUNDS_2005","LowestRound_VALUE_2005","LowestRound_TOURNCOURSE_2005","LowestRound_ROUND_2005","stat_name","year"
26,26,"Vijay Singh",111,63,NA,3,"LowestRound",2005
26,26,"Chris Smith",93,63,NA,2,"LowestRound",2005
26,26,"Kevin Stadler",96,63,NA,2,"LowestRound",2005
26,26,"Darron Stiles",78,63,NA,3,"LowestRound",2005
26,26,"Kevin Sutherland",89,63,NA,2,"LowestRound",2005
26,26,"Mario Tiziani",67,63,NA,1,"LowestRound",2005
26,26,"David Toms",87,63,NA,4,"LowestRound",2005
26,26,"Mike Weir",71,63,NA,2,"LowestRound",2005
26,26,"Lee Westwood",50,63,NA,3,"LowestRound",2005
26,26,"Mark Wilson",74,63,NA,3,"LowestRound",2005
69,69,"Stephen Ames",82,64,NA,2,"LowestRound",2005
69,69,"Arjun Atwal",65,64,NA,3,"LowestRound",2005
69,69,"Craig Barlow",81,64,NA,2,"LowestRound",2005
69,69,"Brian Bateman",98,64,NA,1,"LowestRound",2005
69,69,"Cameron Beckman",96,64,NA,2,"LowestRound",2005
69,69,"Jason Bohn",91,64,NA,1,"LowestRound",2005
69,69,"Michael Bradley",12,64,NA,3,"LowestRound",2005
69,69,"Jeff Brehaut",71,64,NA,3,"LowestRound",2005
69,69,"Danny Briggs",70,64,NA,2,"LowestRound",2005
69,69,"Jaxon Brigman",8,64,NA,3,"LowestRound",2005
69,69,"Olin Browne",99,64,NA,4,"LowestRound",2005
69,69,"Jonathan Byrd",103,64,NA,4,"LowestRound",2005
69,69,"Mark Calcavecchia",92,64,NA,1,"LowestRound",2005
69,69,"Chad Campbell",95,64,NA,1,"LowestRound",2005
69,69,"KJ Choi",78,64,NA,1,"LowestRound",2005
69,69,"Tim Clark",92,64,NA,2,"LowestRound",2005
69,69,"Ben Curtis",65,64,NA,1,"LowestRound",2005
69,69,"John Daly",78,64,NA,1,"LowestRound",2005
69,69,"Robert Damron",89,64,NA,1,"LowestRound",2005
69,69,"Matt Davidson",53,64,NA,3,"LowestRound",2005
69,69,"Brian Davis",75,64,NA,1,"LowestRound",2005
69,69,"Marco Dawson",82,64,NA,1,"LowestRound",2005
69,69,"Steve Elkington",67,64,NA,3,"LowestRound",2005
69,69,"Todd Fischer",99,64,NA,1,"LowestRound",2005
69,69,"Fred Funk",102,64,NA,3,"LowestRound",2005
69,69,"Jim Furyk",94,64,NA,1,"LowestRound",2005
69,69,"Retief Goosen",71,64,NA,1,"LowestRound",2005
69,69,"Scott Gutschewski",86,64,NA,1,"LowestRound",2005
69,69,"Dudley Hart",84,64,NA,3,"LowestRound",2005
69,69,"JP Hayes",63,64,NA,3,"LowestRound",2005
69,69,"David Hearn",68,64,NA,1,"LowestRound",2005
69,69,"Scott Hend",75,64,NA,2,"LowestRound",2005
69,69,"JJ Henry",102,64,NA,1,"LowestRound",2005
69,69,"Mark Hensby",70,64,NA,4,"LowestRound",2005
69,69,"Tim Herron",100,64,NA,2,"LowestRound",2005
69,69,"Ryuji Imada",78,64,NA,1,"LowestRound",2005
69,69,"Lee Janzen",75,64,NA,2,"LowestRound",2005
69,69,"Steve Jones",56,64,NA,1,"LowestRound",2005
69,69,"Brendan Jones",81,64,NA,2,"LowestRound",2005
69,69,"Jerry Kelly",101,64,NA,1,"LowestRound",2005
69,69,"Neal Lancaster",95,64,NA,4,"LowestRound",2005
69,69,"Stephen Leaney",89,64,NA,2,"LowestRound",2005
69,69,"Thomas Levet",54,64,NA,1,"LowestRound",2005
69,69,"Steve Lowery",100,64,NA,1,"LowestRound",2005
69,69,"Dick Mast",8,64,NA,2,"LowestRound",2005
69,69,"Jim McGovern",7,64,NA,3,"LowestRound",2005
69,69,"Larry Mize",54,64,NA,3,"LowestRound",2005
69,69,"Colin Montgomerie",20,64,NA,1,"LowestRound",2005
69,69,"Sean OHair",103,64,NA,3,"LowestRound",2005
69,69,"Arron Oberholser",65,64,NA,1,"LowestRound",2005
69,69,"Geoff Ogilvy",97,64,NA,1,"LowestRound",2005
69,69,"Jose Maria Olazabal",55,64,NA,1,"LowestRound",2005
69,69,"Rod Pampling",89,64,NA,2,"LowestRound",2005
69,69,"Brenden Pappas",51,64,NA,1,"LowestRound",2005
69,69,"Corey Pavin",77,64,NA,2,"LowestRound",2005
69,69,"Pat Perez",89,64,NA,1,"LowestRound",2005
69,69,"Tim Petrovic",97,64,NA,4,"LowestRound",2005
69,69,"Phillip Price",77,64,NA,1,"LowestRound",2005
69,69,"Ted Purdy",122,64,NA,1,"LowestRound",2005
69,69,"Tom Purtzer",4,64,NA,4,"LowestRound",2005
69,69,"Rory Sabbatini",81,64,NA,4,"LowestRound",2005
69,69,"Heath Slocum",103,64,NA,3,"LowestRound",2005
69,69,"Jeff Sluman",94,64,NA,2,"LowestRound",2005
69,69,"Mike Springer",14,64,NA,1,"LowestRound",2005
69,69,"Steve Stricker",62,64,NA,1,"LowestRound",2005
69,69,"Vaughn Taylor",99,64,NA,3,"LowestRound",2005
69,69,"DJ Trahan",81,64,NA,1,"LowestRound",2005
69,69,"Kirk Triplett",55,64,NA,1,"LowestRound",2005
69,69,"Bob Tway",87,64,NA,1,"LowestRound",2005
69,69,"Omar Uresti",84,64,NA,4,"LowestRound",2005
69,69,"Tjaart van der Walt",56,64,NA,1,"LowestRound",2005
69,69,"Bo Van Pelt",112,64,NA,3,"LowestRound",2005
69,69,"Duffy Waldorf",86,64,NA,1,"LowestRound",2005
69,69,"Nick Watney",91,64,NA,1,"LowestRound",2005
69,69,"Brett Wetterich",76,64,NA,1,"LowestRound",2005
144,144,"Steve Allan",102,65,NA,2,"LowestRound",2005
144,144,"Robert Allenby",95,65,NA,2,"LowestRound",2005
144,144,"Jason Allred",75,65,NA,2,"LowestRound",2005
144,144,"Tommy Armour III",103,65,NA,2,"LowestRound",2005
144,144,"Paul Azinger",66,65,NA,2,"LowestRound",2005
144,144,"Rich Barcelo",8,65,NA,2,"LowestRound",2005
144,144,"Doug Barron",70,65,NA,4,"LowestRound",2005
144,144,"Notah Begay III",30,65,NA,1,"LowestRound",2005
144,144,"Craig Bowden",41,65,NA,1,"LowestRound",2005
144,144,"DJ Brigman",76,65,NA,4,"LowestRound",2005
144,144,"Mark Brooks",72,65,NA,3,"LowestRound",2005
144,144,"Jim Carter",62,65,NA,2,"LowestRound",2005
144,144,"Daniel Chopra",108,65,NA,4,"LowestRound",2005
144,144,"Stewart Cink",98,65,NA,2,"LowestRound",2005
144,144,"Darren Clarke",41,65,NA,2,"LowestRound",2005
144,144,"Paul Claxton",79,65,NA,3,"LowestRound",2005
144,144,"Gavin Coles",70,65,NA,1,"LowestRound",2005
144,144,"John Cook",72,65,NA,2,"LowestRound",2005
144,144,"Fred Couples",72,65,NA,1,"LowestRound",2005
144,144,"Chris DiMarco",83,65,NA,2,"LowestRound",2005
144,144,"Luke Donald",67,65,NA,3,"LowestRound",2005
144,144,"James Driscoll",73,65,NA,2,"LowestRound",2005
144,144,"David Duval",44,65,NA,2,"LowestRound",2005
144,144,"Bob Estes",92,65,NA,4,"LowestRound",2005
144,144,"Steve Flesch",90,65,NA,2,"LowestRound",2005
144,144,"Carlos Franco",78,65,NA,1,"LowestRound",2005
144,144,"David Frost",24,65,NA,2,"LowestRound",2005
144,144,"Sergio Garcia",73,65,NA,4,"LowestRound",2005
144,144,"Brian Gay",101,65,NA,2,"LowestRound",2005
144,144,"Tom Gillis",77,65,NA,2,"LowestRound",2005
144,144,"Jason Gore",28,65,NA,1,"LowestRound",2005
144,144,"Paul Gow",78,65,NA,2,"LowestRound",2005
144,144,"Paul Goydos",48,65,NA,2,"LowestRound",2005
144,144,"Mathias Gronberg",60,65,NA,1,"LowestRound",2005
144,144,"Todd Hamilton",94,65,NA,3,"LowestRound",2005
144,144,"Bob Heintz",67,65,NA,2,"LowestRound",2005
144,144,"Glen Hnatiuk",59,65,NA,1,"LowestRound",2005
144,144,"PH Horgan III",6,65,NA,2,"LowestRound",2005
144,144,"John Huston",90,65,NA,2,"LowestRound",2005
144,144,"Trevor Immelman",43,65,NA,3,"LowestRound",2005
144,144,"Richard Johnson",50,65,NA,3,"LowestRound",2005
144,144,"Hank Kuehne",84,65,NA,2,"LowestRound",2005
144,144,"Bernhard Langer",67,65,NA,3,"LowestRound",2005
144,144,"Franklin Langham",91,65,NA,1,"LowestRound",2005
144,144,"Brad Lardon",12,65,NA,1,"LowestRound",2005
144,144,"Frank Lickliter II",100,65,NA,2,"LowestRound",2005
144,144,"Will Ma Kenzie",75,65,NA,1,"LowestRound",2005
144,144,"Andrew Magee",82,65,NA,3,"LowestRound",2005
144,144,"Len Mattiace",86,65,NA,2,"LowestRound",2005
144,144,"Scott McCarron",78,65,NA,4,"LowestRound",2005
144,144,"Paul McGinley",24,65,NA,2,"LowestRound",2005
144,144,"Shaun Micheel",81,65,NA,1,"LowestRound",2005
144,144,"John Morgan",27,65,NA,1,"LowestRound",2005
144,144,"Kevin Na",88,65,NA,4,"LowestRound",2005
144,144,"Nick OHern",46,65,NA,2,"LowestRound",2005
144,144,"Mark OMeara",66,65,NA,1,"LowestRound",2005
144,144,"Jesper Parnevik",84,65,NA,4,"LowestRound",2005
144,144,"Scott Piercy",15,65,NA,2,"LowestRound",2005
144,144,"Nick Price",49,65,NA,1,"LowestRound",2005
144,144,"Loren Roberts",54,65,NA,4,"LowestRound",2005
144,144,"Adam Scott",72,65,NA,3,"LowestRound",2005
144,144,"Wes Short Jr",44,65,NA,2,"LowestRound",2005
144,144,"Joey Snyder III",102,65,NA,3,"LowestRound",2005
144,144,"Craig Stadler",24,65,NA,3,"LowestRound",2005
144,144,"Kevin Streelman",6,65,NA,1,"LowestRound",2005
144,144,"Hidemichi Tanaka",106,65,NA,4,"LowestRound",2005
144,144,"Hideto Tanihara",50,65,NA,4,"LowestRound",2005
144,144,"Roland Thatcher",75,65,NA,3,"LowestRound",2005
144,144,"Esteban Toledo",19,65,NA,1,"LowestRound",2005
144,144,"Grant Waite",19,65,NA,4,"LowestRound",2005
144,144,"Charlie Wi",67,65,NA,1,"LowestRound",2005
215,215,"Justin Bolli",65,66,NA,4,"LowestRound",2005
215,215,"Guy Boros",17,66,NA,1,"LowestRound",2005
215,215,"Tom Byrum",83,66,NA,1,"LowestRound",2005
215,215,"Angel Cabrera",32,66,NA,2,"LowestRound",2005
215,215,"Paul Casey",24,66,NA,1,"LowestRound",2005
215,215,"Alex Cejka",84,66,NA,1,"LowestRound",2005
215,215,"Jose Coceres",56,66,NA,1,"LowestRound",2005
215,215,"Chris Couch",4,66,NA,1,"LowestRound",2005
215,215,"Danny Ellis",22,66,NA,4,"LowestRound",2005
215,215,"Dan Forsman",52,66,NA,2,"LowestRound",2005
215,215,"Brent Geiberger",61,66,NA,1,"LowestRound",2005
215,215,"Bill Haas",21,66,NA,3,"LowestRound",2005
215,215,"Soren Hansen",4,66,NA,3,"LowestRound",2005
215,215,"Jeff Hart",63,66,NA,2,"LowestRound",2005
215,215,"Jason Hartwick",4,66,NA,1,"LowestRound",2005
215,215,"Peter Hedblom",4,66,NA,2,"LowestRound",2005
215,215,"Peter Jacobsen",31,66,NA,1,"LowestRound",2005
215,215,"Shingo Katayama",12,66,NA,2,"LowestRound",2005
215,215,"Jonathan Kaye",77,66,NA,2,"LowestRound",2005
215,215,"Skip Kendall",80,66,NA,2,"LowestRound",2005
215,215,"Tom Kite",31,66,NA,3,"LowestRound",2005
215,215,"Matt Kuchar",60,66,NA,3,"LowestRound",2005
215,215,"Ian Leggatt",30,66,NA,1,"LowestRound",2005
215,215,"Michael Long",72,66,NA,1,"LowestRound",2005
215,215,"Graeme McDowell",44,66,NA,2,"LowestRound",2005
215,215,"Spike McRoy",33,66,NA,3,"LowestRound",2005
215,215,"Rocco Mediate",73,66,NA,4,"LowestRound",2005
215,215,"Greg Owen",84,66,NA,3,"LowestRound",2005
215,215,"Craig Parry",48,66,NA,2,"LowestRound",2005
215,215,"Carl Paulson",36,66,NA,2,"LowestRound",2005
215,215,"Craig Perks",67,66,NA,3,"LowestRound",2005
215,215,"Dicky Pride",12,66,NA,1,"LowestRound",2005
215,215,"Brett Quigley",96,66,NA,3,"LowestRound",2005
215,215,"Rob Rashell",65,66,NA,1,"LowestRound",2005
215,215,"Tag Ridings",93,66,NA,2,"LowestRound",2005
215,215,"Chris Riley",67,66,NA,4,"LowestRound",2005
215,215,"Charl Schwartzel",10,66,NA,2,"LowestRound",2005
215,215,"Henrik Stenson",16,66,NA,1,"LowestRound",2005
215,215,"Hal Sutton",23,66,NA,4,"LowestRound",2005
215,215,"Toru Taniguchi",16,66,NA,2,"LowestRound",2005
215,215,"Jay Williamson",53,66,NA,3,"LowestRound",2005
215,215,"Garrett Willis",21,66,NA,1,"LowestRound",2005
215,215,"YE Yang",12,66,NA,3,"LowestRound",2005
258,258,"Chris Anderson",66,67,NA,1,"LowestRound",2005
258,258,"Brad Bryant",2,67,NA,1,"LowestRound",2005
258,258,"Bob Burns",40,67,NA,1,"LowestRound",2005
258,258,"Trevor Dodds",6,67,NA,1,"LowestRound",2005
258,258,"Nick Dougherty",20,67,NA,1,"LowestRound",2005
258,258,"Scott Dunlap",9,67,NA,1,"LowestRound",2005
258,258,"John Elliott",58,67,NA,2,"LowestRound",2005
258,258,"Kenneth Ferrie",10,67,NA,2,"LowestRound",2005
258,258,"Keiichiro Fukabori",4,67,NA,2,"LowestRound",2005
258,258,"Richard Green",37,67,NA,1,"LowestRound",2005
258,258,"Jay Haas",54,67,NA,3,"LowestRound",2005
258,258,"Gary Hallberg",4,67,NA,2,"LowestRound",2005
258,258,"Michael Harris",8,67,NA,3,"LowestRound",2005
258,258,"Rick Heath",4,67,NA,2,"LowestRound",2005
258,258,"Mike Heinen",17,67,NA,2,"LowestRound",2005
258,258,"Brian Henninger",7,67,NA,1,"LowestRound",2005
258,258,"David Howell",34,67,NA,4,"LowestRound",2005
258,258,"Bradley Hughes",52,67,NA,2,"LowestRound",2005
258,258,"Miguel Angel Jimenez",30,67,NA,4,"LowestRound",2005
258,258,"Per Ulrik Johansson",23,67,NA,2,"LowestRound",2005
258,258,"Troy Kelly",2,67,NA,2,"LowestRound",2005
258,258,"Maarten Lafeber",6,67,NA,3,"LowestRound",2005
258,258,"Wayne Levi",4,67,NA,2,"LowestRound",2005
258,258,"Spencer Levin",20,67,NA,3,"LowestRound",2005
258,258,"David Lundstrom",6,67,NA,1,"LowestRound",2005
258,258,"Sandy Lyle",13,67,NA,2,"LowestRound",2005
258,258,"John Maginnes",37,67,NA,1,"LowestRound",2005
258,258,"Blaine McCallister",29,67,NA,2,"LowestRound",2005
258,258,"Dennis Paulson",63,67,NA,1,"LowestRound",2005
258,258,"David Peoples",31,67,NA,4,"LowestRound",2005
258,258,"Dave Rummells",6,67,NA,1,"LowestRound",2005
258,258,"Gene Sauers",18,67,NA,2,"LowestRound",2005
258,258,"Tom Scherrer",8,67,NA,2,"LowestRound",2005
258,258,"Scott Simpson",25,67,NA,3,"LowestRound",2005
258,258,"Mike Standly",6,67,NA,4,"LowestRound",2005
258,258,"Chris Starkjohann",11,67,NA,4,"LowestRound",2005
258,258,"Jimmy Walker",23,67,NA,1,"LowestRound",2005
258,258,"Casey Wittenberg",26,67,NA,2,"LowestRound",2005
296,296,"Steven Alker",2,68,NA,1,"LowestRound",2005
296,296,"Steven Bowditch",4,68,NA,2,"LowestRound",2005
296,296,"Michael Campbell",20,68,NA,2,"LowestRound",2005
296,296,"Erik Compton",4,68,NA,2,"LowestRound",2005
296,296,"Bubba Dickerson",3,68,NA,1,"LowestRound",2005
296,296,"Ryan Dillon",4,68,NA,2,"LowestRound",2005
296,296,"Stephen Dodd",12,68,NA,2,"LowestRound",2005
296,296,"Brad Fabel",4,68,NA,4,"LowestRound",2005
296,296,"Gavin Flint",4,68,NA,4,"LowestRound",2005
296,296,"Robin Freeman",21,68,NA,2,"LowestRound",2005
296,296,"Hiroyuki Fujita",4,68,NA,2,"LowestRound",2005
296,296,"Nick Gilliam",8,68,NA,2,"LowestRound",2005
296,296,"Ken Green",8,68,NA,2,"LowestRound",2005
296,296,"Kevin Hall",4,68,NA,1,"LowestRound",2005
296,296,"Donnie Hammond",10,68,NA,2,"LowestRound",2005
296,296,"Scott Hoch",5,68,NA,1,"LowestRound",2005
296,296,"Mike Hulbert",11,68,NA,4,"LowestRound",2005
296,296,"Yasuharu Imano",4,68,NA,2,"LowestRound",2005
296,296,"Tripp Isenhour",18,68,NA,2,"LowestRound",2005
296,296,"Thongchai Jaidee",14,68,NA,2,"LowestRound",2005
296,296,"Joel Kribel",6,68,NA,3,"LowestRound",2005
296,296,"Sean Murphy",8,68,NA,4,"LowestRound",2005
296,296,"David Ogrin",4,68,NA,1,"LowestRound",2005
296,296,"Jeff Overton",2,68,NA,2,"LowestRound",2005
296,296,"Steve Pate",20,68,NA,1,"LowestRound",2005
296,296,"Ben Portie",4,68,NA,2,"LowestRound",2005
296,296,"Aron Price",4,68,NA,2,"LowestRound",2005
296,296,"Eric Ramsay",4,68,NA,4,"LowestRound",2005
296,296,"John Riegger",13,68,NA,2,"LowestRound",2005
296,296,"Akio Sadakata",6,68,NA,2,"LowestRound",2005
296,296,"Lloyd Saltman",4,68,NA,3,"LowestRound",2005
296,296,"Tino Schuster",4,68,NA,1,"LowestRound",2005
296,296,"Mike Small",8,68,NA,2,"LowestRound",2005
296,296,"Bob Sowards",18,68,NA,2,"LowestRound",2005
296,296,"Andre Stolz",28,68,NA,1,"LowestRound",2005
296,296,"Peter Tomasulo",8,68,NA,3,"LowestRound",2005
296,296,"Camilo Villegas",6,68,NA,2,"LowestRound",2005
296,296,"Euan Walters",41,68,NA,1,"LowestRound",2005
296,296,"Aaron Watkins",2,68,NA,2,"LowestRound",2005
296,296,"Willie Wood",9,68,NA,2,"LowestRound",2005
296,296,"Simon Yates",4,68,NA,2,"LowestRound",2005
337,337,"Joe Affrunti",4,69,NA,1,"LowestRound",2005
337,337,"Eric Axley",5,69,NA,2,"LowestRound",2005
337,337,"Colby Beckstrom",6,69,NA,1,"LowestRound",2005
337,337,"Jim Benepe",4,69,NA,1,"LowestRound",2005
337,337,"David Berganio Jr",2,69,NA,2,"LowestRound",2005
337,337,"Jay Don Blake",2,69,NA,1,"LowestRound",2005
337,337,"Ryan Brehm",4,69,NA,2,"LowestRound",2005
337,337,"Michael Clark II",4,69,NA,1,"LowestRound",2005
337,337,"Steve Collins",4,69,NA,2,"LowestRound",2005
337,337,"Clark Dennis",4,69,NA,1,"LowestRound",2005
337,337,"Bradley Dredge",4,69,NA,4,"LowestRound",2005
337,337,"Scott Drummond",4,69,NA,3,"LowestRound",2005
337,337,"Nick Faldo",14,69,NA,4,"LowestRound",2005
337,337,"Nick Flanagan",4,69,NA,3,"LowestRound",2005
337,337,"Jim Gallagher Jr",10,69,NA,2,"LowestRound",2005
337,337,"Stephen Gangluff",4,69,NA,1,"LowestRound",2005
337,337,"Tetsuji Hiratsuka",4,69,NA,2,"LowestRound",2005
337,337,"Gabriel Hjertstedt",6,69,NA,1,"LowestRound",2005
337,337,"Charley Hoffman",4,69,NA,2,"LowestRound",2005
337,337,"Keith Huber",2,69,NA,1,"LowestRound",2005
337,337,"Kevin Johnson",4,69,NA,2,"LowestRound",2005
337,337,"Chris Kamin",2,69,NA,2,"LowestRound",2005
337,337,"Simon Khan",4,69,NA,1,"LowestRound",2005
337,337,"Jason Knutzon",4,69,NA,1,"LowestRound",2005
337,337,"Luke List",6,69,NA,2,"LowestRound",2005
337,337,"Steve Marino",4,69,NA,1,"LowestRound",2005
337,337,"Casey Martin",3,69,NA,3,"LowestRound",2005
337,337,"Jonathan Mathias",2,69,NA,2,"LowestRound",2005
337,337,"Mark McCumber",4,69,NA,2,"LowestRound",2005
337,337,"James McLean",12,69,NA,3,"LowestRound",2005
337,337,"Matthew Richardson",4,69,NA,2,"LowestRound",2005
337,337,"Curt Saathoff",2,69,NA,2,"LowestRound",2005
337,337,"Steve Scott",3,69,NA,2,"LowestRound",2005
337,337,"Geoffrey Sisk",2,69,NA,2,"LowestRound",2005
337,337,"David Smail",4,69,NA,3,"LowestRound",2005
337,337,"Boyd Summerhays",16,69,NA,2,"LowestRound",2005
337,337,"Mark Tucker",2,69,NA,1,"LowestRound",2005
337,337,"Brian Watts",16,69,NA,1,"LowestRound",2005
375,375,"Perry Arthur",2,70,NA,2,"LowestRound",2005
375,375,"Peter Baker",2,70,NA,1,"LowestRound",2005
375,375,"Ahmad Bateman",4,70,NA,2,"LowestRound",2005
375,375,"John Bickerton",4,70,NA,2,"LowestRound",2005
375,375,"Brett Boner",3,70,NA,3,"LowestRound",2005
375,375,"Tim Conley",2,70,NA,2,"LowestRound",2005
375,375,"Paul Danielson",2,70,NA,2,"LowestRound",2005
375,375,"Simon Dyson",6,70,NA,1,"LowestRound",2005
375,375,"Matt Every",4,70,NA,4,"LowestRound",2005
375,375,"Niclas Fasth",10,70,NA,2,"LowestRound",2005
375,375,"Rick Fehr",2,70,NA,2,"LowestRound",2005
375,375,"Alastair Forsyth",2,70,NA,2,"LowestRound",2005
375,375,"Stephen Gallacher",10,70,NA,4,"LowestRound",2005
375,375,"Kelly Gibson",4,70,NA,1,"LowestRound",2005
375,375,"Jaime Gomez",2,70,NA,2,"LowestRound",2005
375,375,"Scott Gump",4,70,NA,2,"LowestRound",2005
375,375,"Tyler Hall",2,70,NA,2,"LowestRound",2005
375,375,"JB Holmes",2,70,NA,1,"LowestRound",2005
375,375,"Kazuhiko Hosokawa",4,70,NA,1,"LowestRound",2005
375,375,"Darrell Kestner",4,70,NA,2,"LowestRound",2005
375,375,"Kenny Knox",2,70,NA,2,"LowestRound",2005
375,375,"Paul Lawrie",4,70,NA,4,"LowestRound",2005
375,375,"James Lepp",2,70,NA,2,"LowestRound",2005
375,375,"Brian Madison",2,70,NA,1,"LowestRound",2005
375,375,"Roger Maltbie",3,70,NA,1,"LowestRound",2005
375,375,"Gary March",2,70,NA,1,"LowestRound",2005
375,375,"Greg Meyer",4,70,NA,2,"LowestRound",2005
375,375,"Chris Ming",2,70,NA,2,"LowestRound",2005
375,375,"Kelly Mitchum",10,70,NA,2,"LowestRound",2005
375,375,"Edoardo Molinari",4,70,NA,2,"LowestRound",2005
375,375,"John Morse",4,70,NA,2,"LowestRound",2005
375,375,"Greg Norman",6,70,NA,3,"LowestRound",2005
375,375,"Jay Overton",2,70,NA,2,"LowestRound",2005
375,375,"Jyoti Randhawa",8,70,NA,2,"LowestRound",2005
375,375,"David Roesch",2,70,NA,1,"LowestRound",2005
375,375,"Steve Schneiter",4,70,NA,4,"LowestRound",2005
375,375,"Matt Seppanen",2,70,NA,2,"LowestRound",2005
375,375,"Brandt Snedeker",6,70,NA,3,"LowestRound",2005
375,375,"Graeme Storm",4,70,NA,2,"LowestRound",2005
375,375,"Tadahiro Takayama",4,70,NA,4,"LowestRound",2005
375,375,"Stan Utley",5,70,NA,1,"LowestRound",2005
375,375,"Tom Watson",6,70,NA,3,"LowestRound",2005
375,375,"Steve Webster",8,70,NA,2,"LowestRound",2005
375,375,"Steve Wheatcroft",4,70,NA,2,"LowestRound",2005
375,375,"Michelle Wie",4,70,NA,1,"LowestRound",2005
375,375,"Don Yrene",6,70,NA,3,"LowestRound",2005
421,421,"Fulton Allem",6,71,NA,2,"LowestRound",2005
421,421,"George Burns",3,71,NA,1,"LowestRound",2005
421,421,"Marc Cayeux",4,71,NA,3,"LowestRound",2005
421,421,"Keith Clearwater",5,71,NA,1,"LowestRound",2005
421,421,"Roberto Coceres",2,71,NA,2,"LowestRound",2005
421,421,"Matt Doyle",2,71,NA,2,"LowestRound",2005
