"ProximitytoHolefrom_RANKTHISWEEK_2006","ProximitytoHolefrom_RANKLASTWEEK_2006","ProximitytoHolefrom_PLAYERNAME_2006","ProximitytoHolefrom_ROUNDS_2006","ProximitytoHolefrom_AVGDTP_2006","ProximitytoHolefrom_TOTALDISTANCEFEET_2006","ProximitytoHolefrom_OFSHOTS_2006","ProximitytoHolefrom_SCRAMBLINGRANK_2006","stat_name","year"
18,18,"Skip Kendall",72,NA,301.083,95,73,"ProximitytoHolefrom",2006
18,18,"Shaun Micheel",96,NA,370.417,116,127,"ProximitytoHolefrom",2006
18,18,"DA Points",82,NA,421.333,132,131,"ProximitytoHolefrom",2006
18,18,"Ian Poulter",53,NA,250.75,79,36,"ProximitytoHolefrom",2006
18,18,"Vijay Singh",103,NA,482.25,154,39,"ProximitytoHolefrom",2006
28,28,"Olin Browne",108,NA,529.5,162,152,"ProximitytoHolefrom",2006
28,28,"Marco Dawson",87,NA,446.25,136,121,"ProximitytoHolefrom",2006
28,28,"Todd Fischer",101,NA,519.167,158,117,"ProximitytoHolefrom",2006
28,28,"Mathew Goggin",72,NA,334.583,103,146,"ProximitytoHolefrom",2006
28,28,"Bill Haas",99,NA,511.583,156,48,"ProximitytoHolefrom",2006
28,28,"Ryuji Imada",105,NA,406.167,125,24,"ProximitytoHolefrom",2006
28,28,"David McKenzie",82,NA,352.25,109,112,"ProximitytoHolefrom",2006
28,28,"Rod Pampling",89,NA,369.917,113,85,"ProximitytoHolefrom",2006
28,28,"Tom Pernice Jr",108,NA,430.833,134,80,"ProximitytoHolefrom",2006
28,28,"Chris Riley",86,NA,378.083,116,26,"ProximitytoHolefrom",2006
28,28,"Jerry Smith",94,NA,406.583,125,41,"ProximitytoHolefrom",2006
28,28,"DJ Trahan",92,NA,450.167,140,128,"ProximitytoHolefrom",2006
28,28,"Omar Uresti",61,NA,336.417,104,7,"ProximitytoHolefrom",2006
41,41,"Stephen Ames",63,NA,225.75,68,58,"ProximitytoHolefrom",2006
41,41,"Mathias Gronberg",92,NA,495.167,149,125,"ProximitytoHolefrom",2006
41,41,"Jonathan Kaye",95,NA,534.167,162,102,"ProximitytoHolefrom",2006
41,41,"Bernhard Langer",77,NA,302.25,90,57,"ProximitytoHolefrom",2006
41,41,"Scott Verplank",88,NA,436,131,12,"ProximitytoHolefrom",2006
41,41,"Duffy Waldorf",96,NA,472.083,143,61,"ProximitytoHolefrom",2006
41,41,"Dean Wilson",115,NA,535.167,162,51,"ProximitytoHolefrom",2006
41,41,"Tiger Woods",55,NA,204.5,62,10,"ProximitytoHolefrom",2006
49,49,"Eric Axley",91,NA,470,137,121,"ProximitytoHolefrom",2006
49,49,"Bart Bryant",87,NA,425.833,125,142,"ProximitytoHolefrom",2006
49,49,"Chad Campbell",91,NA,401.667,119,93,"ProximitytoHolefrom",2006
49,49,"Harrison Frazar",95,NA,502.75,146,96,"ProximitytoHolefrom",2006
49,49,"Brian Gay",107,NA,580.5,169,5,"ProximitytoHolefrom",2006
49,49,"Retief Goosen",68,NA,327.5,97,108,"ProximitytoHolefrom",2006
49,49,"Paul Goydos",72,NA,437.25,128,25,"ProximitytoHolefrom",2006
49,49,"Ryan Hietala",61,NA,328,96,180,"ProximitytoHolefrom",2006
49,49,"Brandt Jobe",91,NA,390.417,115,154,"ProximitytoHolefrom",2006
49,49,"Mark OMeara",52,NA,180.167,53,67,"ProximitytoHolefrom",2006
49,49,"Jose Maria Olazabal",62,NA,209,61,95,"ProximitytoHolefrom",2006
60,60,"Aaron Baddeley",78,NA,504.5,145,51,"ProximitytoHolefrom",2006
60,60,"Jonathan Byrd",66,NA,296.333,84,20,"ProximitytoHolefrom",2006
60,60,"Danny Ellis",68,NA,311.583,89,90,"ProximitytoHolefrom",2006
60,60,"Lucas Glover",105,NA,521.5,150,129,"ProximitytoHolefrom",2006
60,60,"Lee Janzen",79,NA,425.833,121,184,"ProximitytoHolefrom",2006
60,60,"Stephen Leaney",84,NA,426.917,122,19,"ProximitytoHolefrom",2006
60,60,"Frank Lickliter II",99,NA,477.083,136,16,"ProximitytoHolefrom",2006
60,60,"Peter Lonard",77,NA,385.167,111,87,"ProximitytoHolefrom",2006
60,60,"Jeff Maggert",81,NA,471,133,178,"ProximitytoHolefrom",2006
60,60,"Tim Petrovic",95,NA,511.417,145,31,"ProximitytoHolefrom",2006
60,60,"Steve Stricker",64,NA,298.917,86,2,"ProximitytoHolefrom",2006
60,60,"Vaughn Taylor",88,NA,515.5,149,144,"ProximitytoHolefrom",2006
60,60,"Mike Weir",88,NA,374.5,108,79,"ProximitytoHolefrom",2006
73,73,"Michael Allen",84,NA,469.917,130,70,"ProximitytoHolefrom",2006
73,73,"Woody Austin",107,NA,683.667,192,43,"ProximitytoHolefrom",2006
73,73,"Bob Estes",85,NA,423.417,119,40,"ProximitytoHolefrom",2006
73,73,"Steve Flesch",119,NA,660.5,186,22,"ProximitytoHolefrom",2006
73,73,"Jeff Gove",91,NA,387,108,78,"ProximitytoHolefrom",2006
73,73,"Charles Howell III",96,NA,423.333,119,115,"ProximitytoHolefrom",2006
73,73,"Zach Johnson",98,NA,449.667,125,103,"ProximitytoHolefrom",2006
73,73,"JL Lewis",57,NA,352.75,98,76,"ProximitytoHolefrom",2006
73,73,"Shigeki Maruyama",94,NA,537.333,149,21,"ProximitytoHolefrom",2006
73,73,"Larry Mize",53,NA,286.25,79,33,"ProximitytoHolefrom",2006
73,73,"Greg Owen",79,NA,361.25,102,11,"ProximitytoHolefrom",2006
73,73,"Pat Perez",50,NA,294.917,83,166,"ProximitytoHolefrom",2006
73,73,"Jason Schultz",77,NA,361.167,101,119,"ProximitytoHolefrom",2006
73,73,"Patrick Sheehan",104,NA,692.917,192,60,"ProximitytoHolefrom",2006
87,87,"Robert Allenby",79,NA,364.833,99,131,"ProximitytoHolefrom",2006
87,87,"Tommy Armour III",65,NA,323.583,89,172,"ProximitytoHolefrom",2006
87,87,"Jason Bohn",104,NA,526.833,145,13,"ProximitytoHolefrom",2006
87,87,"David Branshaw",98,NA,504.167,136,38,"ProximitytoHolefrom",2006
87,87,"Brent Geiberger",99,NA,585.583,158,34,"ProximitytoHolefrom",2006
87,87,"Tim Herron",82,NA,353.667,97,148,"ProximitytoHolefrom",2006
87,87,"Steve Jones",83,NA,487.5,134,92,"ProximitytoHolefrom",2006
87,87,"Jesper Parnevik",84,NA,418.583,114,28,"ProximitytoHolefrom",2006
87,87,"Mike Sposa",68,NA,325.333,88,47,"ProximitytoHolefrom",2006
96,96,"Jeff Brehaut",100,NA,476.583,126,153,"ProximitytoHolefrom",2006
96,96,"Daniel Chopra",110,NA,593.75,158,105,"ProximitytoHolefrom",2006
96,96,"Tim Clark",80,NA,411.833,111,58,"ProximitytoHolefrom",2006
96,96,"Sergio Garcia",59,NA,280.75,75,183,"ProximitytoHolefrom",2006
96,96,"John Huston",74,NA,418.083,111,63,"ProximitytoHolefrom",2006
96,96,"Kent Jones",103,NA,449,120,136,"ProximitytoHolefrom",2006
96,96,"Troy Matteson",101,NA,602.417,161,97,"ProximitytoHolefrom",2006
96,96,"Geoff Ogilvy",76,NA,312.25,83,69,"ProximitytoHolefrom",2006
96,96,"Kevin Sutherland",100,NA,492.417,130,30,"ProximitytoHolefrom",2006
96,96,"Nicholas Thompson",96,NA,493.833,131,171,"ProximitytoHolefrom",2006
96,96,"Nick Watney",97,NA,647.25,171,15,"ProximitytoHolefrom",2006
107,107,"Chris DiMarco",83,NA,445.833,116,62,"ProximitytoHolefrom",2006
107,107,"Jason Gore",86,NA,484.333,127,170,"ProximitytoHolefrom",2006
107,107,"Nathan Green",108,NA,722.083,188,17,"ProximitytoHolefrom",2006
107,107,"Charley Hoffman",100,NA,610.917,158,137,"ProximitytoHolefrom",2006
107,107,"Will Ma Kenzie",91,NA,491,128,165,"ProximitytoHolefrom",2006
107,107,"Ryan Moore",68,NA,452,117,46,"ProximitytoHolefrom",2006
107,107,"Sean OHair",100,NA,566.5,147,139,"ProximitytoHolefrom",2006
107,107,"Carl Pettersson",95,NA,497.75,130,66,"ProximitytoHolefrom",2006
107,107,"Brett Quigley",109,NA,431.167,113,14,"ProximitytoHolefrom",2006
107,107,"Tag Ridings",103,NA,690.833,180,160,"ProximitytoHolefrom",2006
107,107,"Jeff Sluman",101,NA,539.25,140,71,"ProximitytoHolefrom",2006
107,107,"David Toms",76,NA,375.5,99,54,"ProximitytoHolefrom",2006
119,119,"Arjun Atwal",97,NA,617.167,159,113,"ProximitytoHolefrom",2006
119,119,"Henrik Bjornstad",97,NA,627.25,160,109,"ProximitytoHolefrom",2006
119,119,"Alex Cejka",93,NA,574.417,148,156,"ProximitytoHolefrom",2006
119,119,"Stewart Cink",93,NA,457.583,117,27,"ProximitytoHolefrom",2006
119,119,"John Cook",67,NA,376.417,97,28,"ProximitytoHolefrom",2006
119,119,"Chris Couch",75,NA,409.667,105,196,"ProximitytoHolefrom",2006
119,119,"Kris Cox",83,NA,449.917,115,118,"ProximitytoHolefrom",2006
119,119,"Bubba Dickerson",98,NA,637.25,161,181,"ProximitytoHolefrom",2006
119,119,"Fred Funk",106,NA,556.5,143,42,"ProximitytoHolefrom",2006
119,119,"Matt Hansen",68,NA,391.833,99,89,"ProximitytoHolefrom",2006
119,119,"Ian Leggatt",80,NA,572.667,147,164,"ProximitytoHolefrom",2006
119,119,"Davis Love III",85,NA,378.75,96,149,"ProximitytoHolefrom",2006
119,119,"Bob May",65,NA,406.5,104,144,"ProximitytoHolefrom",2006
119,119,"Jon Mills",68,NA,350.583,90,140,"ProximitytoHolefrom",2006
119,119,"Jeff Overton",95,NA,598.917,154,55,"ProximitytoHolefrom",2006
119,119,"Bob Tway",81,NA,506.5,128,147,"ProximitytoHolefrom",2006
119,119,"Tjaart van der Walt",60,NA,387.417,99,9,"ProximitytoHolefrom",2006
119,119,"Jimmy Walker",60,NA,375.75,95,175,"ProximitytoHolefrom",2006
119,119,"Mark Wilson",79,NA,395.667,100,82,"ProximitytoHolefrom",2006
138,138,"Billy Andrade",78,NA,398.333,99,72,"ProximitytoHolefrom",2006
138,138,"Craig Barlow",77,NA,323.083,80,159,"ProximitytoHolefrom",2006
138,138,"Ben Curtis",86,NA,420,105,116,"ProximitytoHolefrom",2006
138,138,"Brian Davis",92,NA,531.833,134,49,"ProximitytoHolefrom",2006
138,138,"Joe Durant",101,NA,715.75,178,133,"ProximitytoHolefrom",2006
138,138,"Tom Lehman",70,NA,284.333,71,155,"ProximitytoHolefrom",2006
138,138,"Len Mattiace",59,NA,356.417,89,143,"ProximitytoHolefrom",2006
138,138,"Adam Scott",70,NA,328.083,82,91,"ProximitytoHolefrom",2006
138,138,"Wes Short Jr",96,NA,648.167,161,194,"ProximitytoHolefrom",2006
138,138,"Paul Stankowski",70,NA,412.75,103,114,"ProximitytoHolefrom",2006
138,138,"Hidemichi Tanaka",74,NA,488.417,121,169,"ProximitytoHolefrom",2006
138,138,"Ron Whittaker",81,NA,492.583,123,167,"ProximitytoHolefrom",2006
150,150,"Rich Beem",85,NA,436.25,107,174,"ProximitytoHolefrom",2006
150,150,"KJ Choi",93,NA,586.5,144,67,"ProximitytoHolefrom",2006
150,150,"Ben Crane",85,NA,428.5,106,120,"ProximitytoHolefrom",2006
150,150,"Brad Faxon",78,NA,585.167,144,110,"ProximitytoHolefrom",2006
150,150,"David Howell",52,NA,178.417,44,173,"ProximitytoHolefrom",2006
150,150,"Daisuke Maruyama",83,NA,526.25,128,104,"ProximitytoHolefrom",2006
150,150,"Joey Sindelar",90,NA,513.667,127,177,"ProximitytoHolefrom",2006
157,157,"Stuart Appleby",83,NA,435.583,104,56,"ProximitytoHolefrom",2006
157,157,"Alex Aragon",63,NA,504.083,121,193,"ProximitytoHolefrom",2006
157,157,"Doug Barron",74,NA,574.833,139,23,"ProximitytoHolefrom",2006
157,157,"Michael Connell",51,NA,272.917,66,192,"ProximitytoHolefrom",2006
157,157,"John Engler Jr",69,NA,416.333,99,176,"ProximitytoHolefrom",2006
157,157,"Todd Hamilton",72,NA,498.167,120,191,"ProximitytoHolefrom",2006
157,157,"JP Hayes",55,NA,396,95,75,"ProximitytoHolefrom",2006
157,157,"Greg Kraft",79,NA,557,135,88,"ProximitytoHolefrom",2006
157,157,"Billy Mayfair",94,NA,514.833,124,35,"ProximitytoHolefrom",2006
157,157,"Ted Purdy",103,NA,571.917,136,168,"ProximitytoHolefrom",2006
157,157,"John Rollins",93,NA,516.583,123,182,"ProximitytoHolefrom",2006
157,157,"Rory Sabbatini",84,NA,458.75,110,50,"ProximitytoHolefrom",2006
169,169,"Fred Couples",52,NA,206.583,49,150,"ProximitytoHolefrom",2006
169,169,"John Daly",51,NA,340.167,80,186,"ProximitytoHolefrom",2006
169,169,"James Driscoll",80,NA,465.417,110,160,"ProximitytoHolefrom",2006
169,169,"Steve Elkington",52,NA,307.917,73,6,"ProximitytoHolefrom",2006
169,169,"Ernie Els",69,NA,324.25,77,53,"ProximitytoHolefrom",2006
169,169,"Robert Garrigus",85,NA,665.333,157,158,"ProximitytoHolefrom",2006
169,169,"Thomas Levet",53,NA,362.583,85,81,"ProximitytoHolefrom",2006
169,169,"Joe Ogilvie",95,NA,622.083,146,45,"ProximitytoHolefrom",2006
169,169,"Bo Van Pelt",102,NA,612,143,99,"ProximitytoHolefrom",2006
169,169,"Brett Wetterich",82,NA,532.833,126,178,"ProximitytoHolefrom",2006
179,179,"Shane Bertsch",104,NA,680.75,156,105,"ProximitytoHolefrom",2006
179,179,"David Duval",71,NA,474.833,109,187,"ProximitytoHolefrom",2006
179,179,"Steve Lowery",99,NA,659,152,111,"ProximitytoHolefrom",2006
179,179,"Heath Slocum",96,NA,620.75,143,141,"ProximitytoHolefrom",2006
183,183,"Kenny Perry",73,NA,433.667,99,162,"ProximitytoHolefrom",2006
184,184,"Hunter Mahan",98,NA,743.25,166,150,"ProximitytoHolefrom",2006
184,184,"Phil Mickelson",74,NA,382.667,85,138,"ProximitytoHolefrom",2006
184,184,"Roger Tambellini",64,NA,429.583,96,195,"ProximitytoHolefrom",2006
184,184,"Vance Veazey",59,NA,452.25,101,189,"ProximitytoHolefrom",2006
184,184,"Bubba Watson",83,NA,591.083,131,83,"ProximitytoHolefrom",2006
189,189,"Mark Calcavecchia",94,NA,701.667,153,130,"ProximitytoHolefrom",2006
189,189,"Robert Gamez",94,NA,791.25,173,135,"ProximitytoHolefrom",2006
191,191,"Freddie Jacobson",56,NA,451.25,96,101,"ProximitytoHolefrom",2006
191,191,"Ryan Palmer",101,NA,799,172,74,"ProximitytoHolefrom",2006
191,191,"Chris Smith",67,NA,421.917,91,185,"ProximitytoHolefrom",2006
194,194,"Scott Gutschewski",53,NA,438.833,89,190,"ProximitytoHolefrom",2006
195,195,"Arron Oberholser",82,NA,436,87,98,"ProximitytoHolefrom",2006
196,196,"Greg Chalmers",71,NA,504.333,98,126,"ProximitytoHolefrom",2006
