"SandSavesfrom1020yards_RANKTHISWEEK_2006","SandSavesfrom1020yards_RANKLASTWEEK_2006","SandSavesfrom1020yards_PLAYERNAME_2006","SandSavesfrom1020yards_ROUNDS_2006","SandSavesfrom1020yards_Pct_2006","SandSavesfrom1020yards_OFSAVES_2006","SandSavesfrom1020yards_OFBUNKERS_2006","stat_name","year"
81,81,"Arron Oberholser",82,53.7,29,54,"SandSavesfrom1020yards",2006
82,82,"Bob Estes",85,53.57,30,56,"SandSavesfrom1020yards",2006
83,83,"Mark Calcavecchia",94,53.52,38,71,"SandSavesfrom1020yards",2006
84,84,"Brian Davis",92,53.49,46,86,"SandSavesfrom1020yards",2006
84,84,"Bob May",65,53.49,23,43,"SandSavesfrom1020yards",2006
86,86,"Woody Austin",107,53.19,50,94,"SandSavesfrom1020yards",2006
87,87,"Justin Leonard",83,53.06,26,49,"SandSavesfrom1020yards",2006
88,88,"Billy Mayfair",94,52.94,36,68,"SandSavesfrom1020yards",2006
88,88,"Adam Scott",70,52.94,18,34,"SandSavesfrom1020yards",2006
88,88,"Charles Warren",93,52.94,27,51,"SandSavesfrom1020yards",2006
91,91,"Charley Hoffman",100,52.86,37,70,"SandSavesfrom1020yards",2006
91,91,"Dean Wilson",115,52.86,37,70,"SandSavesfrom1020yards",2006
93,93,"Ian Poulter",53,52.78,19,36,"SandSavesfrom1020yards",2006
94,94,"Ryan Hietala",61,52.63,20,38,"SandSavesfrom1020yards",2006
94,94,"Shigeki Maruyama",94,52.63,40,76,"SandSavesfrom1020yards",2006
94,94,"Daisuke Maruyama",83,52.63,30,57,"SandSavesfrom1020yards",2006
97,97,"Nicholas Thompson",96,52.56,41,78,"SandSavesfrom1020yards",2006
98,98,"Camilo Villegas",95,52.17,36,69,"SandSavesfrom1020yards",2006
99,99,"David Duval",71,52,26,50,"SandSavesfrom1020yards",2006
99,99,"Jose Maria Olazabal",62,52,13,25,"SandSavesfrom1020yards",2006
101,101,"Steve Jones",83,51.85,28,54,"SandSavesfrom1020yards",2006
102,102,"JP Hayes",55,51.61,16,31,"SandSavesfrom1020yards",2006
102,102,"Hunter Mahan",98,51.61,32,62,"SandSavesfrom1020yards",2006
102,102,"Shaun Micheel",96,51.61,32,62,"SandSavesfrom1020yards",2006
105,105,"Brad Faxon",78,51.47,35,68,"SandSavesfrom1020yards",2006
106,106,"Robert Garrigus",85,51.39,37,72,"SandSavesfrom1020yards",2006
107,107,"Mark OMeara",52,51.35,19,37,"SandSavesfrom1020yards",2006
107,107,"Tom Pernice Jr",108,51.35,38,74,"SandSavesfrom1020yards",2006
109,109,"John Daly",51,51.28,20,39,"SandSavesfrom1020yards",2006
110,110,"Jeff Brehaut",100,51.22,42,82,"SandSavesfrom1020yards",2006
111,111,"Stephen Leaney",84,51.16,22,43,"SandSavesfrom1020yards",2006
112,112,"Paul Stankowski",70,51.06,24,47,"SandSavesfrom1020yards",2006
113,113,"Paul Goydos",72,51.02,25,49,"SandSavesfrom1020yards",2006
114,114,"Kris Cox",83,50.98,26,51,"SandSavesfrom1020yards",2006
115,115,"Robert Allenby",79,50.94,27,53,"SandSavesfrom1020yards",2006
116,116,"Jeff Overton",95,50.77,33,65,"SandSavesfrom1020yards",2006
116,116,"Heath Slocum",96,50.77,33,65,"SandSavesfrom1020yards",2006
118,118,"Jason Gore",86,50.72,35,69,"SandSavesfrom1020yards",2006
119,119,"Carlos Franco",86,50.68,37,73,"SandSavesfrom1020yards",2006
120,120,"James Driscoll",80,50.63,40,79,"SandSavesfrom1020yards",2006
121,121,"Shane Bertsch",104,50.62,41,81,"SandSavesfrom1020yards",2006
121,121,"Mathias Gronberg",92,50.62,41,81,"SandSavesfrom1020yards",2006
123,123,"Stephen Ames",63,50,22,44,"SandSavesfrom1020yards",2006
123,123,"Sergio Garcia",59,50,20,40,"SandSavesfrom1020yards",2006
123,123,"Len Mattiace",59,50,27,54,"SandSavesfrom1020yards",2006
123,123,"Jason Schultz",77,50,22,44,"SandSavesfrom1020yards",2006
123,123,"Joey Sindelar",90,50,28,56,"SandSavesfrom1020yards",2006
123,123,"Vance Veazey",59,50,21,42,"SandSavesfrom1020yards",2006
123,123,"Brett Wetterich",82,50,33,66,"SandSavesfrom1020yards",2006
130,130,"Jason Bohn",104,49.43,43,87,"SandSavesfrom1020yards",2006
131,131,"Bo Van Pelt",102,49.41,42,85,"SandSavesfrom1020yards",2006
132,132,"Olin Browne",108,49.35,38,77,"SandSavesfrom1020yards",2006
133,133,"JB Holmes",81,49.18,30,61,"SandSavesfrom1020yards",2006
134,134,"Tim Herron",82,49.09,27,55,"SandSavesfrom1020yards",2006
135,135,"Jonathan Byrd",66,48.98,24,49,"SandSavesfrom1020yards",2006
136,136,"Ryan Moore",68,48.89,22,45,"SandSavesfrom1020yards",2006
137,137,"Corey Pavin",74,48.72,19,39,"SandSavesfrom1020yards",2006
138,138,"Nick Watney",97,48.53,33,68,"SandSavesfrom1020yards",2006
139,139,"JL Lewis",57,48.33,29,60,"SandSavesfrom1020yards",2006
140,140,"Ryan Palmer",101,47.76,32,67,"SandSavesfrom1020yards",2006
141,141,"Rich Beem",85,47.69,31,65,"SandSavesfrom1020yards",2006
142,142,"Billy Andrade",78,47.62,20,42,"SandSavesfrom1020yards",2006
142,142,"John Cook",67,47.62,20,42,"SandSavesfrom1020yards",2006
142,142,"Matt Hansen",68,47.62,20,42,"SandSavesfrom1020yards",2006
145,145,"Bill Haas",99,47.37,36,76,"SandSavesfrom1020yards",2006
145,145,"Omar Uresti",61,47.37,18,38,"SandSavesfrom1020yards",2006
147,147,"DA Points",82,47.3,35,74,"SandSavesfrom1020yards",2006
148,148,"Craig Barlow",77,47.27,26,55,"SandSavesfrom1020yards",2006
149,149,"Frank Lickliter II",99,47.06,32,68,"SandSavesfrom1020yards",2006
150,150,"Ron Whittaker",81,46.81,22,47,"SandSavesfrom1020yards",2006
151,151,"Danny Ellis",68,46.51,20,43,"SandSavesfrom1020yards",2006
151,151,"Jon Mills",68,46.51,20,43,"SandSavesfrom1020yards",2006
151,151,"Greg Owen",79,46.51,20,43,"SandSavesfrom1020yards",2006
154,154,"John Rollins",93,46.48,33,71,"SandSavesfrom1020yards",2006
155,155,"Mathew Goggin",72,46.34,19,41,"SandSavesfrom1020yards",2006
156,156,"Troy Matteson",101,46.27,31,67,"SandSavesfrom1020yards",2006
157,157,"Michael Connell",51,46.15,18,39,"SandSavesfrom1020yards",2006
158,158,"Ben Curtis",86,46.03,29,63,"SandSavesfrom1020yards",2006
159,159,"Lucas Glover",105,45.95,34,74,"SandSavesfrom1020yards",2006
159,159,"Tjaart van der Walt",60,45.95,17,37,"SandSavesfrom1020yards",2006
161,161,"JJ Henry",96,45.65,21,46,"SandSavesfrom1020yards",2006
161,161,"Roger Tambellini",64,45.65,21,46,"SandSavesfrom1020yards",2006
163,163,"Todd Fischer",101,45.45,35,77,"SandSavesfrom1020yards",2006
164,164,"Bernhard Langer",77,45,18,40,"SandSavesfrom1020yards",2006
165,165,"Bob Tway",81,44.83,26,58,"SandSavesfrom1020yards",2006
166,166,"Thomas Levet",53,44.64,25,56,"SandSavesfrom1020yards",2006
167,167,"Ben Crane",85,44.44,20,45,"SandSavesfrom1020yards",2006
167,167,"David Howell",52,44.44,12,27,"SandSavesfrom1020yards",2006
169,169,"Alex Cejka",93,43.9,18,41,"SandSavesfrom1020yards",2006
170,170,"Zach Johnson",98,43.86,25,57,"SandSavesfrom1020yards",2006
171,171,"Brent Geiberger",99,43.75,28,64,"SandSavesfrom1020yards",2006
172,172,"Henrik Bjornstad",97,43.24,32,74,"SandSavesfrom1020yards",2006
172,172,"Tom Lehman",70,43.24,16,37,"SandSavesfrom1020yards",2006
174,174,"Brian Bateman",69,43.18,19,44,"SandSavesfrom1020yards",2006
175,175,"Will Ma Kenzie",91,43.14,22,51,"SandSavesfrom1020yards",2006
176,176,"Scott Gutschewski",53,42.86,18,42,"SandSavesfrom1020yards",2006
176,176,"Bubba Watson",83,42.86,27,63,"SandSavesfrom1020yards",2006
178,178,"Patrick Sheehan",104,42.65,29,68,"SandSavesfrom1020yards",2006
179,179,"Todd Hamilton",72,42.62,26,61,"SandSavesfrom1020yards",2006
180,180,"Alex Aragon",63,42.5,17,40,"SandSavesfrom1020yards",2006
181,181,"Tommy Armour III",65,42.31,22,52,"SandSavesfrom1020yards",2006
182,182,"Fred Couples",52,42.11,16,38,"SandSavesfrom1020yards",2006
183,183,"Joe Durant",101,41.77,33,79,"SandSavesfrom1020yards",2006
184,184,"Larry Mize",53,41.67,10,24,"SandSavesfrom1020yards",2006
185,185,"Eric Axley",91,41.1,30,73,"SandSavesfrom1020yards",2006
186,186,"Bart Bryant",87,41.03,16,39,"SandSavesfrom1020yards",2006
187,187,"Jimmy Walker",60,40,20,50,"SandSavesfrom1020yards",2006
188,188,"Davis Love III",85,39.39,26,66,"SandSavesfrom1020yards",2006
189,189,"Chris Couch",75,38.71,24,62,"SandSavesfrom1020yards",2006
190,190,"Ted Purdy",103,36.99,27,73,"SandSavesfrom1020yards",2006
191,191,"Briny Baird",81,36.59,15,41,"SandSavesfrom1020yards",2006
192,192,"Pat Perez",50,35.14,13,37,"SandSavesfrom1020yards",2006
193,193,"Chris Smith",67,34.88,15,43,"SandSavesfrom1020yards",2006
194,194,"Jonathan Kaye",95,34.29,24,70,"SandSavesfrom1020yards",2006
195,195,"Greg Kraft",79,33.33,17,51,"SandSavesfrom1020yards",2006
195,195,"Phil Mickelson",74,33.33,11,33,"SandSavesfrom1020yards",2006
