"ConsecutiveFairwaysHit_RANKTHISWEEK_2006","ConsecutiveFairwaysHit_RANKLASTWEEK_2006","ConsecutiveFairwaysHit_PLAYERNAME_2006","ConsecutiveFairwaysHit_EVENTS_2006","ConsecutiveFairwaysHit_BESTSTREAK_2006","ConsecutiveFairwaysHit_CURRENTSTREAK_2006","stat_name","year"
333,333,"Len Mattiace",22,8,NA,"ConsecutiveFairwaysHit",2006
333,333,"Madalitso Muthiya",3,8,4,"ConsecutiveFairwaysHit",2006
333,333,"Deane Pappas",1,8,1,"ConsecutiveFairwaysHit",2006
333,333,"Jim Payne",1,8,1,"ConsecutiveFairwaysHit",2006
333,333,"Rod Perry",2,8,2,"ConsecutiveFairwaysHit",2006
333,333,"David Smail",1,8,2,"ConsecutiveFairwaysHit",2006
333,333,"Hideto Tanihara",2,8,NA,"ConsecutiveFairwaysHit",2006
333,333,"Phil Tataurangi",19,8,NA,"ConsecutiveFairwaysHit",2006
333,333,"Simon Wakefield",2,8,NA,"ConsecutiveFairwaysHit",2006
333,333,"Michelle Wie",3,8,8,"ConsecutiveFairwaysHit",2006
333,333,"Lee Williams",1,8,6,"ConsecutiveFairwaysHit",2006
365,365,"John Aber",1,7,3,"ConsecutiveFairwaysHit",2006
365,365,"Thomas Aiken",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Stephen Behr",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Frank Bensel",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Gregory Bourdy",1,7,7,"ConsecutiveFairwaysHit",2006
365,365,"JB Bump",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Bronson Burgoon",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Bobby Clampett",1,7,7,"ConsecutiveFairwaysHit",2006
365,365,"Scott Dunlap",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Simon Dyson",2,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Bobby Elliott",1,7,2,"ConsecutiveFairwaysHit",2006
365,365,"Keith Fergus",1,7,7,"ConsecutiveFairwaysHit",2006
365,365,"Stephen Gangluff",2,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Kevin Giancola",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Tom Gillis",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"George Goich",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Darren Griff",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Brian Guetz",1,7,6,"ConsecutiveFairwaysHit",2006
365,365,"Ryan Helminen",1,7,2,"ConsecutiveFairwaysHit",2006
365,365,"Mikko Ilonen",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Thongchai Jaidee",2,7,7,"ConsecutiveFairwaysHit",2006
365,365,"Spencer Levin",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"John Mallinger",3,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Eric Manning",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Mike Martin",1,7,2,"ConsecutiveFairwaysHit",2006
365,365,"Timothy ONeal",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"David Ogrin",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Rob Oppenheim",2,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"David Peoples",4,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Chris Perry",3,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Jyoti Randhawa",2,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Stephen Reed",1,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Marco Ruiz",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Tom Scherrer",4,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Troy Schleicher",1,7,1,"ConsecutiveFairwaysHit",2006
365,365,"Phil Schmitt",2,7,3,"ConsecutiveFairwaysHit",2006
365,365,"Paul Sheehan",1,7,2,"ConsecutiveFairwaysHit",2006
365,365,"Mike Springer",6,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Chip Sullivan",1,7,7,"ConsecutiveFairwaysHit",2006
365,365,"Boyd Summerhays",13,7,5,"ConsecutiveFairwaysHit",2006
365,365,"Anthony Wall",3,7,NA,"ConsecutiveFairwaysHit",2006
365,365,"Paul Wightman",1,7,2,"ConsecutiveFairwaysHit",2006
365,365,"Fuzzy Zoeller",1,7,2,"ConsecutiveFairwaysHit",2006
408,408,"Fulton Allem",2,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Philip Archer",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Sam Arnold",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Benoit Beisser",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"David Berganio Jr",2,6,2,"ConsecutiveFairwaysHit",2006
408,408,"Brett Bingham",1,6,2,"ConsecutiveFairwaysHit",2006
408,408,"Phil Blackmar",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Ben Bunny",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Angel Cabrera",12,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Russ Cochran",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Charles Coody",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Stephen Dodd",3,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Mike Donald",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Nick Dougherty",3,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Bradley Dredge",2,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Jason Dufner",2,6,5,"ConsecutiveFairwaysHit",2006
408,408,"Ken Duke",2,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Jamie Elliott",1,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Matt Every",3,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Brad Fritsch",2,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Kelly Gibson",2,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Andres Gonzales",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Richard Green",4,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Anders Hansen",1,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Peter Hedblom",2,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Mike Heinen",5,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Scott Hend",6,6,4,"ConsecutiveFairwaysHit",2006
408,408,"Nolan Henke",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Steve Hummel",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Jim Kane",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Darrell Kestner",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Nate Lashley",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Jamie Lovemark",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Sandy Lyle",3,6,4,"ConsecutiveFairwaysHit",2006
408,408,"Korey Mahoney",2,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Roger Maltbie",1,6,2,"ConsecutiveFairwaysHit",2006
408,408,"Gary March",1,6,3,"ConsecutiveFairwaysHit",2006
408,408,"Parker McLachlin",2,6,2,"ConsecutiveFairwaysHit",2006
408,408,"Scott Miller",3,6,2,"ConsecutiveFairwaysHit",2006
408,408,"Stiles Mitchell",2,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Edoardo Molinari",6,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Clay Ogden",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"David Oh",2,6,1,"ConsecutiveFairwaysHit",2006
408,408,"John Panek",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Darren Parris",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Tim Parun",1,6,6,"ConsecutiveFairwaysHit",2006
408,408,"Phillip Price",1,6,6,"ConsecutiveFairwaysHit",2006
408,408,"Sam Randolph",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Tim Ruddo",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Mike Standly",1,6,1,"ConsecutiveFairwaysHit",2006
408,408,"Chris Starkjohann",1,6,6,"ConsecutiveFairwaysHit",2006
408,408,"Kyle Thompson",1,6,6,"ConsecutiveFairwaysHit",2006
408,408,"Peter Uihlein",1,6,NA,"ConsecutiveFairwaysHit",2006
408,408,"Rich Weston",1,6,2,"ConsecutiveFairwaysHit",2006
408,408,"Thaworn Wiratchant",3,6,3,"ConsecutiveFairwaysHit",2006
463,463,"Cliff Bailey",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Jim Carter",3,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Keith Clearwater",2,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Chad Collins",1,5,2,"ConsecutiveFairwaysHit",2006
463,463,"Stuart Deane",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Trevor Dodds",2,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Frank Dully",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Niclas Fasth",4,5,2,"ConsecutiveFairwaysHit",2006
463,463,"Ernie Gonzalez",1,5,5,"ConsecutiveFairwaysHit",2006
463,463,"Todd Halpen",1,5,2,"ConsecutiveFairwaysHit",2006
463,463,"Wes Heffernan",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"PH Horgan III",1,5,5,"ConsecutiveFairwaysHit",2006
463,463,"Billy Horschel",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Mike Hulbert",6,5,3,"ConsecutiveFairwaysHit",2006
463,463,"Tatsuhiko Ichihara",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Yasuharu Imano",2,5,2,"ConsecutiveFairwaysHit",2006
463,463,"Rob Johnson",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Kenny Knox",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Hank Kuehne",9,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Franklin Langham",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Nick Ludwell",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Billy McKay",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Kelly Mitchum",2,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"John Morse",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Toshinori Muto",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Larry Nelson",1,5,5,"ConsecutiveFairwaysHit",2006
463,463,"Craig Perks",18,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Larry Rinker",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Robert Rock",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"David Roesch",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Andres Romero",2,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Martin Rominger",1,5,5,"ConsecutiveFairwaysHit",2006
463,463,"Billy Rosinia",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Jim Rutledge",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Mike San Filippo",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Michael Sim",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Brett Stegmaier",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Hal Sutton",1,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Oliver Thomson",1,5,4,"ConsecutiveFairwaysHit",2006
463,463,"Ted Tryba",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Jeremy Tucker",1,5,5,"ConsecutiveFairwaysHit",2006
463,463,"Bruce Vaughan",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Ben Walter",1,5,2,"ConsecutiveFairwaysHit",2006
463,463,"Brett Wayment",1,5,2,"ConsecutiveFairwaysHit",2006
463,463,"Tim Weinhart",2,5,4,"ConsecutiveFairwaysHit",2006
463,463,"Oliver Wilson",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Azuma Yano",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Kaname Yokoo",2,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Eli Zackheim",1,5,1,"ConsecutiveFairwaysHit",2006
463,463,"Lian Wei Zhang",2,5,NA,"ConsecutiveFairwaysHit",2006
463,463,"Ian Ziska",1,5,NA,"ConsecutiveFairwaysHit",2006
514,514,"Jeff Amershadian",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Clint Avret",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Scott Baines",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Mike Bennett",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Roy Biancalana",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Gregory Bisconti",1,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Mark Brown",2,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"John Bushka",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Tim Cantwell Jr",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Nick Cassini",1,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Jay Choe",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Victor Ciesielski",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Alex Coe",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Gary Day",1,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Allen Doyle",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Johan Edfors",4,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Brad Elder",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Gavin Flint",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Martin Flores",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Jim Gallagher Jr",4,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Larry George",3,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Nate Gilchrist",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Michael Harris",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Butch Haverland",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Travis Hurst",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Hal Jacobs",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Vince Jewell",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Tom Kite",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Bill Kokott",1,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Joel Kribel",2,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Paul Lawrie",2,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Gary Lockerbie",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Mitch Lowe",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Jarrod Lyle",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Kevin Marsh",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"John Mazza",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Brian McElhinney",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"John Morgan",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"David Morland IV",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Andy Morse",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Joe Norman",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Andy North",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Unho Park",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Chris Parra",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Mark Pilkington",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Vinnie Poncino",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Ryan Posey",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Steven Reilly",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Dave Rummells",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Alan Schulte",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Jim Schuman",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Webb Simpson",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Lee Slattery",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Mick Soli",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Jim St Pierre",1,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Scott Sterling",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Richard Sterne",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Brady Stockton",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Fred Sutton",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Tatsuhiko Takahashi",1,4,3,"ConsecutiveFairwaysHit",2006
514,514,"Craig Thomas",1,4,4,"ConsecutiveFairwaysHit",2006
514,514,"Derek Watson",1,4,2,"ConsecutiveFairwaysHit",2006
514,514,"Dustin White",2,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Lee Williamson",1,4,NA,"ConsecutiveFairwaysHit",2006
514,514,"Taylor Wood",1,4,1,"ConsecutiveFairwaysHit",2006
514,514,"Michael Wright",1,4,NA,"ConsecutiveFairwaysHit",2006
580,580,"Ryan Baca",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Andy Bare",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Warren Bladon",1,3,2,"ConsecutiveFairwaysHit",2006
580,580,"Robert Boisvert",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Charlie Brown",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"James Burke",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Keith Burt",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Michael Carbone",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Wil Collins",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Sean Dadey",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Clark Dennis",1,3,3,"ConsecutiveFairwaysHit",2006
580,580,"Michael Derminio",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Mike Deuel",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Will Dottley",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Dillon Dougherty",2,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Raymond Floyd",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Cody Freeman",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Tadd Fujikawa",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Mike Gilmore",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Shaun Goodwin",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Chris Gray",1,3,3,"ConsecutiveFairwaysHit",2006
580,580,"Jay Haas Jr",1,3,3,"ConsecutiveFairwaysHit",2006
580,580,"Josh Habig",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Kevin Hayashi",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Ben Hayes",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Kip Henley",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Rob Hessing",1,3,2,"ConsecutiveFairwaysHit",2006
580,580,"Joey Hickman",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"David Ishii",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Jamie Johnson",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Danny King",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Brandan Kop",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"John Koskinen",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Maarten Lafeber",1,3,2,"ConsecutiveFairwaysHit",2006
580,580,"Brad Lardon",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"James Lepp",3,3,1,"ConsecutiveFairwaysHit",2006
580,580,"James Love",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Alan McLean",1,3,2,"ConsecutiveFairwaysHit",2006
580,580,"George McNeill",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Jonathan Moore",1,3,3,"ConsecutiveFairwaysHit",2006
580,580,"Sean Murphy",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Chris Nallen",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Mac OGrady",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Wayne Perske",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Gary Player",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Andrew Pratt",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Kyle Reifers",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Carlos Rodiles",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Andrew Ruthkoski",1,3,2,"ConsecutiveFairwaysHit",2006
580,580,"David Sanchez",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Sam Saunders",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Michael Schachner",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Tim Stieren",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Graeme Storm",1,3,3,"ConsecutiveFairwaysHit",2006
580,580,"Andrew Svoboda",1,3,3,"ConsecutiveFairwaysHit",2006
580,580,"Tadahiro Takayama",2,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Chris Toulson",1,3,NA,"ConsecutiveFairwaysHit",2006
580,580,"Mike Welch",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Ross Wellington",1,3,1,"ConsecutiveFairwaysHit",2006
580,580,"Chris Wiemers",1,3,NA,"ConsecutiveFairwaysHit",2006
641,641,"Adam Adams",1,2,1,"ConsecutiveFairwaysHit",2006
641,641,"Louis Bartoletti",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Jason Caron",1,2,1,"ConsecutiveFairwaysHit",2006
641,641,"Jeffrey Cranford",1,2,1,"ConsecutiveFairwaysHit",2006
641,641,"Paul Dietsche",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Dave Kelly",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Mike Laudien",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Bruce McDonald",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Patrick Nagle",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Brian Rowell",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Steve Schneiter",2,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Cary Sciorra",1,2,NA,"ConsecutiveFairwaysHit",2006
641,641,"Charlie Wi",1,2,2,"ConsecutiveFairwaysHit",2006
641,641,"Beau Yokomoto",1,2,1,"ConsecutiveFairwaysHit",2006
655,655,"Kiyoshi Miyazato",1,1,1,"ConsecutiveFairwaysHit",2006
