"Back9Round1ScoringAverage_RANKTHISWEEK_2016","Back9Round1ScoringAverage_RANKLASTWEEK_2016","Back9Round1ScoringAverage_PLAYERNAME_2016","Back9Round1ScoringAverage__2016","Back9Round1ScoringAverage_AVG_2016","Back9Round1ScoringAverage_TOTALSTROKES_2016","Back9Round1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
59,67,"Boo Weekley",NA,35.24,599,17,"Back9Round1ScoringAverage",2016
60,61,"John Huh",NA,35.25,564,16,"Back9Round1ScoringAverage",2016
60,63,"Martin Piller",NA,35.25,423,12,"Back9Round1ScoringAverage",2016
60,61,"Steve Stricker",NA,35.25,282,8,"Back9Round1ScoringAverage",2016
63,63,"Marc Leishman",NA,35.27,388,11,"Back9Round1ScoringAverage",2016
63,76,"John Senden",NA,35.27,529,15,"Back9Round1ScoringAverage",2016
65,67,"Daniel Berger",NA,35.29,494,14,"Back9Round1ScoringAverage",2016
65,65,"Jason Dufner",NA,35.29,494,14,"Back9Round1ScoringAverage",2016
65,67,"Kyle Stanley",NA,35.29,600,17,"Back9Round1ScoringAverage",2016
68,70,"Mark Hubbard",NA,35.3,706,20,"Back9Round1ScoringAverage",2016
69,76,"Alex Cejka",NA,35.33,530,15,"Back9Round1ScoringAverage",2016
69,65,"Jason Gore",NA,35.33,530,15,"Back9Round1ScoringAverage",2016
71,76,"Keegan Bradley",NA,35.36,495,14,"Back9Round1ScoringAverage",2016
71,83,"Bill Haas",NA,35.36,389,11,"Back9Round1ScoringAverage",2016
71,52,"JJ Henry",NA,35.36,495,14,"Back9Round1ScoringAverage",2016
71,76,"Jimmy Walker",NA,35.36,389,11,"Back9Round1ScoringAverage",2016
75,82,"Brendon de Jonge",NA,35.37,672,19,"Back9Round1ScoringAverage",2016
75,71,"Brett Stegmaier",NA,35.37,672,19,"Back9Round1ScoringAverage",2016
77,71,"Martin Laird",NA,35.38,460,13,"Back9Round1ScoringAverage",2016
77,81,"Justin Leonard",NA,35.38,283,8,"Back9Round1ScoringAverage",2016
79,94,"Ricky Barnes",NA,35.39,637,18,"Back9Round1ScoringAverage",2016
80,76,"Colt Knost",NA,35.4,531,15,"Back9Round1ScoringAverage",2016
81,47,"Jason Kokrak",NA,35.41,602,17,"Back9Round1ScoringAverage",2016
81,85,"Hudson Swafford",NA,35.41,602,17,"Back9Round1ScoringAverage",2016
83,105,"Blayne Barber",NA,35.44,567,16,"Back9Round1ScoringAverage",2016
83,98,"Justin Rose",NA,35.44,319,9,"Back9Round1ScoringAverage",2016
83,85,"Harold Varner III",NA,35.44,638,18,"Back9Round1ScoringAverage",2016
86,90,"Billy Horschel",NA,35.45,390,11,"Back9Round1ScoringAverage",2016
87,71,"Spencer Levin",NA,35.47,674,19,"Back9Round1ScoringAverage",2016
87,113,"William McGirt",NA,35.47,532,15,"Back9Round1ScoringAverage",2016
87,94,"Seung Yul Noh",NA,35.47,603,17,"Back9Round1ScoringAverage",2016
90,98,"Stewart Cink",NA,35.5,497,14,"Back9Round1ScoringAverage",2016
90,98,"Branden Grace",NA,35.5,284,8,"Back9Round1ScoringAverage",2016
90,83,"Sung Kang",NA,35.5,568,16,"Back9Round1ScoringAverage",2016
90,120,"Sean OHair",NA,35.5,497,14,"Back9Round1ScoringAverage",2016
90,98,"Carl Pettersson",NA,35.5,426,12,"Back9Round1ScoringAverage",2016
90,60,"Webb Simpson",NA,35.5,355,10,"Back9Round1ScoringAverage",2016
90,91,"Cameron Tringale",NA,35.5,497,14,"Back9Round1ScoringAverage",2016
97,89,"Tom Hoge",NA,35.53,533,15,"Back9Round1ScoringAverage",2016
97,98,"Kevin Streelman",NA,35.53,533,15,"Back9Round1ScoringAverage",2016
99,71,"Kevin Kisner",NA,35.54,462,13,"Back9Round1ScoringAverage",2016
100,118,"Rickie Fowler",NA,35.55,391,11,"Back9Round1ScoringAverage",2016
100,105,"Tyrone Van Aswegen",NA,35.55,711,20,"Back9Round1ScoringAverage",2016
102,125,"Chesson Hadley",NA,35.56,569,16,"Back9Round1ScoringAverage",2016
102,105,"Patrick Rodgers",NA,35.56,569,16,"Back9Round1ScoringAverage",2016
104,109,"Gary Woodland",NA,35.58,427,12,"Back9Round1ScoringAverage",2016
105,130,"Jeff Overton",NA,35.59,605,17,"Back9Round1ScoringAverage",2016
105,98,"Nick Taylor",NA,35.59,605,17,"Back9Round1ScoringAverage",2016
107,110,"Francesco Molinari",NA,35.6,356,10,"Back9Round1ScoringAverage",2016
108,94,"Michael Kim",NA,35.61,641,18,"Back9Round1ScoringAverage",2016
109,120,"Kevin Na",NA,35.62,463,13,"Back9Round1ScoringAverage",2016
110,33,"Rory McIlroy",NA,35.63,285,8,"Back9Round1ScoringAverage",2016
111,91,"Fabian Gomez",NA,35.64,499,14,"Back9Round1ScoringAverage",2016
111,108,"David Lingmerth",NA,35.64,499,14,"Back9Round1ScoringAverage",2016
113,110,"Chris Stroud",NA,35.65,606,17,"Back9Round1ScoringAverage",2016
114,125,"Matthew Fitzpatrick",NA,35.67,214,6,"Back9Round1ScoringAverage",2016
114,113,"Morgan Hoffmann",NA,35.67,535,15,"Back9Round1ScoringAverage",2016
114,123,"Hiroshi Iwata",NA,35.67,642,18,"Back9Round1ScoringAverage",2016
114,163,"Anirban Lahiri",NA,35.67,428,12,"Back9Round1ScoringAverage",2016
114,123,"Greg Owen",NA,35.67,642,18,"Back9Round1ScoringAverage",2016
114,125,"Wes Roach",NA,35.67,428,12,"Back9Round1ScoringAverage",2016
114,125,"Bernd Wiesberger",NA,35.67,214,6,"Back9Round1ScoringAverage",2016
121,119,"Peter Malnati",NA,35.68,678,19,"Back9Round1ScoringAverage",2016
122,87,"Thomas Aiken",NA,35.69,464,13,"Back9Round1ScoringAverage",2016
122,87,"Luke Donald",NA,35.69,464,13,"Back9Round1ScoringAverage",2016
122,130,"Dicky Pride",NA,35.69,464,13,"Back9Round1ScoringAverage",2016
125,144,"Retief Goosen",NA,35.7,357,10,"Back9Round1ScoringAverage",2016
125,133,"Graeme McDowell",NA,35.7,357,10,"Back9Round1ScoringAverage",2016
125,110,"Ryan Moore",NA,35.7,357,10,"Back9Round1ScoringAverage",2016
128,98,"Jamie Donaldson",NA,35.71,250,7,"Back9Round1ScoringAverage",2016
128,135,"Chris Kirk",NA,35.71,500,14,"Back9Round1ScoringAverage",2016
128,91,"Hunter Mahan",NA,35.71,500,14,"Back9Round1ScoringAverage",2016
128,135,"Charl Schwartzel",NA,35.71,250,7,"Back9Round1ScoringAverage",2016
128,135,"Bubba Watson",NA,35.71,250,7,"Back9Round1ScoringAverage",2016
133,146,"David Toms",NA,35.73,393,11,"Back9Round1ScoringAverage",2016
133,162,"Tim Wilkinson",NA,35.73,393,11,"Back9Round1ScoringAverage",2016
135,125,"Adam Hadwin",NA,35.75,572,16,"Back9Round1ScoringAverage",2016
135,140,"Jordan Spieth",NA,35.75,286,8,"Back9Round1ScoringAverage",2016
137,130,"Will Ma Kenzie",NA,35.76,608,17,"Back9Round1ScoringAverage",2016
137,140,"Scott Stallings",NA,35.76,608,17,"Back9Round1ScoringAverage",2016
139,145,"Rory Sabbatini",NA,35.79,501,14,"Back9Round1ScoringAverage",2016
139,120,"Johnson Wagner",NA,35.79,501,14,"Back9Round1ScoringAverage",2016
141,113,"Danny Lee",NA,35.8,537,15,"Back9Round1ScoringAverage",2016
141,167,"Ian Poulter",NA,35.8,358,10,"Back9Round1ScoringAverage",2016
143,138,"Will Wilcox",NA,35.81,573,16,"Back9Round1ScoringAverage",2016
144,146,"Padraig Harrington",NA,35.82,394,11,"Back9Round1ScoringAverage",2016
144,153,"Scott Piercy",NA,35.82,394,11,"Back9Round1ScoringAverage",2016
146,146,"Byeong Hun An",NA,35.83,215,6,"Back9Round1ScoringAverage",2016
146,167,"Derek Ernst",NA,35.83,430,12,"Back9Round1ScoringAverage",2016
146,138,"Kelly Kraft",NA,35.83,430,12,"Back9Round1ScoringAverage",2016
146,156,"Andy Sullivan",NA,35.83,215,6,"Back9Round1ScoringAverage",2016
150,140,"George McNeill",NA,35.85,466,13,"Back9Round1ScoringAverage",2016
151,94,"Jonas Blixt",NA,35.88,574,16,"Back9Round1ScoringAverage",2016
151,159,"Bryce Molder",NA,35.88,574,16,"Back9Round1ScoringAverage",2016
151,158,"Camilo Villegas",NA,35.88,574,16,"Back9Round1ScoringAverage",2016
154,161,"Kyle Reifers",NA,35.89,682,19,"Back9Round1ScoringAverage",2016
155,146,"Robert Garrigus",NA,35.91,395,11,"Back9Round1ScoringAverage",2016
155,163,"Zach Johnson",NA,35.91,395,11,"Back9Round1ScoringAverage",2016
155,146,"DA Points",NA,35.91,395,11,"Back9Round1ScoringAverage",2016
158,140,"Angel Cabrera",NA,35.92,467,13,"Back9Round1ScoringAverage",2016
158,167,"Scott Langley",NA,35.92,467,13,"Back9Round1ScoringAverage",2016
158,117,"Vijay Singh",NA,35.92,467,13,"Back9Round1ScoringAverage",2016
161,165,"Cameron Smith",NA,35.93,503,14,"Back9Round1ScoringAverage",2016
162,146,"Jason Bohn",NA,36,396,11,"Back9Round1ScoringAverage",2016
162,153,"Emiliano Grillo",NA,36,432,12,"Back9Round1ScoringAverage",2016
162,167,"Russell Knox",NA,36,468,13,"Back9Round1ScoringAverage",2016
162,159,"Luke List",NA,36,612,17,"Back9Round1ScoringAverage",2016
162,146,"Shawn Stefani",NA,36,576,16,"Back9Round1ScoringAverage",2016
162,157,"Brian Stuard",NA,36,288,8,"Back9Round1ScoringAverage",2016
162,175,"Vaughn Taylor",NA,36,396,11,"Back9Round1ScoringAverage",2016
162,153,"Brendon Todd",NA,36,648,18,"Back9Round1ScoringAverage",2016
162,165,"Mark Wilson",NA,36,468,13,"Back9Round1ScoringAverage",2016
171,167,"Andres Gonzales",NA,36.06,613,17,"Back9Round1ScoringAverage",2016
172,173,"Troy Merritt",NA,36.07,505,14,"Back9Round1ScoringAverage",2016
173,175,"Darron Stiles",NA,36.1,361,10,"Back9Round1ScoringAverage",2016
174,180,"Dustin Johnson",NA,36.13,289,8,"Back9Round1ScoringAverage",2016
175,182,"Rhein Gibson",NA,36.15,470,13,"Back9Round1ScoringAverage",2016
175,174,"DH Lee",NA,36.15,470,13,"Back9Round1ScoringAverage",2016
177,133,"Davis Love III",NA,36.18,398,11,"Back9Round1ScoringAverage",2016
178,181,"Sam Saunders",NA,36.27,544,15,"Back9Round1ScoringAverage",2016
179,183,"Tyler Aldridge",NA,36.28,653,18,"Back9Round1ScoringAverage",2016
179,185,"Jon Curran",NA,36.28,653,18,"Back9Round1ScoringAverage",2016
181,179,"Zac Blair",NA,36.33,654,18,"Back9Round1ScoringAverage",2016
181,186,"Ken Duke",NA,36.33,327,9,"Back9Round1ScoringAverage",2016
181,172,"Derek Fathauer",NA,36.33,654,18,"Back9Round1ScoringAverage",2016
181,194,"James Hahn",NA,36.33,545,15,"Back9Round1ScoringAverage",2016
181,183,"Whee Kim",NA,36.33,654,18,"Back9Round1ScoringAverage",2016
186,187,"Scott Pinckney",NA,36.39,655,18,"Back9Round1ScoringAverage",2016
187,177,"Ernie Els",NA,36.4,364,10,"Back9Round1ScoringAverage",2016
187,177,"Justin Hicks",NA,36.4,364,10,"Back9Round1ScoringAverage",2016
189,194,"Carlos Ortiz",NA,36.41,619,17,"Back9Round1ScoringAverage",2016
190,189,"Brice Garnett",NA,36.44,328,9,"Back9Round1ScoringAverage",2016
191,190,"Abraham Ancer",NA,36.45,401,11,"Back9Round1ScoringAverage",2016
191,190,"Miguel Angel Carballo",NA,36.45,401,11,"Back9Round1ScoringAverage",2016
193,193,"Robert Allenby",NA,36.5,584,16,"Back9Round1ScoringAverage",2016
193,194,"Billy Hurley III",NA,36.5,292,8,"Back9Round1ScoringAverage",2016
195,198,"Luke Guthrie",NA,36.55,402,11,"Back9Round1ScoringAverage",2016
195,198,"Pat Perez",NA,36.55,402,11,"Back9Round1ScoringAverage",2016
197,203,"Chad Collins",NA,36.56,585,16,"Back9Round1ScoringAverage",2016
197,200,"Andrew Landry",NA,36.56,329,9,"Back9Round1ScoringAverage",2016
199,197,"Steven Bowditch",NA,36.57,512,14,"Back9Round1ScoringAverage",2016
199,192,"Geoff Ogilvy",NA,36.57,512,14,"Back9Round1ScoringAverage",2016
201,201,"Erik Compton",NA,36.6,549,15,"Back9Round1ScoringAverage",2016
202,188,"Robert Streb",NA,36.67,550,15,"Back9Round1ScoringAverage",2016
203,202,"Matt Jones",NA,36.86,516,14,"Back9Round1ScoringAverage",2016
204,204,"Matt Every",NA,37.15,483,13,"Back9Round1ScoringAverage",2016
205,206,"Brian Gay",NA,37.5,300,8,"Back9Round1ScoringAverage",2016
206,207,"Lucas Lee",NA,37.56,338,9,"Back9Round1ScoringAverage",2016
207,208,"Charlie Beljan",NA,37.69,490,13,"Back9Round1ScoringAverage",2016
