"PuttingRating_RANKTHISWEEK_2008","PuttingRating_RANKLASTWEEK_2008","PuttingRating_PLAYERNAME_2008","PuttingRating_EVENTS_2008","PuttingRating_RATING_2008","stat_name","year"
123,123,"Peter Lonard",14,7.8,"PuttingRating",2008
123,123,"Davis Love III",14,7.8,"PuttingRating",2008
123,123,"David Lutterus",6,7.8,"PuttingRating",2008
123,123,"Jon Mills",11,7.8,"PuttingRating",2008
123,123,"Jeff Overton",17,7.8,"PuttingRating",2008
123,123,"Rod Pampling",11,7.8,"PuttingRating",2008
123,123,"Pat Perez",18,7.8,"PuttingRating",2008
123,123,"Dicky Pride",5,7.8,"PuttingRating",2008
123,123,"Tag Ridings",14,7.8,"PuttingRating",2008
123,123,"Andres Romero",10,7.8,"PuttingRating",2008
123,123,"Justin Rose",6,7.8,"PuttingRating",2008
123,123,"Patrick Sheehan",23,7.8,"PuttingRating",2008
123,123,"Vijay Singh",15,7.8,"PuttingRating",2008
123,123,"Kevin Sutherland",21,7.8,"PuttingRating",2008
123,123,"Roland Thatcher",4,7.8,"PuttingRating",2008
123,123,"David Toms",12,7.8,"PuttingRating",2008
123,123,"Johnson Wagner",13,7.8,"PuttingRating",2008
123,123,"Mark Wilson",24,7.8,"PuttingRating",2008
163,163,"Steve Allan",5,7.7,"PuttingRating",2008
163,163,"Woody Austin",21,7.7,"PuttingRating",2008
163,163,"Bart Bryant",15,7.7,"PuttingRating",2008
163,163,"Tom Byrum",5,7.7,"PuttingRating",2008
163,163,"Paul Claxton",6,7.7,"PuttingRating",2008
163,163,"John Daly",3,7.7,"PuttingRating",2008
163,163,"Brian Davis",20,7.7,"PuttingRating",2008
163,163,"Chip Deason",1,7.7,"PuttingRating",2008
163,163,"Todd Demsey",13,7.7,"PuttingRating",2008
163,163,"Steve Elkington",16,7.7,"PuttingRating",2008
163,163,"Niclas Fasth",4,7.7,"PuttingRating",2008
163,163,"Todd Hamilton",14,7.7,"PuttingRating",2008
163,163,"JP Hayes",7,7.7,"PuttingRating",2008
163,163,"Zach Johnson",16,7.7,"PuttingRating",2008
163,163,"Dustin Johnson",15,7.7,"PuttingRating",2008
163,163,"Kent Jones",10,7.7,"PuttingRating",2008
163,163,"Matt Jones",14,7.7,"PuttingRating",2008
163,163,"Soren Kjeldsen",1,7.7,"PuttingRating",2008
163,163,"Cliff Kresge",12,7.7,"PuttingRating",2008
163,163,"Matt Kuchar",14,7.7,"PuttingRating",2008
163,163,"Jamie Lovemark",2,7.7,"PuttingRating",2008
163,163,"Will Ma Kenzie",9,7.7,"PuttingRating",2008
163,163,"Steve Marino",25,7.7,"PuttingRating",2008
163,163,"Shigeki Maruyama",7,7.7,"PuttingRating",2008
163,163,"George McNeill",19,7.7,"PuttingRating",2008
163,163,"Chapchai Nirat",1,7.7,"PuttingRating",2008
163,163,"Sean OHair",12,7.7,"PuttingRating",2008
163,163,"Geoff Ogilvy",10,7.7,"PuttingRating",2008
163,163,"Tim Petrovic",14,7.7,"PuttingRating",2008
163,163,"Brandt Snedeker",14,7.7,"PuttingRating",2008
163,163,"Bob Sowards",7,7.7,"PuttingRating",2008
163,163,"Paul Stankowski",4,7.7,"PuttingRating",2008
163,163,"Jon Turcott",1,7.7,"PuttingRating",2008
163,163,"Omar Uresti",11,7.7,"PuttingRating",2008
163,163,"Scott Verplank",15,7.7,"PuttingRating",2008
163,163,"Bubba Watson",17,7.7,"PuttingRating",2008
163,163,"Lee Westwood",3,7.7,"PuttingRating",2008
163,163,"Tim Wilkinson",15,7.7,"PuttingRating",2008
201,201,"Tommy Armour III",12,7.6,"PuttingRating",2008
201,201,"Ryan Armour",11,7.6,"PuttingRating",2008
201,201,"Mark Brooks",5,7.6,"PuttingRating",2008
201,201,"Andrew Buckle",7,7.6,"PuttingRating",2008
201,201,"Mark Calcavecchia",9,7.6,"PuttingRating",2008
201,201,"Alex Cejka",10,7.6,"PuttingRating",2008
201,201,"Bob Estes",17,7.6,"PuttingRating",2008
201,201,"Nick Flanagan",13,7.6,"PuttingRating",2008
201,201,"Carlos Franco",11,7.6,"PuttingRating",2008
201,201,"Charles Howell III",18,7.6,"PuttingRating",2008
201,201,"Miguel Angel Jimenez",3,7.6,"PuttingRating",2008
201,201,"Pete Jordan",1,7.6,"PuttingRating",2008
201,201,"Martin Laird",18,7.6,"PuttingRating",2008
201,201,"Stephen Leaney",7,7.6,"PuttingRating",2008
201,201,"JL Lewis",3,7.6,"PuttingRating",2008
201,201,"Hunter Mahan",16,7.6,"PuttingRating",2008
201,201,"Daisuke Maruyama",2,7.6,"PuttingRating",2008
201,201,"Spike McRoy",2,7.6,"PuttingRating",2008
201,201,"Louis Oosthuizen",1,7.6,"PuttingRating",2008
201,201,"Brett Quigley",14,7.6,"PuttingRating",2008
201,201,"Chez Reavie",18,7.6,"PuttingRating",2008
201,201,"John Rollins",16,7.6,"PuttingRating",2008
201,201,"Rory Sabbatini",14,7.6,"PuttingRating",2008
201,201,"Adam Scott",7,7.6,"PuttingRating",2008
201,201,"Jeev Milkha Singh",2,7.6,"PuttingRating",2008
201,201,"Kevin Streelman",21,7.6,"PuttingRating",2008
201,201,"Kyle Thompson",7,7.6,"PuttingRating",2008
201,201,"Kirk Triplett",4,7.6,"PuttingRating",2008
201,201,"Nick Watney",19,7.6,"PuttingRating",2008
230,230,"Brad Adamonis",13,7.5,"PuttingRating",2008
230,230,"Jason Bohn",7,7.5,"PuttingRating",2008
230,230,"Angel Cabrera",7,7.5,"PuttingRating",2008
230,230,"Paul Casey",7,7.5,"PuttingRating",2008
230,230,"Rick Fehr",1,7.5,"PuttingRating",2008
230,230,"Kenneth Ferrie",8,7.5,"PuttingRating",2008
230,230,"Fred Funk",6,7.5,"PuttingRating",2008
230,230,"Sergio Garcia",14,7.5,"PuttingRating",2008
230,230,"Robert Garrigus",17,7.5,"PuttingRating",2008
230,230,"Lucas Glover",18,7.5,"PuttingRating",2008
230,230,"Mathew Goggin",18,7.5,"PuttingRating",2008
230,230,"Richard Green",4,7.5,"PuttingRating",2008
230,230,"Mathias Gronberg",11,7.5,"PuttingRating",2008
230,230,"David Hearn",1,7.5,"PuttingRating",2008
230,230,"Derek Lamely",1,7.5,"PuttingRating",2008
230,230,"Prayad Marksaeng",1,7.5,"PuttingRating",2008
230,230,"Jonathan Moore",1,7.5,"PuttingRating",2008
230,230,"Travis Perkins",2,7.5,"PuttingRating",2008
230,230,"Kenny Perry",22,7.5,"PuttingRating",2008
230,230,"Ted Purdy",8,7.5,"PuttingRating",2008
230,230,"Tom Scherrer",6,7.5,"PuttingRating",2008
230,230,"Paul Sheehan",1,7.5,"PuttingRating",2008
230,230,"Henrik Stenson",4,7.5,"PuttingRating",2008
230,230,"Chris Stroud",11,7.5,"PuttingRating",2008
230,230,"Nicholas Thompson",18,7.5,"PuttingRating",2008
230,230,"Esteban Toledo",1,7.5,"PuttingRating",2008
230,230,"DJ Trahan",17,7.5,"PuttingRating",2008
230,230,"Charlie Wi",20,7.5,"PuttingRating",2008
258,258,"Justin Bolli",12,7.4,"PuttingRating",2008
258,258,"Jay Delsing",1,7.4,"PuttingRating",2008
258,258,"Bubba Dickerson",1,7.4,"PuttingRating",2008
258,258,"Tom Lehman",6,7.4,"PuttingRating",2008
258,258,"Jim McGovern",10,7.4,"PuttingRating",2008
258,258,"Rocco Mediate",13,7.4,"PuttingRating",2008
258,258,"Arron Oberholser",5,7.4,"PuttingRating",2008
258,258,"John Riegger",12,7.4,"PuttingRating",2008
258,258,"Joey Sindelar",1,7.4,"PuttingRating",2008
258,258,"Heath Slocum",19,7.4,"PuttingRating",2008
258,258,"Kevin Stadler",11,7.4,"PuttingRating",2008
258,258,"Richard Sterne",4,7.4,"PuttingRating",2008
258,258,"Bo Van Pelt",18,7.4,"PuttingRating",2008
258,258,"Charles Warren",9,7.4,"PuttingRating",2008
258,258,"Ron Whittaker",3,7.4,"PuttingRating",2008
274,274,"Billy Andrade",9,7.3,"PuttingRating",2008
274,274,"Michael Bradley",6,7.3,"PuttingRating",2008
274,274,"Harrison Frazar",11,7.3,"PuttingRating",2008
274,274,"Cody Freeman",5,7.3,"PuttingRating",2008
274,274,"Trevor Immelman",10,7.3,"PuttingRating",2008
274,274,"Jeff Maggert",15,7.3,"PuttingRating",2008
274,274,"Troy Matteson",16,7.3,"PuttingRating",2008
274,274,"John Merrick",15,7.3,"PuttingRating",2008
274,274,"Larry Mize",4,7.3,"PuttingRating",2008
274,274,"Mark OMeara",1,7.3,"PuttingRating",2008
274,274,"Mike Ruiz",1,7.3,"PuttingRating",2008
274,274,"John Senden",17,7.3,"PuttingRating",2008
274,274,"Jay Williamson",13,7.3,"PuttingRating",2008
274,274,"YE Yang",15,7.3,"PuttingRating",2008
288,288,"Robert Allenby",22,7.2,"PuttingRating",2008
288,288,"Briny Baird",23,7.2,"PuttingRating",2008
288,288,"Jeff Gove",7,7.2,"PuttingRating",2008
288,288,"Brandt Jobe",6,7.2,"PuttingRating",2008
288,288,"James Kingston",2,7.2,"PuttingRating",2008
288,288,"Billy Mayfair",20,7.2,"PuttingRating",2008
288,288,"Kiyoshi Miyazato",1,7.2,"PuttingRating",2008
288,288,"Dennis Paulson",1,7.2,"PuttingRating",2008
288,288,"Scott Sterling",14,7.2,"PuttingRating",2008
288,288,"Scott Strange",1,7.2,"PuttingRating",2008
298,298,"Olin Browne",11,7.1,"PuttingRating",2008
298,298,"Dan Forsman",5,7.1,"PuttingRating",2008
298,298,"Robert Gamez",12,7.1,"PuttingRating",2008
298,298,"Soren Hansen",3,7.1,"PuttingRating",2008
298,298,"JJ Henry",19,7.1,"PuttingRating",2008
298,298,"Neal Lancaster",3,7.1,"PuttingRating",2008
298,298,"Andrew McLardy",1,7.1,"PuttingRating",2008
298,298,"Colin Montgomerie",2,7.1,"PuttingRating",2008
298,298,"Nick Taylor",1,7.1,"PuttingRating",2008
307,307,"Joe Durant",15,7,"PuttingRating",2008
307,307,"Peter Hanson",1,7,"PuttingRating",2008
307,307,"David Howell",1,7,"PuttingRating",2008
307,307,"Boo Weekley",15,7,"PuttingRating",2008
307,307,"Brett Wetterich",6,7,"PuttingRating",2008
312,312,"Shingo Katayama",1,6.9,"PuttingRating",2008
312,312,"Jonathan Kaye",3,6.9,"PuttingRating",2008
312,312,"DA Points",2,6.9,"PuttingRating",2008
315,315,"Craig Barlow",6,6.8,"PuttingRating",2008
315,315,"Bryan DeCorso",1,6.8,"PuttingRating",2008
315,315,"Anton Haig",2,6.8,"PuttingRating",2008
315,315,"Peter Karmis",1,6.8,"PuttingRating",2008
315,315,"Graeme McDowell",2,6.8,"PuttingRating",2008
320,320,"Craig Parry",2,6.6,"PuttingRating",2008
320,320,"Rod Perry",1,6.6,"PuttingRating",2008
322,322,"Ross Fisher",2,6.5,"PuttingRating",2008
322,322,"Brendan Jones",2,6.5,"PuttingRating",2008
322,322,"Martin Kaymer",2,6.5,"PuttingRating",2008
322,322,"Pablo Martin Benavides",1,6.5,"PuttingRating",2008
322,322,"Steve Webster",1,6.5,"PuttingRating",2008
327,327,"Mark Brown",2,6.2,"PuttingRating",2008
328,328,"Jhonattan Vegas",1,6,"PuttingRating",2008
