"OnePuttPercentageRound5_RANKTHISWEEK_2009","OnePuttPercentageRound5_RANKLASTWEEK_2009","OnePuttPercentageRound5_PLAYERNAME_2009","OnePuttPercentageRound5__2009","OnePuttPercentageRound5_Pct_2009","OnePuttPercentageRound5_OF1PUTTS_2009","OnePuttPercentageRound5_OFHOLES_2009","stat_name","year"
40,40,"Brendon de Jonge",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Ken Duke",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Bill Lunde",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Scott McCarron",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Ryan Palmer",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Steve Stricker",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Vaughn Taylor",NA,38.89,7,18,"OnePuttPercentageRound5",2009
40,40,"Bo Van Pelt",NA,38.89,7,18,"OnePuttPercentageRound5",2009
50,50,"Briny Baird",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Jason Bohn",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Fred Couples",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Chris DiMarco",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Brian Gay",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Dustin Johnson",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"David Mathis",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Chris Stroud",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"David Toms",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Nick Watney",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Bubba Watson",NA,33.33,6,18,"OnePuttPercentageRound5",2009
50,50,"Casey Wittenberg",NA,33.33,6,18,"OnePuttPercentageRound5",2009
62,62,"Peter Lonard",NA,27.78,5,18,"OnePuttPercentageRound5",2009
62,62,"Kevin Sutherland",NA,27.78,5,18,"OnePuttPercentageRound5",2009
62,62,"DJ Trahan",NA,27.78,5,18,"OnePuttPercentageRound5",2009
62,62,"Kirk Triplett",NA,27.78,5,18,"OnePuttPercentageRound5",2009
66,66,"Charley Hoffman",NA,22.22,4,18,"OnePuttPercentageRound5",2009
66,66,"Jeff Klauk",NA,22.22,4,18,"OnePuttPercentageRound5",2009
66,66,"Rick Price",NA,22.22,4,18,"OnePuttPercentageRound5",2009
66,66,"John Senden",NA,22.22,4,18,"OnePuttPercentageRound5",2009
70,70,"Bob Estes",NA,16.67,3,18,"OnePuttPercentageRound5",2009
71,71,"Chez Reavie",NA,11.11,2,18,"OnePuttPercentageRound5",2009
