"BirdieorBetterPercentage200yards_RANKTHISWEEK_2013","BirdieorBetterPercentage200yards_RANKLASTWEEK_2013","BirdieorBetterPercentage200yards_PLAYERNAME_2013","BirdieorBetterPercentage200yards_ROUNDS_2013","BirdieorBetterPercentage200yards_Pct_2013","BirdieorBetterPercentage200yards_TOTALBIRDIES_2013","BirdieorBetterPercentage200yards_TOTALHOLES_2013","stat_name","year"
68,68,"Ryan Moore",72,30.57,70,229,"BirdieorBetterPercentage200yards",2013
69,69,"DH Lee",65,30.52,76,249,"BirdieorBetterPercentage200yards",2013
70,70,"Brendon de Jonge",110,30.47,117,384,"BirdieorBetterPercentage200yards",2013
71,71,"Justin Rose",62,30.46,60,197,"BirdieorBetterPercentage200yards",2013
72,72,"Brendan Steele",86,30.43,91,299,"BirdieorBetterPercentage200yards",2013
73,73,"Bud Cauley",67,30.35,61,201,"BirdieorBetterPercentage200yards",2013
74,74,"Aaron Baddeley",68,30.22,68,225,"BirdieorBetterPercentage200yards",2013
75,75,"Angel Cabrera",73,30.2,77,255,"BirdieorBetterPercentage200yards",2013
76,76,"Troy Matteson",68,30.15,60,199,"BirdieorBetterPercentage200yards",2013
77,77,"Steve LeBrun",66,30,48,160,"BirdieorBetterPercentage200yards",2013
78,78,"Matt Every",89,29.94,97,324,"BirdieorBetterPercentage200yards",2013
79,79,"Brandt Jobe",62,29.79,56,188,"BirdieorBetterPercentage200yards",2013
80,80,"Stewart Cink",71,29.77,64,215,"BirdieorBetterPercentage200yards",2013
81,81,"Zach Johnson",84,29.7,79,266,"BirdieorBetterPercentage200yards",2013
82,82,"Robert Karlsson",56,29.66,35,118,"BirdieorBetterPercentage200yards",2013
83,83,"William McGirt",75,29.64,75,253,"BirdieorBetterPercentage200yards",2013
84,84,"Brad Fritsch",81,29.63,72,243,"BirdieorBetterPercentage200yards",2013
84,84,"Andrew Svoboda",46,29.63,40,135,"BirdieorBetterPercentage200yards",2013
86,86,"Scott Piercy",78,29.55,73,247,"BirdieorBetterPercentage200yards",2013
87,87,"Bo Van Pelt",72,29.47,61,207,"BirdieorBetterPercentage200yards",2013
88,88,"Roberto Castro",97,29.34,98,334,"BirdieorBetterPercentage200yards",2013
89,89,"Derek Ernst",58,29.28,53,181,"BirdieorBetterPercentage200yards",2013
90,90,"Martin Laird",68,29.22,64,219,"BirdieorBetterPercentage200yards",2013
91,91,"Boo Weekley",100,29.2,99,339,"BirdieorBetterPercentage200yards",2013
92,92,"Brian Harman",89,29.09,80,275,"BirdieorBetterPercentage200yards",2013
93,93,"Marc Leishman",77,29.02,74,255,"BirdieorBetterPercentage200yards",2013
94,94,"David Lingmerth",68,28.93,57,197,"BirdieorBetterPercentage200yards",2013
95,95,"Cameron Percy",68,28.86,58,201,"BirdieorBetterPercentage200yards",2013
96,96,"Cameron Tringale",80,28.72,81,282,"BirdieorBetterPercentage200yards",2013
97,97,"Jonas Blixt",76,28.68,76,265,"BirdieorBetterPercentage200yards",2013
97,97,"Nicolas Colsaerts",50,28.68,37,129,"BirdieorBetterPercentage200yards",2013
97,97,"Eric Meierdierks",48,28.68,39,136,"BirdieorBetterPercentage200yards",2013
97,97,"YE Yang",56,28.68,39,136,"BirdieorBetterPercentage200yards",2013
101,101,"Nicholas Thompson",99,28.39,90,317,"BirdieorBetterPercentage200yards",2013
102,102,"Tommy Gainey",84,28.31,77,272,"BirdieorBetterPercentage200yards",2013
103,103,"John Merrick",79,28.17,71,252,"BirdieorBetterPercentage200yards",2013
104,104,"Fabian Gomez",65,28.16,58,206,"BirdieorBetterPercentage200yards",2013
105,105,"Sean OHair",56,28.06,55,196,"BirdieorBetterPercentage200yards",2013
106,106,"John Huh",88,27.83,86,309,"BirdieorBetterPercentage200yards",2013
107,107,"Morgan Hoffmann",64,27.81,52,187,"BirdieorBetterPercentage200yards",2013
108,108,"Chris Stroud",88,27.74,91,328,"BirdieorBetterPercentage200yards",2013
109,109,"Sangmoon Bae",83,27.55,73,265,"BirdieorBetterPercentage200yards",2013
110,110,"Graeme McDowell",53,27.52,41,149,"BirdieorBetterPercentage200yards",2013
111,111,"George McNeill",68,27.46,67,244,"BirdieorBetterPercentage200yards",2013
112,112,"Robert Streb",75,27.44,59,215,"BirdieorBetterPercentage200yards",2013
113,113,"Scott Gardiner",61,27.42,51,186,"BirdieorBetterPercentage200yards",2013
114,114,"Michael Thompson",66,27.32,53,194,"BirdieorBetterPercentage200yards",2013
115,115,"Freddie Jacobson",63,27.27,45,165,"BirdieorBetterPercentage200yards",2013
116,116,"Chad Campbell",78,27.24,76,279,"BirdieorBetterPercentage200yards",2013
117,117,"Greg Chalmers",77,27.17,75,276,"BirdieorBetterPercentage200yards",2013
118,118,"Stephen Ames",49,26.92,42,156,"BirdieorBetterPercentage200yards",2013
119,119,"Alistair Presnell",59,26.88,43,160,"BirdieorBetterPercentage200yards",2013
120,120,"Will Claxton",67,26.8,52,194,"BirdieorBetterPercentage200yards",2013
121,121,"DA Points",87,26.76,80,299,"BirdieorBetterPercentage200yards",2013
122,122,"Jason Dufner",78,26.58,63,237,"BirdieorBetterPercentage200yards",2013
123,123,"Jeff Overton",78,26.55,77,290,"BirdieorBetterPercentage200yards",2013
124,124,"Tim Herron",45,26.49,40,151,"BirdieorBetterPercentage200yards",2013
125,125,"Chris Kirk",89,26.4,80,303,"BirdieorBetterPercentage200yards",2013
126,126,"Ricky Barnes",74,26.23,64,244,"BirdieorBetterPercentage200yards",2013
127,127,"Luke Guthrie",82,26.05,68,261,"BirdieorBetterPercentage200yards",2013
127,127,"JJ Henry",83,26.05,68,261,"BirdieorBetterPercentage200yards",2013
129,129,"Tim Clark",64,25.9,43,166,"BirdieorBetterPercentage200yards",2013
130,130,"Vijay Singh",61,25.75,43,167,"BirdieorBetterPercentage200yards",2013
131,131,"Brian Stuard",78,25.73,62,241,"BirdieorBetterPercentage200yards",2013
132,132,"Bill Haas",85,25.69,74,288,"BirdieorBetterPercentage200yards",2013
133,133,"Jim Furyk",80,25.52,61,239,"BirdieorBetterPercentage200yards",2013
133,133,"Tom Gillis",69,25.52,49,192,"BirdieorBetterPercentage200yards",2013
135,135,"Richard Lee",81,25.37,68,268,"BirdieorBetterPercentage200yards",2013
136,136,"Doug LaBelle II",72,25.32,60,237,"BirdieorBetterPercentage200yards",2013
137,137,"Jason Bohn",70,25.21,61,242,"BirdieorBetterPercentage200yards",2013
138,138,"Camilo Villegas",79,25.1,60,239,"BirdieorBetterPercentage200yards",2013
139,139,"Ryo Ishikawa",72,24.87,48,193,"BirdieorBetterPercentage200yards",2013
140,140,"Jeff Maggert",63,24.76,52,210,"BirdieorBetterPercentage200yards",2013
141,141,"Geoff Ogilvy",57,24.71,42,170,"BirdieorBetterPercentage200yards",2013
142,142,"Scott Langley",79,24.56,56,228,"BirdieorBetterPercentage200yards",2013
143,143,"Stuart Appleby",88,24.54,66,269,"BirdieorBetterPercentage200yards",2013
144,144,"Charlie Wi",75,24.22,54,223,"BirdieorBetterPercentage200yards",2013
145,145,"James Driscoll",76,24.11,54,224,"BirdieorBetterPercentage200yards",2013
146,146,"Jerry Kelly",75,24.05,63,262,"BirdieorBetterPercentage200yards",2013
147,147,"Ben Kohles",75,23.92,50,209,"BirdieorBetterPercentage200yards",2013
148,148,"Trevor Immelman",73,23.66,53,224,"BirdieorBetterPercentage200yards",2013
149,149,"Johnson Wagner",64,23.58,50,212,"BirdieorBetterPercentage200yards",2013
150,150,"Ted Potter Jr",65,23.37,43,184,"BirdieorBetterPercentage200yards",2013
151,151,"David Lynn",70,23.32,52,223,"BirdieorBetterPercentage200yards",2013
152,152,"Colt Knost",69,23.15,50,216,"BirdieorBetterPercentage200yards",2013
153,153,"Darron Stiles",51,23.02,32,139,"BirdieorBetterPercentage200yards",2013
154,154,"Erik Compton",74,22.89,57,249,"BirdieorBetterPercentage200yards",2013
155,155,"Chez Reavie",72,22.67,51,225,"BirdieorBetterPercentage200yards",2013
156,156,"KJ Choi",85,22.59,54,239,"BirdieorBetterPercentage200yards",2013
157,157,"Brian Davis",91,22.47,71,316,"BirdieorBetterPercentage200yards",2013
158,158,"David Hearn",88,22.22,58,261,"BirdieorBetterPercentage200yards",2013
158,158,"Jin Park",52,22.22,40,180,"BirdieorBetterPercentage200yards",2013
160,160,"Ian Poulter",59,22.09,36,163,"BirdieorBetterPercentage200yards",2013
161,161,"Ben Crane",62,22.05,43,195,"BirdieorBetterPercentage200yards",2013
162,162,"Mark Wilson",56,22.02,37,168,"BirdieorBetterPercentage200yards",2013
163,163,"Bobby Gates",49,21.32,29,136,"BirdieorBetterPercentage200yards",2013
164,164,"Justin Leonard",86,20.69,54,261,"BirdieorBetterPercentage200yards",2013
165,165,"David Mathis",71,20.63,46,223,"BirdieorBetterPercentage200yards",2013
166,166,"Lee Williams",62,20.56,37,180,"BirdieorBetterPercentage200yards",2013
167,167,"Robert Allenby",58,20.33,37,182,"BirdieorBetterPercentage200yards",2013
167,167,"Justin Hicks",79,20.33,49,241,"BirdieorBetterPercentage200yards",2013
169,169,"Bob Estes",66,20.26,46,227,"BirdieorBetterPercentage200yards",2013
170,170,"Ben Curtis",59,19.88,33,166,"BirdieorBetterPercentage200yards",2013
171,171,"Casey Wittenberg",72,19.55,43,220,"BirdieorBetterPercentage200yards",2013
172,172,"Aaron Watkins",46,19.2,24,125,"BirdieorBetterPercentage200yards",2013
173,173,"Brian Gay",79,19.14,49,256,"BirdieorBetterPercentage200yards",2013
174,174,"Justin Bolli",59,19.05,28,147,"BirdieorBetterPercentage200yards",2013
175,175,"Ken Duke",87,18.88,54,286,"BirdieorBetterPercentage200yards",2013
176,176,"Michael Bradley",56,18.42,28,152,"BirdieorBetterPercentage200yards",2013
177,177,"Mike Weir",60,18.37,36,196,"BirdieorBetterPercentage200yards",2013
178,178,"Bryce Molder",82,18.05,48,266,"BirdieorBetterPercentage200yards",2013
179,179,"David Toms",49,16.67,19,114,"BirdieorBetterPercentage200yards",2013
180,180,"Dicky Pride",71,16.52,38,230,"BirdieorBetterPercentage200yards",2013
