"Total1Putts2025_RANKTHISWEEK_2008","Total1Putts2025_RANKLASTWEEK_2008","Total1Putts2025_PLAYERNAME_2008","Total1Putts2025_ROUNDS_2008","Total1Putts2025_TOTAL_2008","Total1Putts2025_TOTALFORALLDISTANCES_2008","Total1Putts2025_PCTOFALL1PUTTS_2008","stat_name","year"
83,83,"Tim Wilkinson",95,12,572,2.1,"Total1Putts2025",2008
101,101,"Robert Allenby",108,11,539,2,"Total1Putts2025",2008
101,101,"Stephen Ames",83,11,451,2.4,"Total1Putts2025",2008
101,101,"Chad Collins",72,11,479,2.3,"Total1Putts2025",2008
101,101,"Brian Davis",108,11,736,1.5,"Total1Putts2025",2008
101,101,"Brad Elder",67,11,371,3,"Total1Putts2025",2008
101,101,"Lucas Glover",91,11,557,2,"Total1Putts2025",2008
101,101,"Jeff Gove",50,11,271,4.1,"Total1Putts2025",2008
101,101,"Anthony Kim",81,11,486,2.3,"Total1Putts2025",2008
101,101,"Greg Kraft",63,11,386,2.8,"Total1Putts2025",2008
101,101,"Cliff Kresge",84,11,478,2.3,"Total1Putts2025",2008
101,101,"Peter Lonard",92,11,551,2,"Total1Putts2025",2008
101,101,"Jeff Maggert",86,11,522,2.1,"Total1Putts2025",2008
101,101,"John Merrick",98,11,494,2.2,"Total1Putts2025",2008
101,101,"John Senden",93,11,496,2.2,"Total1Putts2025",2008
101,101,"Nicholas Thompson",113,11,675,1.6,"Total1Putts2025",2008
101,101,"Jay Williamson",96,11,487,2.3,"Total1Putts2025",2008
117,117,"Alex Cejka",75,10,405,2.5,"Total1Putts2025",2008
117,117,"Todd Demsey",80,10,494,2,"Total1Putts2025",2008
117,117,"Tommy Gainey",60,10,288,3.5,"Total1Putts2025",2008
117,117,"Robert Gamez",79,10,458,2.2,"Total1Putts2025",2008
117,117,"Sergio Garcia",72,10,384,2.6,"Total1Putts2025",2008
117,117,"Jason Gore",94,10,578,1.7,"Total1Putts2025",2008
117,117,"John Huston",56,10,331,3,"Total1Putts2025",2008
117,117,"Jerry Kelly",89,10,509,2,"Total1Putts2025",2008
117,117,"Martin Laird",98,10,586,1.7,"Total1Putts2025",2008
117,117,"Ryan Palmer",69,10,442,2.3,"Total1Putts2025",2008
117,117,"Brenden Pappas",66,10,411,2.4,"Total1Putts2025",2008
117,117,"Corey Pavin",69,10,449,2.2,"Total1Putts2025",2008
117,117,"Carl Pettersson",110,10,713,1.4,"Total1Putts2025",2008
117,117,"Brett Quigley",80,10,486,2.1,"Total1Putts2025",2008
117,117,"Andres Romero",69,10,360,2.8,"Total1Putts2025",2008
117,117,"Bob Sowards",61,10,346,2.9,"Total1Putts2025",2008
117,117,"Steve Stricker",75,10,430,2.3,"Total1Putts2025",2008
117,117,"DJ Trahan",94,10,525,1.9,"Total1Putts2025",2008
135,135,"Brad Adamonis",87,9,486,1.9,"Total1Putts2025",2008
135,135,"Stewart Cink",87,9,454,2,"Total1Putts2025",2008
135,135,"James Driscoll",85,9,518,1.7,"Total1Putts2025",2008
135,135,"JB Holmes",86,9,497,1.8,"Total1Putts2025",2008
135,135,"Matt Kuchar",88,9,499,1.8,"Total1Putts2025",2008
135,135,"Doug LaBelle II",65,9,353,2.5,"Total1Putts2025",2008
135,135,"Jim McGovern",75,9,399,2.3,"Total1Putts2025",2008
135,135,"Phil Mickelson",80,9,446,2,"Total1Putts2025",2008
135,135,"Sean OHair",81,9,452,2,"Total1Putts2025",2008
135,135,"Brandt Snedeker",85,9,488,1.8,"Total1Putts2025",2008
135,135,"Scott Sterling",89,9,470,1.9,"Total1Putts2025",2008
135,135,"David Toms",70,9,388,2.3,"Total1Putts2025",2008
135,135,"Bubba Watson",97,9,532,1.7,"Total1Putts2025",2008
148,148,"Justin Bolli",87,8,462,1.7,"Total1Putts2025",2008
148,148,"Paul Casey",55,8,233,3.4,"Total1Putts2025",2008
148,148,"Fred Couples",60,8,353,2.3,"Total1Putts2025",2008
148,148,"Glen Day",64,8,389,2.1,"Total1Putts2025",2008
148,148,"Harrison Frazar",73,8,389,2.1,"Total1Putts2025",2008
148,148,"Paul Goydos",78,8,480,1.7,"Total1Putts2025",2008
148,148,"JP Hayes",67,8,438,1.8,"Total1Putts2025",2008
148,148,"Trevor Immelman",70,8,338,2.4,"Total1Putts2025",2008
148,148,"Brandt Jobe",52,8,296,2.7,"Total1Putts2025",2008
148,148,"Rocco Mediate",87,8,468,1.7,"Total1Putts2025",2008
148,148,"Ryan Moore",72,8,466,1.7,"Total1Putts2025",2008
148,148,"Rod Pampling",83,8,466,1.7,"Total1Putts2025",2008
148,148,"Kyle Thompson",70,8,375,2.1,"Total1Putts2025",2008
148,148,"Bob Tway",70,8,446,1.8,"Total1Putts2025",2008
148,148,"Omar Uresti",74,8,429,1.9,"Total1Putts2025",2008
148,148,"Camilo Villegas",79,8,452,1.8,"Total1Putts2025",2008
148,148,"Jimmy Walker",73,8,430,1.9,"Total1Putts2025",2008
148,148,"Boo Weekley",86,8,389,2.1,"Total1Putts2025",2008
167,167,"Jason Allred",63,7,351,2,"Total1Putts2025",2008
167,167,"Rich Beem",90,7,528,1.3,"Total1Putts2025",2008
167,167,"David Duval",51,7,287,2.4,"Total1Putts2025",2008
167,167,"Retief Goosen",59,7,305,2.3,"Total1Putts2025",2008
167,167,"Charley Hoffman",94,7,593,1.2,"Total1Putts2025",2008
167,167,"Ryuji Imada",80,7,501,1.4,"Total1Putts2025",2008
167,167,"Ted Purdy",68,7,367,1.9,"Total1Putts2025",2008
167,167,"John Riegger",73,7,419,1.7,"Total1Putts2025",2008
167,167,"Brett Rumford",72,7,431,1.6,"Total1Putts2025",2008
176,176,"Mark Calcavecchia",67,6,368,1.6,"Total1Putts2025",2008
176,176,"Marco Dawson",64,6,387,1.6,"Total1Putts2025",2008
176,176,"Padraig Harrington",52,6,260,2.3,"Total1Putts2025",2008
176,176,"Stephen Leaney",53,6,307,2,"Total1Putts2025",2008
176,176,"Shigeki Maruyama",50,6,307,2,"Total1Putts2025",2008
176,176,"Geoff Ogilvy",65,6,344,1.7,"Total1Putts2025",2008
176,176,"Travis Perkins",53,6,266,2.3,"Total1Putts2025",2008
176,176,"Rory Sabbatini",77,6,428,1.4,"Total1Putts2025",2008
176,176,"Vijay Singh",82,6,429,1.4,"Total1Putts2025",2008
176,176,"Kevin Stadler",90,6,484,1.2,"Total1Putts2025",2008
176,176,"Charles Warren",79,6,448,1.3,"Total1Putts2025",2008
176,176,"Ron Whittaker",54,6,255,2.4,"Total1Putts2025",2008
188,188,"Ernie Els",51,5,258,1.9,"Total1Putts2025",2008
188,188,"Ian Poulter",51,5,269,1.9,"Total1Putts2025",2008
188,188,"Chris Riley",51,5,305,1.6,"Total1Putts2025",2008
188,188,"Scott Verplank",82,5,457,1.1,"Total1Putts2025",2008
192,192,"Tom Lehman",51,4,262,1.5,"Total1Putts2025",2008
192,192,"Adam Scott",51,4,245,1.6,"Total1Putts2025",2008
194,194,"Angel Cabrera",55,3,259,1.2,"Total1Putts2025",2008
194,194,"Kent Jones",68,3,362,0.8,"Total1Putts2025",2008
194,194,"David Lutterus",59,3,323,0.9,"Total1Putts2025",2008
197,197,"Gavin Coles",54,2,302,0.7,"Total1Putts2025",2008
