"Last15EventsPutting_RANKTHISWEEK_2014","Last15EventsPutting_RANKLASTWEEK_2014","Last15EventsPutting_PLAYERNAME_2014","Last15EventsPutting_EVENTS_2014","Last15EventsPutting_RATING_2014","stat_name","year"
50,50,"Jon Curran",1,8.2,"Last15EventsPutting",2014
50,50,"Derek Fathauer",1,8.2,"Last15EventsPutting",2014
50,50,"Rickie Fowler",8,8.2,"Last15EventsPutting",2014
50,50,"Luke Guthrie",7,8.2,"Last15EventsPutting",2014
50,50,"Todd Hamilton",1,8.2,"Last15EventsPutting",2014
50,50,"Mikko Ilonen",2,8.2,"Last15EventsPutting",2014
50,50,"David Lynn",5,8.2,"Last15EventsPutting",2014
50,50,"Peter Malnati",2,8.2,"Last15EventsPutting",2014
50,50,"Steve Marino",7,8.2,"Last15EventsPutting",2014
50,50,"William McGirt",10,8.2,"Last15EventsPutting",2014
50,50,"Koumei Oda",1,8.2,"Last15EventsPutting",2014
50,50,"Taylor Pendrith",1,8.2,"Last15EventsPutting",2014
50,50,"Scott Piercy",5,8.2,"Last15EventsPutting",2014
50,50,"Brandt Snedeker",9,8.2,"Last15EventsPutting",2014
50,50,"Brendon Todd",11,8.2,"Last15EventsPutting",2014
50,50,"David Toms",8,8.2,"Last15EventsPutting",2014
50,50,"Marc Warren",1,8.2,"Last15EventsPutting",2014
68,68,"Stuart Appleby",8,8.1,"Last15EventsPutting",2014
68,68,"Jonas Blixt",4,8.1,"Last15EventsPutting",2014
68,68,"Paul Casey",9,8.1,"Last15EventsPutting",2014
68,68,"Chad Collins",3,8.1,"Last15EventsPutting",2014
68,68,"Ernie Els",10,8.1,"Last15EventsPutting",2014
68,68,"Scott Gardiner",3,8.1,"Last15EventsPutting",2014
68,68,"Nathan Green",1,8.1,"Last15EventsPutting",2014
68,68,"Chesson Hadley",5,8.1,"Last15EventsPutting",2014
68,68,"JB Holmes",10,8.1,"Last15EventsPutting",2014
68,68,"Dustin Johnson",9,8.1,"Last15EventsPutting",2014
68,68,"Matt Jones",8,8.1,"Last15EventsPutting",2014
68,68,"Danny Lee",8,8.1,"Last15EventsPutting",2014
68,68,"David Lingmerth",5,8.1,"Last15EventsPutting",2014
68,68,"Shane Lowry",1,8.1,"Last15EventsPutting",2014
68,68,"Rory McIlroy",12,8.1,"Last15EventsPutting",2014
68,68,"Ted Potter Jr",5,8.1,"Last15EventsPutting",2014
68,68,"Patrick Reed",8,8.1,"Last15EventsPutting",2014
68,68,"Peter Uihlein",1,8.1,"Last15EventsPutting",2014
68,68,"Lee Westwood",8,8.1,"Last15EventsPutting",2014
87,87,"Sangmoon Bae",6,8,"Last15EventsPutting",2014
87,87,"Angel Cabrera",9,8,"Last15EventsPutting",2014
87,87,"KJ Choi",8,8,"Last15EventsPutting",2014
87,87,"Brian Davis",9,8,"Last15EventsPutting",2014
87,87,"Luke Donald",10,8,"Last15EventsPutting",2014
87,87,"Brian Gay",6,8,"Last15EventsPutting",2014
87,87,"David Hearn",10,8,"Last15EventsPutting",2014
87,87,"Charley Hoffman",11,8,"Last15EventsPutting",2014
87,87,"Steven Ihm",1,8,"Last15EventsPutting",2014
87,87,"Miguel Angel Jimenez",2,8,"Last15EventsPutting",2014
87,87,"Kevin Kisner",11,8,"Last15EventsPutting",2014
87,87,"Jason Kokrak",10,8,"Last15EventsPutting",2014
87,87,"George McNeill",9,8,"Last15EventsPutting",2014
87,87,"Edoardo Molinari",1,8,"Last15EventsPutting",2014
87,87,"Zachary Olsen",1,8,"Last15EventsPutting",2014
87,87,"Ryan Palmer",11,8,"Last15EventsPutting",2014
87,87,"Justin Rose",10,8,"Last15EventsPutting",2014
87,87,"Adam Scott",12,8,"Last15EventsPutting",2014
87,87,"Michael Thompson",9,8,"Last15EventsPutting",2014
87,87,"Jimmy Walker",8,8,"Last15EventsPutting",2014
87,87,"Nick Watney",6,8,"Last15EventsPutting",2014
87,87,"YE Yang",3,8,"Last15EventsPutting",2014
109,109,"Ricky Barnes",12,7.9,"Last15EventsPutting",2014
109,109,"Scott Brown",9,7.9,"Last15EventsPutting",2014
109,109,"Will Claxton",3,7.9,"Last15EventsPutting",2014
109,109,"Erik Compton",6,7.9,"Last15EventsPutting",2014
109,109,"Ben Curtis",8,7.9,"Last15EventsPutting",2014
109,109,"Jason Day",7,7.9,"Last15EventsPutting",2014
109,109,"Matt Every",5,7.9,"Last15EventsPutting",2014
109,109,"Brad Fritsch",6,7.9,"Last15EventsPutting",2014
109,109,"Retief Goosen",12,7.9,"Last15EventsPutting",2014
109,109,"Russell Henley",7,7.9,"Last15EventsPutting",2014
109,109,"Max Homa",3,7.9,"Last15EventsPutting",2014
109,109,"Robert Karlsson",2,7.9,"Last15EventsPutting",2014
109,109,"Matt Kuchar",11,7.9,"Last15EventsPutting",2014
109,109,"Scott Langley",11,7.9,"Last15EventsPutting",2014
109,109,"Andrew Loupe",7,7.9,"Last15EventsPutting",2014
109,109,"Will Ma Kenzie",4,7.9,"Last15EventsPutting",2014
109,109,"Graeme McDowell",11,7.9,"Last15EventsPutting",2014
109,109,"Troy Merritt",10,7.9,"Last15EventsPutting",2014
109,109,"Kevin Na",9,7.9,"Last15EventsPutting",2014
109,109,"Sean OHair",8,7.9,"Last15EventsPutting",2014
109,109,"Joe Ogilvie",3,7.9,"Last15EventsPutting",2014
109,109,"Kevin Penner",1,7.9,"Last15EventsPutting",2014
109,109,"Ian Poulter",8,7.9,"Last15EventsPutting",2014
109,109,"Brett Quigley",1,7.9,"Last15EventsPutting",2014
109,109,"Webb Simpson",9,7.9,"Last15EventsPutting",2014
109,109,"Chris Stroud",11,7.9,"Last15EventsPutting",2014
109,109,"Tyrone Van Aswegen",6,7.9,"Last15EventsPutting",2014
109,109,"Tim Wilkinson",11,7.9,"Last15EventsPutting",2014
109,109,"Lee Williams",3,7.9,"Last15EventsPutting",2014
109,109,"Tiger Woods",4,7.9,"Last15EventsPutting",2014
139,139,"Kiradech Aphibarnrat",3,7.8,"Last15EventsPutting",2014
139,139,"Woody Austin",5,7.8,"Last15EventsPutting",2014
139,139,"Jason Bohn",8,7.8,"Last15EventsPutting",2014
139,139,"Keegan Bradley",8,7.8,"Last15EventsPutting",2014
139,139,"Kevin Chappell",12,7.8,"Last15EventsPutting",2014
139,139,"Ben Crane",8,7.8,"Last15EventsPutting",2014
139,139,"Ken Duke",6,7.8,"Last15EventsPutting",2014
139,139,"Tommy Gainey",8,7.8,"Last15EventsPutting",2014
139,139,"Sergio Garcia",10,7.8,"Last15EventsPutting",2014
139,139,"Fabian Gomez",1,7.8,"Last15EventsPutting",2014
139,139,"Paul Goydos",2,7.8,"Last15EventsPutting",2014
139,139,"Tim Herron",7,7.8,"Last15EventsPutting",2014
139,139,"Jerry Kelly",12,7.8,"Last15EventsPutting",2014
139,139,"Brooks Koepka",8,7.8,"Last15EventsPutting",2014
139,139,"Ryan Moore",10,7.8,"Last15EventsPutting",2014
139,139,"Rory Sabbatini",8,7.8,"Last15EventsPutting",2014
139,139,"Charl Schwartzel",12,7.8,"Last15EventsPutting",2014
139,139,"Robert Streb",10,7.8,"Last15EventsPutting",2014
139,139,"Cameron Tringale",12,7.8,"Last15EventsPutting",2014
158,158,"Stephen Ames",4,7.7,"Last15EventsPutting",2014
158,158,"Mark Anderson",2,7.7,"Last15EventsPutting",2014
158,158,"Briny Baird",6,7.7,"Last15EventsPutting",2014
158,158,"Steven Bowditch",8,7.7,"Last15EventsPutting",2014
158,158,"Jonathan Byrd",6,7.7,"Last15EventsPutting",2014
158,158,"Mark Calcavecchia",3,7.7,"Last15EventsPutting",2014
158,158,"Miguel Angel Carballo",3,7.7,"Last15EventsPutting",2014
158,158,"Bud Cauley",7,7.7,"Last15EventsPutting",2014
158,158,"Stewart Cink",11,7.7,"Last15EventsPutting",2014
158,158,"Brendon de Jonge",11,7.7,"Last15EventsPutting",2014
158,158,"Harris English",6,7.7,"Last15EventsPutting",2014
158,158,"Gonzalo Fdez Castano",10,7.7,"Last15EventsPutting",2014
158,158,"Jim Furyk",12,7.7,"Last15EventsPutting",2014
158,158,"Stephen Gallacher",2,7.7,"Last15EventsPutting",2014
158,158,"Brian Harman",10,7.7,"Last15EventsPutting",2014
158,158,"Scott Hend",1,7.7,"Last15EventsPutting",2014
158,158,"Charles Howell III",12,7.7,"Last15EventsPutting",2014
158,158,"John Huh",7,7.7,"Last15EventsPutting",2014
158,158,"Bronson La Cassie",5,7.7,"Last15EventsPutting",2014
158,158,"Doug LaBelle II",4,7.7,"Last15EventsPutting",2014
158,158,"Ben Martin",8,7.7,"Last15EventsPutting",2014
158,158,"Hideki Matsuyama",10,7.7,"Last15EventsPutting",2014
158,158,"Troy Matteson",4,7.7,"Last15EventsPutting",2014
158,158,"Geoff Ogilvy",9,7.7,"Last15EventsPutting",2014
158,158,"Rod Pampling",2,7.7,"Last15EventsPutting",2014
158,158,"Brendan Steele",8,7.7,"Last15EventsPutting",2014
158,158,"Vaughn Taylor",1,7.7,"Last15EventsPutting",2014
158,158,"Camilo Villegas",8,7.7,"Last15EventsPutting",2014
158,158,"Bubba Watson",11,7.7,"Last15EventsPutting",2014
158,158,"Charlie Wi",5,7.7,"Last15EventsPutting",2014
158,158,"Chris Wood",1,7.7,"Last15EventsPutting",2014
158,158,"Gary Woodland",11,7.7,"Last15EventsPutting",2014
190,190,"Nicolas Colsaerts",3,7.6,"Last15EventsPutting",2014
190,190,"Glen Day",1,7.6,"Last15EventsPutting",2014
190,190,"James Driscoll",3,7.6,"Last15EventsPutting",2014
190,190,"Victor Dubuisson",6,7.6,"Last15EventsPutting",2014
190,190,"Derek Ernst",5,7.6,"Last15EventsPutting",2014
190,190,"Bill Haas",12,7.6,"Last15EventsPutting",2014
190,190,"James Hahn",7,7.6,"Last15EventsPutting",2014
190,190,"Padraig Harrington",6,7.6,"Last15EventsPutting",2014
190,190,"Dudley Hart",2,7.6,"Last15EventsPutting",2014
190,190,"Billy Hurley III",8,7.6,"Last15EventsPutting",2014
190,190,"Thongchai Jaidee",2,7.6,"Last15EventsPutting",2014
190,190,"Zach Johnson",11,7.6,"Last15EventsPutting",2014
190,190,"Marc Leishman",10,7.6,"Last15EventsPutting",2014
190,190,"Matteo Manassero",3,7.6,"Last15EventsPutting",2014
190,190,"Seung Yul Noh",7,7.6,"Last15EventsPutting",2014
190,190,"Jeff Overton",8,7.6,"Last15EventsPutting",2014
190,190,"Pat Perez",8,7.6,"Last15EventsPutting",2014
190,190,"DA Points",3,7.6,"Last15EventsPutting",2014
190,190,"Alex Prugh",3,7.6,"Last15EventsPutting",2014
190,190,"Jim Renner",5,7.6,"Last15EventsPutting",2014
190,190,"Kevin Streelman",7,7.6,"Last15EventsPutting",2014
190,190,"Daniel Summerhays",12,7.6,"Last15EventsPutting",2014
190,190,"Nicholas Thompson",4,7.6,"Last15EventsPutting",2014
213,213,"Alex Aragon",1,7.5,"Last15EventsPutting",2014
213,213,"Charlie Beljan",7,7.5,"Last15EventsPutting",2014
213,213,"Jeff Curl",1,7.5,"Last15EventsPutting",2014
213,213,"Bob Estes",1,7.5,"Last15EventsPutting",2014
213,213,"Martin Flores",8,7.5,"Last15EventsPutting",2014
213,213,"Kevin Foley",3,7.5,"Last15EventsPutting",2014
213,213,"Fred Funk",2,7.5,"Last15EventsPutting",2014
213,213,"Brice Garnett",7,7.5,"Last15EventsPutting",2014
213,213,"Peter Hanson",5,7.5,"Last15EventsPutting",2014
213,213,"Jin Jeong",1,7.5,"Last15EventsPutting",2014
213,213,"Martin Kaymer",9,7.5,"Last15EventsPutting",2014
213,213,"Martin Laird",8,7.5,"Last15EventsPutting",2014
213,213,"DH Lee",4,7.5,"Last15EventsPutting",2014
213,213,"Davis Love III",10,7.5,"Last15EventsPutting",2014
213,213,"Hunter Mahan",9,7.5,"Last15EventsPutting",2014
213,213,"Louis Oosthuizen",5,7.5,"Last15EventsPutting",2014
213,213,"John Peterson",3,7.5,"Last15EventsPutting",2014
213,213,"Michael Putnam",10,7.5,"Last15EventsPutting",2014
213,213,"Tag Ridings",2,7.5,"Last15EventsPutting",2014
213,213,"Wes Roach",7,7.5,"Last15EventsPutting",2014
213,213,"John Senden",10,7.5,"Last15EventsPutting",2014
213,213,"Vijay Singh",10,7.5,"Last15EventsPutting",2014
213,213,"Heath Slocum",8,7.5,"Last15EventsPutting",2014
213,213,"Henrik Stenson",9,7.5,"Last15EventsPutting",2014
213,213,"Andrew Svoboda",11,7.5,"Last15EventsPutting",2014
213,213,"Yoshitaka Takeya",1,7.5,"Last15EventsPutting",2014
213,213,"Bo Van Pelt",11,7.5,"Last15EventsPutting",2014
240,240,"Jamie Donaldson",6,7.4,"Last15EventsPutting",2014
240,240,"Jason Gore",4,7.4,"Last15EventsPutting",2014
240,240,"Russell Knox",11,7.4,"Last15EventsPutting",2014
240,240,"Spencer Levin",4,7.4,"Last15EventsPutting",2014
240,240,"Alexander Levy",2,7.4,"Last15EventsPutting",2014
240,240,"John Mallinger",5,7.4,"Last15EventsPutting",2014
240,240,"Bryce Molder",4,7.4,"Last15EventsPutting",2014
240,240,"John Rollins",6,7.4,"Last15EventsPutting",2014
240,240,"Shawn Stefani",12,7.4,"Last15EventsPutting",2014
240,240,"Marc Turnesa",2,7.4,"Last15EventsPutting",2014
240,240,"Johnson Wagner",7,7.4,"Last15EventsPutting",2014
240,240,"Chris Williams",1,7.4,"Last15EventsPutting",2014
240,240,"Bobby Wyatt",2,7.4,"Last15EventsPutting",2014
253,253,"Blake Adams",5,7.3,"Last15EventsPutting",2014
253,253,"Thomas Aiken",1,7.3,"Last15EventsPutting",2014
253,253,"Robert Allenby",7,7.3,"Last15EventsPutting",2014
253,253,"Patrick Cantlay",2,7.3,"Last15EventsPutting",2014
253,253,"Darren Clarke",2,7.3,"Last15EventsPutting",2014
253,253,"Joe Durant",5,7.3,"Last15EventsPutting",2014
253,253,"Branden Grace",3,7.3,"Last15EventsPutting",2014
253,253,"Justin Hicks",8,7.3,"Last15EventsPutting",2014
253,253,"Trevor Immelman",5,7.3,"Last15EventsPutting",2014
253,253,"Lee Janzen",3,7.3,"Last15EventsPutting",2014
253,253,"Edward Loar",2,7.3,"Last15EventsPutting",2014
253,253,"Jamie Lovemark",5,7.3,"Last15EventsPutting",2014
253,253,"Joost Luiten",3,7.3,"Last15EventsPutting",2014
253,253,"John Merrick",9,7.3,"Last15EventsPutting",2014
253,253,"Carl Pettersson",10,7.3,"Last15EventsPutting",2014
253,253,"Patrick Rodgers",4,7.3,"Last15EventsPutting",2014
253,253,"Derek Tolan",1,7.3,"Last15EventsPutting",2014
253,253,"Jhonattan Vegas",7,7.3,"Last15EventsPutting",2014
271,271,"Graham DeLaet",9,7.2,"Last15EventsPutting",2014
271,271,"Adam Hadwin",1,7.2,"Last15EventsPutting",2014
271,271,"Jim Herman",5,7.2,"Last15EventsPutting",2014
271,271,"Billy Horschel",10,7.2,"Last15EventsPutting",2014
271,271,"Billy Mayfair",1,7.2,"Last15EventsPutting",2014
271,271,"Francesco Molinari",7,7.2,"Last15EventsPutting",2014
271,271,"Greg Owen",7,7.2,"Last15EventsPutting",2014
271,271,"Brett Rumford",1,7.2,"Last15EventsPutting",2014
271,271,"Richard Sterne",4,7.2,"Last15EventsPutting",2014
271,271,"Will Wilcox",6,7.2,"Last15EventsPutting",2014
281,281,"Cameron Beckman",2,7.1,"Last15EventsPutting",2014
281,281,"Bubba Dickerson",1,7.1,"Last15EventsPutting",2014
281,281,"Jason Dufner",8,7.1,"Last15EventsPutting",2014
281,281,"Harrison Frazar",3,7.1,"Last15EventsPutting",2014
281,281,"Lucas Glover",3,7.1,"Last15EventsPutting",2014
281,281,"Ben Kohles",1,7.1,"Last15EventsPutting",2014
281,281,"Jeff Maggert",5,7.1,"Last15EventsPutting",2014
281,281,"Scott Stallings",7,7.1,"Last15EventsPutting",2014
281,281,"Hudson Swafford",5,7.1,"Last15EventsPutting",2014
290,290,"Alex Cejka",1,7,"Last15EventsPutting",2014
290,290,"Pablo Larrazabal",1,7,"Last15EventsPutting",2014
290,290,"Colin Montgomerie",1,7,"Last15EventsPutting",2014
290,290,"Carlos Ortiz",1,7,"Last15EventsPutting",2014
290,290,"Kenny Perry",1,7,"Last15EventsPutting",2014
290,290,"Kyle Stanley",8,7,"Last15EventsPutting",2014
290,290,"Boo Weekley",6,7,"Last15EventsPutting",2014
297,297,"Benjamin Alvarado",1,6.9,"Last15EventsPutting",2014
297,297,"Chad Campbell",7,6.9,"Last15EventsPutting",2014
297,297,"JJ Henry",11,6.9,"Last15EventsPutting",2014
297,297,"Josh Teater",8,6.9,"Last15EventsPutting",2014
297,297,"Kevin Tway",4,6.9,"Last15EventsPutting",2014
297,297,"Mark Wilson",4,6.9,"Last15EventsPutting",2014
303,303,"Hyung Sung Kim",3,6.8,"Last15EventsPutting",2014
304,304,"Kevin Stadler",8,6.7,"Last15EventsPutting",2014
305,305,"Oliver Goss",2,6.6,"Last15EventsPutting",2014
306,306,"Mark Hubbard",1,6.5,"Last15EventsPutting",2014
306,306,"Daisuke Maruyama",1,6.5,"Last15EventsPutting",2014
306,306,"Kyle Reifers",1,6.5,"Last15EventsPutting",2014
309,309,"Rafa Cabrera Bello",1,6.4,"Last15EventsPutting",2014
310,310,"Kris Blanks",1,6.3,"Last15EventsPutting",2014
310,310,"Tano Goya",1,6.3,"Last15EventsPutting",2014
312,312,"Chris Smith",1,6.2,"Last15EventsPutting",2014
313,313,"Josh Broadaway",1,6.1,"Last15EventsPutting",2014
314,314,"Chez Reavie",1,6,"Last15EventsPutting",2014
315,315,"Harold Varner III",1,5.7,"Last15EventsPutting",2014
