"Approachesfrom225250yards_RANKTHISWEEK_2008","Approachesfrom225250yards_RANKLASTWEEK_2008","Approachesfrom225250yards_PLAYERNAME_2008","Approachesfrom225250yards_ROUNDS_2008","Approachesfrom225250yards_AVG_2008","Approachesfrom225250yards_TOTALDISTANCEFEET_2008","Approachesfrom225250yards_OFATTEMPTS_2008","Approachesfrom225250yards_RELATIVETOPAR_2008","stat_name","year"
1,1,"Stewart Cink",87,NA,2603.667,63,-17,"Approachesfrom225250yards",2008
2,2,"Angel Cabrera",55,NA,1592.917,38,-13,"Approachesfrom225250yards",2008
3,3,"Briny Baird",113,NA,2650.917,62,-13,"Approachesfrom225250yards",2008
4,4,"Jim McGovern",75,NA,1596.917,37,0,"Approachesfrom225250yards",2008
5,5,"Scott Sterling",89,NA,1565.417,36,-4,"Approachesfrom225250yards",2008
6,6,"Tim Petrovic",97,NA,2231,51,-9,"Approachesfrom225250yards",2008
7,7,"Gavin Coles",54,NA,1628.083,37,-11,"Approachesfrom225250yards",2008
8,8,"Tim Clark",90,NA,2338.667,53,-10,"Approachesfrom225250yards",2008
8,8,"Vijay Singh",82,NA,2208.167,50,-11,"Approachesfrom225250yards",2008
10,10,"Geoff Ogilvy",65,NA,1906.167,43,-6,"Approachesfrom225250yards",2008
11,11,"Michael Letzig",88,NA,2488.417,56,-17,"Approachesfrom225250yards",2008
12,12,"Phil Mickelson",80,NA,2767.083,62,-20,"Approachesfrom225250yards",2008
13,13,"Andres Romero",69,NA,1654.75,37,-8,"Approachesfrom225250yards",2008
14,14,"Cliff Kresge",84,NA,2073.75,46,-1,"Approachesfrom225250yards",2008
14,14,"Jay Williamson",96,NA,2391.417,53,-10,"Approachesfrom225250yards",2008
16,16,"Lucas Glover",91,NA,3221.25,71,-22,"Approachesfrom225250yards",2008
17,17,"Kenny Perry",97,NA,3227.583,71,-9,"Approachesfrom225250yards",2008
18,18,"Charlie Wi",97,NA,2467.917,54,-5,"Approachesfrom225250yards",2008
19,19,"Rory Sabbatini",77,NA,2153.5,47,1,"Approachesfrom225250yards",2008
20,20,"Robert Allenby",108,NA,4090.167,89,-25,"Approachesfrom225250yards",2008
20,20,"Bubba Watson",97,NA,3076.667,67,-12,"Approachesfrom225250yards",2008
22,22,"Rocco Mediate",87,NA,2620.667,57,-16,"Approachesfrom225250yards",2008
23,23,"Will Ma Kenzie",62,NA,1381.417,30,2,"Approachesfrom225250yards",2008
24,24,"Chad Campbell",94,NA,2875.583,62,-19,"Approachesfrom225250yards",2008
24,24,"Doug LaBelle II",65,NA,1578.75,34,-6,"Approachesfrom225250yards",2008
26,26,"Carlos Franco",73,NA,1767.583,38,-10,"Approachesfrom225250yards",2008
26,26,"Robert Garrigus",90,NA,3116.417,67,-16,"Approachesfrom225250yards",2008
26,26,"Jeff Maggert",86,NA,2466.25,53,-1,"Approachesfrom225250yards",2008
29,29,"Ted Purdy",68,NA,2258.417,48,-18,"Approachesfrom225250yards",2008
30,30,"George McNeill",97,NA,3161.417,67,-8,"Approachesfrom225250yards",2008
31,31,"Ben Crane",86,NA,2743.5,58,-12,"Approachesfrom225250yards",2008
32,32,"Hunter Mahan",87,NA,3418.917,72,-10,"Approachesfrom225250yards",2008
33,33,"Mark Calcavecchia",67,NA,1951.917,41,-6,"Approachesfrom225250yards",2008
33,33,"Mathew Goggin",91,NA,3046.667,64,-16,"Approachesfrom225250yards",2008
33,33,"Heath Slocum",104,NA,2996.167,63,-6,"Approachesfrom225250yards",2008
33,33,"Boo Weekley",86,NA,2521.5,53,-12,"Approachesfrom225250yards",2008
37,37,"Charles Warren",79,NA,2954.417,62,-13,"Approachesfrom225250yards",2008
38,38,"Joe Durant",92,NA,3062.167,64,-6,"Approachesfrom225250yards",2008
38,38,"Ernie Els",51,NA,1481.917,31,-3,"Approachesfrom225250yards",2008
38,38,"Chris Stroud",81,NA,2150.75,45,-14,"Approachesfrom225250yards",2008
38,38,"Nicholas Thompson",113,NA,3444.583,72,-20,"Approachesfrom225250yards",2008
42,42,"Sergio Garcia",72,NA,2493.333,52,-1,"Approachesfrom225250yards",2008
43,43,"Freddie Jacobson",78,NA,2064.667,43,-7,"Approachesfrom225250yards",2008
43,43,"John Rollins",94,NA,2878.833,60,-13,"Approachesfrom225250yards",2008
45,45,"Brett Quigley",80,NA,2453.167,51,-9,"Approachesfrom225250yards",2008
