"FirstTeeLatePar4ScoringAverage_RANKTHISWEEK_2013","FirstTeeLatePar4ScoringAverage_RANKLASTWEEK_2013","FirstTeeLatePar4ScoringAverage_PLAYERNAME_2013","FirstTeeLatePar4ScoringAverage_ROUNDS_2013","FirstTeeLatePar4ScoringAverage_AVG_2013","FirstTeeLatePar4ScoringAverage_TOTALSTROKES_2013","FirstTeeLatePar4ScoringAverage_TOTALHOLES_2013","stat_name","year"
1,1,"Steve Stricker",51,3.96,1490,376,"FirstTeeLatePar4ScoringAverage",2013
2,2,"Brian Gay",79,3.97,592,149,"FirstTeeLatePar4ScoringAverage",2013
2,2,"Jordan Spieth",82,3.97,1714,432,"FirstTeeLatePar4ScoringAverage",2013
4,4,"Bill Haas",85,3.98,1819,457,"FirstTeeLatePar4ScoringAverage",2013
4,4,"David Hearn",88,3.98,963,242,"FirstTeeLatePar4ScoringAverage",2013
4,4,"Tim Herron",45,3.98,505,127,"FirstTeeLatePar4ScoringAverage",2013
4,4,"Richard Lee",81,3.98,785,197,"FirstTeeLatePar4ScoringAverage",2013
4,4,"Jeff Maggert",63,3.98,644,162,"FirstTeeLatePar4ScoringAverage",2013
4,4,"Rory Sabbatini",86,3.98,1174,295,"FirstTeeLatePar4ScoringAverage",2013
4,4,"Shawn Stefani",63,3.98,636,160,"FirstTeeLatePar4ScoringAverage",2013
11,11,"Michael Bradley",56,3.99,347,87,"FirstTeeLatePar4ScoringAverage",2013
11,11,"Graham DeLaet",94,3.99,1635,410,"FirstTeeLatePar4ScoringAverage",2013
11,11,"Jason Dufner",78,3.99,1260,316,"FirstTeeLatePar4ScoringAverage",2013
11,11,"William McGirt",75,3.99,551,138,"FirstTeeLatePar4ScoringAverage",2013
11,11,"John Rollins",77,3.99,1256,315,"FirstTeeLatePar4ScoringAverage",2013
11,11,"Henrik Stenson",65,3.99,1367,343,"FirstTeeLatePar4ScoringAverage",2013
17,17,"Zach Johnson",84,4,1644,411,"FirstTeeLatePar4ScoringAverage",2013
17,17,"Chris Kirk",89,4,997,249,"FirstTeeLatePar4ScoringAverage",2013
17,17,"Brandt Snedeker",79,4,1728,432,"FirstTeeLatePar4ScoringAverage",2013
20,20,"Martin Flores",83,4.01,902,225,"FirstTeeLatePar4ScoringAverage",2013
20,20,"Russell Henley",80,4.01,879,219,"FirstTeeLatePar4ScoringAverage",2013
20,20,"Matt Kuchar",93,4.01,1954,487,"FirstTeeLatePar4ScoringAverage",2013
20,20,"Jeff Overton",78,4.01,999,249,"FirstTeeLatePar4ScoringAverage",2013
20,20,"Kevin Streelman",86,4.01,1284,320,"FirstTeeLatePar4ScoringAverage",2013
20,20,"Nicholas Thompson",99,4.01,1192,297,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Charlie Beljan",62,4.02,534,133,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Sergio Garcia",65,4.02,1503,374,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Phil Mickelson",78,4.02,1755,437,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Ryan Moore",72,4.02,1018,253,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Patrick Reed",83,4.02,1150,286,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Kevin Stadler",83,4.02,783,195,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Vaughn Taylor",50,4.02,591,147,"FirstTeeLatePar4ScoringAverage",2013
26,26,"Tiger Woods",61,4.02,1518,378,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Stuart Appleby",88,4.03,1129,280,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Brad Fritsch",81,4.03,854,212,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Fabian Gomez",65,4.03,903,224,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Justin Hicks",79,4.03,1120,278,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Charles Howell III",87,4.03,1401,348,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Matt Jones",83,4.03,1036,257,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Marc Leishman",77,4.03,1298,322,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Hunter Mahan",91,4.03,1615,401,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Justin Rose",62,4.03,1913,475,"FirstTeeLatePar4ScoringAverage",2013
34,34,"Adam Scott",61,4.03,1524,378,"FirstTeeLatePar4ScoringAverage",2013
34,34,"DJ Trahan",48,4.03,722,179,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Greg Chalmers",77,4.04,836,207,"FirstTeeLatePar4ScoringAverage",2013
45,45,"KJ Choi",85,4.04,885,219,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Harris English",95,4.04,1612,399,"FirstTeeLatePar4ScoringAverage",2013
45,45,"James Hahn",78,4.04,787,195,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Charley Hoffman",84,4.04,1479,366,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Billy Horschel",96,4.04,1778,440,"FirstTeeLatePar4ScoringAverage",2013
45,45,"David Lynn",70,4.04,991,245,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Bryce Molder",82,4.04,752,186,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Chez Reavie",72,4.04,900,223,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Brian Stuard",78,4.04,1033,256,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Aaron Watkins",46,4.04,517,128,"FirstTeeLatePar4ScoringAverage",2013
45,45,"Boo Weekley",100,4.04,1318,326,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Sangmoon Bae",83,4.05,947,234,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Jason Bohn",70,4.05,704,174,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Kevin Chappell",80,4.05,725,179,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Matt Every",89,4.05,1376,340,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Morgan Hoffmann",64,4.05,839,207,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Martin Laird",68,4.05,547,135,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Webb Simpson",92,4.05,1904,470,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Chris Stroud",88,4.05,1041,257,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Jimmy Walker",84,4.05,875,216,"FirstTeeLatePar4ScoringAverage",2013
57,57,"Lee Westwood",70,4.05,1280,316,"FirstTeeLatePar4ScoringAverage",2013
67,67,"Jonas Blixt",76,4.06,963,237,"FirstTeeLatePar4ScoringAverage",2013
67,67,"Justin Bolli",59,4.06,650,160,"FirstTeeLatePar4ScoringAverage",2013
67,67,"Keegan Bradley",88,4.06,2105,519,"FirstTeeLatePar4ScoringAverage",2013
67,67,"Roberto Castro",97,4.06,1477,364,"FirstTeeLatePar4ScoringAverage",2013
67,67,"Ken Duke",87,4.06,836,206,"FirstTeeLatePar4ScoringAverage",2013
