"Total1Putts1015_RANKTHISWEEK_2009","Total1Putts1015_RANKLASTWEEK_2009","Total1Putts1015_PLAYERNAME_2009","Total1Putts1015_ROUNDS_2009","Total1Putts1015_TOTAL_2009","Total1Putts1015_TOTALFORALLDISTANCES_2009","Total1Putts1015_PCTOFALL1PUTTS_2009","stat_name","year"
84,84,"Chris Riley",77,54,500,10.8,"Total1Putts1015",2009
84,84,"Johnson Wagner",81,54,499,10.8,"Total1Putts1015",2009
89,89,"Stephen Ames",77,53,414,12.8,"Total1Putts1015",2009
89,89,"Briny Baird",89,53,469,11.3,"Total1Putts1015",2009
89,89,"Kent Jones",73,53,403,13.2,"Total1Putts1015",2009
89,89,"Martin Laird",72,53,427,12.4,"Total1Putts1015",2009
89,89,"YE Yang",83,53,491,10.8,"Total1Putts1015",2009
94,94,"Glen Day",79,52,427,12.2,"Total1Putts1015",2009
94,94,"Jeff Overton",92,52,588,8.8,"Total1Putts1015",2009
96,96,"Stuart Appleby",79,51,424,12,"Total1Putts1015",2009
96,96,"Chad Campbell",90,51,493,10.3,"Total1Putts1015",2009
96,96,"Bill Haas",91,51,585,8.7,"Total1Putts1015",2009
96,96,"Sean OHair",80,51,420,12.1,"Total1Putts1015",2009
96,96,"Ryan Palmer",78,51,499,10.2,"Total1Putts1015",2009
96,96,"Rod Pampling",72,51,464,11,"Total1Putts1015",2009
96,96,"Nick Watney",86,51,491,10.4,"Total1Putts1015",2009
103,103,"Geoff Ogilvy",78,50,439,11.4,"Total1Putts1015",2009
103,103,"Chez Reavie",81,50,467,10.7,"Total1Putts1015",2009
103,103,"Steve Stricker",81,50,484,10.3,"Total1Putts1015",2009
103,103,"Charles Warren",63,50,348,14.4,"Total1Putts1015",2009
107,107,"Jason Day",61,49,389,12.6,"Total1Putts1015",2009
107,107,"Retief Goosen",74,49,424,11.6,"Total1Putts1015",2009
107,107,"Spencer Levin",75,49,463,10.6,"Total1Putts1015",2009
107,107,"Justin Rose",71,49,418,11.7,"Total1Putts1015",2009
107,107,"Rory Sabbatini",81,49,480,10.2,"Total1Putts1015",2009
112,112,"Rich Beem",77,48,398,12.1,"Total1Putts1015",2009
112,112,"JB Holmes",74,48,423,11.3,"Total1Putts1015",2009
112,112,"Anthony Kim",76,48,470,10.2,"Total1Putts1015",2009
115,115,"Stewart Cink",79,47,421,11.2,"Total1Putts1015",2009
115,115,"Ernie Els",70,47,389,12.1,"Total1Putts1015",2009
115,115,"Robert Garrigus",83,47,473,9.9,"Total1Putts1015",2009
115,115,"Jason Gore",74,47,417,11.3,"Total1Putts1015",2009
115,115,"Cliff Kresge",78,47,490,9.6,"Total1Putts1015",2009
115,115,"Greg Owen",97,47,518,9.1,"Total1Putts1015",2009
121,121,"Steve Elkington",70,46,397,11.6,"Total1Putts1015",2009
121,121,"Jimmy Walker",74,46,472,9.7,"Total1Putts1015",2009
121,121,"Bubba Watson",73,46,406,11.3,"Total1Putts1015",2009
124,124,"Brad Faxon",59,45,403,11.2,"Total1Putts1015",2009
124,124,"Camilo Villegas",76,45,376,12,"Total1Putts1015",2009
126,126,"Eric Axley",71,44,439,10,"Total1Putts1015",2009
126,126,"Cameron Beckman",87,44,512,8.6,"Total1Putts1015",2009
126,126,"Kevin Sutherland",96,44,522,8.4,"Total1Putts1015",2009
126,126,"Kirk Triplett",60,44,387,11.4,"Total1Putts1015",2009
130,130,"Alex Cejka",82,43,493,8.7,"Total1Putts1015",2009
130,130,"Davis Love III",89,43,511,8.4,"Total1Putts1015",2009
132,132,"Brad Adamonis",70,42,429,9.8,"Total1Putts1015",2009
132,132,"Derek Fathauer",63,42,361,11.6,"Total1Putts1015",2009
132,132,"Tom Lehman",55,42,201,20.9,"Total1Putts1015",2009
132,132,"Billy Mayfair",83,42,431,9.7,"Total1Putts1015",2009
132,132,"Phil Mickelson",66,42,359,11.7,"Total1Putts1015",2009
132,132,"Corey Pavin",73,42,381,11,"Total1Putts1015",2009
132,132,"Boo Weekley",79,42,416,10.1,"Total1Putts1015",2009
132,132,"Tiger Woods",64,42,379,11.1,"Total1Putts1015",2009
140,140,"Aaron Baddeley",66,41,461,8.9,"Total1Putts1015",2009
140,140,"Ben Curtis",63,41,350,11.7,"Total1Putts1015",2009
140,140,"Steve Flesch",77,41,431,9.5,"Total1Putts1015",2009
140,140,"Mathew Goggin",76,41,401,10.2,"Total1Putts1015",2009
140,140,"Bob Heintz",59,41,393,10.4,"Total1Putts1015",2009
140,140,"Matt Weibring",65,41,402,10.2,"Total1Putts1015",2009
146,146,"Michael Allen",73,40,394,10.2,"Total1Putts1015",2009
146,146,"Mark Calcavecchia",72,40,441,9.1,"Total1Putts1015",2009
146,146,"Rocco Mediate",79,40,434,9.2,"Total1Putts1015",2009
149,149,"Robert Allenby",71,39,357,10.9,"Total1Putts1015",2009
149,149,"Brendon Todd",53,39,309,12.6,"Total1Putts1015",2009
151,151,"Mark Brooks",55,38,293,13,"Total1Putts1015",2009
152,152,"Sergio Garcia",59,37,304,12.2,"Total1Putts1015",2009
152,152,"Colt Knost",71,37,377,9.8,"Total1Putts1015",2009
152,152,"Kevin Stadler",65,37,366,10.1,"Total1Putts1015",2009
155,155,"Bart Bryant",58,36,351,10.3,"Total1Putts1015",2009
155,155,"Will Ma Kenzie",69,36,383,9.4,"Total1Putts1015",2009
157,157,"Fred Couples",54,35,284,12.3,"Total1Putts1015",2009
157,157,"Leif Olson",51,35,305,11.5,"Total1Putts1015",2009
157,157,"Ian Poulter",59,35,328,10.7,"Total1Putts1015",2009
157,157,"Brian Vranesh",51,35,305,11.5,"Total1Putts1015",2009
161,161,"Brian Bateman",55,34,322,10.6,"Total1Putts1015",2009
162,162,"Joe Durant",62,33,293,11.3,"Total1Putts1015",2009
162,162,"Tag Ridings",50,33,260,12.7,"Total1Putts1015",2009
162,162,"Patrick Sheehan",51,33,260,12.7,"Total1Putts1015",2009
165,165,"Peter Tomasulo",61,32,309,10.4,"Total1Putts1015",2009
166,166,"Tommy Armour III",58,31,346,9,"Total1Putts1015",2009
166,166,"Ricky Barnes",67,31,314,9.9,"Total1Putts1015",2009
166,166,"Padraig Harrington",66,31,388,8,"Total1Putts1015",2009
166,166,"Matt Jones",56,31,310,10,"Total1Putts1015",2009
166,166,"Greg Kraft",51,31,283,11,"Total1Putts1015",2009
166,166,"Jarrod Lyle",65,31,314,9.9,"Total1Putts1015",2009
166,166,"Casey Wittenberg",71,31,353,8.8,"Total1Putts1015",2009
173,173,"Angel Cabrera",55,30,290,10.3,"Total1Putts1015",2009
173,173,"Jay Williamson",69,30,348,8.6,"Total1Putts1015",2009
175,175,"KJ Choi",65,29,339,8.6,"Total1Putts1015",2009
175,175,"Vijay Singh",71,29,351,8.3,"Total1Putts1015",2009
175,175,"Scott Sterling",51,29,272,10.7,"Total1Putts1015",2009
178,178,"Kris Blanks",60,28,330,8.5,"Total1Putts1015",2009
178,178,"David Duval",56,28,296,9.5,"Total1Putts1015",2009
180,180,"Darron Stiles",52,26,293,8.9,"Total1Putts1015",2009
181,181,"Adam Scott",53,24,269,8.9,"Total1Putts1015",2009
182,182,"Rick Price",54,23,260,8.8,"Total1Putts1015",2009
182,182,"Andres Romero",58,23,305,7.5,"Total1Putts1015",2009
184,184,"Gary Woodland",53,19,230,8.3,"Total1Putts1015",2009
