"25FinalRoundPerformance_RANKTHISWEEK_2016","25FinalRoundPerformance_RANKLASTWEEK_2016","25FinalRoundPerformance_PLAYERNAME_2016","25FinalRoundPerformance_EVENTS_2016","25FinalRoundPerformance_PctTIMESIMPROVED_2016","25FinalRoundPerformance_OFTIMESIMPROVED_2016","stat_name","year"
95,97,"KJ Choi",14,60,3,"25FinalRoundPerformance",2016
95,111,"Tony Finau",15,60,3,"25FinalRoundPerformance",2016
95,97,"Lucas Glover",16,60,3,"25FinalRoundPerformance",2016
95,110,"Brian Harman",18,60,6,"25FinalRoundPerformance",2016
95,97,"John Huh",16,60,3,"25FinalRoundPerformance",2016
95,97,"Anirban Lahiri",13,60,3,"25FinalRoundPerformance",2016
95,97,"Andrew Loupe",16,60,3,"25FinalRoundPerformance",2016
95,97,"Will Ma Kenzie",17,60,3,"25FinalRoundPerformance",2016
95,97,"Francesco Molinari",10,60,3,"25FinalRoundPerformance",2016
95,111,"Patrick Reed",14,60,3,"25FinalRoundPerformance",2016
95,97,"Gary Woodland",12,60,3,"25FinalRoundPerformance",2016
107,68,"Erik Compton",16,57.1,4,"25FinalRoundPerformance",2016
107,111,"Ernie Els",10,57.1,4,"25FinalRoundPerformance",2016
107,107,"Retief Goosen",10,57.1,4,"25FinalRoundPerformance",2016
107,111,"Jason Gore",15,57.1,4,"25FinalRoundPerformance",2016
107,107,"Jerry Kelly",12,57.1,4,"25FinalRoundPerformance",2016
107,111,"David Lingmerth",15,57.1,4,"25FinalRoundPerformance",2016
107,107,"Ryan Palmer",12,57.1,4,"25FinalRoundPerformance",2016
107,68,"Vijay Singh",13,57.1,4,"25FinalRoundPerformance",2016
115,111,"Tyler Aldridge",18,50,2,"25FinalRoundPerformance",2016
115,111,"Zac Blair",18,50,4,"25FinalRoundPerformance",2016
115,111,"Jason Bohn",11,50,1,"25FinalRoundPerformance",2016
115,111,"Keegan Bradley",14,50,3,"25FinalRoundPerformance",2016
115,111,"Kevin Chappell",14,50,2,"25FinalRoundPerformance",2016
115,111,"Chad Collins",16,50,2,"25FinalRoundPerformance",2016
115,111,"Derek Fathauer",18,50,3,"25FinalRoundPerformance",2016
115,111,"Brice Garnett",9,50,1,"25FinalRoundPerformance",2016
115,111,"Bill Haas",12,50,1,"25FinalRoundPerformance",2016
115,111,"Chesson Hadley",16,50,3,"25FinalRoundPerformance",2016
115,111,"Tom Hoge",15,50,3,"25FinalRoundPerformance",2016
115,111,"Billy Horschel",12,50,3,"25FinalRoundPerformance",2016
115,111,"Hiroshi Iwata",18,50,2,"25FinalRoundPerformance",2016
115,111,"Kevin Kisner",14,50,2,"25FinalRoundPerformance",2016
115,111,"Russell Knox",14,50,1,"25FinalRoundPerformance",2016
115,111,"Peter Malnati",19,50,2,"25FinalRoundPerformance",2016
115,156,"Rob Oppenheim",11,50,2,"25FinalRoundPerformance",2016
115,111,"Greg Owen",18,50,3,"25FinalRoundPerformance",2016
115,111,"Pat Perez",11,50,1,"25FinalRoundPerformance",2016
115,111,"Andres Romero",8,50,1,"25FinalRoundPerformance",2016
115,111,"John Senden",15,50,3,"25FinalRoundPerformance",2016
115,111,"Webb Simpson",10,50,2,"25FinalRoundPerformance",2016
115,111,"Cameron Smith",14,50,3,"25FinalRoundPerformance",2016
115,111,"Brendan Steele",14,50,1,"25FinalRoundPerformance",2016
115,111,"Shawn Stefani",16,50,1,"25FinalRoundPerformance",2016
115,97,"Brett Stegmaier",19,50,3,"25FinalRoundPerformance",2016
115,111,"Steve Stricker",8,50,1,"25FinalRoundPerformance",2016
115,149,"Boo Weekley",17,50,4,"25FinalRoundPerformance",2016
115,111,"Mark Wilson",13,50,3,"25FinalRoundPerformance",2016
144,147,"Ben Martin",14,44.4,4,"25FinalRoundPerformance",2016
144,111,"Kyle Reifers",19,44.4,4,"25FinalRoundPerformance",2016
146,156,"Angel Cabrera",13,42.9,3,"25FinalRoundPerformance",2016
146,156,"Harris English",15,42.9,3,"25FinalRoundPerformance",2016
146,111,"Colt Knost",15,42.9,3,"25FinalRoundPerformance",2016
146,156,"Robert Streb",16,42.9,3,"25FinalRoundPerformance",2016
146,149,"Nick Taylor",17,42.9,3,"25FinalRoundPerformance",2016
151,151,"Scott Brown",17,40,2,"25FinalRoundPerformance",2016
151,176,"Robert Garrigus",11,40,2,"25FinalRoundPerformance",2016
151,147,"Michael Kim",18,40,4,"25FinalRoundPerformance",2016
151,151,"Matt Kuchar",12,40,2,"25FinalRoundPerformance",2016
151,176,"Danny Lee",16,40,2,"25FinalRoundPerformance",2016
151,151,"Steve Marino",14,40,2,"25FinalRoundPerformance",2016
157,174,"Martin Laird",13,37.5,3,"25FinalRoundPerformance",2016
158,111,"Graham DeLaet",14,33.3,1,"25FinalRoundPerformance",2016
158,156,"Jamie Donaldson",8,33.3,1,"25FinalRoundPerformance",2016
158,156,"Brian Gay",8,33.3,1,"25FinalRoundPerformance",2016
158,151,"Emiliano Grillo",13,33.3,2,"25FinalRoundPerformance",2016
158,156,"Justin Hicks",10,33.3,1,"25FinalRoundPerformance",2016
158,111,"JB Holmes",10,33.3,1,"25FinalRoundPerformance",2016
158,156,"Billy Hurley III",8,33.3,1,"25FinalRoundPerformance",2016
158,151,"Jeff Overton",17,33.3,2,"25FinalRoundPerformance",2016
158,156,"Martin Piller",12,33.3,1,"25FinalRoundPerformance",2016
158,156,"DA Points",11,33.3,1,"25FinalRoundPerformance",2016
158,156,"Adam Scott",10,33.3,1,"25FinalRoundPerformance",2016
158,156,"Darron Stiles",10,33.3,1,"25FinalRoundPerformance",2016
158,156,"Andy Sullivan",7,33.3,1,"25FinalRoundPerformance",2016
158,156,"Cameron Tringale",14,33.3,2,"25FinalRoundPerformance",2016
158,156,"Tyrone Van Aswegen",20,33.3,3,"25FinalRoundPerformance",2016
158,156,"Camilo Villegas",16,33.3,1,"25FinalRoundPerformance",2016
174,174,"Thomas Aiken",13,28.6,2,"25FinalRoundPerformance",2016
174,156,"Scott Pinckney",18,28.6,2,"25FinalRoundPerformance",2016
176,176,"Jon Curran",18,25,1,"25FinalRoundPerformance",2016
176,176,"Ken Duke",9,25,1,"25FinalRoundPerformance",2016
176,195,"Derek Ernst",12,25,1,"25FinalRoundPerformance",2016
176,176,"Andres Gonzales",17,25,1,"25FinalRoundPerformance",2016
176,176,"Scott Langley",13,25,1,"25FinalRoundPerformance",2016
176,176,"DH Lee",13,25,1,"25FinalRoundPerformance",2016
176,176,"Geoff Ogilvy",14,25,1,"25FinalRoundPerformance",2016
176,176,"Ollie Schniederjans",7,25,1,"25FinalRoundPerformance",2016
176,156,"David Toms",11,25,1,"25FinalRoundPerformance",2016
176,176,"Steve Wheatcroft",16,25,2,"25FinalRoundPerformance",2016
186,186,"Daniel Berger",15,20,1,"25FinalRoundPerformance",2016
186,186,"Shane Bertsch",9,20,1,"25FinalRoundPerformance",2016
186,186,"Rhein Gibson",13,20,1,"25FinalRoundPerformance",2016
186,186,"Jim Herman",17,20,1,"25FinalRoundPerformance",2016
186,186,"Morgan Hoffmann",15,20,1,"25FinalRoundPerformance",2016
186,186,"Sung Kang",16,20,1,"25FinalRoundPerformance",2016
186,186,"Whee Kim",18,20,1,"25FinalRoundPerformance",2016
193,193,"Freddie Jacobson",16,16.7,1,"25FinalRoundPerformance",2016
193,195,"Henrik Norlander",13,16.7,1,"25FinalRoundPerformance",2016
195,194,"JJ Henry",14,12.5,1,"25FinalRoundPerformance",2016
196,195,"Robert Allenby",16,0,NA,"25FinalRoundPerformance",2016
196,195,"Andrew Landry",9,0,NA,"25FinalRoundPerformance",2016
196,195,"Hunter Mahan",14,0,NA,"25FinalRoundPerformance",2016
196,195,"George McNeill",13,0,NA,"25FinalRoundPerformance",2016
196,195,"Troy Merritt",14,0,NA,"25FinalRoundPerformance",2016
196,195,"Louis Oosthuizen",6,0,NA,"25FinalRoundPerformance",2016
196,195,"Dicky Pride",13,0,NA,"25FinalRoundPerformance",2016
196,195,"Charl Schwartzel",8,0,NA,"25FinalRoundPerformance",2016
