"PresidentsCupInternational_RANKTHISWEEK_2010","PresidentsCupInternational_RANKLASTWEEK_2010","PresidentsCupInternational_PLAYERNAME_2010","PresidentsCupInternational_EVENTS_2010","PresidentsCupInternational_AVGPOINTS_2010","PresidentsCupInternational_TOTALPOINTS_2010","PresidentsCupInternational_POINTSLOST_2010","PresidentsCupInternational_POINTSGAINED_2010","stat_name","year"
279,NA,"Steven Conran",46,0.15,6.91,-25.48,1.2,"PresidentsCupInternational",2010
280,NA,"Esteban Toledo",50,0.15,7.45,-11.11,1.3,"PresidentsCupInternational",2010
281,NA,"Satoshi Tomiyama",40,0.15,5.96,-3.58,5.36,"PresidentsCupInternational",2010
282,NA,"David Gleeson",40,0.14,5.79,-23.85,3.78,"PresidentsCupInternational",2010
283,NA,"Kim Daesub",40,0.14,5.68,-9.35,1.2,"PresidentsCupInternational",2010
284,NA,"Chris Swanepoel",40,0.13,5.38,-3.92,4.6,"PresidentsCupInternational",2010
285,NA,"Anton Haig",51,0.13,6.76,-2.45,8.21,"PresidentsCupInternational",2010
286,NA,"Hidemichi Tanaka",40,0.13,5.26,-1.94,3.18,"PresidentsCupInternational",2010
287,NA,"Michael Curtain",40,0.13,5.2,-4.16,4.8,"PresidentsCupInternational",2010
288,NA,"Rohan Blizard",40,0.13,5.17,-1.43,4.48,"PresidentsCupInternational",2010
289,NA,"Richard Lee",40,0.13,5.14,-1.31,5.67,"PresidentsCupInternational",2010
290,NA,"Chawalit Plaphol",46,0.13,5.91,-16.31,4.97,"PresidentsCupInternational",2010
291,NA,"Akinori Tani",40,0.13,5.08,-0.51,5.59,"PresidentsCupInternational",2010
292,NA,"Wu Ashun",40,0.13,5.02,-9.07,3.14,"PresidentsCupInternational",2010
293,NA,"Kiyoshi Murota",40,0.13,5.01,-3.46,2.93,"PresidentsCupInternational",2010
294,NA,"Leigh McKechnie",40,0.12,4.94,-2.11,2.48,"PresidentsCupInternational",2010
295,NA,"Manav Jaini",40,0.12,4.9,0,4.9,"PresidentsCupInternational",2010
296,NA,"Efren Serna Jr",40,0.12,4.87,-0.73,5.6,"PresidentsCupInternational",2010
297,NA,"Mitchell Brown",40,0.12,4.78,-9.69,4,"PresidentsCupInternational",2010
298,NA,"Mark Purser",40,0.12,4.64,-8.6,NA,"PresidentsCupInternational",2010
299,NA,"Toshi Izawa",40,0.12,4.62,-2.91,3.65,"PresidentsCupInternational",2010
300,NA,"Yoshinori Fujimoto",40,0.12,4.6,-1.35,3.25,"PresidentsCupInternational",2010
301,NA,"Andrew Tampion",44,0.11,5.06,-13.52,NA,"PresidentsCupInternational",2010
302,NA,"Kieran Pratt",40,0.11,4.46,0,4.46,"PresidentsCupInternational",2010
303,NA,"Bradley Smith",40,0.11,4.46,-0.23,4.69,"PresidentsCupInternational",2010
304,NA,"Miguel Angel Carballo",49,0.11,5.46,-4.24,5.79,"PresidentsCupInternational",2010
305,NA,"John Huh",40,0.11,4.45,-0.38,4.83,"PresidentsCupInternational",2010
306,NA,"Steven Jones",40,0.11,4.44,-1.45,4.25,"PresidentsCupInternational",2010
307,NA,"Ashley Hall",40,0.11,4.43,-8.59,1.65,"PresidentsCupInternational",2010
308,NA,"Jinho Choi",40,0.11,4.41,-0.27,4.68,"PresidentsCupInternational",2010
309,NA,"Piya Swangarunporn",40,0.11,4.38,-1.56,4.81,"PresidentsCupInternational",2010
310,NA,"Massy Kuramoto",40,0.11,4.36,-0.8,5.17,"PresidentsCupInternational",2010
311,NA,"Tim Stewart",40,0.11,4.33,-2.77,3.37,"PresidentsCupInternational",2010
312,NA,"Mukesh Kumar",40,0.11,4.32,-2.34,3.98,"PresidentsCupInternational",2010
313,NA,"Antonio Lascuna",40,0.11,4.29,-7.75,3.24,"PresidentsCupInternational",2010
314,NA,"David Hewan",40,0.11,4.29,-2.85,2.8,"PresidentsCupInternational",2010
315,NA,"Masatsugu Fujishima",40,0.11,4.28,-0.04,4.32,"PresidentsCupInternational",2010
316,NA,"Jun Kikuchi",40,0.1,4.15,-3.16,3.24,"PresidentsCupInternational",2010
317,NA,"Ashok Kumar",40,0.1,4.09,-3.62,2.6,"PresidentsCupInternational",2010
318,NA,"Himmat Rai",40,0.1,4.08,-4.34,1.34,"PresidentsCupInternational",2010
320,NA,"Chehuang Tsai",40,0.1,4.06,0,4.06,"PresidentsCupInternational",2010
321,NA,"Jacques Blaauw",40,0.1,4.05,-2.01,2.42,"PresidentsCupInternational",2010
322,NA,"Louis Moolman",40,0.1,4.02,-2.68,5.72,"PresidentsCupInternational",2010
323,NA,"David Bransdon",40,0.1,3.91,-1.29,3.91,"PresidentsCupInternational",2010
324,NA,"Madalitso Muthiya",40,0.1,3.91,-0.29,4.2,"PresidentsCupInternational",2010
325,NA,"Michael Campbell",48,0.1,4.67,-16.79,4.67,"PresidentsCupInternational",2010
326,NA,"Carlos Franco",40,0.1,3.89,-3.9,4.72,"PresidentsCupInternational",2010
327,NA,"Oscar Fraustro",40,0.1,3.84,-0.37,3.94,"PresidentsCupInternational",2010
328,NA,"Scott Arnold",40,0.1,3.82,-1.01,4.83,"PresidentsCupInternational",2010
329,NA,"Lin Wenhong",40,0.1,3.81,-5.76,2.52,"PresidentsCupInternational",2010
330,NA,"Steve Dartnall",40,0.09,3.79,-10.1,1.65,"PresidentsCupInternational",2010
331,NA,"Manuel Villegas",40,0.09,3.79,-2.82,4.45,"PresidentsCupInternational",2010
332,NA,"SJ Park",40,0.09,3.79,-0.13,3.92,"PresidentsCupInternational",2010
333,NA,"Kunal Bhasin",40,0.09,3.77,-0.11,3.88,"PresidentsCupInternational",2010
334,NA,"Tommy Nakajima",40,0.09,3.77,-9.4,NA,"PresidentsCupInternational",2010
335,NA,"Joe Ozaki",40,0.09,3.75,-0.64,3.75,"PresidentsCupInternational",2010
336,NA,"Daniel Greene",40,0.09,3.71,-1.89,5.6,"PresidentsCupInternational",2010
337,NA,"Peter Lonard",40,0.09,3.6,-19.96,NA,"PresidentsCupInternational",2010
338,NA,"Alan Wagner",41,0.09,3.67,-8.77,NA,"PresidentsCupInternational",2010
339,NA,"Mark Murless",40,0.09,3.57,-4.8,3.85,"PresidentsCupInternational",2010
340,NA,"Alan Michell",40,0.09,3.54,-1.38,3.36,"PresidentsCupInternational",2010
341,NA,"Jong Duck Kim",40,0.09,3.52,-8.62,NA,"PresidentsCupInternational",2010
342,NA,"Bradford Vaughan",40,0.09,3.4,-3.05,2.7,"PresidentsCupInternational",2010
343,NA,"Anthony Summers",40,0.08,3.37,-2.86,3.7,"PresidentsCupInternational",2010
344,NA,"Lu Sen Lien",40,0.08,3.25,-1.56,3.78,"PresidentsCupInternational",2010
345,NA,"Ryutaro Nagano",40,0.08,3.21,-3.14,1.31,"PresidentsCupInternational",2010
346,NA,"Theunis Spangenberg",40,0.08,3.15,-0.58,3.73,"PresidentsCupInternational",2010
347,NA,"James Love",40,0.08,3.14,-5.8,NA,"PresidentsCupInternational",2010
348,NA,"Yosuke Asaji",40,0.08,3.11,-0.59,3.71,"PresidentsCupInternational",2010
349,NA,"Andrew McLardy",47,0.08,3.64,-21.51,NA,"PresidentsCupInternational",2010
350,NA,"Atthaphon Prathummanee",40,0.08,3.09,-2.73,3.06,"PresidentsCupInternational",2010
351,NA,"Stuart Anderson",40,0.08,3.06,-6.81,NA,"PresidentsCupInternational",2010
352,NA,"Jaco Ahlers",40,0.07,2.98,-2.47,3.78,"PresidentsCupInternational",2010
353,NA,"Frankie Minoza",40,0.07,2.9,-6.39,1.5,"PresidentsCupInternational",2010
354,NA,"Rafael Gomez",40,0.07,2.88,-8.01,NA,"PresidentsCupInternational",2010
355,NA,"Ryan Cairns",40,0.07,2.83,-0.48,3.31,"PresidentsCupInternational",2010
356,NA,"Charl Coetzee",40,0.07,2.74,-6.31,1.21,"PresidentsCupInternational",2010
357,NA,"Brandon Pieters",40,0.07,2.71,-6.27,NA,"PresidentsCupInternational",2010
358,NA,"Stephen Leaney",40,0.07,2.71,-2.6,1.3,"PresidentsCupInternational",2010
359,NA,"Cesar Monasterio",40,0.07,2.7,-1.78,2.71,"PresidentsCupInternational",2010
360,NA,"Mauricio Molina",40,0.07,2.7,-7.79,1.2,"PresidentsCupInternational",2010
361,NA,"Andrew Curlewis",40,0.07,2.66,-0.79,3.45,"PresidentsCupInternational",2010
362,NA,"Chris Gaunt",40,0.07,2.65,-8.46,1.31,"PresidentsCupInternational",2010
363,NA,"Brenden Pappas",54,0.07,3.53,-5.11,3.85,"PresidentsCupInternational",2010
364,NA,"Norio Shinozaki",40,0.07,2.6,-8.48,NA,"PresidentsCupInternational",2010
365,NA,"Masamichi Ito",40,0.07,2.6,0,2.6,"PresidentsCupInternational",2010
366,NA,"Scott Laycock",40,0.06,2.59,-3.31,1.33,"PresidentsCupInternational",2010
367,NA,"Jason Norris",40,0.06,2.58,-4.66,NA,"PresidentsCupInternational",2010
368,NA,"Andrew Martin",40,0.06,2.57,-1.1,2.47,"PresidentsCupInternational",2010
369,NA,"Adam Groom",40,0.06,2.56,-0.89,2.56,"PresidentsCupInternational",2010
370,NA,"Justin Smith",40,0.06,2.55,-0.34,2.89,"PresidentsCupInternational",2010
371,NA,"Matthew Millar",40,0.06,2.53,-4.91,1.27,"PresidentsCupInternational",2010
372,NA,"David Lutterus",40,0.06,2.53,-4.28,3.67,"PresidentsCupInternational",2010
373,NA,"Boonchu Ruangkit",40,0.06,2.51,-3.8,NA,"PresidentsCupInternational",2010
374,NA,"Jason King",40,0.06,2.5,-6.35,1.21,"PresidentsCupInternational",2010
375,NA,"Andrew Tschudin",40,0.06,2.5,-1.59,2.04,"PresidentsCupInternational",2010
376,NA,"Shamim Khan",40,0.06,2.48,-0.88,3.36,"PresidentsCupInternational",2010
377,NA,"Ryan McCarthy",40,0.06,2.48,0,2.48,"PresidentsCupInternational",2010
378,NA,"Peter Wilson",40,0.06,2.48,-2.33,1.58,"PresidentsCupInternational",2010
379,NA,"Martin Maritz",40,0.06,2.48,-1.68,2.29,"PresidentsCupInternational",2010
380,NA,"Tung HSIEH",40,0.06,2.47,-0.33,2.8,"PresidentsCupInternational",2010
381,NA,"Steven Jeffress",40,0.06,2.43,-1.64,1.23,"PresidentsCupInternational",2010
382,NA,"Steve Collins",40,0.06,2.4,0,2.4,"PresidentsCupInternational",2010
383,NA,"Changwon Han",40,0.06,2.4,0,2.4,"PresidentsCupInternational",2010
384,NA,"Hirohito Koizumi",40,0.06,2.37,-0.29,2.65,"PresidentsCupInternational",2010
385,NA,"Grant Muller",40,0.06,2.35,-1.74,1.65,"PresidentsCupInternational",2010
386,NA,"Annop Tangkamolprasert",40,0.06,2.34,-2.05,NA,"PresidentsCupInternational",2010
387,NA,"Yoshiyuki Uemoto",40,0.06,2.32,-0.44,2.75,"PresidentsCupInternational",2010
388,NA,"Takamasa Yamamoto",40,0.06,2.31,-2.22,2.61,"PresidentsCupInternational",2010
389,NA,"Christiaan Basson",40,0.06,2.3,-4.19,1.23,"PresidentsCupInternational",2010
390,NA,"Steven Alker",40,0.06,2.28,-10.1,NA,"PresidentsCupInternational",2010
391,NA,"Gaurav Ghei",40,0.06,2.27,-5.18,1.37,"PresidentsCupInternational",2010
392,NA,"Chien Soon Lu",40,0.06,2.26,-3.01,NA,"PresidentsCupInternational",2010
393,NA,"Derek Gillespie",40,0.06,2.25,-1.45,2.1,"PresidentsCupInternational",2010
394,NA,"Danny Sahl",40,0.06,2.25,-0.26,2.51,"PresidentsCupInternational",2010
395,NA,"Varut Chomchalam",40,0.05,2.16,-1.84,1.43,"PresidentsCupInternational",2010
396,NA,"Digvijay Singh",40,0.05,2.15,-3.62,NA,"PresidentsCupInternational",2010
397,NA,"Mao Chang Sung",40,0.05,2.13,-1.66,1.49,"PresidentsCupInternational",2010
398,NA,"Pijit Petkasem",40,0.05,2.11,-1.87,1.96,"PresidentsCupInternational",2010
399,NA,"Masanori Kobayashi",40,0.05,2.1,-3.08,NA,"PresidentsCupInternational",2010
400,NA,"Harmeet Kahlon",40,0.05,2.1,-1.68,NA,"PresidentsCupInternational",2010
401,NA,"Mahal Pearce",40,0.05,2.09,-1.21,1.31,"PresidentsCupInternational",2010
402,NA,"Hsu Mongnan",40,0.05,2.05,-3.31,1.34,"PresidentsCupInternational",2010
403,NA,"Craig Scott",40,0.05,2.05,-2.74,NA,"PresidentsCupInternational",2010
404,NA,"Mitch Gillis",40,0.05,2.02,-0.07,2.09,"PresidentsCupInternational",2010
405,NA,"Cesar Coello",40,0.05,2.01,-0.09,2.1,"PresidentsCupInternational",2010
406,NA,"Airilrizman Zahari",40,0.05,1.95,-0.91,1.37,"PresidentsCupInternational",2010
407,NA,"Darren Griff",40,0.05,1.94,-0.86,1.32,"PresidentsCupInternational",2010
408,NA,"Adam Crawford",40,0.05,1.92,-0.91,1.23,"PresidentsCupInternational",2010
409,NA,"Keng Chi Lin",40,0.05,1.92,-2.28,NA,"PresidentsCupInternational",2010
410,NA,"Hugo Leon",40,0.05,1.92,-3.78,NA,"PresidentsCupInternational",2010
411,NA,"Brad Fritsch",40,0.05,1.87,-4.88,1.28,"PresidentsCupInternational",2010
412,NA,"Paul Gow",40,0.05,1.87,-2.76,NA,"PresidentsCupInternational",2010
413,NA,"Sanjay Kumar",40,0.05,1.86,-1.38,2.52,"PresidentsCupInternational",2010
414,NA,"Andrew Georgiou",40,0.05,1.85,-0.92,2.77,"PresidentsCupInternational",2010
415,NA,"Lee Curry",40,0.05,1.85,-0.25,2.1,"PresidentsCupInternational",2010
416,NA,"Matt McQuillan",40,0.05,1.84,-0.86,1.32,"PresidentsCupInternational",2010
417,NA,"Oscar Serna",40,0.05,1.83,-1.23,2.4,"PresidentsCupInternational",2010
418,NA,"Grant Veenstra",40,0.05,1.82,-0.92,2.66,"PresidentsCupInternational",2010
419,NA,"Mark Williams",40,0.05,1.82,0,1.82,"PresidentsCupInternational",2010
420,NA,"Jay Bayron",40,0.05,1.81,-1.29,1.21,"PresidentsCupInternational",2010
