"ConsecutivePar3Birdies_RANKTHISWEEK_2007","ConsecutivePar3Birdies_RANKLASTWEEK_2007","ConsecutivePar3Birdies_PLAYERNAME_2007","ConsecutivePar3Birdies_EVENTS_2007","ConsecutivePar3Birdies_NUMBEROFHOLES_2007","stat_name","year"
1,1,"Eric Axley",36,5,"ConsecutivePar3Birdies",2007
1,1,"Brendon de Jonge",26,5,"ConsecutivePar3Birdies",2007
1,1,"Jesper Parnevik",27,5,"ConsecutivePar3Birdies",2007
1,1,"Andres Romero",3,5,"ConsecutivePar3Birdies",2007
5,5,"Tim Clark",19,4,"ConsecutivePar3Birdies",2007
5,5,"Retief Goosen",14,4,"ConsecutivePar3Birdies",2007
5,5,"Nathan Green",29,4,"ConsecutivePar3Birdies",2007
5,5,"Todd Hamilton",28,4,"ConsecutivePar3Birdies",2007
5,5,"JP Hayes",28,4,"ConsecutivePar3Birdies",2007
5,5,"Tim Herron",27,4,"ConsecutivePar3Birdies",2007
5,5,"Charles Howell III",26,4,"ConsecutivePar3Birdies",2007
5,5,"Neal Lancaster",13,4,"ConsecutivePar3Birdies",2007
5,5,"George McNeill",30,4,"ConsecutivePar3Birdies",2007
5,5,"Kevin Na",27,4,"ConsecutivePar3Birdies",2007
5,5,"Dennis Paulson",3,4,"ConsecutivePar3Birdies",2007
5,5,"Carl Pettersson",31,4,"ConsecutivePar3Birdies",2007
5,5,"Kirk Triplett",25,4,"ConsecutivePar3Birdies",2007
18,18,"Michael Allen",22,3,"ConsecutivePar3Birdies",2007
18,18,"Tommy Armour III",24,3,"ConsecutivePar3Birdies",2007
18,18,"Ryan Armour",32,3,"ConsecutivePar3Birdies",2007
18,18,"Woody Austin",27,3,"ConsecutivePar3Birdies",2007
18,18,"David Branshaw",30,3,"ConsecutivePar3Birdies",2007
18,18,"Jeff Brehaut",21,3,"ConsecutivePar3Birdies",2007
18,18,"Olin Browne",15,3,"ConsecutivePar3Birdies",2007
18,18,"Chad Campbell",28,3,"ConsecutivePar3Birdies",2007
18,18,"Jose Coceres",17,3,"ConsecutivePar3Birdies",2007
18,18,"John Cook",13,3,"ConsecutivePar3Birdies",2007
18,18,"Brian Davis",28,3,"ConsecutivePar3Birdies",2007
18,18,"Jason Dufner",32,3,"ConsecutivePar3Birdies",2007
18,18,"Steve Elkington",25,3,"ConsecutivePar3Birdies",2007
18,18,"Ernie Els",16,3,"ConsecutivePar3Birdies",2007
18,18,"Bob Estes",28,3,"ConsecutivePar3Birdies",2007
18,18,"Steve Flesch",31,3,"ConsecutivePar3Birdies",2007
18,18,"Dan Forsman",12,3,"ConsecutivePar3Birdies",2007
18,18,"Sergio Garcia",19,3,"ConsecutivePar3Birdies",2007
18,18,"Robert Garrigus",28,3,"ConsecutivePar3Birdies",2007
18,18,"Mathew Goggin",30,3,"ConsecutivePar3Birdies",2007
18,18,"Jeff Gove",30,3,"ConsecutivePar3Birdies",2007
18,18,"Paul Goydos",19,3,"ConsecutivePar3Birdies",2007
18,18,"Mathias Gronberg",31,3,"ConsecutivePar3Birdies",2007
18,18,"Padraig Harrington",18,3,"ConsecutivePar3Birdies",2007
18,18,"Dudley Hart",12,3,"ConsecutivePar3Birdies",2007
18,18,"Bob Heintz",27,3,"ConsecutivePar3Birdies",2007
18,18,"Charley Hoffman",30,3,"ConsecutivePar3Birdies",2007
18,18,"John Huston",16,3,"ConsecutivePar3Birdies",2007
18,18,"Freddie Jacobson",20,3,"ConsecutivePar3Birdies",2007
18,18,"Lee Janzen",24,3,"ConsecutivePar3Birdies",2007
18,18,"Tom Johnson",27,3,"ConsecutivePar3Birdies",2007
18,18,"Craig Kanada",34,3,"ConsecutivePar3Birdies",2007
18,18,"Jerry Kelly",28,3,"ConsecutivePar3Birdies",2007
18,18,"Anthony Kim",26,3,"ConsecutivePar3Birdies",2007
18,18,"Matt Kuchar",26,3,"ConsecutivePar3Birdies",2007
18,18,"Doug LaBelle II",33,3,"ConsecutivePar3Birdies",2007
18,18,"Brad Lardon",3,3,"ConsecutivePar3Birdies",2007
18,18,"Stephen Leaney",26,3,"ConsecutivePar3Birdies",2007
18,18,"Justin Leonard",29,3,"ConsecutivePar3Birdies",2007
18,18,"Peter Lonard",27,3,"ConsecutivePar3Birdies",2007
18,18,"Jeff Maggert",26,3,"ConsecutivePar3Birdies",2007
