"CarryDistance_RANKTHISWEEK_2012","CarryDistance_RANKLASTWEEK_2012","CarryDistance_PLAYERNAME_2012","CarryDistance_ROUNDS_2012","CarryDistance_AVG_2012","CarryDistance_TOTALDISTTOIMPACT_2012","CarryDistance_TOTALATTEMPTS_2012","CarryDistance_LONGESTCARRYDISTANCE_2012","CarryDistance_SHORTESTCARRYDISTANCE_2012","stat_name","year"
23,23,"Robert Karlsson",54,289.7,8690.4,30,318.8,264.6,"CarryDistance",2012
24,24,"Rickie Fowler",84,289.6,13902.8,48,325.2,263.2,"CarryDistance",2012
25,25,"Seung Yul Noh",105,289.4,19102.4,66,321.4,260.7,"CarryDistance",2012
26,26,"Sean OHair",84,289.1,16187.5,56,327.2,257.6,"CarryDistance",2012
27,27,"Aaron Baddeley",73,288.8,11262.4,39,333.5,248,"CarryDistance",2012
28,28,"Troy Matteson",100,288.7,17035.6,59,317.1,252.5,"CarryDistance",2012
29,29,"Louis Oosthuizen",65,288.4,13555.6,47,343.6,246.2,"CarryDistance",2012
30,30,"Mark Anderson",75,288.2,10375.2,36,315.5,246.8,"CarryDistance",2012
30,30,"Adam Scott",59,288.2,10664.6,37,326.6,259.9,"CarryDistance",2012
32,32,"Harrison Frazar",56,286.5,9742.3,34,334.6,253.1,"CarryDistance",2012
32,32,"Jason Kokrak",79,286.5,12032,42,309.8,246.1,"CarryDistance",2012
34,34,"Harris English",98,286.3,18321.7,64,321.7,253.1,"CarryDistance",2012
35,35,"Davis Love III",64,286.2,10017.1,35,313.5,261.9,"CarryDistance",2012
36,36,"Bobby Gates",87,286.1,16022.4,56,319,246.3,"CarryDistance",2012
37,37,"Martin Flores",95,284.9,15953.3,56,317.6,239.2,"CarryDistance",2012
37,37,"Greg Owen",90,284.9,14813,52,319.4,230.1,"CarryDistance",2012
39,39,"Bo Van Pelt",84,284.8,15661.9,55,316.7,264.6,"CarryDistance",2012
40,40,"Henrik Stenson",51,284.6,3415.6,12,310.8,265.7,"CarryDistance",2012
41,41,"Erik Compton",81,284.5,13088.1,46,311,233.6,"CarryDistance",2012
42,42,"Garth Mulroy",59,284,10223.6,36,312.4,259.7,"CarryDistance",2012
43,43,"Jimmy Walker",101,283.7,16738.7,59,315.4,227.3,"CarryDistance",2012
44,44,"Tommy Gainey",98,283.6,19854.9,70,315.9,253.7,"CarryDistance",2012
44,44,"Bill Haas",79,283.6,16451.6,58,322.6,240.3,"CarryDistance",2012
46,46,"Daniel Chopra",55,283.5,8503.8,30,311.4,242.1,"CarryDistance",2012
46,46,"Andres Romero",68,283.5,12190,43,314.4,253.3,"CarryDistance",2012
46,46,"Lee Westwood",60,283.5,10491,37,312.8,254,"CarryDistance",2012
49,49,"Charley Hoffman",88,283,19526.9,69,316.3,241.7,"CarryDistance",2012
49,49,"Brandt Jobe",57,283,9054.5,32,311.2,240,"CarryDistance",2012
51,51,"Ernie Els",80,282.5,15538.3,55,314.1,238,"CarryDistance",2012
52,52,"Kevin Chappell",91,282.1,14950.2,53,309.2,246.2,"CarryDistance",2012
52,52,"Phil Mickelson",79,282.1,13257,47,304.6,228.7,"CarryDistance",2012
54,54,"Stewart Cink",71,282,9589.4,34,302,244.9,"CarryDistance",2012
54,54,"Marc Leishman",84,282,16918.8,60,331.2,240.8,"CarryDistance",2012
56,56,"Chris Kirk",93,281.5,18857.3,67,315.1,238.9,"CarryDistance",2012
56,56,"Geoff Ogilvy",73,281.5,11542.5,41,304.3,255.9,"CarryDistance",2012
58,58,"Chris Couch",61,281.2,9278.7,33,323.6,243.2,"CarryDistance",2012
58,58,"George McNeill",85,281.2,14620.2,52,307.3,245.3,"CarryDistance",2012
58,58,"Kevin Streelman",89,281.2,17995.8,64,307.9,247,"CarryDistance",2012
61,61,"Michael Bradley",63,281.1,7308.8,26,320,242.5,"CarryDistance",2012
62,62,"Cameron Tringale",88,280.6,17396.4,62,312,244,"CarryDistance",2012
63,63,"James Driscoll",83,280.4,13179,47,303.9,243.4,"CarryDistance",2012
64,64,"Charles Howell III",98,280.2,15972.5,57,301,242.1,"CarryDistance",2012
64,64,"John Senden",81,280.2,15690,56,304.6,253.9,"CarryDistance",2012
64,64,"Kevin Stadler",85,280.2,14288.5,51,303.7,233.2,"CarryDistance",2012
67,67,"Justin Rose",69,280.1,12605.6,45,304.3,259.6,"CarryDistance",2012
68,68,"Derek Lamely",64,280,11478.1,41,326.6,232.5,"CarryDistance",2012
69,69,"Jonathan Byrd",69,279.8,11190.8,40,313.3,244.6,"CarryDistance",2012
69,69,"Sergio Garcia",57,279.8,10071.9,36,332.3,242.9,"CarryDistance",2012
71,71,"Troy Kelly",68,279.4,10896.6,39,305.7,232.7,"CarryDistance",2012
72,72,"Pat Perez",81,279.3,14241.9,51,308.1,255.2,"CarryDistance",2012
73,73,"Padraig Harrington",67,278.8,8920.3,32,314.7,242.2,"CarryDistance",2012
74,74,"Matt Bettencourt",80,278.6,10030.1,36,309.1,246.1,"CarryDistance",2012
75,75,"Carl Pettersson",92,278.5,17825.9,64,303.8,246.9,"CarryDistance",2012
75,75,"Vijay Singh",99,278.5,15596.9,56,305.6,237.8,"CarryDistance",2012
77,77,"Charl Schwartzel",56,278.2,8625.2,31,306.8,254.4,"CarryDistance",2012
78,78,"Hunter Mahan",88,277.9,15561.4,56,307.9,252.4,"CarryDistance",2012
78,78,"Camilo Villegas",79,277.9,15842.2,57,307.7,230.4,"CarryDistance",2012
80,80,"Webb Simpson",77,277.8,14165.5,51,294.2,258.4,"CarryDistance",2012
81,81,"Brendan Steele",77,277.7,15553.3,56,325.5,245,"CarryDistance",2012
81,81,"Daniel Summerhays",81,277.7,13608.1,49,300.6,242.6,"CarryDistance",2012
83,83,"JJ Killeen",101,277.6,15547.4,56,311.3,222.8,"CarryDistance",2012
84,84,"Bud Cauley",99,277.3,21910.4,79,309.9,247.6,"CarryDistance",2012
84,84,"Roland Thatcher",55,277.3,8596.8,31,300.8,234.4,"CarryDistance",2012
86,86,"Roberto Castro",92,277.2,16911.9,61,302.7,241.8,"CarryDistance",2012
87,87,"Kyle Reifers",86,277.1,15520.4,56,316.6,251.2,"CarryDistance",2012
88,88,"JJ Henry",93,276.8,11070.9,40,306.9,244.3,"CarryDistance",2012
88,88,"Tim Herron",88,276.8,17995,65,301,246.9,"CarryDistance",2012
90,90,"Matt Jones",53,276.7,8023.5,29,302.1,239,"CarryDistance",2012
91,91,"Steve Stricker",73,276.5,12165.5,44,308.6,250.3,"CarryDistance",2012
92,92,"Ben Crane",73,276.4,16032,58,308.3,236,"CarryDistance",2012
93,93,"John Rollins",81,276.3,17408.2,63,303.3,249,"CarryDistance",2012
94,94,"Stephen Gangluff",57,276.1,8282.8,30,308.6,238,"CarryDistance",2012
95,95,"Mathew Goggin",65,276,12974.1,47,301,241,"CarryDistance",2012
95,95,"Jeff Overton",101,276,21254,77,307.2,231.2,"CarryDistance",2012
95,95,"Boo Weekley",74,276,13524.8,49,307.8,236.9,"CarryDistance",2012
98,98,"DJ Trahan",73,275.7,10753.5,39,308.1,246.3,"CarryDistance",2012
99,99,"Sangmoon Bae",81,275.5,13774.3,50,315.6,244.5,"CarryDistance",2012
100,100,"John Merrick",83,275.4,15697.5,57,300.1,250.6,"CarryDistance",2012
101,101,"Miguel Angel Carballo",73,275.3,11837.3,43,298.4,241.8,"CarryDistance",2012
102,102,"Rory Sabbatini",84,275.2,15962.8,58,315.9,243.6,"CarryDistance",2012
102,102,"Brandt Snedeker",81,275.2,15136.2,55,294.2,251.3,"CarryDistance",2012
104,104,"Billy Horschel",63,275.1,11552.4,42,302.7,239.8,"CarryDistance",2012
105,105,"Danny Lee",74,274.8,10991.2,40,295.6,244.4,"CarryDistance",2012
106,106,"Ryo Ishikawa",54,274.5,6861.6,25,307.3,248.1,"CarryDistance",2012
106,106,"Michael Thompson",80,274.5,14546.4,53,305.8,257.2,"CarryDistance",2012
108,108,"David Hearn",95,274.1,18090.5,66,307.9,250.3,"CarryDistance",2012
109,109,"Matt Every",80,274,12332.1,45,295.4,246.9,"CarryDistance",2012
110,110,"Bill Lunde",83,273.3,15032.7,55,298.7,245.5,"CarryDistance",2012
111,111,"Robert Allenby",76,273.2,13385.4,49,299,250.1,"CarryDistance",2012
112,112,"Billy Mayfair",90,272.9,18287.3,67,311.6,240.8,"CarryDistance",2012
112,112,"Kevin Na",80,272.9,14192.9,52,321.5,235.6,"CarryDistance",2012
114,114,"John Huh",99,272.8,19095.2,70,308.7,242.8,"CarryDistance",2012
115,115,"Ricky Barnes",92,272.3,15792.6,58,305.8,224.4,"CarryDistance",2012
116,116,"Chad Campbell",84,272.2,16604.6,61,317.4,237.2,"CarryDistance",2012
117,117,"Jonas Blixt",72,271.7,14402.6,53,300.2,235.4,"CarryDistance",2012
117,117,"Brendon de Jonge",115,271.7,21461.2,79,300.9,238,"CarryDistance",2012
117,117,"Chez Reavie",83,271.7,15213.7,56,302.4,251.5,"CarryDistance",2012
120,120,"Trevor Immelman",76,271.5,12489.4,46,304.1,246.1,"CarryDistance",2012
121,121,"Vaughn Taylor",81,271.4,13570.9,50,305.2,231.3,"CarryDistance",2012
121,121,"Charlie Wi",86,271.4,14385.1,53,296.7,245,"CarryDistance",2012
123,123,"Will Claxton",99,271.3,18991.5,70,303.9,238.4,"CarryDistance",2012
123,123,"Brian Harman",101,271.3,19806.9,73,299.2,245.6,"CarryDistance",2012
123,123,"Sung Kang",75,271.3,12210.7,45,307.1,240.3,"CarryDistance",2012
126,126,"Jason Dufner",83,271.2,14642.4,54,292.3,240.8,"CarryDistance",2012
127,127,"Steve Wheatcroft",56,270.9,8941.1,33,301.4,231.6,"CarryDistance",2012
128,128,"Scott Brown",65,270.7,10288.5,38,295.5,228.1,"CarryDistance",2012
129,129,"Chris Stroud",86,270.3,15134.2,56,304.7,246,"CarryDistance",2012
130,130,"William McGirt",96,270.2,17560.6,65,303.7,232.4,"CarryDistance",2012
130,130,"Ian Poulter",57,270.2,9727.8,36,293.4,249.1,"CarryDistance",2012
132,132,"Tommy Biershenk",74,270,12152.2,45,288,238.2,"CarryDistance",2012
133,133,"Stuart Appleby",75,269.8,14298.9,53,297.2,227.8,"CarryDistance",2012
134,134,"Ryan Moore",89,269.7,20229.4,75,295.2,223.3,"CarryDistance",2012
134,134,"YE Yang",64,269.7,8900.8,33,294.4,232.5,"CarryDistance",2012
136,136,"Kevin Kisner",69,269.5,12397,46,294.5,241.3,"CarryDistance",2012
136,136,"Alexandre Rocha",62,269.5,9970.2,37,288,235.1,"CarryDistance",2012
138,138,"Blake Adams",107,269.4,14276.3,53,306.4,221.2,"CarryDistance",2012
139,139,"Marco Dawson",60,269.2,8885.2,33,292.7,244.1,"CarryDistance",2012
140,140,"Arjun Atwal",79,268.1,14478.1,54,293.5,242.9,"CarryDistance",2012
141,141,"Richard Lee",71,268,11791.3,44,299.8,234.2,"CarryDistance",2012
141,141,"Rod Pampling",88,268,15545.5,58,295.9,229.1,"CarryDistance",2012
143,143,"Tom Gillis",75,267.7,15525.6,58,304.9,233.3,"CarryDistance",2012
143,143,"Brendon Todd",78,267.7,13115.9,49,292.2,240.6,"CarryDistance",2012
145,145,"Luke Donald",63,267.3,12028.1,45,293.9,250.2,"CarryDistance",2012
145,145,"Graeme McDowell",55,267.3,9888.3,37,303.3,243.1,"CarryDistance",2012
147,147,"Johnson Wagner",88,267.2,17365.7,65,292.8,229.3,"CarryDistance",2012
148,148,"Bryce Molder",83,266.9,16545.4,62,310,229.3,"CarryDistance",2012
149,149,"DA Points",88,266.8,17072.7,64,306.3,232.6,"CarryDistance",2012
150,150,"Kris Blanks",65,266.6,12527.9,47,294.7,237.9,"CarryDistance",2012
150,150,"Bob Estes",78,266.6,13327.7,50,290.2,243.6,"CarryDistance",2012
150,150,"Dicky Pride",62,266.6,11462.9,43,290.4,240.9,"CarryDistance",2012
153,153,"Nathan Green",73,266.5,9326.1,35,289.2,230.8,"CarryDistance",2012
154,154,"Freddie Jacobson",61,266.2,10116.3,38,295.5,243.8,"CarryDistance",2012
155,155,"Ben Curtis",62,265.2,12996.8,49,288,243.2,"CarryDistance",2012
156,156,"Jason Bohn",81,264.8,14299.9,54,288.2,237.5,"CarryDistance",2012
157,157,"Jeff Maggert",83,264.2,17701,67,283.6,237,"CarryDistance",2012
157,157,"Mark Wilson",84,264.2,15061.8,57,299.1,235.3,"CarryDistance",2012
159,159,"Ryuji Imada",78,264,12406.7,47,287.4,232.1,"CarryDistance",2012
159,159,"Spencer Levin",81,264,13991.9,53,287.6,242.6,"CarryDistance",2012
161,161,"Cameron Beckman",81,263.8,14508.2,55,302.3,233.3,"CarryDistance",2012
161,161,"Matt Kuchar",86,263.8,17149.2,65,290.5,225.9,"CarryDistance",2012
163,163,"Rocco Mediate",70,263.7,12922.1,49,288.6,238.3,"CarryDistance",2012
164,164,"Zach Johnson",95,263.6,17927.7,68,288.2,241.8,"CarryDistance",2012
165,165,"Hunter Haas",69,263.5,9221.8,35,297,221.1,"CarryDistance",2012
166,166,"Russell Knox",72,263.4,12641.9,48,291.7,226.3,"CarryDistance",2012
166,166,"Kyle Thompson",51,263.4,7639.9,29,283,231.2,"CarryDistance",2012
168,168,"John Mallinger",74,263.3,13954.4,53,289.7,233,"CarryDistance",2012
169,169,"Jim Furyk",85,263.1,14207.1,54,292.9,232,"CarryDistance",2012
170,170,"Gary Christian",91,262.8,14452.6,55,292.2,223.2,"CarryDistance",2012
170,170,"Ted Potter Jr",77,262.8,12879.3,49,291.8,231.9,"CarryDistance",2012
172,172,"KJ Choi",71,262.5,11549.6,44,292.1,234.1,"CarryDistance",2012
173,173,"David Toms",60,261.9,9689.3,37,289.1,234.7,"CarryDistance",2012
174,174,"Patrick Sheehan",58,261.5,8631,33,285.6,230.6,"CarryDistance",2012
175,175,"Ken Duke",104,261,19311.2,74,285.7,235.1,"CarryDistance",2012
175,175,"Heath Slocum",93,261,16445.3,63,287.8,225.5,"CarryDistance",2012
177,177,"Scott Dunlap",57,260.7,8602.6,33,287.4,235.5,"CarryDistance",2012
178,178,"Tom Pernice Jr",62,260,11181,43,285.3,237,"CarryDistance",2012
179,179,"Greg Chalmers",88,259.6,17393.1,67,293.5,230.9,"CarryDistance",2012
180,180,"Brian Davis",91,259.1,18657.8,72,289.1,229.9,"CarryDistance",2012
181,181,"Brian Gay",91,258.2,18332.5,71,285.4,226.4,"CarryDistance",2012
182,182,"Stephen Ames",54,257.7,7215.9,28,286.9,229.8,"CarryDistance",2012
183,183,"Chris DiMarco",83,257.3,14406.1,56,286.3,227,"CarryDistance",2012
184,184,"David Mathis",83,257.1,14652.8,57,287,232.5,"CarryDistance",2012
185,185,"Justin Leonard",79,256.9,13099.4,51,279.8,224.8,"CarryDistance",2012
186,186,"Jerry Kelly",84,256.8,17205.6,67,280.9,229,"CarryDistance",2012
187,187,"Colt Knost",79,256.1,14599,57,280.6,221.3,"CarryDistance",2012
188,188,"Billy Hurley III",70,253.5,11155.7,44,286.7,221.1,"CarryDistance",2012
189,189,"Tim Clark",60,252.6,12375,49,271.1,223.9,"CarryDistance",2012
190,190,"Gavin Coles",72,248.7,10942.6,44,276.1,220.6,"CarryDistance",2012
191,191,"Nick OHern",78,246.3,12314,50,279.6,190.9,"CarryDistance",2012
