"FirstTeeLateRound3ScoringAverage_RANKTHISWEEK_2009","FirstTeeLateRound3ScoringAverage_RANKLASTWEEK_2009","FirstTeeLateRound3ScoringAverage_PLAYERNAME_2009","FirstTeeLateRound3ScoringAverage__2009","FirstTeeLateRound3ScoringAverage_AVG_2009","FirstTeeLateRound3ScoringAverage_TOTALSTROKES_2009","FirstTeeLateRound3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Brandt Snedeker",NA,67.4,337,5,"FirstTeeLateRound3ScoringAverage",2009
2,2,"Fred Couples",NA,67.5,270,4,"FirstTeeLateRound3ScoringAverage",2009
2,2,"Carl Pettersson",NA,67.5,135,2,"FirstTeeLateRound3ScoringAverage",2009
4,4,"Jeff Klauk",NA,67.83,407,6,"FirstTeeLateRound3ScoringAverage",2009
5,5,"Brendon de Jonge",NA,68,204,3,"FirstTeeLateRound3ScoringAverage",2009
5,5,"Tom Lehman",NA,68,136,2,"FirstTeeLateRound3ScoringAverage",2009
5,5,"Chris Riley",NA,68,340,5,"FirstTeeLateRound3ScoringAverage",2009
8,8,"George McNeill",NA,68.33,410,6,"FirstTeeLateRound3ScoringAverage",2009
9,9,"Joe Durant",NA,68.5,137,2,"FirstTeeLateRound3ScoringAverage",2009
9,9,"Joe Ogilvie",NA,68.5,274,4,"FirstTeeLateRound3ScoringAverage",2009
11,11,"Tiger Woods",NA,68.54,891,13,"FirstTeeLateRound3ScoringAverage",2009
12,12,"Zach Johnson",NA,68.67,824,12,"FirstTeeLateRound3ScoringAverage",2009
12,12,"Charlie Wi",NA,68.67,412,6,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Briny Baird",NA,69,759,11,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Jason Bohn",NA,69,138,2,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Luke Donald",NA,69,483,7,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Bob Estes",NA,69,276,4,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Bill Haas",NA,69,552,8,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Billy Mayfair",NA,69,69,1,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Brett Quigley",NA,69,276,4,"FirstTeeLateRound3ScoringAverage",2009
14,14,"Heath Slocum",NA,69,483,7,"FirstTeeLateRound3ScoringAverage",2009
22,22,"Kenny Perry",NA,69.15,899,13,"FirstTeeLateRound3ScoringAverage",2009
23,23,"Cliff Kresge",NA,69.17,415,6,"FirstTeeLateRound3ScoringAverage",2009
24,24,"Glen Day",NA,69.2,346,5,"FirstTeeLateRound3ScoringAverage",2009
25,25,"Padraig Harrington",NA,69.25,554,8,"FirstTeeLateRound3ScoringAverage",2009
25,25,"Steve Stricker",NA,69.25,831,12,"FirstTeeLateRound3ScoringAverage",2009
25,25,"Jimmy Walker",NA,69.25,277,4,"FirstTeeLateRound3ScoringAverage",2009
28,28,"Matt Kuchar",NA,69.27,762,11,"FirstTeeLateRound3ScoringAverage",2009
29,29,"Paul Goydos",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2009
29,29,"Freddie Jacobson",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2009
29,29,"Bryce Molder",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2009
29,29,"Kevin Streelman",NA,69.33,624,9,"FirstTeeLateRound3ScoringAverage",2009
33,33,"DJ Trahan",NA,69.4,347,5,"FirstTeeLateRound3ScoringAverage",2009
34,34,"Leif Olson",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2009
34,34,"Justin Rose",NA,69.5,417,6,"FirstTeeLateRound3ScoringAverage",2009
36,36,"Marc Leishman",NA,69.57,487,7,"FirstTeeLateRound3ScoringAverage",2009
37,37,"Michael Allen",NA,69.63,557,8,"FirstTeeLateRound3ScoringAverage",2009
37,37,"Michael Letzig",NA,69.63,557,8,"FirstTeeLateRound3ScoringAverage",2009
37,37,"Phil Mickelson",NA,69.63,557,8,"FirstTeeLateRound3ScoringAverage",2009
40,40,"Patrick Sheehan",NA,69.67,209,3,"FirstTeeLateRound3ScoringAverage",2009
41,41,"Jerry Kelly",NA,69.7,697,10,"FirstTeeLateRound3ScoringAverage",2009
41,41,"Scott Piercy",NA,69.7,697,10,"FirstTeeLateRound3ScoringAverage",2009
43,43,"Charles Warren",NA,69.75,279,4,"FirstTeeLateRound3ScoringAverage",2009
44,44,"David Toms",NA,69.77,907,13,"FirstTeeLateRound3ScoringAverage",2009
45,45,"Tim Clark",NA,69.78,628,9,"FirstTeeLateRound3ScoringAverage",2009
46,46,"Justin Leonard",NA,69.82,768,11,"FirstTeeLateRound3ScoringAverage",2009
46,46,"John Senden",NA,69.82,768,11,"FirstTeeLateRound3ScoringAverage",2009
48,48,"Brian Davis",NA,69.86,489,7,"FirstTeeLateRound3ScoringAverage",2009
48,48,"Jason Day",NA,69.86,489,7,"FirstTeeLateRound3ScoringAverage",2009
48,48,"Davis Love III",NA,69.86,489,7,"FirstTeeLateRound3ScoringAverage",2009
48,48,"John Rollins",NA,69.86,489,7,"FirstTeeLateRound3ScoringAverage",2009
52,52,"Kevin Stadler",NA,69.88,559,8,"FirstTeeLateRound3ScoringAverage",2009
53,53,"Lucas Glover",NA,69.91,769,11,"FirstTeeLateRound3ScoringAverage",2009
53,53,"Steve Marino",NA,69.91,769,11,"FirstTeeLateRound3ScoringAverage",2009
55,55,"Cameron Beckman",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2009
55,55,"Retief Goosen",NA,70,560,8,"FirstTeeLateRound3ScoringAverage",2009
55,55,"Tag Ridings",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2009
55,55,"Webb Simpson",NA,70,490,7,"FirstTeeLateRound3ScoringAverage",2009
55,55,"Darron Stiles",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2009
60,60,"Dustin Johnson",NA,70.1,701,10,"FirstTeeLateRound3ScoringAverage",2009
