"TenthTeeLateLowestRound_RANKTHISWEEK_2011","TenthTeeLateLowestRound_RANKLASTWEEK_2011","TenthTeeLateLowestRound_PLAYERNAME_2011","TenthTeeLateLowestRound_ROUNDS_2011","TenthTeeLateLowestRound_LOWRND_2011","stat_name","year"
35,35,"Bobby Gates",82,65,"TenthTeeLateLowestRound",2011
35,35,"Andres Gonzales",60,65,"TenthTeeLateLowestRound",2011
35,35,"Retief Goosen",50,65,"TenthTeeLateLowestRound",2011
35,35,"Tim Herron",85,65,"TenthTeeLateLowestRound",2011
35,35,"Richard Johnson",64,65,"TenthTeeLateLowestRound",2011
35,35,"Matt Jones",71,65,"TenthTeeLateLowestRound",2011
35,35,"Sung Kang",63,65,"TenthTeeLateLowestRound",2011
35,35,"Robert Karlsson",61,65,"TenthTeeLateLowestRound",2011
35,35,"Jerry Kelly",85,65,"TenthTeeLateLowestRound",2011
35,35,"Martin Laird",77,65,"TenthTeeLateLowestRound",2011
35,35,"Marc Leishman",87,65,"TenthTeeLateLowestRound",2011
35,35,"Spencer Levin",113,65,"TenthTeeLateLowestRound",2011
35,35,"Steve Lowery",4,65,"TenthTeeLateLowestRound",2011
35,35,"David Mathis",83,65,"TenthTeeLateLowestRound",2011
35,35,"Rory McIlroy",36,65,"TenthTeeLateLowestRound",2011
35,35,"George McNeill",69,65,"TenthTeeLateLowestRound",2011
35,35,"Matt McQuillan",59,65,"TenthTeeLateLowestRound",2011
35,35,"Bryce Molder",82,65,"TenthTeeLateLowestRound",2011
35,35,"Louis Oosthuizen",46,65,"TenthTeeLateLowestRound",2011
35,35,"Ryan Palmer",82,65,"TenthTeeLateLowestRound",2011
35,35,"Carl Pettersson",95,65,"TenthTeeLateLowestRound",2011
35,35,"DA Points",89,65,"TenthTeeLateLowestRound",2011
35,35,"Aron Price",58,65,"TenthTeeLateLowestRound",2011
35,35,"Michael Putnam",67,65,"TenthTeeLateLowestRound",2011
35,35,"Alexandre Rocha",65,65,"TenthTeeLateLowestRound",2011
35,35,"John Rollins",85,65,"TenthTeeLateLowestRound",2011
35,35,"Nate Smith",66,65,"TenthTeeLateLowestRound",2011
35,35,"Kevin Stadler",88,65,"TenthTeeLateLowestRound",2011
35,35,"Scott Stallings",84,65,"TenthTeeLateLowestRound",2011
35,35,"Paul Stankowski",78,65,"TenthTeeLateLowestRound",2011
35,35,"Steve Stricker",70,65,"TenthTeeLateLowestRound",2011
35,35,"Chris Stroud",88,65,"TenthTeeLateLowestRound",2011
35,35,"Josh Teater",104,65,"TenthTeeLateLowestRound",2011
35,35,"DJ Trahan",91,65,"TenthTeeLateLowestRound",2011
35,35,"Bo Van Pelt",92,65,"TenthTeeLateLowestRound",2011
35,35,"Boo Weekley",66,65,"TenthTeeLateLowestRound",2011
79,79,"Stuart Appleby",65,66,"TenthTeeLateLowestRound",2011
79,79,"Arjun Atwal",91,66,"TenthTeeLateLowestRound",2011
79,79,"Woody Austin",59,66,"TenthTeeLateLowestRound",2011
79,79,"Briny Baird",60,66,"TenthTeeLateLowestRound",2011
79,79,"Jason Bohn",74,66,"TenthTeeLateLowestRound",2011
79,79,"Michael Bradley",74,66,"TenthTeeLateLowestRound",2011
79,79,"DJ Brigman",67,66,"TenthTeeLateLowestRound",2011
79,79,"Jonathan Byrd",83,66,"TenthTeeLateLowestRound",2011
79,79,"Chad Campbell",99,66,"TenthTeeLateLowestRound",2011
79,79,"Alejandro Canizares",6,66,"TenthTeeLateLowestRound",2011
79,79,"Chad Collins",47,66,"TenthTeeLateLowestRound",2011
79,79,"Michael Connell",76,66,"TenthTeeLateLowestRound",2011
79,79,"Ben Crane",76,66,"TenthTeeLateLowestRound",2011
79,79,"Ben Curtis",66,66,"TenthTeeLateLowestRound",2011
79,79,"Brian Davis",105,66,"TenthTeeLateLowestRound",2011
79,79,"Brendon de Jonge",105,66,"TenthTeeLateLowestRound",2011
79,79,"Chris DiMarco",93,66,"TenthTeeLateLowestRound",2011
79,79,"David Duval",67,66,"TenthTeeLateLowestRound",2011
79,79,"Jim Furyk",87,66,"TenthTeeLateLowestRound",2011
79,79,"Sergio Garcia",61,66,"TenthTeeLateLowestRound",2011
79,79,"Fabian Gomez",84,66,"TenthTeeLateLowestRound",2011
79,79,"Paul Goydos",81,66,"TenthTeeLateLowestRound",2011
79,79,"JJ Henry",96,66,"TenthTeeLateLowestRound",2011
79,79,"Mark Hensby",17,66,"TenthTeeLateLowestRound",2011
79,79,"Charley Hoffman",93,66,"TenthTeeLateLowestRound",2011
79,79,"Billy Horschel",75,66,"TenthTeeLateLowestRound",2011
79,79,"Ryuji Imada",83,66,"TenthTeeLateLowestRound",2011
79,79,"Trevor Immelman",84,66,"TenthTeeLateLowestRound",2011
79,79,"Freddie Jacobson",92,66,"TenthTeeLateLowestRound",2011
79,79,"Dustin Johnson",72,66,"TenthTeeLateLowestRound",2011
79,79,"Kent Jones",76,66,"TenthTeeLateLowestRound",2011
79,79,"KT Kim",29,66,"TenthTeeLateLowestRound",2011
79,79,"Matt Kuchar",94,66,"TenthTeeLateLowestRound",2011
79,79,"Pablo Larrazabal",12,66,"TenthTeeLateLowestRound",2011
79,79,"Justin Leonard",82,66,"TenthTeeLateLowestRound",2011
79,79,"Frank Lickliter II",39,66,"TenthTeeLateLowestRound",2011
79,79,"Davis Love III",70,66,"TenthTeeLateLowestRound",2011
79,79,"Bill Lunde",92,66,"TenthTeeLateLowestRound",2011
79,79,"Jarrod Lyle",83,66,"TenthTeeLateLowestRound",2011
79,79,"Steve Marino",76,66,"TenthTeeLateLowestRound",2011
79,79,"Ben Martin",74,66,"TenthTeeLateLowestRound",2011
79,79,"Ryan Moore",79,66,"TenthTeeLateLowestRound",2011
79,79,"Joe Ogilvie",75,66,"TenthTeeLateLowestRound",2011
79,79,"Geoff Ogilvy",69,66,"TenthTeeLateLowestRound",2011
79,79,"Rod Pampling",72,66,"TenthTeeLateLowestRound",2011
79,79,"Cameron Percy",39,66,"TenthTeeLateLowestRound",2011
79,79,"Tom Pernice Jr",39,66,"TenthTeeLateLowestRound",2011
79,79,"Tim Petrovic",88,66,"TenthTeeLateLowestRound",2011
79,79,"Rory Sabbatini",85,66,"TenthTeeLateLowestRound",2011
79,79,"Charl Schwartzel",58,66,"TenthTeeLateLowestRound",2011
79,79,"Kyle Stanley",98,66,"TenthTeeLateLowestRound",2011
79,79,"Brendan Steele",89,66,"TenthTeeLateLowestRound",2011
79,79,"Kevin Streelman",90,66,"TenthTeeLateLowestRound",2011
79,79,"Vaughn Taylor",89,66,"TenthTeeLateLowestRound",2011
79,79,"Michael Thompson",79,66,"TenthTeeLateLowestRound",2011
79,79,"David Toms",78,66,"TenthTeeLateLowestRound",2011
79,79,"Jhonattan Vegas",84,66,"TenthTeeLateLowestRound",2011
79,79,"Camilo Villegas",69,66,"TenthTeeLateLowestRound",2011
79,79,"Garrett Willis",71,66,"TenthTeeLateLowestRound",2011
79,79,"Gary Woodland",93,66,"TenthTeeLateLowestRound",2011
79,79,"YE Yang",63,66,"TenthTeeLateLowestRound",2011
140,140,"Robert Allenby",84,67,"TenthTeeLateLowestRound",2011
140,140,"Shane Bertsch",62,67,"TenthTeeLateLowestRound",2011
140,140,"Matt Bettencourt",84,67,"TenthTeeLateLowestRound",2011
140,140,"Steven Bowditch",86,67,"TenthTeeLateLowestRound",2011
140,140,"Joseph Bramlett",73,67,"TenthTeeLateLowestRound",2011
140,140,"Mark Calcavecchia",16,67,"TenthTeeLateLowestRound",2011
140,140,"Patrick Cantlay",20,67,"TenthTeeLateLowestRound",2011
140,140,"Kevin Chappell",78,67,"TenthTeeLateLowestRound",2011
140,140,"Stewart Cink",72,67,"TenthTeeLateLowestRound",2011
140,140,"Chris Couch",73,67,"TenthTeeLateLowestRound",2011
140,140,"Fred Couples",18,67,"TenthTeeLateLowestRound",2011
140,140,"James Driscoll",71,67,"TenthTeeLateLowestRound",2011
140,140,"Joe Durant",71,67,"TenthTeeLateLowestRound",2011
140,140,"Steve Elkington",50,67,"TenthTeeLateLowestRound",2011
140,140,"Bob Estes",34,67,"TenthTeeLateLowestRound",2011
140,140,"Robert Garrigus",83,67,"TenthTeeLateLowestRound",2011
140,140,"Scott Gordon",43,67,"TenthTeeLateLowestRound",2011
140,140,"Jim Herman",69,67,"TenthTeeLateLowestRound",2011
140,140,"Lee Janzen",62,67,"TenthTeeLateLowestRound",2011
140,140,"Brandt Jobe",100,67,"TenthTeeLateLowestRound",2011
140,140,"Troy Kelly",4,67,"TenthTeeLateLowestRound",2011
140,140,"Bio Kim",71,67,"TenthTeeLateLowestRound",2011
140,140,"Chris Kirk",87,67,"TenthTeeLateLowestRound",2011
140,140,"Colt Knost",80,67,"TenthTeeLateLowestRound",2011
140,140,"Jeff Maggert",49,67,"TenthTeeLateLowestRound",2011
140,140,"Troy Matteson",91,67,"TenthTeeLateLowestRound",2011
140,140,"Billy Mayfair",94,67,"TenthTeeLateLowestRound",2011
140,140,"Graeme McDowell",50,67,"TenthTeeLateLowestRound",2011
140,140,"William McGirt",103,67,"TenthTeeLateLowestRound",2011
140,140,"Phil Mickelson",79,67,"TenthTeeLateLowestRound",2011
140,140,"Kevin Na",84,67,"TenthTeeLateLowestRound",2011
140,140,"Jeff Overton",92,67,"TenthTeeLateLowestRound",2011
140,140,"Scott Piercy",78,67,"TenthTeeLateLowestRound",2011
140,140,"Alvaro Quiros",25,67,"TenthTeeLateLowestRound",2011
140,140,"Tag Ridings",87,67,"TenthTeeLateLowestRound",2011
140,140,"Chris Riley",76,67,"TenthTeeLateLowestRound",2011
140,140,"Michael Sim",45,67,"TenthTeeLateLowestRound",2011
140,140,"Henrik Stenson",45,67,"TenthTeeLateLowestRound",2011
140,140,"Will Strickler",51,67,"TenthTeeLateLowestRound",2011
140,140,"Roland Thatcher",67,67,"TenthTeeLateLowestRound",2011
140,140,"Peter Tomasulo",36,67,"TenthTeeLateLowestRound",2011
140,140,"Kirk Triplett",26,67,"TenthTeeLateLowestRound",2011
140,140,"Matt Weibring",14,67,"TenthTeeLateLowestRound",2011
183,183,"Chris Baryla",45,68,"TenthTeeLateLowestRound",2011
183,183,"Guy Boros",4,68,"TenthTeeLateLowestRound",2011
183,183,"Tom Byrum",4,68,"TenthTeeLateLowestRound",2011
183,183,"Bud Cauley",30,68,"TenthTeeLateLowestRound",2011
183,183,"Alex Cejka",59,68,"TenthTeeLateLowestRound",2011
183,183,"Tim Clark",11,68,"TenthTeeLateLowestRound",2011
183,183,"John Daly",49,68,"TenthTeeLateLowestRound",2011
183,183,"Marco Dawson",12,68,"TenthTeeLateLowestRound",2011
183,183,"Luke Donald",73,68,"TenthTeeLateLowestRound",2011
183,183,"Simon Dyson",12,68,"TenthTeeLateLowestRound",2011
183,183,"Steve Flesch",88,68,"TenthTeeLateLowestRound",2011
183,183,"Robert Gamez",23,68,"TenthTeeLateLowestRound",2011
183,183,"Tom Gillis",55,68,"TenthTeeLateLowestRound",2011
183,183,"Lucas Glover",74,68,"TenthTeeLateLowestRound",2011
183,183,"Richard Green",11,68,"TenthTeeLateLowestRound",2011
183,183,"Scott Gutschewski",67,68,"TenthTeeLateLowestRound",2011
183,183,"Adam Hadwin",20,68,"TenthTeeLateLowestRound",2011
183,183,"Anders Hansen",21,68,"TenthTeeLateLowestRound",2011
183,183,"JP Hayes",56,68,"TenthTeeLateLowestRound",2011
183,183,"David Hearn",88,68,"TenthTeeLateLowestRound",2011
183,183,"Matt Hill",5,68,"TenthTeeLateLowestRound",2011
183,183,"Zach Johnson",79,68,"TenthTeeLateLowestRound",2011
183,183,"Anthony Kim",72,68,"TenthTeeLateLowestRound",2011
183,183,"Michael Letzig",33,68,"TenthTeeLateLowestRound",2011
183,183,"John Mallinger",42,68,"TenthTeeLateLowestRound",2011
183,183,"Scott McCarron",65,68,"TenthTeeLateLowestRound",2011
183,183,"Rocco Mediate",53,68,"TenthTeeLateLowestRound",2011
183,183,"John Merrick",71,68,"TenthTeeLateLowestRound",2011
183,183,"Troy Merritt",63,68,"TenthTeeLateLowestRound",2011
183,183,"Shaun Micheel",77,68,"TenthTeeLateLowestRound",2011
183,183,"Jesper Parnevik",26,68,"TenthTeeLateLowestRound",2011
183,183,"Martin Piller",63,68,"TenthTeeLateLowestRound",2011
183,183,"Alex Prugh",82,68,"TenthTeeLateLowestRound",2011
183,183,"Ted Purdy",14,68,"TenthTeeLateLowestRound",2011
183,183,"Chez Reavie",92,68,"TenthTeeLateLowestRound",2011
183,183,"Justin Rose",79,68,"TenthTeeLateLowestRound",2011
183,183,"Sam Saunders",22,68,"TenthTeeLateLowestRound",2011
183,183,"John Senden",94,68,"TenthTeeLateLowestRound",2011
183,183,"Heath Slocum",89,68,"TenthTeeLateLowestRound",2011
183,183,"Brandt Snedeker",85,68,"TenthTeeLateLowestRound",2011
183,183,"Kevin Sutherland",33,68,"TenthTeeLateLowestRound",2011
183,183,"Marc Turnesa",54,68,"TenthTeeLateLowestRound",2011
183,183,"Bubba Watson",85,68,"TenthTeeLateLowestRound",2011
226,226,"Michael Allen",16,69,"TenthTeeLateLowestRound",2011
226,226,"Rich Beem",53,69,"TenthTeeLateLowestRound",2011
226,226,"Darren Clarke",10,69,"TenthTeeLateLowestRound",2011
226,226,"Jason Day",76,69,"TenthTeeLateLowestRound",2011
226,226,"Matt Every",16,69,"TenthTeeLateLowestRound",2011
226,226,"Brad Faxon",27,69,"TenthTeeLateLowestRound",2011
226,226,"Marcus Fraser",4,69,"TenthTeeLateLowestRound",2011
226,226,"Harrison Frazar",58,69,"TenthTeeLateLowestRound",2011
226,226,"Fred Funk",14,69,"TenthTeeLateLowestRound",2011
226,226,"Mathias Gronberg",4,69,"TenthTeeLateLowestRound",2011
226,226,"Todd Hamilton",32,69,"TenthTeeLateLowestRound",2011
226,226,"Padraig Harrington",60,69,"TenthTeeLateLowestRound",2011
226,226,"Scott Hend",2,69,"TenthTeeLateLowestRound",2011
226,226,"Justin Hicks",60,69,"TenthTeeLateLowestRound",2011
226,226,"Bobby Hudson",2,69,"TenthTeeLateLowestRound",2011
226,226,"Yuta Ikeda",27,69,"TenthTeeLateLowestRound",2011
226,226,"Tom Lehman",18,69,"TenthTeeLateLowestRound",2011
226,226,"JL Lewis",4,69,"TenthTeeLateLowestRound",2011
226,226,"Jamie Lovemark",22,69,"TenthTeeLateLowestRound",2011
226,226,"Bob May",6,69,"TenthTeeLateLowestRound",2011
226,226,"Edoardo Molinari",44,69,"TenthTeeLateLowestRound",2011
226,226,"Sean OHair",71,69,"TenthTeeLateLowestRound",2011
226,226,"Steve Pate",4,69,"TenthTeeLateLowestRound",2011
226,226,"Corey Pavin",12,69,"TenthTeeLateLowestRound",2011
226,226,"Pat Perez",76,69,"TenthTeeLateLowestRound",2011
226,226,"Kenny Perry",36,69,"TenthTeeLateLowestRound",2011
226,226,"Dustin Risdon",4,69,"TenthTeeLateLowestRound",2011
226,226,"Chris Smith",8,69,"TenthTeeLateLowestRound",2011
226,226,"Andre Stolz",8,69,"TenthTeeLateLowestRound",2011
226,226,"Chris Tidland",30,69,"TenthTeeLateLowestRound",2011
226,226,"Omar Uresti",14,69,"TenthTeeLateLowestRound",2011
226,226,"Brett Wetterich",28,69,"TenthTeeLateLowestRound",2011
226,226,"Jay Williamson",16,69,"TenthTeeLateLowestRound",2011
259,259,"Craig Barlow",18,70,"TenthTeeLateLowestRound",2011
259,259,"Mark Brooks",14,70,"TenthTeeLateLowestRound",2011
259,259,"Angel Cabrera",50,70,"TenthTeeLateLowestRound",2011
259,259,"KJ Choi",77,70,"TenthTeeLateLowestRound",2011
259,259,"Daniel Chopra",6,70,"TenthTeeLateLowestRound",2011
259,259,"Keith Clearwater",2,70,"TenthTeeLateLowestRound",2011
259,259,"Stuart Deane",1,70,"TenthTeeLateLowestRound",2011
259,259,"Bubba Dickerson",2,70,"TenthTeeLateLowestRound",2011
259,259,"Julian Etulain",4,70,"TenthTeeLateLowestRound",2011
259,259,"Brad Fritsch",4,70,"TenthTeeLateLowestRound",2011
259,259,"Mathew Goggin",4,70,"TenthTeeLateLowestRound",2011
259,259,"Jason Gore",19,70,"TenthTeeLateLowestRound",2011
259,259,"Billy Hurley III",9,70,"TenthTeeLateLowestRound",2011
259,259,"Jeff Klauk",20,70,"TenthTeeLateLowestRound",2011
259,259,"Peter Lonard",8,70,"TenthTeeLateLowestRound",2011
259,259,"Shigeki Maruyama",6,70,"TenthTeeLateLowestRound",2011
259,259,"Michio Matsumura",2,70,"TenthTeeLateLowestRound",2011
259,259,"Seung Yul Noh",19,70,"TenthTeeLateLowestRound",2011
259,259,"Anthony Paolucci",6,70,"TenthTeeLateLowestRound",2011
259,259,"Carl Paulson",28,70,"TenthTeeLateLowestRound",2011
259,259,"Patrick Reed",9,70,"TenthTeeLateLowestRound",2011
259,259,"Oscar Serna",2,70,"TenthTeeLateLowestRound",2011
259,259,"Duffy Waldorf",36,70,"TenthTeeLateLowestRound",2011
282,282,"Joe Affrunti",15,71,"TenthTeeLateLowestRound",2011
282,282,"Paul Casey",48,71,"TenthTeeLateLowestRound",2011
282,282,"Phillip Choi",2,71,"TenthTeeLateLowestRound",2011
282,282,"Michael Clark II",2,71,"TenthTeeLateLowestRound",2011
282,282,"Robert Damron",10,71,"TenthTeeLateLowestRound",2011
282,282,"Johan Edfors",8,71,"TenthTeeLateLowestRound",2011
282,282,"Ernie Els",71,71,"TenthTeeLateLowestRound",2011
282,282,"Hiroyuki Fujita",17,71,"TenthTeeLateLowestRound",2011
282,282,"Federico Garcia",2,71,"TenthTeeLateLowestRound",2011
282,282,"Peter Hanson",35,71,"TenthTeeLateLowestRound",2011
282,282,"Kevin Hayashi",2,71,"TenthTeeLateLowestRound",2011
282,282,"Jesse Hutchins",2,71,"TenthTeeLateLowestRound",2011
282,282,"Miguel Angel Jimenez",26,71,"TenthTeeLateLowestRound",2011
282,282,"Erick Justesen",4,71,"TenthTeeLateLowestRound",2011
282,282,"Billy Kennerly",2,71,"TenthTeeLateLowestRound",2011
282,282,"Jason Kokrak",2,71,"TenthTeeLateLowestRound",2011
282,282,"Brad Lardon",4,71,"TenthTeeLateLowestRound",2011
282,282,"Mitch Lowe",2,71,"TenthTeeLateLowestRound",2011
282,282,"Len Mattiace",10,71,"TenthTeeLateLowestRound",2011
282,282,"David May",2,71,"TenthTeeLateLowestRound",2011
282,282,"Rod Perry",4,71,"TenthTeeLateLowestRound",2011
282,282,"Dicky Pride",23,71,"TenthTeeLateLowestRound",2011
282,282,"Brett Quigley",25,71,"TenthTeeLateLowestRound",2011
282,282,"Jeff Quinney",42,71,"TenthTeeLateLowestRound",2011
282,282,"Jason Roets",2,71,"TenthTeeLateLowestRound",2011
282,282,"David Saka",2,71,"TenthTeeLateLowestRound",2011
282,282,"Sal Spallone",4,71,"TenthTeeLateLowestRound",2011
282,282,"Darron Stiles",2,71,"TenthTeeLateLowestRound",2011
282,282,"Inigo Urquizu",2,71,"TenthTeeLateLowestRound",2011
311,311,"Justin Bardgett",2,72,"TenthTeeLateLowestRound",2011
311,311,"Gregory Bourdy",6,72,"TenthTeeLateLowestRound",2011
311,311,"Craig Bowden",9,72,"TenthTeeLateLowestRound",2011
311,311,"Bob Burns",2,72,"TenthTeeLateLowestRound",2011
311,311,"SSP Chawrasia",4,72,"TenthTeeLateLowestRound",2011
311,311,"Albin Choi",2,72,"TenthTeeLateLowestRound",2011
311,311,"Matt Fast",2,72,"TenthTeeLateLowestRound",2011
311,311,"Ross Fisher",24,72,"TenthTeeLateLowestRound",2011
311,311,"Jason Hrynkiw",2,72,"TenthTeeLateLowestRound",2011
311,311,"Jonathan Kaye",5,72,"TenthTeeLateLowestRound",2011
311,311,"Martin Kaymer",38,72,"TenthTeeLateLowestRound",2011
311,311,"Matt Marshall",2,72,"TenthTeeLateLowestRound",2011
311,311,"Brian Maurer",2,72,"TenthTeeLateLowestRound",2011
311,311,"Alexander Noren",14,72,"TenthTeeLateLowestRound",2011
311,311,"Jose Maria Olazabal",14,72,"TenthTeeLateLowestRound",2011
311,311,"Nate Olivo",2,72,"TenthTeeLateLowestRound",2011
311,311,"Phil Schmitt",4,72,"TenthTeeLateLowestRound",2011
311,311,"Nathan Stamey",2,72,"TenthTeeLateLowestRound",2011
311,311,"Jerod Turner",10,72,"TenthTeeLateLowestRound",2011
311,311,"Grant Waite",2,72,"TenthTeeLateLowestRound",2011
311,311,"Charles Warren",29,72,"TenthTeeLateLowestRound",2011
311,311,"Mike Weir",34,72,"TenthTeeLateLowestRound",2011
333,333,"Josh Anderson",2,73,"TenthTeeLateLowestRound",2011
333,333,"Thomas Bjorn",16,73,"TenthTeeLateLowestRound",2011
333,333,"Graham DeLaet",5,73,"TenthTeeLateLowestRound",2011
333,333,"Jamie Donaldson",2,73,"TenthTeeLateLowestRound",2011
333,333,"Todd Fischer",8,73,"TenthTeeLateLowestRound",2011
333,333,"Erik Flores",2,73,"TenthTeeLateLowestRound",2011
333,333,"Garrett Frank",2,73,"TenthTeeLateLowestRound",2011
333,333,"Stephen Gallacher",8,73,"TenthTeeLateLowestRound",2011
333,333,"Josh Habig",2,73,"TenthTeeLateLowestRound",2011
333,333,"Creighton Honeck",2,73,"TenthTeeLateLowestRound",2011
333,333,"Ryo Ishikawa",27,73,"TenthTeeLateLowestRound",2011
333,333,"Kenichi Kuboya",4,73,"TenthTeeLateLowestRound",2011
333,333,"Doug LaBelle II",2,73,"TenthTeeLateLowestRound",2011
333,333,"WC Liang",6,73,"TenthTeeLateLowestRound",2011
333,333,"Parker McLachlin",6,73,"TenthTeeLateLowestRound",2011
333,333,"Garth Mulroy",10,73,"TenthTeeLateLowestRound",2011
333,333,"Savio Nazareth",2,73,"TenthTeeLateLowestRound",2011
333,333,"John Riegger",2,73,"TenthTeeLateLowestRound",2011
333,333,"Peter Senior",4,73,"TenthTeeLateLowestRound",2011
333,333,"Mike Small",16,73,"TenthTeeLateLowestRound",2011
333,333,"Brian Smock",2,73,"TenthTeeLateLowestRound",2011
333,333,"Drew Weaver",6,73,"TenthTeeLateLowestRound",2011
355,355,"Rich Barcelo",2,74,"TenthTeeLateLowestRound",2011
355,355,"Andy Bean",2,74,"TenthTeeLateLowestRound",2011
355,355,"Notah Begay III",9,74,"TenthTeeLateLowestRound",2011
355,355,"Sean Dougherty",2,74,"TenthTeeLateLowestRound",2011
355,355,"Christo Greyling",4,74,"TenthTeeLateLowestRound",2011
355,355,"Nolan Henke",2,74,"TenthTeeLateLowestRound",2011
355,355,"John Huston",6,74,"TenthTeeLateLowestRound",2011
355,355,"Daehyun Kim",2,74,"TenthTeeLateLowestRound",2011
355,355,"Dick Mast",1,74,"TenthTeeLateLowestRound",2011
355,355,"Greg OMahony",2,74,"TenthTeeLateLowestRound",2011
355,355,"Jeff Peck",2,74,"TenthTeeLateLowestRound",2011
355,355,"Anthony Rodriguez",2,74,"TenthTeeLateLowestRound",2011
355,355,"Matthew Swan",2,74,"TenthTeeLateLowestRound",2011
355,355,"Nick Taylor",4,74,"TenthTeeLateLowestRound",2011
355,355,"Michael Tobiason Jr",2,74,"TenthTeeLateLowestRound",2011
355,355,"Chris Wilson",2,74,"TenthTeeLateLowestRound",2011
371,371,"Sangmoon Bae",6,75,"TenthTeeLateLowestRound",2011
371,371,"Federico Cabrera",2,75,"TenthTeeLateLowestRound",2011
371,371,"Mark Carnevale",2,75,"TenthTeeLateLowestRound",2011
371,371,"David Chung",4,75,"TenthTeeLateLowestRound",2011
371,371,"Tommy Cocha",2,75,"TenthTeeLateLowestRound",2011
371,371,"Travis Hampshire",2,75,"TenthTeeLateLowestRound",2011
371,371,"Jin Jeong",8,75,"TenthTeeLateLowestRound",2011
371,371,"Joey Lamielle",2,75,"TenthTeeLateLowestRound",2011
371,371,"Hugo Leon",2,75,"TenthTeeLateLowestRound",2011
371,371,"Brian Locke",2,75,"TenthTeeLateLowestRound",2011
371,371,"Santiago Luna",2,75,"TenthTeeLateLowestRound",2011
371,371,"Nyasha Mauchaza",2,75,"TenthTeeLateLowestRound",2011
371,371,"Tom Murray",2,75,"TenthTeeLateLowestRound",2011
371,371,"Joe Panzeri",2,75,"TenthTeeLateLowestRound",2011
371,371,"George Riley",2,75,"TenthTeeLateLowestRound",2011
371,371,"Brandon Smith",2,75,"TenthTeeLateLowestRound",2011
371,371,"Sam Smith",2,75,"TenthTeeLateLowestRound",2011
371,371,"Peter Uihlein",16,75,"TenthTeeLateLowestRound",2011
389,389,"Brad Adamonis",2,76,"TenthTeeLateLowestRound",2011
