"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2011","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2011","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2011","FirstTeeEarlyRound2ScoringAverage__2011","FirstTeeEarlyRound2ScoringAverage_AVG_2011","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2011","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2011","stat_name","year"
43,43,"Troy Matteson",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2011
43,43,"Kevin Streelman",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2011
46,46,"Davis Love III",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2011
46,46,"Bill Lunde",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2011
46,46,"Hunter Mahan",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2011
46,46,"Rod Pampling",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2011
50,50,"John Rollins",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2011
50,50,"Charl Schwartzel",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2011
50,50,"Charlie Wi",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2011
53,53,"JJ Henry",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2011
53,53,"Justin Rose",NA,70,630,9,"FirstTeeEarlyRound2ScoringAverage",2011
53,53,"Nick Watney",NA,70,140,2,"FirstTeeEarlyRound2ScoringAverage",2011
53,53,"Gary Woodland",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2011
57,57,"Scott Piercy",NA,70.1,701,10,"FirstTeeEarlyRound2ScoringAverage",2011
58,58,"Brandt Snedeker",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2011
59,59,"Scott Stallings",NA,70.14,491,7,"FirstTeeEarlyRound2ScoringAverage",2011
60,60,"Martin Laird",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2011
61,61,"Bobby Gates",NA,70.2,702,10,"FirstTeeEarlyRound2ScoringAverage",2011
61,61,"Camilo Villegas",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2011
63,63,"Brandt Jobe",NA,70.22,632,9,"FirstTeeEarlyRound2ScoringAverage",2011
63,63,"Bio Kim",NA,70.22,632,9,"FirstTeeEarlyRound2ScoringAverage",2011
63,63,"Marc Leishman",NA,70.22,632,9,"FirstTeeEarlyRound2ScoringAverage",2011
66,66,"Nathan Green",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2011
66,66,"JP Hayes",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2011
66,66,"David Hearn",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2011
66,66,"Ryan Palmer",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2011
66,66,"Carl Pettersson",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2011
71,71,"Sung Kang",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2011
71,71,"Geoff Ogilvy",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2011
73,73,"John Senden",NA,70.3,703,10,"FirstTeeEarlyRound2ScoringAverage",2011
74,74,"Retief Goosen",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2011
74,74,"Chris Riley",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2011
74,74,"Bo Van Pelt",NA,70.33,633,9,"FirstTeeEarlyRound2ScoringAverage",2011
77,77,"Michael Connell",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2011
77,77,"Chris Couch",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2011
77,77,"Ben Curtis",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2011
77,77,"Boo Weekley",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2011
81,81,"DJ Brigman",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2011
81,81,"Josh Teater",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2011
83,83,"Kent Jones",NA,70.44,634,9,"FirstTeeEarlyRound2ScoringAverage",2011
83,83,"Joe Ogilvie",NA,70.44,634,9,"FirstTeeEarlyRound2ScoringAverage",2011
85,85,"Jason Day",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2011
85,85,"Tommy Gainey",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2011
85,85,"Nate Smith",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2011
88,88,"Steve Marino",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2011
89,89,"Justin Leonard",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2011
90,90,"Justin Hicks",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2011
90,90,"Rocco Mediate",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2011
92,92,"Chris Kirk",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2011
92,92,"Pat Perez",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2011
94,94,"Cameron Beckman",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2011
95,95,"Anthony Kim",NA,70.71,495,7,"FirstTeeEarlyRound2ScoringAverage",2011
96,96,"JB Holmes",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2011
96,96,"YE Yang",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2011
98,98,"Alex Prugh",NA,70.78,637,9,"FirstTeeEarlyRound2ScoringAverage",2011
99,99,"Andres Gonzales",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2011
99,99,"Padraig Harrington",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2011
99,99,"Will Strickler",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2011
102,102,"Arjun Atwal",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2011
102,102,"Keegan Bradley",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2011
104,104,"Lucas Glover",NA,70.88,567,8,"FirstTeeEarlyRound2ScoringAverage",2011
105,105,"Cameron Tringale",NA,70.89,638,9,"FirstTeeEarlyRound2ScoringAverage",2011
106,106,"DA Points",NA,70.93,993,14,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Robert Allenby",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Ricky Barnes",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Angel Cabrera",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Chad Campbell",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Brian Davis",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Brian Gay",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Tag Ridings",NA,71,639,9,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Kevin Stadler",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2011
107,107,"Paul Stankowski",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2011
116,116,"Ryuji Imada",NA,71.1,711,10,"FirstTeeEarlyRound2ScoringAverage",2011
117,117,"Charley Hoffman",NA,71.13,569,8,"FirstTeeEarlyRound2ScoringAverage",2011
118,118,"Fabian Gomez",NA,71.14,498,7,"FirstTeeEarlyRound2ScoringAverage",2011
119,119,"Tom Gillis",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2011
120,120,"Stuart Appleby",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2011
120,120,"Greg Chalmers",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2011
120,120,"Richard Johnson",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2011
123,123,"Shaun Micheel",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2011
123,123,"Mark Wilson",NA,71.25,570,8,"FirstTeeEarlyRound2ScoringAverage",2011
125,125,"Troy Merritt",NA,71.29,499,7,"FirstTeeEarlyRound2ScoringAverage",2011
125,125,"Alexandre Rocha",NA,71.29,499,7,"FirstTeeEarlyRound2ScoringAverage",2011
127,127,"Billy Mayfair",NA,71.3,713,10,"FirstTeeEarlyRound2ScoringAverage",2011
128,128,"Jason Dufner",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2011
128,128,"Graeme McDowell",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2011
128,128,"Tim Petrovic",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2011
128,128,"Brendan Steele",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2011
128,128,"Jhonattan Vegas",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2011
133,133,"Michael Bradley",NA,71.38,571,8,"FirstTeeEarlyRound2ScoringAverage",2011
133,133,"Jimmy Walker",NA,71.38,571,8,"FirstTeeEarlyRound2ScoringAverage",2011
135,135,"Harrison Frazar",NA,71.43,500,7,"FirstTeeEarlyRound2ScoringAverage",2011
135,135,"Nick OHern",NA,71.43,500,7,"FirstTeeEarlyRound2ScoringAverage",2011
135,135,"Jim Renner",NA,71.43,500,7,"FirstTeeEarlyRound2ScoringAverage",2011
138,138,"Chris DiMarco",NA,71.45,786,11,"FirstTeeEarlyRound2ScoringAverage",2011
139,139,"Woody Austin",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2011
139,139,"Matt Jones",NA,71.5,429,6,"FirstTeeEarlyRound2ScoringAverage",2011
141,141,"Jonathan Byrd",NA,71.57,501,7,"FirstTeeEarlyRound2ScoringAverage",2011
141,141,"Ben Crane",NA,71.57,501,7,"FirstTeeEarlyRound2ScoringAverage",2011
141,141,"Vaughn Taylor",NA,71.57,501,7,"FirstTeeEarlyRound2ScoringAverage",2011
144,144,"Robert Garrigus",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2011
144,144,"Colt Knost",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2011
146,146,"Daniel Summerhays",NA,71.63,573,8,"FirstTeeEarlyRound2ScoringAverage",2011
147,147,"Stephen Ames",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2011
147,147,"KJ Choi",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2011
149,149,"Hunter Haas",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2011
149,149,"Martin Piller",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2011
151,151,"Matt Bettencourt",NA,71.75,574,8,"FirstTeeEarlyRound2ScoringAverage",2011
151,151,"Trevor Immelman",NA,71.75,574,8,"FirstTeeEarlyRound2ScoringAverage",2011
151,151,"John Merrick",NA,71.75,287,4,"FirstTeeEarlyRound2ScoringAverage",2011
154,154,"Jim Furyk",NA,71.8,359,5,"FirstTeeEarlyRound2ScoringAverage",2011
154,154,"Garrett Willis",NA,71.8,359,5,"FirstTeeEarlyRound2ScoringAverage",2011
156,156,"Joe Durant",NA,71.83,431,6,"FirstTeeEarlyRound2ScoringAverage",2011
156,156,"Marc Turnesa",NA,71.83,431,6,"FirstTeeEarlyRound2ScoringAverage",2011
158,158,"Lee Janzen",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2011
158,158,"Kevin Kisner",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2011
160,160,"Briny Baird",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2011
160,160,"Kris Blanks",NA,72,648,9,"FirstTeeEarlyRound2ScoringAverage",2011
160,160,"Steve Flesch",NA,72,360,5,"FirstTeeEarlyRound2ScoringAverage",2011
160,160,"Ryan Moore",NA,72,360,5,"FirstTeeEarlyRound2ScoringAverage",2011
160,160,"Chez Reavie",NA,72,360,5,"FirstTeeEarlyRound2ScoringAverage",2011
160,160,"Kyle Stanley",NA,72,648,9,"FirstTeeEarlyRound2ScoringAverage",2011
166,166,"David Duval",NA,72.13,577,8,"FirstTeeEarlyRound2ScoringAverage",2011
167,167,"Paul Goydos",NA,72.17,433,6,"FirstTeeEarlyRound2ScoringAverage",2011
167,167,"Billy Horschel",NA,72.17,433,6,"FirstTeeEarlyRound2ScoringAverage",2011
167,167,"Scott McCarron",NA,72.17,433,6,"FirstTeeEarlyRound2ScoringAverage",2011
170,170,"Stewart Cink",NA,72.2,361,5,"FirstTeeEarlyRound2ScoringAverage",2011
171,171,"Dean Wilson",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2011
172,172,"Jason Bohn",NA,72.29,506,7,"FirstTeeEarlyRound2ScoringAverage",2011
173,173,"Sean OHair",NA,72.44,652,9,"FirstTeeEarlyRound2ScoringAverage",2011
174,174,"Jeff Overton",NA,72.5,290,4,"FirstTeeEarlyRound2ScoringAverage",2011
175,175,"Jarrod Lyle",NA,72.63,581,8,"FirstTeeEarlyRound2ScoringAverage",2011
176,176,"Ben Martin",NA,72.71,509,7,"FirstTeeEarlyRound2ScoringAverage",2011
177,177,"Robert Karlsson",NA,72.75,291,4,"FirstTeeEarlyRound2ScoringAverage",2011
178,178,"Steve Elkington",NA,73,292,4,"FirstTeeEarlyRound2ScoringAverage",2011
178,178,"Matt McQuillan",NA,73,584,8,"FirstTeeEarlyRound2ScoringAverage",2011
180,180,"Rich Beem",NA,73.2,366,5,"FirstTeeEarlyRound2ScoringAverage",2011
181,181,"Luke Donald",NA,73.33,220,3,"FirstTeeEarlyRound2ScoringAverage",2011
181,181,"Derek Lamely",NA,73.33,440,6,"FirstTeeEarlyRound2ScoringAverage",2011
183,183,"Alex Cejka",NA,73.5,147,2,"FirstTeeEarlyRound2ScoringAverage",2011
184,184,"Matt Kuchar",NA,73.67,221,3,"FirstTeeEarlyRound2ScoringAverage",2011
185,185,"Roland Thatcher",NA,74.5,298,4,"FirstTeeEarlyRound2ScoringAverage",2011
186,186,"Zack Miller",NA,75.13,601,8,"FirstTeeEarlyRound2ScoringAverage",2011
