"Approachesfrom225250yardsRgh_RANKTHISWEEK_2009","Approachesfrom225250yardsRgh_RANKLASTWEEK_2009","Approachesfrom225250yardsRgh_PLAYERNAME_2009","Approachesfrom225250yardsRgh_ROUNDS_2009","Approachesfrom225250yardsRgh_AVG_2009","Approachesfrom225250yardsRgh_TOTALDISTANCEFEET_2009","Approachesfrom225250yardsRgh_OFATTEMPTS_2009","Approachesfrom225250yardsRgh_RELATIVETOPAR_2009","stat_name","year"
1,1,"Mark Calcavecchia",72,NA,171.833,5,-1,"Approachesfrom225250yardsRgh",2009
2,2,"Andres Romero",58,NA,108.083,3,-2,"Approachesfrom225250yardsRgh",2009
3,3,"Parker McLachlin",71,NA,334,9,-4,"Approachesfrom225250yardsRgh",2009
4,4,"Patrick Sheehan",51,NA,78.333,2,-1,"Approachesfrom225250yardsRgh",2009
5,5,"Peter Tomasulo",61,NA,334.167,8,-2,"Approachesfrom225250yardsRgh",2009
6,6,"Jarrod Lyle",65,NA,252.5,6,-5,"Approachesfrom225250yardsRgh",2009
7,7,"Adam Scott",53,NA,130.333,3,-3,"Approachesfrom225250yardsRgh",2009
8,8,"YE Yang",83,NA,478.167,11,-1,"Approachesfrom225250yardsRgh",2009
9,9,"Sean OHair",80,NA,482.333,11,-5,"Approachesfrom225250yardsRgh",2009
10,10,"Casey Wittenberg",71,NA,271.083,6,0,"Approachesfrom225250yardsRgh",2009
11,11,"Greg Chalmers",85,NA,362.583,8,-1,"Approachesfrom225250yardsRgh",2009
12,12,"Stuart Appleby",79,NA,371.25,8,-3,"Approachesfrom225250yardsRgh",2009
13,13,"Carl Pettersson",86,NA,241.25,5,-2,"Approachesfrom225250yardsRgh",2009
14,14,"Webb Simpson",94,NA,454.5,9,-3,"Approachesfrom225250yardsRgh",2009
15,15,"Vijay Singh",71,NA,205.667,4,-1,"Approachesfrom225250yardsRgh",2009
16,16,"Hunter Mahan",94,NA,682.25,13,-7,"Approachesfrom225250yardsRgh",2009
17,17,"Joe Durant",62,NA,212,4,-3,"Approachesfrom225250yardsRgh",2009
18,18,"Chris DiMarco",97,NA,481.917,9,-3,"Approachesfrom225250yardsRgh",2009
19,19,"Vaughn Taylor",88,NA,484.583,9,-2,"Approachesfrom225250yardsRgh",2009
20,20,"Darron Stiles",52,NA,163.417,3,2,"Approachesfrom225250yardsRgh",2009
21,21,"Nick Watney",86,NA,820.25,15,-7,"Approachesfrom225250yardsRgh",2009
22,22,"John Rollins",92,NA,273.667,5,-3,"Approachesfrom225250yardsRgh",2009
23,23,"Corey Pavin",73,NA,439.333,8,1,"Approachesfrom225250yardsRgh",2009
24,24,"Tim Clark",81,NA,111.833,2,-2,"Approachesfrom225250yardsRgh",2009
25,25,"Leif Olson",51,NA,449,8,0,"Approachesfrom225250yardsRgh",2009
26,26,"Justin Leonard",95,NA,169.667,3,-1,"Approachesfrom225250yardsRgh",2009
27,27,"Scott McCarron",91,NA,462.333,8,-4,"Approachesfrom225250yardsRgh",2009
28,28,"Mark Brooks",55,NA,232.417,4,1,"Approachesfrom225250yardsRgh",2009
29,29,"Rod Pampling",72,NA,815.667,14,-2,"Approachesfrom225250yardsRgh",2009
30,30,"Angel Cabrera",55,NA,176.333,3,-3,"Approachesfrom225250yardsRgh",2009
31,31,"Phil Mickelson",66,NA,845.083,14,-2,"Approachesfrom225250yardsRgh",2009
32,32,"John Senden",100,NA,1156.667,19,3,"Approachesfrom225250yardsRgh",2009
33,33,"Charley Hoffman",97,NA,853.583,14,-4,"Approachesfrom225250yardsRgh",2009
33,33,"Matt Weibring",65,NA,366.167,6,1,"Approachesfrom225250yardsRgh",2009
35,35,"Sergio Garcia",59,NA,306,5,-2,"Approachesfrom225250yardsRgh",2009
36,36,"DJ Trahan",96,NA,367.5,6,-2,"Approachesfrom225250yardsRgh",2009
37,37,"Jason Gore",74,NA,551.75,9,1,"Approachesfrom225250yardsRgh",2009
38,38,"Harrison Frazar",93,NA,555.75,9,-5,"Approachesfrom225250yardsRgh",2009
39,39,"JJ Henry",97,NA,504.083,8,-2,"Approachesfrom225250yardsRgh",2009
39,39,"Jimmy Walker",74,NA,882.25,14,-7,"Approachesfrom225250yardsRgh",2009
41,41,"KJ Choi",65,NA,505.417,8,-2,"Approachesfrom225250yardsRgh",2009
42,42,"Steve Elkington",70,NA,569.833,9,1,"Approachesfrom225250yardsRgh",2009
42,42,"Ryan Moore",89,NA,570,9,-2,"Approachesfrom225250yardsRgh",2009
44,44,"DA Points",99,NA,640.5,10,1,"Approachesfrom225250yardsRgh",2009
45,45,"Tommy Armour III",58,NA,321.5,5,-1,"Approachesfrom225250yardsRgh",2009
46,46,"Ted Purdy",101,NA,905.167,14,-7,"Approachesfrom225250yardsRgh",2009
47,47,"Nicholas Thompson",96,NA,776.75,12,-4,"Approachesfrom225250yardsRgh",2009
48,48,"Ernie Els",70,NA,648.167,10,-7,"Approachesfrom225250yardsRgh",2009
49,49,"Aron Price",89,NA,974.833,15,-5,"Approachesfrom225250yardsRgh",2009
50,50,"Michael Letzig",96,NA,780.917,12,-4,"Approachesfrom225250yardsRgh",2009
51,51,"Brendon Todd",53,NA,325.667,5,1,"Approachesfrom225250yardsRgh",2009
52,52,"Bo Van Pelt",100,NA,913.417,14,-8,"Approachesfrom225250yardsRgh",2009
53,53,"Billy Mayfair",83,NA,655.167,10,-2,"Approachesfrom225250yardsRgh",2009
54,54,"George McNeill",82,NA,722.667,11,0,"Approachesfrom225250yardsRgh",2009
55,55,"Scott Sterling",51,NA,394.583,6,1,"Approachesfrom225250yardsRgh",2009
56,56,"Jason Bohn",88,NA,395.417,6,-1,"Approachesfrom225250yardsRgh",2009
57,57,"Cameron Beckman",87,NA,858.333,13,-6,"Approachesfrom225250yardsRgh",2009
58,58,"Bob Estes",78,NA,597,9,1,"Approachesfrom225250yardsRgh",2009
58,58,"Scott Piercy",85,NA,1127.833,17,-7,"Approachesfrom225250yardsRgh",2009
60,60,"Ben Curtis",63,NA,531.417,8,-5,"Approachesfrom225250yardsRgh",2009
60,60,"Freddie Jacobson",83,NA,797.417,12,-5,"Approachesfrom225250yardsRgh",2009
62,62,"Johnson Wagner",81,NA,1065.25,16,-1,"Approachesfrom225250yardsRgh",2009
63,63,"Justin Rose",71,NA,467.667,7,-1,"Approachesfrom225250yardsRgh",2009
64,64,"Fred Couples",54,NA,735.917,11,-1,"Approachesfrom225250yardsRgh",2009
65,65,"Anthony Kim",76,NA,605.5,9,-5,"Approachesfrom225250yardsRgh",2009
66,66,"Rich Beem",77,NA,203.25,3,-2,"Approachesfrom225250yardsRgh",2009
67,67,"Glen Day",79,NA,544.917,8,-1,"Approachesfrom225250yardsRgh",2009
67,67,"Spencer Levin",75,NA,544.333,8,1,"Approachesfrom225250yardsRgh",2009
67,67,"Bubba Watson",73,NA,885.5,13,-4,"Approachesfrom225250yardsRgh",2009
70,70,"Aaron Baddeley",66,NA,410.083,6,0,"Approachesfrom225250yardsRgh",2009
71,71,"Chris Riley",77,NA,136.833,2,-1,"Approachesfrom225250yardsRgh",2009
72,72,"Tiger Woods",64,NA,616.833,9,-6,"Approachesfrom225250yardsRgh",2009
73,73,"Bill Lunde",83,NA,344.083,5,2,"Approachesfrom225250yardsRgh",2009
74,74,"Scott Verplank",88,NA,551.25,8,3,"Approachesfrom225250yardsRgh",2009
75,75,"Boo Weekley",79,NA,621,9,1,"Approachesfrom225250yardsRgh",2009
76,76,"Steve Stricker",81,NA,690.5,10,-4,"Approachesfrom225250yardsRgh",2009
77,77,"Kevin Stadler",65,NA,553.917,8,-2,"Approachesfrom225250yardsRgh",2009
78,78,"Lucas Glover",93,NA,554.667,8,-1,"Approachesfrom225250yardsRgh",2009
79,79,"Charles Warren",63,NA,489.083,7,-3,"Approachesfrom225250yardsRgh",2009
80,80,"Ryuji Imada",85,NA,979.333,14,0,"Approachesfrom225250yardsRgh",2009
80,80,"Mike Weir",85,NA,1049,15,-2,"Approachesfrom225250yardsRgh",2009
