"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2011","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2011","AveragePuttingDistanceAll2putts_PLAYERNAME_2011","AveragePuttingDistanceAll2putts_ROUNDS_2011","AveragePuttingDistanceAll2putts_AVG_2011","AveragePuttingDistanceAll2putts_DISTANCEFEET_2011","AveragePuttingDistanceAll2putts_TOTALPUTTS_2011","stat_name","year"
117,117,"Steven Bowditch",86,NA,17150.083,762,"AveragePuttingDistanceAll2putts",2011
117,117,"Tommy Gainey",104,NA,20965.417,932,"AveragePuttingDistanceAll2putts",2011
117,117,"Billy Horschel",75,NA,14599.917,648,"AveragePuttingDistanceAll2putts",2011
117,117,"Kent Jones",76,NA,15832.75,704,"AveragePuttingDistanceAll2putts",2011
117,117,"Marc Leishman",87,NA,18559.083,824,"AveragePuttingDistanceAll2putts",2011
117,117,"Chris Riley",76,NA,15821.083,703,"AveragePuttingDistanceAll2putts",2011
117,117,"Vijay Singh",79,NA,16505.25,734,"AveragePuttingDistanceAll2putts",2011
124,124,"DJ Brigman",67,NA,12477.333,556,"AveragePuttingDistanceAll2putts",2011
124,124,"Kevin Na",84,NA,13852.083,617,"AveragePuttingDistanceAll2putts",2011
124,124,"Bubba Watson",85,NA,13866.333,618,"AveragePuttingDistanceAll2putts",2011
127,127,"Stuart Appleby",65,NA,13698.917,613,"AveragePuttingDistanceAll2putts",2011
127,127,"Ricky Barnes",78,NA,15046.917,674,"AveragePuttingDistanceAll2putts",2011
127,127,"Joseph Bramlett",73,NA,14220.333,637,"AveragePuttingDistanceAll2putts",2011
127,127,"Jim Furyk",87,NA,16770.167,752,"AveragePuttingDistanceAll2putts",2011
127,127,"Robert Karlsson",61,NA,9891,443,"AveragePuttingDistanceAll2putts",2011
127,127,"David Mathis",83,NA,15582.417,697,"AveragePuttingDistanceAll2putts",2011
133,133,"KJ Choi",77,NA,13138.917,591,"AveragePuttingDistanceAll2putts",2011
133,133,"Retief Goosen",50,NA,9134.417,411,"AveragePuttingDistanceAll2putts",2011
133,133,"Matt Jones",71,NA,14478.667,651,"AveragePuttingDistanceAll2putts",2011
133,133,"Kevin Kisner",70,NA,13070.25,588,"AveragePuttingDistanceAll2putts",2011
133,133,"Phil Mickelson",79,NA,12570.083,565,"AveragePuttingDistanceAll2putts",2011
133,133,"Chez Reavie",92,NA,18860.75,849,"AveragePuttingDistanceAll2putts",2011
133,133,"DJ Trahan",91,NA,19616.917,883,"AveragePuttingDistanceAll2putts",2011
140,140,"Fabian Gomez",84,NA,16075,725,"AveragePuttingDistanceAll2putts",2011
140,140,"Padraig Harrington",60,NA,9577.25,432,"AveragePuttingDistanceAll2putts",2011
140,140,"Tim Petrovic",88,NA,17075.917,771,"AveragePuttingDistanceAll2putts",2011
140,140,"Alex Prugh",82,NA,17664.083,796,"AveragePuttingDistanceAll2putts",2011
140,140,"Jim Renner",65,NA,11741.5,530,"AveragePuttingDistanceAll2putts",2011
140,140,"David Toms",78,NA,13341.917,603,"AveragePuttingDistanceAll2putts",2011
146,146,"Brian Davis",105,NA,20728.833,937,"AveragePuttingDistanceAll2putts",2011
146,146,"Bobby Gates",82,NA,15913.25,720,"AveragePuttingDistanceAll2putts",2011
146,146,"Lucas Glover",74,NA,13783.5,625,"AveragePuttingDistanceAll2putts",2011
146,146,"Joe Ogilvie",75,NA,13167.917,597,"AveragePuttingDistanceAll2putts",2011
146,146,"John Rollins",85,NA,16854.833,762,"AveragePuttingDistanceAll2putts",2011
151,151,"Kris Blanks",92,NA,19553.333,888,"AveragePuttingDistanceAll2putts",2011
151,151,"Lee Janzen",62,NA,11181.5,509,"AveragePuttingDistanceAll2putts",2011
153,153,"David Duval",67,NA,13261.917,605,"AveragePuttingDistanceAll2putts",2011
153,153,"Rickie Fowler",84,NA,13687,624,"AveragePuttingDistanceAll2putts",2011
153,153,"Kyle Stanley",98,NA,17997.5,821,"AveragePuttingDistanceAll2putts",2011
156,156,"Arjun Atwal",91,NA,17947.917,822,"AveragePuttingDistanceAll2putts",2011
156,156,"Shane Bertsch",62,NA,11306.5,518,"AveragePuttingDistanceAll2putts",2011
156,156,"Matt Bettencourt",84,NA,16947.167,776,"AveragePuttingDistanceAll2putts",2011
156,156,"Jason Bohn",74,NA,14835.417,679,"AveragePuttingDistanceAll2putts",2011
156,156,"Brendon de Jonge",105,NA,20371.833,932,"AveragePuttingDistanceAll2putts",2011
156,156,"Sergio Garcia",61,NA,10223.333,469,"AveragePuttingDistanceAll2putts",2011
156,156,"Justin Hicks",60,NA,10121.333,464,"AveragePuttingDistanceAll2putts",2011
163,163,"Ernie Els",71,NA,14416.667,663,"AveragePuttingDistanceAll2putts",2011
163,163,"Sung Kang",63,NA,11746.833,540,"AveragePuttingDistanceAll2putts",2011
163,163,"Justin Leonard",82,NA,16837.833,773,"AveragePuttingDistanceAll2putts",2011
166,166,"Scott Gutschewski",67,NA,12132.833,561,"AveragePuttingDistanceAll2putts",2011
166,166,"Nick OHern",89,NA,17091.083,788,"AveragePuttingDistanceAll2putts",2011
166,166,"Pat Perez",76,NA,14744.083,680,"AveragePuttingDistanceAll2putts",2011
166,166,"Rory Sabbatini",85,NA,13445.667,620,"AveragePuttingDistanceAll2putts",2011
166,166,"Kevin Stadler",88,NA,17037.667,787,"AveragePuttingDistanceAll2putts",2011
171,171,"Cameron Beckman",71,NA,13767.833,639,"AveragePuttingDistanceAll2putts",2011
171,171,"Harrison Frazar",58,NA,9080.417,420,"AveragePuttingDistanceAll2putts",2011
171,171,"JP Hayes",56,NA,10224.083,473,"AveragePuttingDistanceAll2putts",2011
174,174,"Chris DiMarco",93,NA,18088,841,"AveragePuttingDistanceAll2putts",2011
174,174,"Robert Garrigus",83,NA,15086.667,701,"AveragePuttingDistanceAll2putts",2011
174,174,"Graeme McDowell",50,NA,7885.25,367,"AveragePuttingDistanceAll2putts",2011
177,177,"Chris Kirk",87,NA,16993.583,794,"AveragePuttingDistanceAll2putts",2011
177,177,"Heath Slocum",89,NA,17931.167,836,"AveragePuttingDistanceAll2putts",2011
177,177,"Camilo Villegas",69,NA,12300.417,575,"AveragePuttingDistanceAll2putts",2011
180,180,"Joe Durant",71,NA,14593.75,690,"AveragePuttingDistanceAll2putts",2011
180,180,"Dustin Johnson",72,NA,11798.167,558,"AveragePuttingDistanceAll2putts",2011
182,182,"Alex Cejka",59,NA,10446.25,496,"AveragePuttingDistanceAll2putts",2011
183,183,"Rich Beem",53,NA,10036.75,482,"AveragePuttingDistanceAll2putts",2011
184,184,"Kevin Chappell",78,NA,12637.5,612,"AveragePuttingDistanceAll2putts",2011
185,185,"Paul Goydos",81,NA,15679.25,772,"AveragePuttingDistanceAll2putts",2011
186,186,"Rocco Mediate",53,NA,9926.417,502,"AveragePuttingDistanceAll2putts",2011
