"EarlyPar5ScoringAverage_RANKTHISWEEK_2008","EarlyPar5ScoringAverage_RANKLASTWEEK_2008","EarlyPar5ScoringAverage_PLAYERNAME_2008","EarlyPar5ScoringAverage_ROUNDS_2008","EarlyPar5ScoringAverage_AVG_2008","EarlyPar5ScoringAverage_TOTALSTROKES_2008","EarlyPar5ScoringAverage_TOTALHOLES_2008","stat_name","year"
19,19,"Kevin Sutherland",98,4.6,704,153,"EarlyPar5ScoringAverage",2008
23,23,"Jonathan Byrd",88,4.61,622,135,"EarlyPar5ScoringAverage",2008
23,23,"Stewart Cink",87,4.61,572,124,"EarlyPar5ScoringAverage",2008
23,23,"Fred Couples",60,4.61,479,104,"EarlyPar5ScoringAverage",2008
23,23,"Steve Flesch",95,4.61,678,147,"EarlyPar5ScoringAverage",2008
23,23,"Sergio Garcia",72,4.61,327,71,"EarlyPar5ScoringAverage",2008
23,23,"Robert Garrigus",90,4.61,654,142,"EarlyPar5ScoringAverage",2008
23,23,"Charles Howell III",101,4.61,715,155,"EarlyPar5ScoringAverage",2008
23,23,"Phil Mickelson",80,4.61,452,98,"EarlyPar5ScoringAverage",2008
23,23,"Kevin Na",97,4.61,775,168,"EarlyPar5ScoringAverage",2008
23,23,"Joe Ogilvie",100,4.61,802,174,"EarlyPar5ScoringAverage",2008
23,23,"Jesper Parnevik",88,4.61,678,147,"EarlyPar5ScoringAverage",2008
34,34,"Robert Allenby",108,4.62,753,163,"EarlyPar5ScoringAverage",2008
34,34,"Woody Austin",109,4.62,804,174,"EarlyPar5ScoringAverage",2008
34,34,"Todd Demsey",80,4.62,628,136,"EarlyPar5ScoringAverage",2008
34,34,"James Driscoll",85,4.62,702,152,"EarlyPar5ScoringAverage",2008
34,34,"Jim Furyk",95,4.62,577,125,"EarlyPar5ScoringAverage",2008
34,34,"Hunter Mahan",87,4.62,615,133,"EarlyPar5ScoringAverage",2008
34,34,"John Merrick",98,4.62,554,120,"EarlyPar5ScoringAverage",2008
34,34,"YE Yang",89,4.62,739,160,"EarlyPar5ScoringAverage",2008
42,42,"Angel Cabrera",55,4.63,361,78,"EarlyPar5ScoringAverage",2008
42,42,"JJ Henry",108,4.63,862,186,"EarlyPar5ScoringAverage",2008
42,42,"Martin Laird",98,4.63,777,168,"EarlyPar5ScoringAverage",2008
42,42,"Tom Lehman",51,4.63,370,80,"EarlyPar5ScoringAverage",2008
42,42,"Parker McLachlin",88,4.63,658,142,"EarlyPar5ScoringAverage",2008
42,42,"Ryan Moore",72,4.63,482,104,"EarlyPar5ScoringAverage",2008
42,42,"Ted Purdy",68,4.63,509,110,"EarlyPar5ScoringAverage",2008
42,42,"Marc Turnesa",87,4.63,569,123,"EarlyPar5ScoringAverage",2008
50,50,"Eric Axley",113,4.64,798,172,"EarlyPar5ScoringAverage",2008
50,50,"Ben Curtis",80,4.64,497,107,"EarlyPar5ScoringAverage",2008
50,50,"Brian Gay",102,4.64,682,147,"EarlyPar5ScoringAverage",2008
50,50,"Jeff Maggert",86,4.64,631,136,"EarlyPar5ScoringAverage",2008
50,50,"Carl Pettersson",110,4.64,816,176,"EarlyPar5ScoringAverage",2008
50,50,"Ian Poulter",51,4.64,306,66,"EarlyPar5ScoringAverage",2008
50,50,"Tag Ridings",88,4.64,729,157,"EarlyPar5ScoringAverage",2008
50,50,"Tom Scherrer",56,4.64,506,109,"EarlyPar5ScoringAverage",2008
50,50,"Bob Tway",70,4.64,566,122,"EarlyPar5ScoringAverage",2008
50,50,"Nick Watney",96,4.64,788,170,"EarlyPar5ScoringAverage",2008
50,50,"Mark Wilson",107,4.64,863,186,"EarlyPar5ScoringAverage",2008
61,61,"Ben Crane",86,4.65,586,126,"EarlyPar5ScoringAverage",2008
61,61,"Jeff Gove",50,4.65,377,81,"EarlyPar5ScoringAverage",2008
61,61,"Nathan Green",95,4.65,763,164,"EarlyPar5ScoringAverage",2008
61,61,"Shigeki Maruyama",50,4.65,344,74,"EarlyPar5ScoringAverage",2008
61,61,"Kevin Streelman",114,4.65,776,167,"EarlyPar5ScoringAverage",2008
66,66,"Steve Allan",58,4.66,424,91,"EarlyPar5ScoringAverage",2008
66,66,"Jason Day",81,4.66,573,123,"EarlyPar5ScoringAverage",2008
66,66,"Charley Hoffman",94,4.66,792,170,"EarlyPar5ScoringAverage",2008
66,66,"Peter Lonard",92,4.66,703,151,"EarlyPar5ScoringAverage",2008
66,66,"Chris Riley",51,4.66,401,86,"EarlyPar5ScoringAverage",2008
66,66,"John Rollins",94,4.66,755,162,"EarlyPar5ScoringAverage",2008
66,66,"Charlie Wi",97,4.66,689,148,"EarlyPar5ScoringAverage",2008
66,66,"Tim Wilkinson",95,4.66,764,164,"EarlyPar5ScoringAverage",2008
74,74,"Michael Allen",91,4.67,747,160,"EarlyPar5ScoringAverage",2008
74,74,"Stuart Appleby",87,4.67,476,102,"EarlyPar5ScoringAverage",2008
74,74,"Lucas Glover",91,4.67,616,132,"EarlyPar5ScoringAverage",2008
74,74,"Billy Mayfair",103,4.67,677,145,"EarlyPar5ScoringAverage",2008
74,74,"Sean OHair",81,4.67,486,104,"EarlyPar5ScoringAverage",2008
74,74,"Ryan Palmer",69,4.67,481,103,"EarlyPar5ScoringAverage",2008
74,74,"DJ Trahan",94,4.67,710,152,"EarlyPar5ScoringAverage",2008
81,81,"Tommy Armour III",77,4.68,491,105,"EarlyPar5ScoringAverage",2008
81,81,"Cameron Beckman",87,4.68,669,143,"EarlyPar5ScoringAverage",2008
81,81,"Shane Bertsch",96,4.68,725,155,"EarlyPar5ScoringAverage",2008
81,81,"Mark Calcavecchia",67,4.68,440,94,"EarlyPar5ScoringAverage",2008
81,81,"Marco Dawson",64,4.68,510,109,"EarlyPar5ScoringAverage",2008
81,81,"George McNeill",97,4.68,711,152,"EarlyPar5ScoringAverage",2008
81,81,"Tom Pernice Jr",104,4.68,781,167,"EarlyPar5ScoringAverage",2008
81,81,"Brett Quigley",80,4.68,576,123,"EarlyPar5ScoringAverage",2008
81,81,"Jeff Quinney",87,4.68,613,131,"EarlyPar5ScoringAverage",2008
81,81,"Dean Wilson",109,4.68,805,172,"EarlyPar5ScoringAverage",2008
91,91,"Brad Adamonis",87,4.69,568,121,"EarlyPar5ScoringAverage",2008
91,91,"Bob Estes",90,4.69,670,143,"EarlyPar5ScoringAverage",2008
91,91,"Frank Lickliter II",107,4.69,928,198,"EarlyPar5ScoringAverage",2008
91,91,"Patrick Sheehan",124,4.69,970,207,"EarlyPar5ScoringAverage",2008
91,91,"Kevin Stadler",90,4.69,704,150,"EarlyPar5ScoringAverage",2008
91,91,"Vaughn Taylor",103,4.69,694,148,"EarlyPar5ScoringAverage",2008
91,91,"Nicholas Thompson",113,4.69,853,182,"EarlyPar5ScoringAverage",2008
98,98,"Ken Duke",116,4.7,817,174,"EarlyPar5ScoringAverage",2008
98,98,"Joe Durant",92,4.7,761,162,"EarlyPar5ScoringAverage",2008
98,98,"Kenneth Ferrie",72,4.7,634,135,"EarlyPar5ScoringAverage",2008
98,98,"Retief Goosen",59,4.7,376,80,"EarlyPar5ScoringAverage",2008
98,98,"Zach Johnson",85,4.7,649,138,"EarlyPar5ScoringAverage",2008
98,98,"Dustin Johnson",92,4.7,743,158,"EarlyPar5ScoringAverage",2008
98,98,"Doug LaBelle II",65,4.7,456,97,"EarlyPar5ScoringAverage",2008
98,98,"Davis Love III",78,4.7,578,123,"EarlyPar5ScoringAverage",2008
98,98,"Steve Marino",119,4.7,878,187,"EarlyPar5ScoringAverage",2008
98,98,"John Riegger",73,4.7,634,135,"EarlyPar5ScoringAverage",2008
98,98,"David Toms",70,4.7,470,100,"EarlyPar5ScoringAverage",2008
98,98,"Charles Warren",79,4.7,616,131,"EarlyPar5ScoringAverage",2008
110,110,"Briny Baird",113,4.71,697,148,"EarlyPar5ScoringAverage",2008
110,110,"Matt Jones",95,4.71,824,175,"EarlyPar5ScoringAverage",2008
110,110,"Rory Sabbatini",77,4.71,532,113,"EarlyPar5ScoringAverage",2008
110,110,"Omar Uresti",74,4.71,627,133,"EarlyPar5ScoringAverage",2008
110,110,"Bo Van Pelt",101,4.71,721,153,"EarlyPar5ScoringAverage",2008
110,110,"Ron Whittaker",54,4.71,400,85,"EarlyPar5ScoringAverage",2008
116,116,"Alejandro Canizares",52,4.72,411,87,"EarlyPar5ScoringAverage",2008
116,116,"Chad Collins",72,4.72,581,123,"EarlyPar5ScoringAverage",2008
116,116,"Nick Flanagan",89,4.72,750,159,"EarlyPar5ScoringAverage",2008
116,116,"Mathias Gronberg",87,4.72,784,166,"EarlyPar5ScoringAverage",2008
116,116,"Trevor Immelman",70,4.72,453,96,"EarlyPar5ScoringAverage",2008
116,116,"Jeff Overton",103,4.72,789,167,"EarlyPar5ScoringAverage",2008
116,116,"Heath Slocum",104,4.72,778,165,"EarlyPar5ScoringAverage",2008
123,123,"Stephen Ames",83,4.73,544,115,"EarlyPar5ScoringAverage",2008
123,123,"Ryan Armour",87,4.73,766,162,"EarlyPar5ScoringAverage",2008
123,123,"Gavin Coles",54,4.73,454,96,"EarlyPar5ScoringAverage",2008
123,123,"Steve Elkington",84,4.73,653,138,"EarlyPar5ScoringAverage",2008
123,123,"Tim Herron",97,4.73,728,154,"EarlyPar5ScoringAverage",2008
123,123,"Cliff Kresge",84,4.73,638,135,"EarlyPar5ScoringAverage",2008
123,123,"Rocco Mediate",87,4.73,634,134,"EarlyPar5ScoringAverage",2008
123,123,"Andres Romero",69,4.73,478,101,"EarlyPar5ScoringAverage",2008
123,123,"Brandt Snedeker",85,4.73,577,122,"EarlyPar5ScoringAverage",2008
123,123,"Scott Sterling",89,4.73,728,154,"EarlyPar5ScoringAverage",2008
133,133,"Daniel Chopra",84,4.74,687,145,"EarlyPar5ScoringAverage",2008
133,133,"Freddie Jacobson",78,4.74,507,107,"EarlyPar5ScoringAverage",2008
133,133,"Jon Mills",95,4.74,768,162,"EarlyPar5ScoringAverage",2008
133,133,"Tim Petrovic",97,4.74,758,160,"EarlyPar5ScoringAverage",2008
133,133,"John Senden",93,4.74,797,168,"EarlyPar5ScoringAverage",2008
138,138,"Chris DiMarco",87,4.75,694,146,"EarlyPar5ScoringAverage",2008
138,138,"Richard Johnson",77,4.75,598,126,"EarlyPar5ScoringAverage",2008
138,138,"John Mallinger",95,4.75,708,149,"EarlyPar5ScoringAverage",2008
138,138,"Geoff Ogilvy",65,4.75,442,93,"EarlyPar5ScoringAverage",2008
138,138,"Scott Verplank",82,4.75,499,105,"EarlyPar5ScoringAverage",2008
143,143,"Jason Allred",63,4.76,524,110,"EarlyPar5ScoringAverage",2008
143,143,"Justin Bolli",87,4.76,729,153,"EarlyPar5ScoringAverage",2008
143,143,"Glen Day",64,4.76,476,100,"EarlyPar5ScoringAverage",2008
143,143,"Padraig Harrington",52,4.76,338,71,"EarlyPar5ScoringAverage",2008
143,143,"John Huston",56,4.76,409,86,"EarlyPar5ScoringAverage",2008
143,143,"Matt Kuchar",88,4.76,652,137,"EarlyPar5ScoringAverage",2008
143,143,"Will Ma Kenzie",62,4.76,500,105,"EarlyPar5ScoringAverage",2008
143,143,"Troy Matteson",94,4.76,733,154,"EarlyPar5ScoringAverage",2008
151,151,"Mark Hensby",71,4.77,525,110,"EarlyPar5ScoringAverage",2008
151,151,"Michael Letzig",88,4.77,539,113,"EarlyPar5ScoringAverage",2008
151,151,"Brett Rumford",72,4.77,591,124,"EarlyPar5ScoringAverage",2008
154,154,"Bart Bryant",81,4.78,588,123,"EarlyPar5ScoringAverage",2008
154,154,"Jerry Kelly",89,4.78,569,119,"EarlyPar5ScoringAverage",2008
154,154,"Pat Perez",93,4.78,640,134,"EarlyPar5ScoringAverage",2008
154,154,"Kyle Thompson",70,4.78,502,105,"EarlyPar5ScoringAverage",2008
154,154,"Jimmy Walker",73,4.78,564,118,"EarlyPar5ScoringAverage",2008
159,159,"Rich Beem",90,4.79,786,164,"EarlyPar5ScoringAverage",2008
159,159,"Tommy Gainey",60,4.79,465,97,"EarlyPar5ScoringAverage",2008
159,159,"Chris Stroud",81,4.79,690,144,"EarlyPar5ScoringAverage",2008
159,159,"Johnson Wagner",83,4.79,709,148,"EarlyPar5ScoringAverage",2008
159,159,"Jay Williamson",96,4.79,738,154,"EarlyPar5ScoringAverage",2008
164,164,"Robert Gamez",79,4.8,619,129,"EarlyPar5ScoringAverage",2008
164,164,"Todd Hamilton",92,4.8,754,157,"EarlyPar5ScoringAverage",2008
164,164,"Lee Janzen",89,4.8,739,154,"EarlyPar5ScoringAverage",2008
164,164,"Stephen Leaney",53,4.8,494,103,"EarlyPar5ScoringAverage",2008
164,164,"Nick OHern",82,4.8,590,123,"EarlyPar5ScoringAverage",2008
164,164,"Rod Pampling",83,4.8,585,122,"EarlyPar5ScoringAverage",2008
164,164,"Jin Park",85,4.8,725,151,"EarlyPar5ScoringAverage",2008
171,171,"Alex Cejka",75,4.81,596,124,"EarlyPar5ScoringAverage",2008
171,171,"Paul Claxton",63,4.81,519,108,"EarlyPar5ScoringAverage",2008
171,171,"Harrison Frazar",73,4.81,529,110,"EarlyPar5ScoringAverage",2008
171,171,"Dudley Hart",74,4.81,447,93,"EarlyPar5ScoringAverage",2008
171,171,"Steve Lowery",74,4.81,616,128,"EarlyPar5ScoringAverage",2008
171,171,"Bob Sowards",61,4.81,520,108,"EarlyPar5ScoringAverage",2008
177,177,"Kent Jones",68,4.82,554,115,"EarlyPar5ScoringAverage",2008
177,177,"Jim McGovern",75,4.82,559,116,"EarlyPar5ScoringAverage",2008
179,179,"JP Hayes",67,4.83,526,109,"EarlyPar5ScoringAverage",2008
180,180,"Billy Andrade",71,4.84,625,129,"EarlyPar5ScoringAverage",2008
180,180,"Tim Clark",90,4.84,518,107,"EarlyPar5ScoringAverage",2008
180,180,"Brad Elder",67,4.84,523,108,"EarlyPar5ScoringAverage",2008
180,180,"Ernie Els",51,4.84,271,56,"EarlyPar5ScoringAverage",2008
180,180,"Greg Kraft",63,4.84,416,86,"EarlyPar5ScoringAverage",2008
180,180,"David Lutterus",59,4.84,455,94,"EarlyPar5ScoringAverage",2008
180,180,"Chez Reavie",102,4.84,663,137,"EarlyPar5ScoringAverage",2008
187,187,"Olin Browne",77,4.85,626,129,"EarlyPar5ScoringAverage",2008
187,187,"Paul Goydos",78,4.85,572,118,"EarlyPar5ScoringAverage",2008
187,187,"Corey Pavin",69,4.85,553,114,"EarlyPar5ScoringAverage",2008
190,190,"KJ Choi",74,4.86,452,93,"EarlyPar5ScoringAverage",2008
190,190,"Brandt Jobe",52,4.86,423,87,"EarlyPar5ScoringAverage",2008
192,192,"Craig Kanada",65,4.87,477,98,"EarlyPar5ScoringAverage",2008
192,192,"Travis Perkins",53,4.87,453,93,"EarlyPar5ScoringAverage",2008
195,195,"Paul Casey",55,4.9,421,86,"EarlyPar5ScoringAverage",2008
195,195,"David Duval",51,4.9,436,89,"EarlyPar5ScoringAverage",2008
197,197,"Cody Freeman",66,4.91,545,111,"EarlyPar5ScoringAverage",2008
