"Approach200225yardsRTP_RANKTHISWEEK_2010","Approach200225yardsRTP_RANKLASTWEEK_2010","Approach200225yardsRTP_PLAYERNAME_2010","Approach200225yardsRTP_ROUNDS_2010","Approach200225yardsRTP_AVGRTP_2010","stat_name","year"
1,1,"Davis Love III",79,-0.212,"Approach200225yardsRTP",2010
2,2,"Steve Stricker",73,-0.154,"Approach200225yardsRTP",2010
3,3,"Camilo Villegas",78,-0.139,"Approach200225yardsRTP",2010
4,4,"Cameron Tringale",55,-0.125,"Approach200225yardsRTP",2010
5,5,"Paul Stankowski",62,-0.122,"Approach200225yardsRTP",2010
6,6,"Bill Haas",87,-0.12,"Approach200225yardsRTP",2010
7,7,"Paul Casey",64,-0.119,"Approach200225yardsRTP",2010
8,8,"Charley Hoffman",85,-0.114,"Approach200225yardsRTP",2010
9,9,"Scott Piercy",88,-0.102,"Approach200225yardsRTP",2010
10,10,"Bo Van Pelt",104,-0.1,"Approach200225yardsRTP",2010
11,11,"Kenny Perry",69,-0.09,"Approach200225yardsRTP",2010
12,12,"Ryan Moore",80,-0.085,"Approach200225yardsRTP",2010
13,13,"Jason Day",82,-0.081,"Approach200225yardsRTP",2010
14,14,"Rickie Fowler",98,-0.076,"Approach200225yardsRTP",2010
14,14,"Matt Kuchar",97,-0.076,"Approach200225yardsRTP",2010
16,16,"Hunter Mahan",85,-0.075,"Approach200225yardsRTP",2010
16,16,"DJ Trahan",92,-0.075,"Approach200225yardsRTP",2010
16,16,"Brett Wetterich",54,-0.075,"Approach200225yardsRTP",2010
19,19,"Ernie Els",72,-0.074,"Approach200225yardsRTP",2010
19,19,"Retief Goosen",75,-0.074,"Approach200225yardsRTP",2010
21,21,"James Driscoll",78,-0.063,"Approach200225yardsRTP",2010
21,21,"Steve Lowery",67,-0.063,"Approach200225yardsRTP",2010
23,23,"John Senden",103,-0.058,"Approach200225yardsRTP",2010
23,23,"Webb Simpson",98,-0.058,"Approach200225yardsRTP",2010
25,25,"Phil Mickelson",76,-0.057,"Approach200225yardsRTP",2010
25,25,"Boo Weekley",88,-0.057,"Approach200225yardsRTP",2010
27,27,"JP Hayes",79,-0.056,"Approach200225yardsRTP",2010
27,27,"Charles Howell III",103,-0.056,"Approach200225yardsRTP",2010
29,29,"Angel Cabrera",64,-0.055,"Approach200225yardsRTP",2010
29,29,"Matt Every",60,-0.055,"Approach200225yardsRTP",2010
29,29,"Rory McIlroy",54,-0.055,"Approach200225yardsRTP",2010
32,32,"Aron Price",70,-0.052,"Approach200225yardsRTP",2010
33,33,"Kevin Na",94,-0.048,"Approach200225yardsRTP",2010
34,34,"Martin Laird",91,-0.047,"Approach200225yardsRTP",2010
35,35,"Bob Estes",79,-0.045,"Approach200225yardsRTP",2010
36,36,"John Daly",63,-0.042,"Approach200225yardsRTP",2010
37,37,"Padraig Harrington",57,-0.041,"Approach200225yardsRTP",2010
37,37,"JB Holmes",100,-0.041,"Approach200225yardsRTP",2010
37,37,"Chris Stroud",90,-0.041,"Approach200225yardsRTP",2010
