"BestSubParRoundsStreak_RANKTHISWEEK_2015","BestSubParRoundsStreak_RANKLASTWEEK_2015","BestSubParRoundsStreak_PLAYERNAME_2015","BestSubParRoundsStreak__2015","BestSubParRoundsStreak_CAREERBESTSTREAK_2015","BestSubParRoundsStreak_BESTYTDSTREAK_2015","BestSubParRoundsStreak_CURRENTSTREAK_2015","stat_name","year"
22,22,"Brendon de Jonge",NA,17,12,NA,"BestSubParRoundsStreak",2015
22,22,"Luke Donald",NA,17,6,NA,"BestSubParRoundsStreak",2015
22,22,"Ed Fiori",NA,17,NA,NA,"BestSubParRoundsStreak",2015
22,22,"Donnie Hammond",NA,17,NA,NA,"BestSubParRoundsStreak",2015
22,22,"Jerry Kelly",NA,17,9,NA,"BestSubParRoundsStreak",2015
22,22,"Chris Kirk",NA,17,6,NA,"BestSubParRoundsStreak",2015
22,22,"Roger Maltbie",NA,17,NA,NA,"BestSubParRoundsStreak",2015
22,22,"Shigeki Maruyama",NA,17,NA,NA,"BestSubParRoundsStreak",2015
22,22,"Mark OMeara",NA,17,1,NA,"BestSubParRoundsStreak",2015
22,22,"Vijay Singh",NA,17,5,NA,"BestSubParRoundsStreak",2015
22,22,"Kirk Triplett",NA,17,NA,NA,"BestSubParRoundsStreak",2015
22,22,"Tiger Woods",NA,17,3,NA,"BestSubParRoundsStreak",2015
36,36,"Ken Green",NA,16,NA,NA,"BestSubParRoundsStreak",2015
36,36,"Bill Haas",NA,16,5,NA,"BestSubParRoundsStreak",2015
36,36,"Lee Janzen",NA,16,1,NA,"BestSubParRoundsStreak",2015
36,36,"Matt Kuchar",NA,16,7,NA,"BestSubParRoundsStreak",2015
36,36,"Troy Matteson",NA,16,2,NA,"BestSubParRoundsStreak",2015
36,36,"Blaine McCallister",NA,16,NA,NA,"BestSubParRoundsStreak",2015
36,36,"Rory McIlroy",NA,16,16,NA,"BestSubParRoundsStreak",2015
36,36,"Steve Pate",NA,16,NA,NA,"BestSubParRoundsStreak",2015
36,36,"Corey Pavin",NA,16,NA,NA,"BestSubParRoundsStreak",2015
36,36,"Kenny Perry",NA,16,5,NA,"BestSubParRoundsStreak",2015
36,36,"DA Points",NA,16,4,NA,"BestSubParRoundsStreak",2015
36,36,"Chez Reavie",NA,16,6,NA,"BestSubParRoundsStreak",2015
36,36,"Chris Riley",NA,16,2,NA,"BestSubParRoundsStreak",2015
36,36,"Jordan Spieth",NA,16,16,NA,"BestSubParRoundsStreak",2015
36,36,"Mike Weir",NA,16,1,NA,"BestSubParRoundsStreak",2015
51,51,"Stephen Ames",NA,15,1,NA,"BestSubParRoundsStreak",2015
51,51,"Brian Davis",NA,15,6,NA,"BestSubParRoundsStreak",2015
51,51,"Carlos Franco",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Jim Furyk",NA,15,7,NA,"BestSubParRoundsStreak",2015
51,51,"Scott Hoch",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Tom Kite",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Davis Love III",NA,15,6,NA,"BestSubParRoundsStreak",2015
51,51,"Andrew Magee",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Scott Simpson",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Chris Smith",NA,15,2,NA,"BestSubParRoundsStreak",2015
51,51,"Craig Stadler",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Bob Tway",NA,15,NA,NA,"BestSubParRoundsStreak",2015
51,51,"Johnson Wagner",NA,15,14,NA,"BestSubParRoundsStreak",2015
64,64,"Robert Allenby",NA,14,4,NA,"BestSubParRoundsStreak",2015
64,64,"Woody Austin",NA,14,3,NA,"BestSubParRoundsStreak",2015
64,64,"Brian Bateman",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Russ Cochran",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Marco Dawson",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Steve Flesch",NA,14,2,NA,"BestSubParRoundsStreak",2015
64,64,"Rickie Fowler",NA,14,9,NA,"BestSubParRoundsStreak",2015
64,64,"Brent Geiberger",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Mathew Goggin",NA,14,1,NA,"BestSubParRoundsStreak",2015
64,64,"John Huston",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Freddie Jacobson",NA,14,8,NA,"BestSubParRoundsStreak",2015
64,64,"Zach Johnson",NA,14,10,NA,"BestSubParRoundsStreak",2015
64,64,"Kent Jones",NA,14,1,NA,"BestSubParRoundsStreak",2015
64,64,"Justin Leonard",NA,14,4,NA,"BestSubParRoundsStreak",2015
64,64,"Frank Lickliter II",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Peter Lonard",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Jeff Maggert",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Rocco Mediate",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Joe Ogilvie",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Loren Roberts",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Bo Van Pelt",NA,14,7,NA,"BestSubParRoundsStreak",2015
64,64,"Grant Waite",NA,14,NA,NA,"BestSubParRoundsStreak",2015
64,64,"Mark Wilson",NA,14,8,NA,"BestSubParRoundsStreak",2015
87,87,"Billy Andrade",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Paul Azinger",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Briny Baird",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Cameron Beckman",NA,13,2,NA,"BestSubParRoundsStreak",2015
87,87,"Jason Bohn",NA,13,7,NA,"BestSubParRoundsStreak",2015
87,87,"Bart Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Brad Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Rex Caldwell",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"John Cook",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Ben Curtis",NA,13,1,NA,"BestSubParRoundsStreak",2015
87,87,"Jay Delsing",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"David Duval",NA,13,2,NA,"BestSubParRoundsStreak",2015
87,87,"Steve Elkington",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Rick Fehr",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Dan Forsman",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Harrison Frazar",NA,13,3,NA,"BestSubParRoundsStreak",2015
87,87,"David Frost",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Fred Funk",NA,13,4,NA,"BestSubParRoundsStreak",2015
87,87,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Brian Gay",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Tim Herron",NA,13,2,NA,"BestSubParRoundsStreak",2015
87,87,"Peter Jacobsen",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Neal Lancaster",NA,13,1,NA,"BestSubParRoundsStreak",2015
87,87,"Bernhard Langer",NA,13,1,NA,"BestSubParRoundsStreak",2015
87,87,"Tom Lehman",NA,13,2,NA,"BestSubParRoundsStreak",2015
87,87,"Mark McCumber",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Phil Mickelson",NA,13,5,NA,"BestSubParRoundsStreak",2015
87,87,"Bryce Molder",NA,13,7,NA,"BestSubParRoundsStreak",2015
87,87,"Francesco Molinari",NA,13,9,NA,"BestSubParRoundsStreak",2015
87,87,"Calvin Peete",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"David Peoples",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Scott Piercy",NA,13,10,NA,"BestSubParRoundsStreak",2015
87,87,"Ted Purdy",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Dave Rummells",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Webb Simpson",NA,13,5,NA,"BestSubParRoundsStreak",2015
87,87,"Brandt Snedeker",NA,13,7,NA,"BestSubParRoundsStreak",2015
87,87,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"Robert Streb",NA,13,13,NA,"BestSubParRoundsStreak",2015
87,87,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2015
87,87,"David Toms",NA,13,5,NA,"BestSubParRoundsStreak",2015
87,87,"Duffy Waldorf",NA,13,3,NA,"BestSubParRoundsStreak",2015
87,87,"Jimmy Walker",NA,13,8,NA,"BestSubParRoundsStreak",2015
87,87,"Bubba Watson",NA,13,9,NA,"BestSubParRoundsStreak",2015
133,133,"Aaron Baddeley",NA,12,6,NA,"BestSubParRoundsStreak",2015
133,133,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Mark Brooks",NA,12,2,NA,"BestSubParRoundsStreak",2015
133,133,"Mark Calcavecchia",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Chad Campbell",NA,12,8,NA,"BestSubParRoundsStreak",2015
133,133,"Greg Chalmers",NA,12,4,NA,"BestSubParRoundsStreak",2015
133,133,"Stewart Cink",NA,12,5,NA,"BestSubParRoundsStreak",2015
133,133,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"David Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Joel Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Brad Faxon",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Robert Gamez",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Paul Goydos",NA,12,1,NA,"BestSubParRoundsStreak",2015
133,133,"Nathan Green",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Mathias Gronberg",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Jay Haas",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Mike Heinen",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Tom Hoge",NA,12,12,NA,"BestSubParRoundsStreak",2015
133,133,"Billy Horschel",NA,12,8,NA,"BestSubParRoundsStreak",2015
133,133,"Richard Johnson",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Jonathan Kaye",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Skip Kendall",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Greg Kraft",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Martin Laird",NA,12,8,NA,"BestSubParRoundsStreak",2015
133,133,"Scott Langley",NA,12,7,NA,"BestSubParRoundsStreak",2015
133,133,"Bill Lunde",NA,12,4,NA,"BestSubParRoundsStreak",2015
133,133,"Jim McGovern",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Larry Mize",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Jose Maria Olazabal",NA,12,1,NA,"BestSubParRoundsStreak",2015
133,133,"Jeff Overton",NA,12,8,NA,"BestSubParRoundsStreak",2015
133,133,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Justin Rose",NA,12,9,NA,"BestSubParRoundsStreak",2015
133,133,"Gene Sauers",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"John Senden",NA,12,4,NA,"BestSubParRoundsStreak",2015
133,133,"Kevin Stadler",NA,12,4,NA,"BestSubParRoundsStreak",2015
133,133,"Paul Stankowski",NA,12,1,NA,"BestSubParRoundsStreak",2015
133,133,"Kevin Sutherland",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Hal Sutton",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Jhonattan Vegas",NA,12,6,NA,"BestSubParRoundsStreak",2015
133,133,"Jay Williamson",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Willie Wood",NA,12,NA,NA,"BestSubParRoundsStreak",2015
133,133,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Craig Barlow",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Ricky Barnes",NA,11,11,NA,"BestSubParRoundsStreak",2015
178,178,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Steven Bowditch",NA,11,9,NA,"BestSubParRoundsStreak",2015
178,178,"Olin Browne",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"George Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Bob Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Tom Byrum",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Jim Carter",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"KJ Choi",NA,11,5,NA,"BestSubParRoundsStreak",2015
178,178,"Michael Clark II",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"John Daly",NA,11,1,NA,"BestSubParRoundsStreak",2015
178,178,"Jason Day",NA,11,11,NA,"BestSubParRoundsStreak",2015
178,178,"Bubba Dickerson",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Brad Fabel",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Sergio Garcia",NA,11,4,NA,"BestSubParRoundsStreak",2015
178,178,"Jason Gore",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Todd Hamilton",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"JP Hayes",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"JJ Henry",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Charley Hoffman",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Dustin Johnson",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Russell Knox",NA,11,11,NA,"BestSubParRoundsStreak",2015
178,178,"Ian Leggatt",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Steve Marino",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Billy Mayfair",NA,11,5,NA,"BestSubParRoundsStreak",2015
178,178,"George McNeill",NA,11,5,NA,"BestSubParRoundsStreak",2015
178,178,"Shaun Micheel",NA,11,3,NA,"BestSubParRoundsStreak",2015
178,178,"Kevin Na",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Geoff Ogilvy",NA,11,7,NA,"BestSubParRoundsStreak",2015
178,178,"David Ogrin",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Rod Pampling",NA,11,2,NA,"BestSubParRoundsStreak",2015
178,178,"Pat Perez",NA,11,9,NA,"BestSubParRoundsStreak",2015
178,178,"Carl Pettersson",NA,11,5,NA,"BestSubParRoundsStreak",2015
178,178,"Nick Price",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Aron Price",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Dicky Pride",NA,11,1,NA,"BestSubParRoundsStreak",2015
178,178,"Tom Purtzer",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Rory Sabbatini",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Wes Short Jr",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Henrik Stenson",NA,11,11,NA,"BestSubParRoundsStreak",2015
178,178,"Steve Stricker",NA,11,2,NA,"BestSubParRoundsStreak",2015
178,178,"Chris Stroud",NA,11,9,NA,"BestSubParRoundsStreak",2015
178,178,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2015
178,178,"Brendon Todd",NA,11,9,NA,"BestSubParRoundsStreak",2015
178,178,"Nick Watney",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Boo Weekley",NA,11,6,NA,"BestSubParRoundsStreak",2015
178,178,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Michael Allen",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Arjun Atwal",NA,10,2,NA,"BestSubParRoundsStreak",2015
234,234,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Chad Collins",NA,10,8,NA,"BestSubParRoundsStreak",2015
234,234,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Ken Duke",NA,10,5,NA,"BestSubParRoundsStreak",2015
234,234,"Ernie Els",NA,10,3,NA,"BestSubParRoundsStreak",2015
234,234,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Bill Glasson",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Lucas Glover",NA,10,6,NA,"BestSubParRoundsStreak",2015
234,234,"Fabian Gomez",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"David Gossett",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Jeff Gove",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Scott Gump",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Dudley Hart",NA,10,4,NA,"BestSubParRoundsStreak",2015
234,234,"Nolan Henke",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Russell Henley",NA,10,5,NA,"BestSubParRoundsStreak",2015
234,234,"Justin Hicks",NA,10,3,NA,"BestSubParRoundsStreak",2015
234,234,"JB Holmes",NA,10,5,NA,"BestSubParRoundsStreak",2015
234,234,"Max Homa",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Steve Jones",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Matt Jones",NA,10,6,NA,"BestSubParRoundsStreak",2015
234,234,"Kevin Kisner",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Steve Lowery",NA,10,1,NA,"BestSubParRoundsStreak",2015
234,234,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Len Mattiace",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Greg Norman",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Ryan Palmer",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Craig Perks",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Tom Pernice Jr",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"John Peterson",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Michael Putnam",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Brett Quigley",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Patrick Reed",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Heath Slocum",NA,10,3,NA,"BestSubParRoundsStreak",2015
234,234,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Shawn Stefani",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Kevin Streelman",NA,10,8,NA,"BestSubParRoundsStreak",2015
234,234,"Brian Stuard",NA,10,6,NA,"BestSubParRoundsStreak",2015
234,234,"Phil Tataurangi",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Josh Teater",NA,10,6,NA,"BestSubParRoundsStreak",2015
234,234,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Justin Thomas",NA,10,10,NA,"BestSubParRoundsStreak",2015
234,234,"Nicholas Thompson",NA,10,4,NA,"BestSubParRoundsStreak",2015
234,234,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2015
234,234,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2015
290,290,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Blake Adams",NA,9,2,NA,"BestSubParRoundsStreak",2015
290,290,"Tommy Armour III",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Sangmoon Bae",NA,9,9,NA,"BestSubParRoundsStreak",2015
290,290,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Notah Begay III",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Jonas Blixt",NA,9,4,NA,"BestSubParRoundsStreak",2015
290,290,"Guy Boros",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Keegan Bradley",NA,9,5,NA,"BestSubParRoundsStreak",2015
290,290,"Angel Cabrera",NA,9,6,NA,"BestSubParRoundsStreak",2015
290,290,"Bud Cauley",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Alex Cejka",NA,9,6,NA,"BestSubParRoundsStreak",2015
290,290,"Chris Couch",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Robert Damron",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Graham DeLaet",NA,9,9,NA,"BestSubParRoundsStreak",2015
290,290,"Jason Dufner",NA,9,5,NA,"BestSubParRoundsStreak",2015
290,290,"Brad Elder",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Martin Flores",NA,9,5,NA,"BestSubParRoundsStreak",2015
290,290,"Robin Freeman",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Brad Fritsch",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Jim Gallagher Jr",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Robert Garrigus",NA,9,4,NA,"BestSubParRoundsStreak",2015
290,290,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Gary Hallberg",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Padraig Harrington",NA,9,3,NA,"BestSubParRoundsStreak",2015
290,290,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Jim Herman",NA,9,8,NA,"BestSubParRoundsStreak",2015
290,290,"Ryuji Imada",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Trevor Immelman",NA,9,6,NA,"BestSubParRoundsStreak",2015
290,290,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Brandt Jobe",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Craig Kanada",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Whee Kim",NA,9,9,NA,"BestSubParRoundsStreak",2015
290,290,"Jeff Klauk",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Hank Kuehne",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Spencer Levin",NA,9,5,NA,"BestSubParRoundsStreak",2015
290,290,"JL Lewis",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"Sandy Lyle",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Will Ma Kenzie",NA,9,5,NA,"BestSubParRoundsStreak",2015
290,290,"Daisuke Maruyama",NA,9,NA,NA,"BestSubParRoundsStreak",2015
290,290,"David Mathis",NA,9,1,NA,"BestSubParRoundsStreak",2015
290,290,"Hideki Matsuyama",NA,9,7,NA,"BestSubParRoundsStreak",2015
