"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2009","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2009","TotalMoneyOfficialandUnofficial_PLAYERNAME_2009","TotalMoneyOfficialandUnofficial_EVENTS_2009","TotalMoneyOfficialandUnofficial_MONEY_2009","stat_name","year"
43,41,"Robert Allenby",25,2106946,"TotalMoneyOfficialandUnofficial",2009
44,44,"Lee Westwood",10,1977464,"TotalMoneyOfficialandUnofficial",2009
45,52,"Chad Campbell",28,1971904,"TotalMoneyOfficialandUnofficial",2009
46,45,"Bo Van Pelt",30,1945307,"TotalMoneyOfficialandUnofficial",2009
47,46,"Rory McIlroy",13,1916612,"TotalMoneyOfficialandUnofficial",2009
48,47,"Charley Hoffman",27,1894925,"TotalMoneyOfficialandUnofficial",2009
49,48,"Brian Davis",32,1874318,"TotalMoneyOfficialandUnofficial",2009
50,49,"Charles Howell III",30,1854460,"TotalMoneyOfficialandUnofficial",2009
51,50,"Mark Wilson",28,1838414,"TotalMoneyOfficialandUnofficial",2009
52,51,"Pat Perez",23,1819932,"TotalMoneyOfficialandUnofficial",2009
53,53,"Marc Leishman",28,1742243,"TotalMoneyOfficialandUnofficial",2009
54,54,"John Mallinger",27,1717140,"TotalMoneyOfficialandUnofficial",2009
55,55,"Davis Love III",28,1676151,"TotalMoneyOfficialandUnofficial",2009
56,56,"Ben Crane",27,1667085,"TotalMoneyOfficialandUnofficial",2009
57,57,"Brandt Snedeker",27,1640557,"TotalMoneyOfficialandUnofficial",2009
58,58,"Paul Goydos",25,1619918,"TotalMoneyOfficialandUnofficial",2009
59,59,"Tim Petrovic",31,1551866,"TotalMoneyOfficialandUnofficial",2009
60,70,"JB Holmes",28,1526701,"TotalMoneyOfficialandUnofficial",2009
61,60,"Bubba Watson",25,1520244,"TotalMoneyOfficialandUnofficial",2009
62,65,"George McNeill",27,1509220,"TotalMoneyOfficialandUnofficial",2009
63,61,"John Merrick",29,1502892,"TotalMoneyOfficialandUnofficial",2009
64,62,"Brett Quigley",29,1482780,"TotalMoneyOfficialandUnofficial",2009
65,63,"Nathan Green",31,1469092,"TotalMoneyOfficialandUnofficial",2009
66,64,"Troy Matteson",30,1466070,"TotalMoneyOfficialandUnofficial",2009
67,72,"Ross Fisher",13,1445797,"TotalMoneyOfficialandUnofficial",2009
68,66,"Charlie Wi",29,1439096,"TotalMoneyOfficialandUnofficial",2009
69,73,"Boo Weekley",25,1426948,"TotalMoneyOfficialandUnofficial",2009
70,67,"Bill Haas",29,1425418,"TotalMoneyOfficialandUnofficial",2009
71,68,"Martin Laird",25,1385854,"TotalMoneyOfficialandUnofficial",2009
72,69,"Bryce Molder",21,1381211,"TotalMoneyOfficialandUnofficial",2009
73,71,"Fred Couples",18,1357971,"TotalMoneyOfficialandUnofficial",2009
74,74,"DA Points",29,1320021,"TotalMoneyOfficialandUnofficial",2009
75,75,"Jonathan Byrd",25,1316771,"TotalMoneyOfficialandUnofficial",2009
76,76,"Sergio Garcia",19,1299522,"TotalMoneyOfficialandUnofficial",2009
77,77,"Vijay Singh",22,1276815,"TotalMoneyOfficialandUnofficial",2009
78,78,"Francesco Molinari",6,1253940,"TotalMoneyOfficialandUnofficial",2009
79,79,"Jason Day",18,1251219,"TotalMoneyOfficialandUnofficial",2009
80,80,"Webb Simpson",30,1249674,"TotalMoneyOfficialandUnofficial",2009
81,81,"Jeff Klauk",29,1243696,"TotalMoneyOfficialandUnofficial",2009
82,82,"Justin Rose",23,1225518,"TotalMoneyOfficialandUnofficial",2009
83,83,"Kevin Sutherland",27,1218605,"TotalMoneyOfficialandUnofficial",2009
84,84,"Jeff Overton",28,1193346,"TotalMoneyOfficialandUnofficial",2009
85,85,"Freddie Jacobson",25,1189995,"TotalMoneyOfficialandUnofficial",2009
86,86,"Briny Baird",28,1186982,"TotalMoneyOfficialandUnofficial",2009
87,87,"Vaughn Taylor",28,1178282,"TotalMoneyOfficialandUnofficial",2009
88,88,"JJ Henry",28,1161641,"TotalMoneyOfficialandUnofficial",2009
89,89,"Jason Bohn",25,1159936,"TotalMoneyOfficialandUnofficial",2009
90,90,"Woody Austin",24,1137331,"TotalMoneyOfficialandUnofficial",2009
91,91,"Nick OHern",28,1124215,"TotalMoneyOfficialandUnofficial",2009
92,92,"Mathew Goggin",26,1118845,"TotalMoneyOfficialandUnofficial",2009
93,93,"Greg Chalmers",27,1098620,"TotalMoneyOfficialandUnofficial",2009
94,94,"Bob Estes",23,1079929,"TotalMoneyOfficialandUnofficial",2009
95,95,"DJ Trahan",30,1078256,"TotalMoneyOfficialandUnofficial",2009
96,96,"Martin Kaymer",14,1072907,"TotalMoneyOfficialandUnofficial",2009
97,97,"Scott Piercy",28,1032716,"TotalMoneyOfficialandUnofficial",2009
98,98,"Alex Cejka",26,1017664,"TotalMoneyOfficialandUnofficial",2009
99,99,"Kevin Streelman",29,1007444,"TotalMoneyOfficialandUnofficial",2009
100,100,"Rod Pampling",24,1001897,"TotalMoneyOfficialandUnofficial",2009
101,101,"Scott McCarron",27,980819,"TotalMoneyOfficialandUnofficial",2009
102,102,"KJ Choi",22,968506,"TotalMoneyOfficialandUnofficial",2009
103,103,"James Nitties",27,931532,"TotalMoneyOfficialandUnofficial",2009
104,104,"Kevin Stadler",20,925514,"TotalMoneyOfficialandUnofficial",2009
105,105,"Jeev Milkha Singh",17,909436,"TotalMoneyOfficialandUnofficial",2009
106,106,"Ben Curtis",19,899524,"TotalMoneyOfficialandUnofficial",2009
107,107,"Michael Letzig",28,896478,"TotalMoneyOfficialandUnofficial",2009
108,108,"Lee Janzen",23,871187,"TotalMoneyOfficialandUnofficial",2009
109,118,"Mark Calcavecchia",24,864846,"TotalMoneyOfficialandUnofficial",2009
110,109,"Daniel Chopra",29,864331,"TotalMoneyOfficialandUnofficial",2009
111,110,"Edoardo Molinari",1,850000,"TotalMoneyOfficialandUnofficial",2009
112,111,"Ted Purdy",30,838707,"TotalMoneyOfficialandUnofficial",2009
113,112,"Aaron Baddeley",23,837065,"TotalMoneyOfficialandUnofficial",2009
114,113,"Bill Lunde",27,825691,"TotalMoneyOfficialandUnofficial",2009
115,114,"Ryuji Imada",26,821394,"TotalMoneyOfficialandUnofficial",2009
116,115,"James Driscoll",17,807578,"TotalMoneyOfficialandUnofficial",2009
117,116,"Oliver Wilson",10,797106,"TotalMoneyOfficialandUnofficial",2009
118,117,"Andres Romero",20,789305,"TotalMoneyOfficialandUnofficial",2009
119,119,"Adam Scott",20,783138,"TotalMoneyOfficialandUnofficial",2009
120,134,"Chris DiMarco",31,766575,"TotalMoneyOfficialandUnofficial",2009
121,120,"Greg Owen",30,763517,"TotalMoneyOfficialandUnofficial",2009
122,138,"Steve Flesch",28,759302,"TotalMoneyOfficialandUnofficial",2009
123,121,"Michael Allen",22,741066,"TotalMoneyOfficialandUnofficial",2009
124,122,"Matt Bettencourt",31,740037,"TotalMoneyOfficialandUnofficial",2009
125,123,"Harrison Frazar",28,738615,"TotalMoneyOfficialandUnofficial",2009
126,124,"Chris Stroud",28,735019,"TotalMoneyOfficialandUnofficial",2009
127,125,"Tom Watson",2,732603,"TotalMoneyOfficialandUnofficial",2009
128,126,"Michael Bradley",17,727788,"TotalMoneyOfficialandUnofficial",2009
129,127,"Cameron Beckman",26,726705,"TotalMoneyOfficialandUnofficial",2009
130,128,"Jeff Quinney",26,718950,"TotalMoneyOfficialandUnofficial",2009
131,129,"Stuart Appleby",27,712837,"TotalMoneyOfficialandUnofficial",2009
132,130,"Jeff Maggert",29,691384,"TotalMoneyOfficialandUnofficial",2009
133,131,"Soren Kjeldsen",9,691240,"TotalMoneyOfficialandUnofficial",2009
134,132,"Richard Johnson",26,687077,"TotalMoneyOfficialandUnofficial",2009
135,133,"Ricky Barnes",23,684863,"TotalMoneyOfficialandUnofficial",2009
136,135,"Roland Thatcher",16,681631,"TotalMoneyOfficialandUnofficial",2009
137,150,"Rickie Fowler",8,678590,"TotalMoneyOfficialandUnofficial",2009
138,136,"Rich Beem",26,676899,"TotalMoneyOfficialandUnofficial",2009
139,137,"Nicholas Thompson",31,675178,"TotalMoneyOfficialandUnofficial",2009
140,139,"Jimmy Walker",24,662683,"TotalMoneyOfficialandUnofficial",2009
141,140,"Will Ma Kenzie",24,659686,"TotalMoneyOfficialandUnofficial",2009
142,141,"Robert Garrigus",26,657204,"TotalMoneyOfficialandUnofficial",2009
143,142,"Chris Riley",23,655417,"TotalMoneyOfficialandUnofficial",2009
144,143,"Soren Hansen",9,651537,"TotalMoneyOfficialandUnofficial",2009
145,144,"Joe Ogilvie",30,638700,"TotalMoneyOfficialandUnofficial",2009
146,145,"Matt Jones",18,628313,"TotalMoneyOfficialandUnofficial",2009
147,146,"Tim Herron",28,624843,"TotalMoneyOfficialandUnofficial",2009
148,147,"David Duval",23,623824,"TotalMoneyOfficialandUnofficial",2009
149,148,"Robert Karlsson",7,606237,"TotalMoneyOfficialandUnofficial",2009
150,149,"Todd Hamilton",30,605225,"TotalMoneyOfficialandUnofficial",2009
151,151,"Shingo Katayama",7,595500,"TotalMoneyOfficialandUnofficial",2009
152,152,"Carl Pettersson",29,564605,"TotalMoneyOfficialandUnofficial",2009
153,153,"Brendon de Jonge",30,562946,"TotalMoneyOfficialandUnofficial",2009
154,154,"Spencer Levin",26,556240,"TotalMoneyOfficialandUnofficial",2009
155,155,"Matt Weibring",23,547066,"TotalMoneyOfficialandUnofficial",2009
156,156,"Tom Pernice Jr",27,541598,"TotalMoneyOfficialandUnofficial",2009
157,157,"Tom Lehman",16,515450,"TotalMoneyOfficialandUnofficial",2009
158,158,"Tommy Armour III",19,503306,"TotalMoneyOfficialandUnofficial",2009
159,159,"Trevor Immelman",14,495244,"TotalMoneyOfficialandUnofficial",2009
160,160,"Miguel Angel Jimenez",8,493683,"TotalMoneyOfficialandUnofficial",2009
161,161,"Aron Price",28,487454,"TotalMoneyOfficialandUnofficial",2009
162,162,"Rocco Mediate",22,484757,"TotalMoneyOfficialandUnofficial",2009
163,163,"Chez Reavie",27,477766,"TotalMoneyOfficialandUnofficial",2009
164,164,"Charles Warren",21,475726,"TotalMoneyOfficialandUnofficial",2009
165,165,"Corey Pavin",23,474526,"TotalMoneyOfficialandUnofficial",2009
166,166,"Danny Lee",14,464596,"TotalMoneyOfficialandUnofficial",2009
167,167,"Cliff Kresge",29,464401,"TotalMoneyOfficialandUnofficial",2009
168,168,"Ryan Palmer",26,454510,"TotalMoneyOfficialandUnofficial",2009
169,169,"Jamie Lovemark",5,453872,"TotalMoneyOfficialandUnofficial",2009
170,170,"Glen Day",27,450720,"TotalMoneyOfficialandUnofficial",2009
171,171,"Alvaro Quiros",10,446347,"TotalMoneyOfficialandUnofficial",2009
172,172,"Dean Wilson",29,442600,"TotalMoneyOfficialandUnofficial",2009
173,173,"Johnson Wagner",26,434571,"TotalMoneyOfficialandUnofficial",2009
174,174,"Chris Wood",2,428442,"TotalMoneyOfficialandUnofficial",2009
175,175,"Jason Gore",25,413811,"TotalMoneyOfficialandUnofficial",2009
176,176,"Peter Hanson",6,413459,"TotalMoneyOfficialandUnofficial",2009
177,177,"Leif Olson",21,412966,"TotalMoneyOfficialandUnofficial",2009
178,178,"Billy Mayfair",28,392068,"TotalMoneyOfficialandUnofficial",2009
179,179,"Ken Duke",30,387826,"TotalMoneyOfficialandUnofficial",2009
180,180,"Brad Adamonis",26,387721,"TotalMoneyOfficialandUnofficial",2009
181,181,"Casey Wittenberg",26,381076,"TotalMoneyOfficialandUnofficial",2009
182,182,"Thomas Aiken",4,369422,"TotalMoneyOfficialandUnofficial",2009
183,183,"David Mathis",28,364959,"TotalMoneyOfficialandUnofficial",2009
184,184,"Tag Ridings",16,363597,"TotalMoneyOfficialandUnofficial",2009
185,185,"Mathias Gronberg",14,354163,"TotalMoneyOfficialandUnofficial",2009
186,186,"Peter Lonard",30,333825,"TotalMoneyOfficialandUnofficial",2009
187,187,"Jonathan Kaye",18,332408,"TotalMoneyOfficialandUnofficial",2009
188,188,"Kris Blanks",21,332130,"TotalMoneyOfficialandUnofficial",2009
189,189,"Steve Lowery",27,329114,"TotalMoneyOfficialandUnofficial",2009
190,190,"Bart Bryant",17,326590,"TotalMoneyOfficialandUnofficial",2009
191,191,"JP Hayes",16,325102,"TotalMoneyOfficialandUnofficial",2009
192,192,"Scott Sterling",16,318597,"TotalMoneyOfficialandUnofficial",2009
193,193,"Bob Heintz",20,312699,"TotalMoneyOfficialandUnofficial",2009
194,194,"Kent Jones",24,301879,"TotalMoneyOfficialandUnofficial",2009
195,211,"Nick Price",3,3e+05,"TotalMoneyOfficialandUnofficial",2009
196,195,"Tim Wilkinson",14,297008,"TotalMoneyOfficialandUnofficial",2009
197,196,"Patrick Sheehan",16,283119,"TotalMoneyOfficialandUnofficial",2009
198,197,"Richard Sterne",10,283018,"TotalMoneyOfficialandUnofficial",2009
199,198,"Jarrod Lyle",21,275195,"TotalMoneyOfficialandUnofficial",2009
200,199,"Parker McLachlin",25,275033,"TotalMoneyOfficialandUnofficial",2009
201,200,"Prayad Marksaeng",8,271143,"TotalMoneyOfficialandUnofficial",2009
202,201,"Brandt Jobe",9,270841,"TotalMoneyOfficialandUnofficial",2009
203,202,"Jay Williamson",23,265574,"TotalMoneyOfficialandUnofficial",2009
204,203,"Aaron Watkins",19,263969,"TotalMoneyOfficialandUnofficial",2009
205,204,"Mark Brooks",17,263074,"TotalMoneyOfficialandUnofficial",2009
206,205,"Shaun Micheel",17,262590,"TotalMoneyOfficialandUnofficial",2009
207,206,"Thongchai Jaidee",6,260351,"TotalMoneyOfficialandUnofficial",2009
208,207,"Shigeki Maruyama",5,256331,"TotalMoneyOfficialandUnofficial",2009
209,208,"Joe Durant",20,250720,"TotalMoneyOfficialandUnofficial",2009
210,209,"Steve Elkington",23,243404,"TotalMoneyOfficialandUnofficial",2009
211,210,"Jose Maria Olazabal",4,239629,"TotalMoneyOfficialandUnofficial",2009
212,212,"Darren Clarke",8,210907,"TotalMoneyOfficialandUnofficial",2009
213,213,"Dicky Pride",11,207580,"TotalMoneyOfficialandUnofficial",2009
214,214,"Brendon Todd",21,203841,"TotalMoneyOfficialandUnofficial",2009
215,215,"Darron Stiles",21,199385,"TotalMoneyOfficialandUnofficial",2009
216,216,"Brian Vranesh",20,198567,"TotalMoneyOfficialandUnofficial",2009
217,217,"Kevin Chappell",3,197488,"TotalMoneyOfficialandUnofficial",2009
218,218,"Marc Turnesa",30,197069,"TotalMoneyOfficialandUnofficial",2009
219,246,"Brad Faxon",25,193463,"TotalMoneyOfficialandUnofficial",2009
220,219,"Omar Uresti",10,191649,"TotalMoneyOfficialandUnofficial",2009
221,220,"Scott Gutschewski",20,188375,"TotalMoneyOfficialandUnofficial",2009
222,221,"Frank Lickliter II",14,183419,"TotalMoneyOfficialandUnofficial",2009
223,222,"Natalie Gulbis",2,183333,"TotalMoneyOfficialandUnofficial",2009
224,223,"Colt Knost",25,180754,"TotalMoneyOfficialandUnofficial",2009
225,224,"James Kingston",3,178936,"TotalMoneyOfficialandUnofficial",2009
226,225,"Charl Schwartzel",6,171741,"TotalMoneyOfficialandUnofficial",2009
227,226,"Gonzalo Fdez Castano",7,170200,"TotalMoneyOfficialandUnofficial",2009
228,227,"Garrett Willis",6,164905,"TotalMoneyOfficialandUnofficial",2009
229,228,"Wen Tang Lin",5,159125,"TotalMoneyOfficialandUnofficial",2009
230,229,"Dudley Hart",13,158399,"TotalMoneyOfficialandUnofficial",2009
231,230,"Greg Kraft",21,156686,"TotalMoneyOfficialandUnofficial",2009
232,231,"Kirk Triplett",20,155480,"TotalMoneyOfficialandUnofficial",2009
233,232,"Thomas Levet",5,143255,"TotalMoneyOfficialandUnofficial",2009
234,233,"Todd Fischer",4,141701,"TotalMoneyOfficialandUnofficial",2009
235,234,"Louis Oosthuizen",6,137803,"TotalMoneyOfficialandUnofficial",2009
236,235,"John Huston",13,135476,"TotalMoneyOfficialandUnofficial",2009
237,236,"Tommy Gainey",16,133347,"TotalMoneyOfficialandUnofficial",2009
238,237,"Cristie Kerr",1,133333,"TotalMoneyOfficialandUnofficial",2009
238,237,"Suzann Pettersen",1,133333,"TotalMoneyOfficialandUnofficial",2009
240,239,"Kyle Stanley",7,132039,"TotalMoneyOfficialandUnofficial",2009
241,240,"Hiroyuki Fujita",2,130525,"TotalMoneyOfficialandUnofficial",2009
242,241,"Michael Sim",3,130188,"TotalMoneyOfficialandUnofficial",2009
243,242,"Peter Tomasulo",25,128706,"TotalMoneyOfficialandUnofficial",2009
244,243,"Chris Baryla",4,128038,"TotalMoneyOfficialandUnofficial",2009
245,244,"Derek Fathauer",25,125305,"TotalMoneyOfficialandUnofficial",2009
246,245,"Gary Woodland",18,121031,"TotalMoneyOfficialandUnofficial",2009
247,305,"Jeff Sluman",3,120400,"TotalMoneyOfficialandUnofficial",2009
248,247,"David Berganio Jr",15,115517,"TotalMoneyOfficialandUnofficial",2009
249,248,"Fred Funk",7,114426,"TotalMoneyOfficialandUnofficial",2009
250,249,"Christian Cevaer",3,110500,"TotalMoneyOfficialandUnofficial",2009
251,250,"Mark Brown",3,107500,"TotalMoneyOfficialandUnofficial",2009
252,251,"Azuma Yano",4,107485,"TotalMoneyOfficialandUnofficial",2009
253,252,"Jyoti Randhawa",2,106000,"TotalMoneyOfficialandUnofficial",2009
254,253,"Ryo Ishikawa",8,104217,"TotalMoneyOfficialandUnofficial",2009
255,254,"Nick Dougherty",4,104176,"TotalMoneyOfficialandUnofficial",2009
256,255,"Chih Bing Lam",3,101000,"TotalMoneyOfficialandUnofficial",2009
257,256,"Laura Diaz",1,1e+05,"TotalMoneyOfficialandUnofficial",2009
257,256,"Mark McNulty",1,1e+05,"TotalMoneyOfficialandUnofficial",2009
259,258,"Daisuke Maruyama",1,99571,"TotalMoneyOfficialandUnofficial",2009
260,259,"Brendan Jones",2,98113,"TotalMoneyOfficialandUnofficial",2009
261,260,"Garth Mulroy",2,97000,"TotalMoneyOfficialandUnofficial",2009
262,261,"Anders Hansen",4,96500,"TotalMoneyOfficialandUnofficial",2009
263,262,"Neal Lancaster",7,96024,"TotalMoneyOfficialandUnofficial",2009
264,263,"Shane Lowry",2,94000,"TotalMoneyOfficialandUnofficial",2009
265,264,"Paul Stankowski",10,90445,"TotalMoneyOfficialandUnofficial",2009
266,265,"Anthony Kang",2,89750,"TotalMoneyOfficialandUnofficial",2009
267,266,"Wil Collins",18,84569,"TotalMoneyOfficialandUnofficial",2009
268,267,"Eric Axley",30,83152,"TotalMoneyOfficialandUnofficial",2009
269,268,"Billy Andrade",18,78404,"TotalMoneyOfficialandUnofficial",2009
270,269,"Koumei Oda",2,78000,"TotalMoneyOfficialandUnofficial",2009
271,270,"Arjun Atwal",13,76676,"TotalMoneyOfficialandUnofficial",2009
272,271,"Guy Boros",7,74440,"TotalMoneyOfficialandUnofficial",2009
273,272,"Johan Edfors",3,74336,"TotalMoneyOfficialandUnofficial",2009
274,273,"Ronnie Black",3,72478,"TotalMoneyOfficialandUnofficial",2009
275,274,"Jose Manuel Lara",2,72000,"TotalMoneyOfficialandUnofficial",2009
275,274,"Alexander Noren",1,72000,"TotalMoneyOfficialandUnofficial",2009
277,276,"Rick Price",22,71689,"TotalMoneyOfficialandUnofficial",2009
278,277,"Chris Smith",3,71425,"TotalMoneyOfficialandUnofficial",2009
279,278,"Sandy Lyle",2,71400,"TotalMoneyOfficialandUnofficial",2009
280,279,"WC Liang",3,70000,"TotalMoneyOfficialandUnofficial",2009
280,279,"Dana Quigley",1,70000,"TotalMoneyOfficialandUnofficial",2009
282,281,"John Daly",6,68815,"TotalMoneyOfficialandUnofficial",2009
283,282,"Mark OMeara",3,65547,"TotalMoneyOfficialandUnofficial",2009
284,283,"Stephen Dodd",1,64000,"TotalMoneyOfficialandUnofficial",2009
284,283,"Jamie Donaldson",1,64000,"TotalMoneyOfficialandUnofficial",2009
286,285,"Skip Kendall",4,62700,"TotalMoneyOfficialandUnofficial",2009
287,286,"Tadd Fujikawa",4,61892,"TotalMoneyOfficialandUnofficial",2009
288,287,"Graham DeLaet",3,61872,"TotalMoneyOfficialandUnofficial",2009
289,288,"Carlos Franco",11,60261,"TotalMoneyOfficialandUnofficial",2009
290,289,"Helen Alfredsson",1,58750,"TotalMoneyOfficialandUnofficial",2009
290,289,"Juli Inkster",1,58750,"TotalMoneyOfficialandUnofficial",2009
292,291,"Jesper Parnevik",15,58712,"TotalMoneyOfficialandUnofficial",2009
293,292,"Richard Finch",2,58500,"TotalMoneyOfficialandUnofficial",2009
294,293,"Derek Lamely",2,58188,"TotalMoneyOfficialandUnofficial",2009
295,294,"Simon Dyson",2,58000,"TotalMoneyOfficialandUnofficial",2009
296,295,"James Oh",21,57271,"TotalMoneyOfficialandUnofficial",2009
297,296,"Chris Couch",8,56665,"TotalMoneyOfficialandUnofficial",2009
298,297,"Lian Wei Zhang",2,55750,"TotalMoneyOfficialandUnofficial",2009
299,298,"Notah Begay III",15,54645,"TotalMoneyOfficialandUnofficial",2009
300,299,"Bob Tway",13,54358,"TotalMoneyOfficialandUnofficial",2009
301,300,"Brittany Lincicome",1,53750,"TotalMoneyOfficialandUnofficial",2009
301,300,"Morgan Pressel",1,53750,"TotalMoneyOfficialandUnofficial",2009
303,302,"Loren Roberts",3,51257,"TotalMoneyOfficialandUnofficial",2009
304,303,"Chapchai Nirat",1,51000,"TotalMoneyOfficialandUnofficial",2009
304,303,"Scott Strange",1,51000,"TotalMoneyOfficialandUnofficial",2009
306,306,"John Cook",1,50000,"TotalMoneyOfficialandUnofficial",2009
306,306,"Peter Jacobsen",1,50000,"TotalMoneyOfficialandUnofficial",2009
306,306,"Troy Merritt",1,50000,"TotalMoneyOfficialandUnofficial",2009
309,309,"Jay Delsing",7,49860,"TotalMoneyOfficialandUnofficial",2009
310,310,"Len Mattiace",1,49743,"TotalMoneyOfficialandUnofficial",2009
311,311,"Arron Oberholser",4,48017,"TotalMoneyOfficialandUnofficial",2009
312,312,"Kenichi Kuboya",1,47794,"TotalMoneyOfficialandUnofficial",2009
313,313,"Andrew McLardy",3,47501,"TotalMoneyOfficialandUnofficial",2009
314,314,"Larry Mize",1,46575,"TotalMoneyOfficialandUnofficial",2009
315,315,"David Peoples",6,45122,"TotalMoneyOfficialandUnofficial",2009
316,316,"Brian Bateman",25,43611,"TotalMoneyOfficialandUnofficial",2009
317,317,"David Smail",4,41550,"TotalMoneyOfficialandUnofficial",2009
318,318,"Ricardo Gonzalez",1,40333,"TotalMoneyOfficialandUnofficial",2009
319,319,"Alfredo Adrian",1,40000,"TotalMoneyOfficialandUnofficial",2009
319,319,"Hugo Leon",3,40000,"TotalMoneyOfficialandUnofficial",2009
319,319,"Martin Ureta",1,40000,"TotalMoneyOfficialandUnofficial",2009
319,319,"Jhonattan Vegas",1,40000,"TotalMoneyOfficialandUnofficial",2009
323,323,"Matthew Borchert",20,39324,"TotalMoneyOfficialandUnofficial",2009
324,324,"Tano Goya",2,38364,"TotalMoneyOfficialandUnofficial",2009
325,325,"Yuta Ikeda",2,38000,"TotalMoneyOfficialandUnofficial",2009
326,326,"Mark Hensby",6,37250,"TotalMoneyOfficialandUnofficial",2009
327,327,"David Drysdale",2,37013,"TotalMoneyOfficialandUnofficial",2009
328,328,"Gregory Havret",1,36625,"TotalMoneyOfficialandUnofficial",2009
329,329,"Yuji Igarashi",1,35750,"TotalMoneyOfficialandUnofficial",2009
330,330,"Pablo Larrazabal",3,35250,"TotalMoneyOfficialandUnofficial",2009
331,331,"Michael Jonzon",1,35000,"TotalMoneyOfficialandUnofficial",2009
332,332,"Alastair Forsyth",2,33100,"TotalMoneyOfficialandUnofficial",2009
333,333,"Jeppe Huldahl",1,31750,"TotalMoneyOfficialandUnofficial",2009
333,333,"Mark Murless",1,31750,"TotalMoneyOfficialandUnofficial",2009
335,335,"Scott Hoch",1,31657,"TotalMoneyOfficialandUnofficial",2009
336,336,"Robert Damron",6,31150,"TotalMoneyOfficialandUnofficial",2009
