"Back9Par5ScoringAverage_RANKTHISWEEK_2014","Back9Par5ScoringAverage_RANKLASTWEEK_2014","Back9Par5ScoringAverage_PLAYERNAME_2014","Back9Par5ScoringAverage_ROUNDS_2014","Back9Par5ScoringAverage_AVG_2014","Back9Par5ScoringAverage_TOTALSTROKES_2014","Back9Par5ScoringAverage_TOTALHOLES_2014","stat_name","year"
152,152,"Jim Renner",61,4.77,444,93,"Back9Par5ScoringAverage",2014
152,152,"Chris Stroud",88,4.77,711,149,"Back9Par5ScoringAverage",2014
152,152,"Mike Weir",69,4.77,506,106,"Back9Par5ScoringAverage",2014
159,159,"Tommy Gainey",73,4.78,516,108,"Back9Par5ScoringAverage",2014
159,159,"Retief Goosen",94,4.78,688,144,"Back9Par5ScoringAverage",2014
159,159,"Russell Henley",92,4.78,732,153,"Back9Par5ScoringAverage",2014
159,159,"Spencer Levin",59,4.78,445,93,"Back9Par5ScoringAverage",2014
159,159,"Bryce Molder",77,4.78,626,131,"Back9Par5ScoringAverage",2014
159,159,"Nicholas Thompson",85,4.78,645,135,"Back9Par5ScoringAverage",2014
159,159,"Boo Weekley",73,4.78,535,112,"Back9Par5ScoringAverage",2014
166,166,"Mark Wilson",69,4.79,479,100,"Back9Par5ScoringAverage",2014
167,167,"Tim Clark",75,4.8,533,111,"Back9Par5ScoringAverage",2014
167,167,"Gonzalo Fdez Castano",83,4.8,643,134,"Back9Par5ScoringAverage",2014
167,167,"JJ Henry",91,4.8,677,141,"Back9Par5ScoringAverage",2014
170,170,"DA Points",75,4.81,616,128,"Back9Par5ScoringAverage",2014
171,171,"Erik Compton",88,4.82,708,147,"Back9Par5ScoringAverage",2014
171,171,"Ben Curtis",77,4.82,573,119,"Back9Par5ScoringAverage",2014
173,173,"Brian Gay",81,4.87,613,126,"Back9Par5ScoringAverage",2014
174,174,"Jeff Maggert",54,4.88,420,86,"Back9Par5ScoringAverage",2014
175,175,"DH Lee",54,4.89,401,82,"Back9Par5ScoringAverage",2014
176,176,"Louis Oosthuizen",50,4.93,394,80,"Back9Par5ScoringAverage",2014
177,177,"Ben Crane",81,4.94,662,134,"Back9Par5ScoringAverage",2014
