"Approachesfrom100125yardsRgh_RANKTHISWEEK_2012","Approachesfrom100125yardsRgh_RANKLASTWEEK_2012","Approachesfrom100125yardsRgh_PLAYERNAME_2012","Approachesfrom100125yardsRgh_ROUNDS_2012","Approachesfrom100125yardsRgh_AVG_2012","Approachesfrom100125yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrom100125yardsRgh_OFATTEMPTS_2012","Approachesfrom100125yardsRgh_RELATIVETOPAR_2012","stat_name","year"
1,1,"Angel Cabrera",54,NA,267.583,15,0,"Approachesfrom100125yardsRgh",2012
2,2,"Ben Crane",73,NA,449.333,23,-4,"Approachesfrom100125yardsRgh",2012
3,3,"JJ Killeen",101,NA,670.083,33,-3,"Approachesfrom100125yardsRgh",2012
4,4,"Stephen Ames",54,NA,263.417,12,-3,"Approachesfrom100125yardsRgh",2012
5,5,"Charlie Beljan",61,NA,596.083,27,-2,"Approachesfrom100125yardsRgh",2012
6,6,"Daniel Summerhays",81,NA,690.25,31,3,"Approachesfrom100125yardsRgh",2012
7,7,"Tiger Woods",69,NA,360.417,16,-3,"Approachesfrom100125yardsRgh",2012
8,8,"Chris Stroud",86,NA,707.75,31,-6,"Approachesfrom100125yardsRgh",2012
9,9,"Gavin Coles",72,NA,549.333,24,-1,"Approachesfrom100125yardsRgh",2012
10,10,"Russell Knox",72,NA,487.333,21,-2,"Approachesfrom100125yardsRgh",2012
10,10,"Nick OHern",78,NA,509.083,22,2,"Approachesfrom100125yardsRgh",2012
12,12,"Billy Horschel",63,NA,691.917,29,2,"Approachesfrom100125yardsRgh",2012
13,13,"Jim Furyk",85,NA,389.833,16,-1,"Approachesfrom100125yardsRgh",2012
14,14,"Kris Blanks",65,NA,488.833,20,-2,"Approachesfrom100125yardsRgh",2012
15,15,"Dustin Johnson",70,NA,709.75,29,-3,"Approachesfrom100125yardsRgh",2012
16,16,"Derek Lamely",64,NA,639.25,26,0,"Approachesfrom100125yardsRgh",2012
17,17,"Tommy Biershenk",74,NA,766.5,31,0,"Approachesfrom100125yardsRgh",2012
17,17,"Kyle Thompson",51,NA,470.75,19,-5,"Approachesfrom100125yardsRgh",2012
19,19,"Nathan Green",73,NA,522.167,21,-2,"Approachesfrom100125yardsRgh",2012
20,20,"Ken Duke",104,NA,735.917,29,0,"Approachesfrom100125yardsRgh",2012
20,20,"Tommy Gainey",98,NA,1346,53,3,"Approachesfrom100125yardsRgh",2012
22,22,"Tom Gillis",75,NA,713.5,28,4,"Approachesfrom100125yardsRgh",2012
22,22,"Charl Schwartzel",56,NA,280.417,11,3,"Approachesfrom100125yardsRgh",2012
24,24,"Chris Couch",61,NA,614.583,24,-2,"Approachesfrom100125yardsRgh",2012
24,24,"Patrick Sheehan",58,NA,459.917,18,0,"Approachesfrom100125yardsRgh",2012
26,26,"Bobby Gates",87,NA,1008.917,39,1,"Approachesfrom100125yardsRgh",2012
26,26,"Brendan Steele",77,NA,748.583,29,2,"Approachesfrom100125yardsRgh",2012
28,28,"Charlie Wi",86,NA,752.167,29,0,"Approachesfrom100125yardsRgh",2012
29,29,"Tim Herron",88,NA,1144.833,44,2,"Approachesfrom100125yardsRgh",2012
29,29,"Greg Owen",90,NA,909.5,35,3,"Approachesfrom100125yardsRgh",2012
31,31,"Trevor Immelman",76,NA,707.833,27,3,"Approachesfrom100125yardsRgh",2012
32,32,"Jonathan Byrd",69,NA,683.667,26,3,"Approachesfrom100125yardsRgh",2012
32,32,"Cameron Tringale",88,NA,736.417,28,1,"Approachesfrom100125yardsRgh",2012
34,34,"Kevin Streelman",89,NA,899.167,34,-1,"Approachesfrom100125yardsRgh",2012
35,35,"Hunter Haas",69,NA,667.5,25,2,"Approachesfrom100125yardsRgh",2012
35,35,"Troy Kelly",68,NA,1065.25,40,-2,"Approachesfrom100125yardsRgh",2012
37,37,"Charley Hoffman",88,NA,832.083,31,0,"Approachesfrom100125yardsRgh",2012
37,37,"Bill Lunde",83,NA,670.583,25,3,"Approachesfrom100125yardsRgh",2012
39,39,"Sangmoon Bae",81,NA,752.5,28,2,"Approachesfrom100125yardsRgh",2012
40,40,"Ryo Ishikawa",54,NA,512.583,19,1,"Approachesfrom100125yardsRgh",2012
40,40,"John Mallinger",74,NA,459.5,17,5,"Approachesfrom100125yardsRgh",2012
40,40,"Webb Simpson",77,NA,1025.417,38,5,"Approachesfrom100125yardsRgh",2012
40,40,"Heath Slocum",93,NA,486,18,6,"Approachesfrom100125yardsRgh",2012
44,44,"Ryuji Imada",78,NA,758.583,28,4,"Approachesfrom100125yardsRgh",2012
45,45,"Camilo Villegas",79,NA,842.167,31,0,"Approachesfrom100125yardsRgh",2012
