"Approachesfrom275yards_RANKTHISWEEK_2015","Approachesfrom275yards_RANKLASTWEEK_2015","Approachesfrom275yards_PLAYERNAME_2015","Approachesfrom275yards_ROUNDS_2015","Approachesfrom275yards_AVG_2015","Approachesfrom275yards_TOTALDISTANCEFEET_2015","Approachesfrom275yards_OFATTEMPTS_2015","Approachesfrom275yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Brendan Steele",88,NA,1048.917,18,-12,"Approachesfrom275yards",2015
2,2,"Hudson Swafford",97,NA,640.75,10,-9,"Approachesfrom275yards",2015
3,3,"Ryo Ishikawa",90,NA,840.583,13,-6,"Approachesfrom275yards",2015
4,4,"Tony Finau",106,NA,1247.25,18,-11,"Approachesfrom275yards",2015
5,5,"Tim Wilkinson",73,NA,211.25,3,-2,"Approachesfrom275yards",2015
6,6,"Bubba Watson",71,NA,501.417,7,-4,"Approachesfrom275yards",2015
7,7,"Aaron Baddeley",76,NA,575.917,8,-6,"Approachesfrom275yards",2015
8,8,"Heath Slocum",57,NA,216.667,3,-3,"Approachesfrom275yards",2015
9,9,"Andrew Putnam",68,NA,868.25,12,-7,"Approachesfrom275yards",2015
10,10,"Ryan Palmer",80,NA,508.667,7,0,"Approachesfrom275yards",2015
11,11,"Tyrone Van Aswegen",58,NA,657,9,-6,"Approachesfrom275yards",2015
12,12,"Jim Herman",88,NA,1101.167,15,-10,"Approachesfrom275yards",2015
13,13,"Nick Taylor",91,NA,1044.417,14,-11,"Approachesfrom275yards",2015
14,14,"Lucas Glover",79,NA,746.333,10,-2,"Approachesfrom275yards",2015
15,15,"Marc Leishman",74,NA,1055.917,14,-5,"Approachesfrom275yards",2015
16,16,"Andres Gonzales",90,NA,1525,20,-8,"Approachesfrom275yards",2015
16,16,"Charles Howell III",105,NA,1524.5,20,-12,"Approachesfrom275yards",2015
18,18,"Mark Hubbard",79,NA,1608.5,21,-11,"Approachesfrom275yards",2015
19,19,"Charlie Beljan",76,NA,767.417,10,-6,"Approachesfrom275yards",2015
20,20,"Chris Kirk",76,NA,614.667,8,-4,"Approachesfrom275yards",2015
21,21,"Roger Sloan",56,NA,847.417,11,-6,"Approachesfrom275yards",2015
22,22,"Alex Prugh",84,NA,771.667,10,-8,"Approachesfrom275yards",2015
23,23,"Brendon de Jonge",106,NA,2323.833,30,-14,"Approachesfrom275yards",2015
24,24,"Steven Bowditch",103,NA,1480.833,19,-9,"Approachesfrom275yards",2015
25,25,"Carlos Ortiz",100,NA,1637.583,21,-8,"Approachesfrom275yards",2015
26,26,"John Merrick",78,NA,1174.25,15,-8,"Approachesfrom275yards",2015
27,27,"Stewart Cink",77,NA,313.667,4,0,"Approachesfrom275yards",2015
28,28,"Henrik Stenson",63,NA,1107.417,14,-7,"Approachesfrom275yards",2015
29,29,"Brooks Koepka",84,NA,796.167,10,-4,"Approachesfrom275yards",2015
30,30,"Retief Goosen",81,NA,1196.333,15,-7,"Approachesfrom275yards",2015
31,31,"William McGirt",103,NA,643.417,8,-4,"Approachesfrom275yards",2015
31,31,"Justin Thomas",106,NA,1608.583,20,-13,"Approachesfrom275yards",2015
33,33,"Graham DeLaet",65,NA,1456.25,18,-8,"Approachesfrom275yards",2015
33,33,"Kevin Na",98,NA,1214.25,15,-9,"Approachesfrom275yards",2015
35,35,"Martin Laird",77,NA,2186.833,27,-7,"Approachesfrom275yards",2015
36,36,"Max Homa",78,NA,1476.417,18,-11,"Approachesfrom275yards",2015
37,37,"Brice Garnett",81,NA,1231.167,15,-5,"Approachesfrom275yards",2015
38,38,"Jeff Overton",94,NA,1479.083,18,-8,"Approachesfrom275yards",2015
39,39,"DA Points",72,NA,908.583,11,-5,"Approachesfrom275yards",2015
40,40,"JB Holmes",89,NA,910.083,11,-5,"Approachesfrom275yards",2015
40,40,"Camilo Villegas",83,NA,744.5,9,-2,"Approachesfrom275yards",2015
42,42,"Tom Hoge",83,NA,1081.833,13,-9,"Approachesfrom275yards",2015
43,43,"Patrick Rodgers",57,NA,333.25,4,-1,"Approachesfrom275yards",2015
44,44,"Jhonattan Vegas",90,NA,1754.5,21,-8,"Approachesfrom275yards",2015
45,45,"Daniel Berger",97,NA,1509.417,18,-11,"Approachesfrom275yards",2015
46,46,"Nicholas Thompson",90,NA,755,9,-5,"Approachesfrom275yards",2015
47,47,"John Peterson",84,NA,3023.75,36,-18,"Approachesfrom275yards",2015
48,48,"Kevin Kisner",104,NA,2365.917,28,-13,"Approachesfrom275yards",2015
49,49,"Chad Collins",79,NA,1185.75,14,-7,"Approachesfrom275yards",2015
49,49,"Sergio Garcia",59,NA,1439.833,17,-11,"Approachesfrom275yards",2015
51,51,"Paul Casey",87,NA,847.417,10,-8,"Approachesfrom275yards",2015
51,51,"Erik Compton",86,NA,1610.5,19,-10,"Approachesfrom275yards",2015
53,53,"Brian Harman",90,NA,1276.333,15,-7,"Approachesfrom275yards",2015
54,54,"Jimmy Walker",89,NA,1107.333,13,-6,"Approachesfrom275yards",2015
55,55,"George McNeill",93,NA,2304.667,27,-10,"Approachesfrom275yards",2015
56,56,"Eric Axley",57,NA,772.083,9,-2,"Approachesfrom275yards",2015
57,57,"Charl Schwartzel",67,NA,1202.667,14,-6,"Approachesfrom275yards",2015
58,58,"Jamie Donaldson",50,NA,516.5,6,-4,"Approachesfrom275yards",2015
59,59,"Bo Van Pelt",81,NA,776.083,9,-6,"Approachesfrom275yards",2015
60,60,"Keegan Bradley",87,NA,1384.167,16,-9,"Approachesfrom275yards",2015
61,61,"Mark Wilson",89,NA,784.333,9,-3,"Approachesfrom275yards",2015
62,62,"Justin Rose",69,NA,961.083,11,-7,"Approachesfrom275yards",2015
63,63,"Francesco Molinari",56,NA,262.75,3,-1,"Approachesfrom275yards",2015
63,63,"Cameron Percy",72,NA,1663.417,19,-15,"Approachesfrom275yards",2015
65,65,"Bill Haas",89,NA,1754,20,-3,"Approachesfrom275yards",2015
66,66,"Gonzalo Fdez Castano",81,NA,1141,13,-2,"Approachesfrom275yards",2015
66,66,"Byron Smith",59,NA,614.333,7,-6,"Approachesfrom275yards",2015
68,68,"Rickie Fowler",76,NA,791.333,9,-5,"Approachesfrom275yards",2015
69,69,"Shawn Stefani",94,NA,2727.333,31,-17,"Approachesfrom275yards",2015
70,70,"Michael Putnam",87,NA,1328.333,15,-6,"Approachesfrom275yards",2015
71,71,"JJ Henry",94,NA,711.083,8,-3,"Approachesfrom275yards",2015
71,71,"Robert Streb",110,NA,1867.417,21,-6,"Approachesfrom275yards",2015
73,73,"Angel Cabrera",53,NA,535.917,6,-4,"Approachesfrom275yards",2015
73,73,"Brandt Snedeker",98,NA,1340.25,15,-7,"Approachesfrom275yards",2015
75,75,"Robert Allenby",63,NA,894.5,10,0,"Approachesfrom275yards",2015
75,75,"Jason Day",75,NA,804.583,9,-7,"Approachesfrom275yards",2015
75,75,"Pat Perez",96,NA,1340.75,15,-6,"Approachesfrom275yards",2015
78,78,"Scott Brown",97,NA,1253.5,14,-6,"Approachesfrom275yards",2015
78,78,"Scott Stallings",60,NA,984.5,11,-8,"Approachesfrom275yards",2015
80,80,"Andres Romero",69,NA,1254.25,14,-4,"Approachesfrom275yards",2015
81,81,"Oscar Fraustro",58,NA,1170,13,-5,"Approachesfrom275yards",2015
82,82,"Luke Guthrie",84,NA,1804,20,-12,"Approachesfrom275yards",2015
83,83,"Danny Lee",120,NA,2264,25,-19,"Approachesfrom275yards",2015
84,84,"Robert Garrigus",70,NA,818,9,-3,"Approachesfrom275yards",2015
84,84,"Chesson Hadley",101,NA,2000.167,22,-9,"Approachesfrom275yards",2015
86,86,"Derek Ernst",75,NA,1820.5,20,-14,"Approachesfrom275yards",2015
87,87,"Matt Jones",89,NA,1550.5,17,-13,"Approachesfrom275yards",2015
88,88,"Morgan Hoffmann",85,NA,1283.333,14,-8,"Approachesfrom275yards",2015
89,89,"Blayne Barber",76,NA,1652.167,18,-8,"Approachesfrom275yards",2015
90,90,"Harris English",105,NA,738.667,8,-1,"Approachesfrom275yards",2015
91,91,"Fabian Gomez",83,NA,1669.417,18,-8,"Approachesfrom275yards",2015
91,91,"Chez Reavie",56,NA,741.667,8,-4,"Approachesfrom275yards",2015
93,93,"Adam Hadwin",95,NA,1866.333,20,-11,"Approachesfrom275yards",2015
