"3PuttAvoidanceRound3_RANKTHISWEEK_2012","3PuttAvoidanceRound3_RANKLASTWEEK_2012","3PuttAvoidanceRound3_PLAYERNAME_2012","3PuttAvoidanceRound3__2012","3PuttAvoidanceRound3_Pct_2012","3PuttAvoidanceRound3_TOTAL3PUTTS_2012","3PuttAvoidanceRound3_TOTALHOLES_2012","stat_name","year"
119,119,"Bobby Gates",NA,3.33,9,270,"3PuttAvoidanceRound3",2012
119,119,"Charles Howell III",NA,3.33,12,360,"3PuttAvoidanceRound3",2012
123,123,"Cameron Tringale",NA,3.4,11,324,"3PuttAvoidanceRound3",2012
124,124,"Jason Kokrak",NA,3.42,8,234,"3PuttAvoidanceRound3",2012
124,124,"Lee Westwood",NA,3.42,8,234,"3PuttAvoidanceRound3",2012
126,126,"Chad Campbell",NA,3.47,10,288,"3PuttAvoidanceRound3",2012
126,126,"Bob Estes",NA,3.47,10,288,"3PuttAvoidanceRound3",2012
126,126,"Seung Yul Noh",NA,3.47,15,432,"3PuttAvoidanceRound3",2012
129,129,"Harris English",NA,3.54,14,396,"3PuttAvoidanceRound3",2012
130,130,"Jonathan Byrd",NA,3.57,9,252,"3PuttAvoidanceRound3",2012
130,130,"Billy Horschel",NA,3.57,9,252,"3PuttAvoidanceRound3",2012
130,130,"Rocco Mediate",NA,3.57,9,252,"3PuttAvoidanceRound3",2012
130,130,"Ted Potter Jr",NA,3.57,9,252,"3PuttAvoidanceRound3",2012
130,130,"John Rollins",NA,3.57,9,252,"3PuttAvoidanceRound3",2012
135,135,"Chris Stroud",NA,3.59,11,306,"3PuttAvoidanceRound3",2012
136,136,"JB Holmes",NA,3.61,13,360,"3PuttAvoidanceRound3",2012
137,137,"Jason Day",NA,3.7,8,216,"3PuttAvoidanceRound3",2012
137,137,"Harrison Frazar",NA,3.7,6,162,"3PuttAvoidanceRound3",2012
137,137,"Hunter Haas",NA,3.7,8,216,"3PuttAvoidanceRound3",2012
137,137,"Rod Pampling",NA,3.7,12,324,"3PuttAvoidanceRound3",2012
137,137,"John Senden",NA,3.7,12,324,"3PuttAvoidanceRound3",2012
137,137,"Patrick Sheehan",NA,3.7,6,162,"3PuttAvoidanceRound3",2012
137,137,"Charlie Wi",NA,3.7,12,324,"3PuttAvoidanceRound3",2012
144,144,"John Huh",NA,3.79,15,396,"3PuttAvoidanceRound3",2012
145,145,"Jason Bohn",NA,3.85,9,234,"3PuttAvoidanceRound3",2012
145,145,"Stewart Cink",NA,3.85,9,234,"3PuttAvoidanceRound3",2012
145,145,"Sergio Garcia",NA,3.85,9,234,"3PuttAvoidanceRound3",2012
145,145,"Scott Stallings",NA,3.85,9,234,"3PuttAvoidanceRound3",2012
149,149,"Vijay Singh",NA,3.86,16,414,"3PuttAvoidanceRound3",2012
149,149,"Jimmy Walker",NA,3.86,16,414,"3PuttAvoidanceRound3",2012
151,151,"Brendon Todd",NA,3.89,7,180,"3PuttAvoidanceRound3",2012
152,152,"Gary Christian",NA,3.92,12,306,"3PuttAvoidanceRound3",2012
152,152,"Graham DeLaet",NA,3.92,12,306,"3PuttAvoidanceRound3",2012
152,152,"Kyle Stanley",NA,3.92,12,306,"3PuttAvoidanceRound3",2012
155,155,"Blake Adams",NA,4.04,16,396,"3PuttAvoidanceRound3",2012
155,155,"Troy Kelly",NA,4.04,8,198,"3PuttAvoidanceRound3",2012
155,155,"Nick Watney",NA,4.04,16,396,"3PuttAvoidanceRound3",2012
158,158,"Erik Compton",NA,4.07,11,270,"3PuttAvoidanceRound3",2012
158,158,"Camilo Villegas",NA,4.07,11,270,"3PuttAvoidanceRound3",2012
158,158,"Gary Woodland",NA,4.07,11,270,"3PuttAvoidanceRound3",2012
161,161,"Troy Matteson",NA,4.09,14,342,"3PuttAvoidanceRound3",2012
162,162,"Martin Laird",NA,4.17,12,288,"3PuttAvoidanceRound3",2012
162,162,"Danny Lee",NA,4.17,9,216,"3PuttAvoidanceRound3",2012
162,162,"Rory McIlroy",NA,4.17,9,216,"3PuttAvoidanceRound3",2012
165,165,"Will Claxton",NA,4.29,17,396,"3PuttAvoidanceRound3",2012
166,166,"Heath Slocum",NA,4.32,14,324,"3PuttAvoidanceRound3",2012
167,167,"Roberto Castro",NA,4.39,15,342,"3PuttAvoidanceRound3",2012
167,167,"Bo Van Pelt",NA,4.39,15,342,"3PuttAvoidanceRound3",2012
169,169,"Jeff Maggert",NA,4.44,12,270,"3PuttAvoidanceRound3",2012
170,170,"John Merrick",NA,4.51,13,288,"3PuttAvoidanceRound3",2012
171,171,"David Toms",NA,4.55,9,198,"3PuttAvoidanceRound3",2012
172,172,"Miguel Angel Carballo",NA,4.63,10,216,"3PuttAvoidanceRound3",2012
172,172,"Josh Teater",NA,4.63,15,324,"3PuttAvoidanceRound3",2012
174,174,"Keegan Bradley",NA,4.72,17,360,"3PuttAvoidanceRound3",2012
174,174,"Scott Piercy",NA,4.72,17,360,"3PuttAvoidanceRound3",2012
176,176,"Cameron Beckman",NA,4.76,12,252,"3PuttAvoidanceRound3",2012
177,177,"Matt Every",NA,4.86,14,288,"3PuttAvoidanceRound3",2012
178,178,"Chris Kirk",NA,4.97,17,342,"3PuttAvoidanceRound3",2012
179,179,"Robert Karlsson",NA,5,9,180,"3PuttAvoidanceRound3",2012
180,180,"Henrik Stenson",NA,5.05,10,198,"3PuttAvoidanceRound3",2012
181,181,"Robert Allenby",NA,5.09,11,216,"3PuttAvoidanceRound3",2012
182,182,"Boo Weekley",NA,5.13,12,234,"3PuttAvoidanceRound3",2012
183,183,"Trevor Immelman",NA,5.19,14,270,"3PuttAvoidanceRound3",2012
183,183,"DA Points",NA,5.19,14,270,"3PuttAvoidanceRound3",2012
185,185,"Justin Rose",NA,5.21,15,288,"3PuttAvoidanceRound3",2012
186,186,"Scott Brown",NA,5.56,10,180,"3PuttAvoidanceRound3",2012
186,186,"Marc Leishman",NA,5.56,19,342,"3PuttAvoidanceRound3",2012
188,188,"Ricky Barnes",NA,5.88,18,306,"3PuttAvoidanceRound3",2012
189,189,"Kyle Thompson",NA,6.67,6,90,"3PuttAvoidanceRound3",2012
190,190,"Scott Dunlap",NA,8.02,13,162,"3PuttAvoidanceRound3",2012
191,191,"Andres Romero",NA,8.59,17,198,"3PuttAvoidanceRound3",2012
