"SandSavesfrom30yards_RANKTHISWEEK_2014","SandSavesfrom30yards_RANKLASTWEEK_2014","SandSavesfrom30yards_PLAYERNAME_2014","SandSavesfrom30yards_ROUNDS_2014","SandSavesfrom30yards_Pct_2014","SandSavesfrom30yards_OFSAVES_2014","SandSavesfrom30yards_OFBUNKERS_2014","stat_name","year"
23,23,"Michael Thompson",74,53.85,7,13,"SandSavesfrom30yards",2014
24,24,"Stewart Cink",91,52.94,9,17,"SandSavesfrom30yards",2014
25,25,"Luke Donald",57,50,8,16,"SandSavesfrom30yards",2014
25,25,"Charles Howell III",106,50,6,12,"SandSavesfrom30yards",2014
25,25,"Andrew Loupe",65,50,5,10,"SandSavesfrom30yards",2014
25,25,"Bryce Molder",77,50,5,10,"SandSavesfrom30yards",2014
25,25,"Ryan Palmer",85,50,7,14,"SandSavesfrom30yards",2014
25,25,"Justin Rose",70,50,4,8,"SandSavesfrom30yards",2014
25,25,"Chris Stroud",88,50,11,22,"SandSavesfrom30yards",2014
25,25,"Daniel Summerhays",98,50,12,24,"SandSavesfrom30yards",2014
25,25,"Bubba Watson",76,50,6,12,"SandSavesfrom30yards",2014
34,34,"Brice Garnett",92,46.67,7,15,"SandSavesfrom30yards",2014
34,34,"Russell Henley",92,46.67,7,15,"SandSavesfrom30yards",2014
34,34,"Brendon Todd",108,46.67,7,15,"SandSavesfrom30yards",2014
37,37,"Steven Bowditch",93,45.45,5,11,"SandSavesfrom30yards",2014
37,37,"Ted Potter Jr",68,45.45,5,11,"SandSavesfrom30yards",2014
37,37,"Brendan Steele",89,45.45,5,11,"SandSavesfrom30yards",2014
40,40,"Jordan Spieth",102,45,9,20,"SandSavesfrom30yards",2014
41,41,"Sangmoon Bae",76,44.44,4,9,"SandSavesfrom30yards",2014
41,41,"Charley Hoffman",93,44.44,4,9,"SandSavesfrom30yards",2014
41,41,"Louis Oosthuizen",50,44.44,4,9,"SandSavesfrom30yards",2014
41,41,"Charlie Wi",72,44.44,4,9,"SandSavesfrom30yards",2014
45,45,"Greg Chalmers",85,43.75,7,16,"SandSavesfrom30yards",2014
46,46,"Graham DeLaet",80,42.86,3,7,"SandSavesfrom30yards",2014
46,46,"Retief Goosen",94,42.86,6,14,"SandSavesfrom30yards",2014
46,46,"Justin Leonard",75,42.86,6,14,"SandSavesfrom30yards",2014
49,49,"Cameron Tringale",111,42.31,11,26,"SandSavesfrom30yards",2014
50,50,"Roberto Castro",76,41.67,5,12,"SandSavesfrom30yards",2014
50,50,"Gonzalo Fdez Castano",83,41.67,5,12,"SandSavesfrom30yards",2014
50,50,"Bill Haas",107,41.67,5,12,"SandSavesfrom30yards",2014
50,50,"Jerry Kelly",80,41.67,5,12,"SandSavesfrom30yards",2014
50,50,"Lee Westwood",57,41.67,5,12,"SandSavesfrom30yards",2014
55,55,"Erik Compton",88,40,6,15,"SandSavesfrom30yards",2014
55,55,"Ben Curtis",77,40,6,15,"SandSavesfrom30yards",2014
55,55,"Robert Garrigus",80,40,6,15,"SandSavesfrom30yards",2014
55,55,"Lucas Glover",68,40,2,5,"SandSavesfrom30yards",2014
55,55,"Justin Hicks",103,40,6,15,"SandSavesfrom30yards",2014
55,55,"Martin Kaymer",65,40,6,15,"SandSavesfrom30yards",2014
55,55,"Jamie Lovemark",64,40,2,5,"SandSavesfrom30yards",2014
55,55,"Jeff Maggert",54,40,2,5,"SandSavesfrom30yards",2014
55,55,"Troy Matteson",62,40,4,10,"SandSavesfrom30yards",2014
64,64,"Jonathan Byrd",76,38.89,7,18,"SandSavesfrom30yards",2014
64,64,"Tommy Gainey",73,38.89,7,18,"SandSavesfrom30yards",2014
66,66,"Zach Johnson",97,38.46,5,13,"SandSavesfrom30yards",2014
66,66,"Geoff Ogilvy",84,38.46,5,13,"SandSavesfrom30yards",2014
66,66,"Adam Scott",68,38.46,5,13,"SandSavesfrom30yards",2014
66,66,"Shawn Stefani",60,38.46,5,13,"SandSavesfrom30yards",2014
70,70,"Russell Knox",92,37.5,3,8,"SandSavesfrom30yards",2014
70,70,"Hideki Matsuyama",82,37.5,3,8,"SandSavesfrom30yards",2014
70,70,"Camilo Villegas",95,37.5,6,16,"SandSavesfrom30yards",2014
70,70,"Will Wilcox",51,37.5,3,8,"SandSavesfrom30yards",2014
74,74,"Brian Davis",93,36.84,7,19,"SandSavesfrom30yards",2014
75,75,"Harris English",95,35.71,5,14,"SandSavesfrom30yards",2014
75,75,"Matt Jones",83,35.71,5,14,"SandSavesfrom30yards",2014
75,75,"Scott Langley",95,35.71,5,14,"SandSavesfrom30yards",2014
75,75,"Jim Renner",61,35.71,5,14,"SandSavesfrom30yards",2014
79,79,"Chris Kirk",105,35.29,6,17,"SandSavesfrom30yards",2014
80,80,"Ernie Els",85,35,7,20,"SandSavesfrom30yards",2014
81,81,"Freddie Jacobson",91,34.78,8,23,"SandSavesfrom30yards",2014
82,82,"Paul Casey",56,33.33,1,3,"SandSavesfrom30yards",2014
82,82,"Matt Every",85,33.33,3,9,"SandSavesfrom30yards",2014
82,82,"Martin Flores",85,33.33,4,12,"SandSavesfrom30yards",2014
82,82,"Brad Fritsch",50,33.33,2,6,"SandSavesfrom30yards",2014
82,82,"James Hahn",82,33.33,5,15,"SandSavesfrom30yards",2014
82,82,"George McNeill",79,33.33,5,15,"SandSavesfrom30yards",2014
82,82,"Pat Perez",84,33.33,3,9,"SandSavesfrom30yards",2014
82,82,"Kevin Stadler",90,33.33,2,6,"SandSavesfrom30yards",2014
82,82,"Scott Stallings",77,33.33,2,6,"SandSavesfrom30yards",2014
82,82,"Kevin Streelman",79,33.33,4,12,"SandSavesfrom30yards",2014
82,82,"Hudson Swafford",75,33.33,3,9,"SandSavesfrom30yards",2014
93,93,"YE Yang",79,31.82,7,22,"SandSavesfrom30yards",2014
94,94,"Ricky Barnes",92,31.58,6,19,"SandSavesfrom30yards",2014
95,95,"JB Holmes",86,31.25,5,16,"SandSavesfrom30yards",2014
95,95,"Matt Kuchar",91,31.25,5,16,"SandSavesfrom30yards",2014
95,95,"Wes Roach",67,31.25,5,16,"SandSavesfrom30yards",2014
95,95,"Brian Stuard",91,31.25,5,16,"SandSavesfrom30yards",2014
99,99,"JJ Henry",91,30.77,4,13,"SandSavesfrom30yards",2014
99,99,"Trevor Immelman",84,30.77,4,13,"SandSavesfrom30yards",2014
99,99,"Andrew Svoboda",77,30.77,4,13,"SandSavesfrom30yards",2014
102,102,"Michael Putnam",106,30.43,7,23,"SandSavesfrom30yards",2014
103,103,"Derek Ernst",80,30,3,10,"SandSavesfrom30yards",2014
103,103,"John Huh",87,30,3,10,"SandSavesfrom30yards",2014
103,103,"Davis Love III",74,30,3,10,"SandSavesfrom30yards",2014
103,103,"Rory McIlroy",66,30,3,10,"SandSavesfrom30yards",2014
103,103,"John Rollins",84,30,3,10,"SandSavesfrom30yards",2014
108,108,"Phil Mickelson",71,29.41,5,17,"SandSavesfrom30yards",2014
109,109,"Nicholas Thompson",85,28.57,4,14,"SandSavesfrom30yards",2014
110,110,"Andres Romero",81,27.78,5,18,"SandSavesfrom30yards",2014
110,110,"Charl Schwartzel",64,27.78,5,18,"SandSavesfrom30yards",2014
112,112,"Jonas Blixt",64,27.27,3,11,"SandSavesfrom30yards",2014
112,112,"Jason Dufner",57,27.27,3,11,"SandSavesfrom30yards",2014
112,112,"Ken Duke",80,27.27,3,11,"SandSavesfrom30yards",2014
112,112,"Jim Furyk",84,27.27,3,11,"SandSavesfrom30yards",2014
112,112,"Webb Simpson",87,27.27,3,11,"SandSavesfrom30yards",2014
112,112,"Brandt Snedeker",89,27.27,3,11,"SandSavesfrom30yards",2014
112,112,"Josh Teater",90,27.27,3,11,"SandSavesfrom30yards",2014
119,119,"David Hearn",97,26.67,4,15,"SandSavesfrom30yards",2014
120,120,"Billy Hurley III",86,26.32,5,19,"SandSavesfrom30yards",2014
121,121,"Bud Cauley",56,25,2,8,"SandSavesfrom30yards",2014
121,121,"Jim Herman",62,25,2,8,"SandSavesfrom30yards",2014
121,121,"Ryo Ishikawa",75,25,3,12,"SandSavesfrom30yards",2014
121,121,"Troy Merritt",62,25,2,8,"SandSavesfrom30yards",2014
121,121,"Heath Slocum",71,25,2,8,"SandSavesfrom30yards",2014
121,121,"David Toms",64,25,3,12,"SandSavesfrom30yards",2014
121,121,"Gary Woodland",93,25,4,16,"SandSavesfrom30yards",2014
128,128,"Bronson La Cassie",51,23.08,3,13,"SandSavesfrom30yards",2014
129,129,"Kevin Na",94,22.22,2,9,"SandSavesfrom30yards",2014
129,129,"Tyrone Van Aswegen",79,22.22,2,9,"SandSavesfrom30yards",2014
129,129,"Johnson Wagner",69,22.22,2,9,"SandSavesfrom30yards",2014
129,129,"Boo Weekley",73,22.22,2,9,"SandSavesfrom30yards",2014
133,133,"Woody Austin",63,21.43,3,14,"SandSavesfrom30yards",2014
133,133,"Rory Sabbatini",82,21.43,3,14,"SandSavesfrom30yards",2014
135,135,"Keegan Bradley",89,20,2,10,"SandSavesfrom30yards",2014
135,135,"Chad Collins",78,20,3,15,"SandSavesfrom30yards",2014
135,135,"Brendon de Jonge",109,20,4,20,"SandSavesfrom30yards",2014
135,135,"James Driscoll",71,20,1,5,"SandSavesfrom30yards",2014
135,135,"Chesson Hadley",84,20,3,15,"SandSavesfrom30yards",2014
135,135,"Dustin Johnson",58,20,1,5,"SandSavesfrom30yards",2014
135,135,"John Peterson",62,20,1,5,"SandSavesfrom30yards",2014
135,135,"DA Points",75,20,3,15,"SandSavesfrom30yards",2014
135,135,"Robert Streb",75,20,2,10,"SandSavesfrom30yards",2014
135,135,"Nick Watney",80,20,1,5,"SandSavesfrom30yards",2014
145,145,"John Merrick",87,19.05,4,21,"SandSavesfrom30yards",2014
146,146,"Brian Harman",111,18.75,3,16,"SandSavesfrom30yards",2014
147,147,"Danny Lee",84,18.18,2,11,"SandSavesfrom30yards",2014
147,147,"Ben Martin",80,18.18,2,11,"SandSavesfrom30yards",2014
149,149,"Jason Day",54,16.67,1,6,"SandSavesfrom30yards",2014
149,149,"Rickie Fowler",91,16.67,3,18,"SandSavesfrom30yards",2014
149,149,"David Lingmerth",80,16.67,3,18,"SandSavesfrom30yards",2014
149,149,"Will Ma Kenzie",82,16.67,2,12,"SandSavesfrom30yards",2014
149,149,"Graeme McDowell",66,16.67,1,6,"SandSavesfrom30yards",2014
149,149,"Carl Pettersson",91,16.67,2,12,"SandSavesfrom30yards",2014
149,149,"Mark Wilson",69,16.67,1,6,"SandSavesfrom30yards",2014
156,156,"Aaron Baddeley",74,14.29,1,7,"SandSavesfrom30yards",2014
156,156,"Patrick Reed",92,14.29,1,7,"SandSavesfrom30yards",2014
158,158,"Scott Brown",100,13.33,2,15,"SandSavesfrom30yards",2014
158,158,"Kevin Chappell",100,13.33,2,15,"SandSavesfrom30yards",2014
160,160,"Billy Horschel",92,12.5,2,16,"SandSavesfrom30yards",2014
160,160,"Jhonattan Vegas",77,12.5,2,16,"SandSavesfrom30yards",2014
162,162,"Tim Clark",75,11.11,1,9,"SandSavesfrom30yards",2014
162,162,"Sergio Garcia",61,11.11,1,9,"SandSavesfrom30yards",2014
162,162,"Martin Laird",66,11.11,1,9,"SandSavesfrom30yards",2014
162,162,"William McGirt",96,11.11,2,18,"SandSavesfrom30yards",2014
166,166,"DH Lee",54,10.53,2,19,"SandSavesfrom30yards",2014
167,167,"Kevin Tway",64,10,1,10,"SandSavesfrom30yards",2014
167,167,"Bo Van Pelt",83,10,1,10,"SandSavesfrom30yards",2014
169,169,"Jason Bohn",81,9.09,1,11,"SandSavesfrom30yards",2014
169,169,"Kevin Kisner",85,9.09,1,11,"SandSavesfrom30yards",2014
169,169,"Jeff Overton",80,9.09,1,11,"SandSavesfrom30yards",2014
172,172,"Angel Cabrera",69,7.69,1,13,"SandSavesfrom30yards",2014
173,173,"Charlie Beljan",76,0,NA,9,"SandSavesfrom30yards",2014
173,173,"Chad Campbell",57,0,NA,7,"SandSavesfrom30yards",2014
173,173,"Brooks Koepka",56,0,NA,4,"SandSavesfrom30yards",2014
173,173,"Kyle Stanley",87,0,NA,9,"SandSavesfrom30yards",2014
173,173,"Henrik Stenson",56,0,NA,5,"SandSavesfrom30yards",2014
