"3PuttAvoidanceRound4_RANKTHISWEEK_2011","3PuttAvoidanceRound4_RANKLASTWEEK_2011","3PuttAvoidanceRound4_PLAYERNAME_2011","3PuttAvoidanceRound4__2011","3PuttAvoidanceRound4_Pct_2011","3PuttAvoidanceRound4_TOTAL3PUTTS_2011","3PuttAvoidanceRound4_TOTALHOLES_2011","stat_name","year"
89,89,"Davis Love III",NA,2.99,7,234,"3PuttAvoidanceRound4",2011
89,89,"Joe Ogilvie",NA,2.99,7,234,"3PuttAvoidanceRound4",2011
93,93,"Woody Austin",NA,3.03,6,198,"3PuttAvoidanceRound4",2011
93,93,"Shane Bertsch",NA,3.03,6,198,"3PuttAvoidanceRound4",2011
93,93,"James Driscoll",NA,3.03,6,198,"3PuttAvoidanceRound4",2011
93,93,"Joe Durant",NA,3.03,6,198,"3PuttAvoidanceRound4",2011
93,93,"Webb Simpson",NA,3.03,12,396,"3PuttAvoidanceRound4",2011
98,98,"Bill Haas",NA,3.06,11,360,"3PuttAvoidanceRound4",2011
99,99,"David Duval",NA,3.09,5,162,"3PuttAvoidanceRound4",2011
99,99,"Scott Gutschewski",NA,3.09,5,162,"3PuttAvoidanceRound4",2011
101,101,"Jason Day",NA,3.13,9,288,"3PuttAvoidanceRound4",2011
101,101,"Justin Rose",NA,3.13,9,288,"3PuttAvoidanceRound4",2011
103,103,"Ben Crane",NA,3.17,8,252,"3PuttAvoidanceRound4",2011
103,103,"Steve Elkington",NA,3.17,4,126,"3PuttAvoidanceRound4",2011
103,103,"Derek Lamely",NA,3.17,4,126,"3PuttAvoidanceRound4",2011
103,103,"Charl Schwartzel",NA,3.17,8,252,"3PuttAvoidanceRound4",2011
107,107,"Cameron Beckman",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"Michael Bradley",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"Padraig Harrington",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"JB Holmes",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"Alex Prugh",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"Michael Putnam",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"Adam Scott",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
107,107,"Garrett Willis",NA,3.24,7,216,"3PuttAvoidanceRound4",2011
115,115,"Trevor Immelman",NA,3.27,10,306,"3PuttAvoidanceRound4",2011
115,115,"Troy Matteson",NA,3.27,10,306,"3PuttAvoidanceRound4",2011
115,115,"Mark Wilson",NA,3.27,10,306,"3PuttAvoidanceRound4",2011
118,118,"Jeff Overton",NA,3.33,12,360,"3PuttAvoidanceRound4",2011
118,118,"Johnson Wagner",NA,3.33,9,270,"3PuttAvoidanceRound4",2011
120,120,"Phil Mickelson",NA,3.4,11,324,"3PuttAvoidanceRound4",2011
120,120,"Bo Van Pelt",NA,3.4,11,324,"3PuttAvoidanceRound4",2011
122,122,"Scott Stallings",NA,3.42,8,234,"3PuttAvoidanceRound4",2011
123,123,"Matt McQuillan",NA,3.47,5,144,"3PuttAvoidanceRound4",2011
123,123,"Steve Stricker",NA,3.47,10,288,"3PuttAvoidanceRound4",2011
123,123,"Charlie Wi",NA,3.47,10,288,"3PuttAvoidanceRound4",2011
126,126,"Jarrod Lyle",NA,3.54,7,198,"3PuttAvoidanceRound4",2011
127,127,"Ernie Els",NA,3.57,9,252,"3PuttAvoidanceRound4",2011
127,127,"Paul Goydos",NA,3.57,9,252,"3PuttAvoidanceRound4",2011
127,127,"Tim Herron",NA,3.57,9,252,"3PuttAvoidanceRound4",2011
127,127,"Steve Marino",NA,3.57,9,252,"3PuttAvoidanceRound4",2011
131,131,"Keegan Bradley",NA,3.59,11,306,"3PuttAvoidanceRound4",2011
131,131,"Steve Flesch",NA,3.59,11,306,"3PuttAvoidanceRound4",2011
133,133,"Carl Pettersson",NA,3.61,13,360,"3PuttAvoidanceRound4",2011
133,133,"Gary Woodland",NA,3.61,13,360,"3PuttAvoidanceRound4",2011
135,135,"Blake Adams",NA,3.62,15,414,"3PuttAvoidanceRound4",2011
136,136,"Stephen Ames",NA,3.7,8,216,"3PuttAvoidanceRound4",2011
136,136,"Rich Beem",NA,3.7,4,108,"3PuttAvoidanceRound4",2011
136,136,"Billy Horschel",NA,3.7,8,216,"3PuttAvoidanceRound4",2011
136,136,"Brandt Jobe",NA,3.7,14,378,"3PuttAvoidanceRound4",2011
136,136,"Dustin Johnson",NA,3.7,10,270,"3PuttAvoidanceRound4",2011
136,136,"Robert Karlsson",NA,3.7,8,216,"3PuttAvoidanceRound4",2011
136,136,"Zack Miller",NA,3.7,8,216,"3PuttAvoidanceRound4",2011
136,136,"Scott Piercy",NA,3.7,10,270,"3PuttAvoidanceRound4",2011
136,136,"John Rollins",NA,3.7,10,270,"3PuttAvoidanceRound4",2011
136,136,"Will Strickler",NA,3.7,4,108,"3PuttAvoidanceRound4",2011
136,136,"Cameron Tringale",NA,3.7,14,378,"3PuttAvoidanceRound4",2011
136,136,"YE Yang",NA,3.7,8,216,"3PuttAvoidanceRound4",2011
148,148,"Marc Leishman",NA,3.82,11,288,"3PuttAvoidanceRound4",2011
148,148,"Nick OHern",NA,3.82,11,288,"3PuttAvoidanceRound4",2011
150,150,"Geoff Ogilvy",NA,3.85,9,234,"3PuttAvoidanceRound4",2011
151,151,"Stuart Appleby",NA,3.89,7,180,"3PuttAvoidanceRound4",2011
151,151,"Alex Cejka",NA,3.89,7,180,"3PuttAvoidanceRound4",2011
151,151,"Josh Teater",NA,3.89,14,360,"3PuttAvoidanceRound4",2011
151,151,"Dean Wilson",NA,3.89,7,180,"3PuttAvoidanceRound4",2011
155,155,"DA Points",NA,4.01,13,324,"3PuttAvoidanceRound4",2011
156,156,"Briny Baird",NA,4.04,8,198,"3PuttAvoidanceRound4",2011
156,156,"Joseph Bramlett",NA,4.04,8,198,"3PuttAvoidanceRound4",2011
156,156,"Bobby Gates",NA,4.04,8,198,"3PuttAvoidanceRound4",2011
159,159,"Jason Bohn",NA,4.07,11,270,"3PuttAvoidanceRound4",2011
159,159,"Chris Stroud",NA,4.07,11,270,"3PuttAvoidanceRound4",2011
161,161,"Kris Blanks",NA,4.17,12,288,"3PuttAvoidanceRound4",2011
161,161,"Troy Merritt",NA,4.17,6,144,"3PuttAvoidanceRound4",2011
161,161,"Sean OHair",NA,4.17,9,216,"3PuttAvoidanceRound4",2011
161,161,"Kyle Stanley",NA,4.17,15,360,"3PuttAvoidanceRound4",2011
165,165,"Harrison Frazar",NA,4.32,7,162,"3PuttAvoidanceRound4",2011
166,166,"John Merrick",NA,4.37,11,252,"3PuttAvoidanceRound4",2011
167,167,"Arjun Atwal",NA,4.44,12,270,"3PuttAvoidanceRound4",2011
168,168,"Robert Garrigus",NA,4.51,13,288,"3PuttAvoidanceRound4",2011
168,168,"Andres Romero",NA,4.51,13,288,"3PuttAvoidanceRound4",2011
170,170,"Robert Allenby",NA,4.58,14,306,"3PuttAvoidanceRound4",2011
171,171,"Michael Connell",NA,4.63,10,216,"3PuttAvoidanceRound4",2011
171,171,"Rocco Mediate",NA,4.63,5,108,"3PuttAvoidanceRound4",2011
171,171,"Shaun Micheel",NA,4.63,10,216,"3PuttAvoidanceRound4",2011
174,174,"Chad Campbell",NA,4.68,16,342,"3PuttAvoidanceRound4",2011
175,175,"Nathan Green",NA,4.76,12,252,"3PuttAvoidanceRound4",2011
175,175,"Vijay Singh",NA,4.76,12,252,"3PuttAvoidanceRound4",2011
175,175,"Marc Turnesa",NA,4.76,6,126,"3PuttAvoidanceRound4",2011
178,178,"Bubba Watson",NA,4.97,17,342,"3PuttAvoidanceRound4",2011
179,179,"Alexandre Rocha",NA,5,9,180,"3PuttAvoidanceRound4",2011
180,180,"Kevin Chappell",NA,5.09,11,216,"3PuttAvoidanceRound4",2011
181,181,"Lucas Glover",NA,5.19,14,270,"3PuttAvoidanceRound4",2011
182,182,"Jhonattan Vegas",NA,5.21,15,288,"3PuttAvoidanceRound4",2011
183,183,"Ricky Barnes",NA,5.9,17,288,"3PuttAvoidanceRound4",2011
184,184,"Jim Herman",NA,6.02,13,216,"3PuttAvoidanceRound4",2011
185,185,"Tom Gillis",NA,6.17,10,162,"3PuttAvoidanceRound4",2011
186,186,"Boo Weekley",NA,7.07,14,198,"3PuttAvoidanceRound4",2011
