"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2013","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2013","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2013","AveragePuttingDistanceGIR3Putts_ROUNDS_2013","AveragePuttingDistanceGIR3Putts_AVG_2013","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2013","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2013","stat_name","year"
27,27,"Charles Howell III",87,NA,20.468,38,"AveragePuttingDistanceGIR3Putts",2013
29,29,"Greg Owen",73,NA,25.844,48,"AveragePuttingDistanceGIR3Putts",2013
30,30,"Martin Flores",83,NA,21.997,41,"AveragePuttingDistanceGIR3Putts",2013
31,31,"Daniel Summerhays",83,NA,15.536,29,"AveragePuttingDistanceGIR3Putts",2013
32,32,"James Driscoll",76,NA,16.598,31,"AveragePuttingDistanceGIR3Putts",2013
33,33,"Kevin Stadler",83,NA,16.541,31,"AveragePuttingDistanceGIR3Putts",2013
34,34,"Harris English",95,NA,19.711,37,"AveragePuttingDistanceGIR3Putts",2013
34,34,"Scott Gardiner",61,NA,12.786,24,"AveragePuttingDistanceGIR3Putts",2013
36,36,"Vaughn Taylor",50,NA,12.205,23,"AveragePuttingDistanceGIR3Putts",2013
37,37,"Greg Chalmers",77,NA,11.139,21,"AveragePuttingDistanceGIR3Putts",2013
37,37,"Dustin Johnson",71,NA,14.826,28,"AveragePuttingDistanceGIR3Putts",2013
37,37,"Martin Kaymer",61,NA,12.724,24,"AveragePuttingDistanceGIR3Putts",2013
37,37,"William McGirt",75,NA,15.898,30,"AveragePuttingDistanceGIR3Putts",2013
41,41,"Luke List",65,NA,18.529,35,"AveragePuttingDistanceGIR3Putts",2013
41,41,"Jeff Overton",78,NA,13.742,26,"AveragePuttingDistanceGIR3Putts",2013
41,41,"Chez Reavie",72,NA,14.293,27,"AveragePuttingDistanceGIR3Putts",2013
41,41,"David Toms",49,NA,8.467,16,"AveragePuttingDistanceGIR3Putts",2013
45,45,"Henrik Stenson",65,NA,11.619,22,"AveragePuttingDistanceGIR3Putts",2013
46,46,"Robert Karlsson",56,NA,13.691,26,"AveragePuttingDistanceGIR3Putts",2013
47,47,"Jason Bohn",70,NA,13.686,26,"AveragePuttingDistanceGIR3Putts",2013
48,48,"Morgan Hoffmann",64,NA,12.059,23,"AveragePuttingDistanceGIR3Putts",2013
48,48,"Phil Mickelson",78,NA,8.907,17,"AveragePuttingDistanceGIR3Putts",2013
50,50,"Charlie Beljan",62,NA,17.753,34,"AveragePuttingDistanceGIR3Putts",2013
51,51,"David Mathis",71,NA,16.137,31,"AveragePuttingDistanceGIR3Putts",2013
51,51,"Eric Meierdierks",48,NA,17.187,33,"AveragePuttingDistanceGIR3Putts",2013
51,51,"Dicky Pride",71,NA,15.113,29,"AveragePuttingDistanceGIR3Putts",2013
51,51,"Brendan Steele",86,NA,20.82,40,"AveragePuttingDistanceGIR3Putts",2013
51,51,"Aaron Watkins",46,NA,7.294,14,"AveragePuttingDistanceGIR3Putts",2013
56,56,"Bud Cauley",67,NA,16.563,32,"AveragePuttingDistanceGIR3Putts",2013
56,56,"Michael Thompson",66,NA,13.46,26,"AveragePuttingDistanceGIR3Putts",2013
58,58,"Lee Williams",62,NA,12.917,25,"AveragePuttingDistanceGIR3Putts",2013
59,59,"Brandt Jobe",62,NA,13.412,26,"AveragePuttingDistanceGIR3Putts",2013
59,59,"Cameron Percy",68,NA,15.989,31,"AveragePuttingDistanceGIR3Putts",2013
61,61,"Rickie Fowler",75,NA,8.758,17,"AveragePuttingDistanceGIR3Putts",2013
62,62,"Johnson Wagner",64,NA,16.935,33,"AveragePuttingDistanceGIR3Putts",2013
63,63,"Jonas Blixt",76,NA,12.248,24,"AveragePuttingDistanceGIR3Putts",2013
63,63,"John Merrick",79,NA,14.789,29,"AveragePuttingDistanceGIR3Putts",2013
65,65,"Tag Ridings",69,NA,10.676,21,"AveragePuttingDistanceGIR3Putts",2013
66,66,"Marc Leishman",77,NA,15.71,31,"AveragePuttingDistanceGIR3Putts",2013
67,67,"Chris Kirk",89,NA,16.203,32,"AveragePuttingDistanceGIR3Putts",2013
68,68,"DA Points",87,NA,17.153,34,"AveragePuttingDistanceGIR3Putts",2013
69,69,"Tim Herron",45,NA,11.079,22,"AveragePuttingDistanceGIR3Putts",2013
69,69,"Rod Pampling",46,NA,7.062,14,"AveragePuttingDistanceGIR3Putts",2013
69,69,"Josh Teater",86,NA,11.596,23,"AveragePuttingDistanceGIR3Putts",2013
72,72,"Roberto Castro",97,NA,21.642,43,"AveragePuttingDistanceGIR3Putts",2013
73,73,"Stuart Appleby",88,NA,20.035,40,"AveragePuttingDistanceGIR3Putts",2013
73,73,"Brad Fritsch",81,NA,18.529,37,"AveragePuttingDistanceGIR3Putts",2013
73,73,"Hunter Mahan",91,NA,15.516,31,"AveragePuttingDistanceGIR3Putts",2013
73,73,"Casey Wittenberg",72,NA,12.022,24,"AveragePuttingDistanceGIR3Putts",2013
77,77,"Billy Horschel",96,NA,15.994,32,"AveragePuttingDistanceGIR3Putts",2013
78,78,"George McNeill",68,NA,17.954,36,"AveragePuttingDistanceGIR3Putts",2013
79,79,"John Huh",88,NA,22.897,46,"AveragePuttingDistanceGIR3Putts",2013
79,79,"Nicholas Thompson",99,NA,25.395,51,"AveragePuttingDistanceGIR3Putts",2013
81,81,"Chad Campbell",78,NA,20.318,41,"AveragePuttingDistanceGIR3Putts",2013
81,81,"Colt Knost",69,NA,10.918,22,"AveragePuttingDistanceGIR3Putts",2013
83,83,"Steve LeBrun",66,NA,17.336,35,"AveragePuttingDistanceGIR3Putts",2013
83,83,"Jin Park",52,NA,11.885,24,"AveragePuttingDistanceGIR3Putts",2013
85,85,"Ryo Ishikawa",72,NA,17.295,35,"AveragePuttingDistanceGIR3Putts",2013
86,86,"Nick Watney",88,NA,22.696,46,"AveragePuttingDistanceGIR3Putts",2013
87,87,"Robert Garrigus",69,NA,7.867,16,"AveragePuttingDistanceGIR3Putts",2013
88,88,"DH Lee",65,NA,15.223,31,"AveragePuttingDistanceGIR3Putts",2013
89,89,"Scott Brown",65,NA,9.299,19,"AveragePuttingDistanceGIR3Putts",2013
89,89,"Brian Davis",91,NA,17.116,35,"AveragePuttingDistanceGIR3Putts",2013
89,89,"Luke Guthrie",82,NA,20.034,41,"AveragePuttingDistanceGIR3Putts",2013
89,89,"Ryan Moore",72,NA,13.216,27,"AveragePuttingDistanceGIR3Putts",2013
89,89,"Sean OHair",56,NA,14.183,29,"AveragePuttingDistanceGIR3Putts",2013
89,89,"Bo Van Pelt",72,NA,12.234,25,"AveragePuttingDistanceGIR3Putts",2013
95,95,"Jason Dufner",78,NA,19.026,39,"AveragePuttingDistanceGIR3Putts",2013
95,95,"Mark Wilson",56,NA,13.179,27,"AveragePuttingDistanceGIR3Putts",2013
97,97,"Ryan Palmer",79,NA,12.654,26,"AveragePuttingDistanceGIR3Putts",2013
98,98,"Justin Hicks",79,NA,20.419,42,"AveragePuttingDistanceGIR3Putts",2013
98,98,"Zach Johnson",84,NA,15.536,32,"AveragePuttingDistanceGIR3Putts",2013
100,100,"David Lingmerth",68,NA,15.522,32,"AveragePuttingDistanceGIR3Putts",2013
100,100,"Gary Woodland",94,NA,16.962,35,"AveragePuttingDistanceGIR3Putts",2013
102,102,"James Hahn",78,NA,11.615,24,"AveragePuttingDistanceGIR3Putts",2013
102,102,"Adam Scott",61,NA,7.737,16,"AveragePuttingDistanceGIR3Putts",2013
102,102,"Robert Streb",75,NA,15.959,33,"AveragePuttingDistanceGIR3Putts",2013
105,105,"Brian Harman",89,NA,14.014,29,"AveragePuttingDistanceGIR3Putts",2013
106,106,"Jim Herman",59,NA,14.957,31,"AveragePuttingDistanceGIR3Putts",2013
106,106,"DJ Trahan",48,NA,10.614,22,"AveragePuttingDistanceGIR3Putts",2013
106,106,"Jimmy Walker",84,NA,14.93,31,"AveragePuttingDistanceGIR3Putts",2013
109,109,"Boo Weekley",100,NA,25.474,53,"AveragePuttingDistanceGIR3Putts",2013
110,110,"Stewart Cink",71,NA,16.311,34,"AveragePuttingDistanceGIR3Putts",2013
110,110,"Patrick Reed",83,NA,18.235,38,"AveragePuttingDistanceGIR3Putts",2013
112,112,"Luke Donald",60,NA,7.185,15,"AveragePuttingDistanceGIR3Putts",2013
112,112,"Brian Gay",79,NA,8.614,18,"AveragePuttingDistanceGIR3Putts",2013
114,114,"Charley Hoffman",84,NA,16.71,35,"AveragePuttingDistanceGIR3Putts",2013
114,114,"Matt Jones",83,NA,17.188,36,"AveragePuttingDistanceGIR3Putts",2013
114,114,"Jason Kokrak",78,NA,21.007,44,"AveragePuttingDistanceGIR3Putts",2013
114,114,"Shawn Stefani",63,NA,8.106,17,"AveragePuttingDistanceGIR3Putts",2013
118,118,"Graham DeLaet",94,NA,21.875,46,"AveragePuttingDistanceGIR3Putts",2013
118,118,"Bryce Molder",82,NA,12.853,27,"AveragePuttingDistanceGIR3Putts",2013
120,120,"Henrik Norlander",70,NA,14.714,31,"AveragePuttingDistanceGIR3Putts",2013
121,121,"Scott Piercy",78,NA,14.22,30,"AveragePuttingDistanceGIR3Putts",2013
122,122,"Steven Bowditch",67,NA,15.121,32,"AveragePuttingDistanceGIR3Putts",2013
122,122,"Jim Furyk",80,NA,10.403,22,"AveragePuttingDistanceGIR3Putts",2013
124,124,"Carl Pettersson",82,NA,11.769,25,"AveragePuttingDistanceGIR3Putts",2013
125,125,"Jerry Kelly",75,NA,11.28,24,"AveragePuttingDistanceGIR3Putts",2013
126,126,"Tommy Gainey",84,NA,16.886,36,"AveragePuttingDistanceGIR3Putts",2013
127,127,"Cameron Tringale",80,NA,18.249,39,"AveragePuttingDistanceGIR3Putts",2013
128,128,"Matt Every",89,NA,20.998,45,"AveragePuttingDistanceGIR3Putts",2013
129,129,"Robert Allenby",58,NA,12.579,27,"AveragePuttingDistanceGIR3Putts",2013
130,130,"Justin Bolli",59,NA,11.631,25,"AveragePuttingDistanceGIR3Putts",2013
130,130,"Bobby Gates",49,NA,6.968,15,"AveragePuttingDistanceGIR3Putts",2013
132,132,"David Lynn",70,NA,9.75,21,"AveragePuttingDistanceGIR3Putts",2013
132,132,"Jeff Maggert",63,NA,18.088,39,"AveragePuttingDistanceGIR3Putts",2013
132,132,"Seung Yul Noh",71,NA,17.626,38,"AveragePuttingDistanceGIR3Putts",2013
135,135,"Lucas Glover",65,NA,17.59,38,"AveragePuttingDistanceGIR3Putts",2013
135,135,"Justin Rose",62,NA,11.118,24,"AveragePuttingDistanceGIR3Putts",2013
137,137,"Sangmoon Bae",83,NA,20.775,45,"AveragePuttingDistanceGIR3Putts",2013
137,137,"Ken Duke",87,NA,17.11,37,"AveragePuttingDistanceGIR3Putts",2013
139,139,"Freddie Jacobson",63,NA,8.246,18,"AveragePuttingDistanceGIR3Putts",2013
140,140,"Kyle Stanley",71,NA,21.428,47,"AveragePuttingDistanceGIR3Putts",2013
141,141,"Graeme McDowell",53,NA,9.072,20,"AveragePuttingDistanceGIR3Putts",2013
141,141,"Brian Stuard",78,NA,12.258,27,"AveragePuttingDistanceGIR3Putts",2013
143,143,"Pat Perez",69,NA,13.125,29,"AveragePuttingDistanceGIR3Putts",2013
143,143,"Brandt Snedeker",79,NA,15.389,34,"AveragePuttingDistanceGIR3Putts",2013
145,145,"Jason Day",86,NA,13.11,29,"AveragePuttingDistanceGIR3Putts",2013
145,145,"Andres Romero",63,NA,10.407,23,"AveragePuttingDistanceGIR3Putts",2013
147,147,"Kevin Chappell",80,NA,18.465,41,"AveragePuttingDistanceGIR3Putts",2013
147,147,"Kevin Streelman",86,NA,10.346,23,"AveragePuttingDistanceGIR3Putts",2013
149,149,"Bob Estes",66,NA,9.429,21,"AveragePuttingDistanceGIR3Putts",2013
149,149,"Scott Langley",79,NA,10.336,23,"AveragePuttingDistanceGIR3Putts",2013
151,151,"Nicolas Colsaerts",50,NA,11.193,25,"AveragePuttingDistanceGIR3Putts",2013
152,152,"Charlie Wi",75,NA,14.742,33,"AveragePuttingDistanceGIR3Putts",2013
153,153,"Ricky Barnes",74,NA,16.472,37,"AveragePuttingDistanceGIR3Putts",2013
154,154,"Tom Gillis",69,NA,13.669,31,"AveragePuttingDistanceGIR3Putts",2013
155,155,"Scott Stallings",79,NA,14.508,33,"AveragePuttingDistanceGIR3Putts",2013
156,156,"Sergio Garcia",65,NA,7.464,17,"AveragePuttingDistanceGIR3Putts",2013
157,157,"Erik Compton",74,NA,15.744,36,"AveragePuttingDistanceGIR3Putts",2013
157,157,"Rory McIlroy",56,NA,8.308,19,"AveragePuttingDistanceGIR3Putts",2013
159,159,"Troy Matteson",68,NA,9.58,22,"AveragePuttingDistanceGIR3Putts",2013
160,160,"Tim Clark",64,NA,7.347,17,"AveragePuttingDistanceGIR3Putts",2013
160,160,"Darron Stiles",51,NA,10.373,24,"AveragePuttingDistanceGIR3Putts",2013
162,162,"Steve Stricker",51,NA,6.892,16,"AveragePuttingDistanceGIR3Putts",2013
163,163,"Geoff Ogilvy",57,NA,15.416,36,"AveragePuttingDistanceGIR3Putts",2013
164,164,"Richard Lee",81,NA,13.677,32,"AveragePuttingDistanceGIR3Putts",2013
164,164,"Lee Westwood",70,NA,13.24,31,"AveragePuttingDistanceGIR3Putts",2013
166,166,"Stephen Ames",49,NA,8.08,19,"AveragePuttingDistanceGIR3Putts",2013
167,167,"Rory Sabbatini",86,NA,19.449,46,"AveragePuttingDistanceGIR3Putts",2013
168,168,"Ian Poulter",59,NA,7.131,17,"AveragePuttingDistanceGIR3Putts",2013
169,169,"David Hearn",88,NA,9.202,22,"AveragePuttingDistanceGIR3Putts",2013
170,170,"YE Yang",56,NA,7.858,19,"AveragePuttingDistanceGIR3Putts",2013
171,171,"Camilo Villegas",79,NA,13.194,32,"AveragePuttingDistanceGIR3Putts",2013
172,172,"Jordan Spieth",82,NA,11.768,29,"AveragePuttingDistanceGIR3Putts",2013
173,173,"Ted Potter Jr",65,NA,13.297,33,"AveragePuttingDistanceGIR3Putts",2013
174,174,"Ben Kohles",75,NA,14.301,36,"AveragePuttingDistanceGIR3Putts",2013
175,175,"Tiger Woods",61,NA,5.074,13,"AveragePuttingDistanceGIR3Putts",2013
176,176,"Webb Simpson",92,NA,8.844,23,"AveragePuttingDistanceGIR3Putts",2013
177,177,"Vijay Singh",61,NA,10.317,27,"AveragePuttingDistanceGIR3Putts",2013
178,178,"Charl Schwartzel",69,NA,5.329,14,"AveragePuttingDistanceGIR3Putts",2013
179,179,"Russell Henley",80,NA,10.631,28,"AveragePuttingDistanceGIR3Putts",2013
