"Approach200225yardsRTP_RANKTHISWEEK_2008","Approach200225yardsRTP_RANKLASTWEEK_2008","Approach200225yardsRTP_PLAYERNAME_2008","Approach200225yardsRTP_ROUNDS_2008","Approach200225yardsRTP_AVGRTP_2008","stat_name","year"
45,45,"Geoff Ogilvy",65,-0.011,"Approach200225yardsRTP",2008
47,47,"Michael Letzig",88,-0.008,"Approach200225yardsRTP",2008
48,48,"Ken Duke",116,-0.006,"Approach200225yardsRTP",2008
49,49,"Brad Adamonis",87,0,"Approach200225yardsRTP",2008
49,49,"Michael Allen",91,0,"Approach200225yardsRTP",2008
49,49,"Daniel Chopra",84,0,"Approach200225yardsRTP",2008
49,49,"Tommy Gainey",60,0,"Approach200225yardsRTP",2008
49,49,"Sergio Garcia",72,0,"Approach200225yardsRTP",2008
49,49,"Padraig Harrington",52,0,"Approach200225yardsRTP",2008
49,49,"David Lutterus",59,0,"Approach200225yardsRTP",2008
49,49,"Tom Pernice Jr",104,0,"Approach200225yardsRTP",2008
49,49,"John Senden",93,0,"Approach200225yardsRTP",2008
49,49,"Kevin Streelman",114,0,"Approach200225yardsRTP",2008
59,59,"Woody Austin",109,0.006,"Approach200225yardsRTP",2008
59,59,"Briny Baird",113,0.006,"Approach200225yardsRTP",2008
59,59,"Kenny Perry",97,0.006,"Approach200225yardsRTP",2008
62,62,"Bill Haas",99,0.007,"Approach200225yardsRTP",2008
63,63,"Tim Wilkinson",95,0.008,"Approach200225yardsRTP",2008
64,64,"Dudley Hart",74,0.009,"Approach200225yardsRTP",2008
64,64,"DJ Trahan",94,0.009,"Approach200225yardsRTP",2008
64,64,"Boo Weekley",86,0.009,"Approach200225yardsRTP",2008
67,67,"Patrick Sheehan",124,0.012,"Approach200225yardsRTP",2008
67,67,"Nicholas Thompson",113,0.012,"Approach200225yardsRTP",2008
69,69,"David Toms",70,0.013,"Approach200225yardsRTP",2008
69,69,"Dean Wilson",109,0.013,"Approach200225yardsRTP",2008
71,71,"Retief Goosen",59,0.014,"Approach200225yardsRTP",2008
71,71,"Zach Johnson",85,0.014,"Approach200225yardsRTP",2008
71,71,"Greg Kraft",63,0.014,"Approach200225yardsRTP",2008
71,71,"Vaughn Taylor",103,0.014,"Approach200225yardsRTP",2008
75,75,"Lucas Glover",91,0.015,"Approach200225yardsRTP",2008
75,75,"Joe Ogilvie",100,0.015,"Approach200225yardsRTP",2008
75,75,"John Rollins",94,0.015,"Approach200225yardsRTP",2008
78,78,"Parker McLachlin",88,0.016,"Approach200225yardsRTP",2008
78,78,"Ian Poulter",51,0.016,"Approach200225yardsRTP",2008
80,80,"Jesper Parnevik",88,0.017,"Approach200225yardsRTP",2008
81,81,"Ben Curtis",80,0.02,"Approach200225yardsRTP",2008
82,82,"Mark Hensby",71,0.021,"Approach200225yardsRTP",2008
82,82,"Kevin Sutherland",98,0.021,"Approach200225yardsRTP",2008
84,84,"Tim Herron",97,0.024,"Approach200225yardsRTP",2008
85,85,"Chad Campbell",94,0.025,"Approach200225yardsRTP",2008
86,86,"Corey Pavin",69,0.026,"Approach200225yardsRTP",2008
87,87,"Joe Durant",92,0.027,"Approach200225yardsRTP",2008
87,87,"Steve Flesch",95,0.027,"Approach200225yardsRTP",2008
89,89,"John Huston",56,0.029,"Approach200225yardsRTP",2008
89,89,"Brenden Pappas",66,0.029,"Approach200225yardsRTP",2008
91,91,"Justin Bolli",87,0.03,"Approach200225yardsRTP",2008
92,92,"Steve Marino",119,0.031,"Approach200225yardsRTP",2008
93,93,"Craig Kanada",65,0.032,"Approach200225yardsRTP",2008
94,94,"Tag Ridings",88,0.034,"Approach200225yardsRTP",2008
95,95,"Fred Couples",60,0.037,"Approach200225yardsRTP",2008
95,95,"Scott McCarron",63,0.037,"Approach200225yardsRTP",2008
97,97,"Jim Furyk",95,0.038,"Approach200225yardsRTP",2008
97,97,"Marc Turnesa",87,0.038,"Approach200225yardsRTP",2008
99,99,"Heath Slocum",104,0.041,"Approach200225yardsRTP",2008
100,100,"Robert Allenby",108,0.042,"Approach200225yardsRTP",2008
100,100,"Billy Andrade",71,0.042,"Approach200225yardsRTP",2008
100,100,"John Merrick",98,0.042,"Approach200225yardsRTP",2008
103,103,"Jason Day",81,0.044,"Approach200225yardsRTP",2008
103,103,"Kenneth Ferrie",72,0.044,"Approach200225yardsRTP",2008
105,105,"Todd Hamilton",92,0.047,"Approach200225yardsRTP",2008
105,105,"Charles Warren",79,0.047,"Approach200225yardsRTP",2008
107,107,"Harrison Frazar",73,0.048,"Approach200225yardsRTP",2008
107,107,"Ryuji Imada",80,0.048,"Approach200225yardsRTP",2008
107,107,"Jin Park",85,0.048,"Approach200225yardsRTP",2008
110,110,"Steve Elkington",84,0.049,"Approach200225yardsRTP",2008
111,111,"Mathew Goggin",91,0.05,"Approach200225yardsRTP",2008
111,111,"Cliff Kresge",84,0.05,"Approach200225yardsRTP",2008
113,113,"Chez Reavie",102,0.052,"Approach200225yardsRTP",2008
114,114,"Brad Elder",67,0.054,"Approach200225yardsRTP",2008
114,114,"JJ Henry",108,0.054,"Approach200225yardsRTP",2008
116,116,"Rich Beem",90,0.057,"Approach200225yardsRTP",2008
116,116,"Charles Howell III",101,0.057,"Approach200225yardsRTP",2008
118,118,"Frank Lickliter II",107,0.058,"Approach200225yardsRTP",2008
119,119,"Aaron Baddeley",76,0.06,"Approach200225yardsRTP",2008
119,119,"Nick OHern",82,0.06,"Approach200225yardsRTP",2008
121,121,"Nathan Green",95,0.063,"Approach200225yardsRTP",2008
121,121,"Justin Leonard",101,0.063,"Approach200225yardsRTP",2008
121,121,"John Mallinger",95,0.063,"Approach200225yardsRTP",2008
124,124,"Travis Perkins",53,0.065,"Approach200225yardsRTP",2008
125,125,"Stuart Appleby",87,0.066,"Approach200225yardsRTP",2008
125,125,"Tommy Armour III",77,0.066,"Approach200225yardsRTP",2008
127,127,"Brian Davis",108,0.068,"Approach200225yardsRTP",2008
128,128,"Brian Gay",102,0.07,"Approach200225yardsRTP",2008
129,129,"Jeff Gove",50,0.071,"Approach200225yardsRTP",2008
130,130,"Matt Kuchar",88,0.072,"Approach200225yardsRTP",2008
132,132,"Doug LaBelle II",65,0.073,"Approach200225yardsRTP",2008
132,132,"Ryan Palmer",69,0.073,"Approach200225yardsRTP",2008
134,134,"Carlos Franco",73,0.074,"Approach200225yardsRTP",2008
134,134,"Matt Jones",95,0.074,"Approach200225yardsRTP",2008
134,134,"Bo Van Pelt",101,0.074,"Approach200225yardsRTP",2008
137,137,"Todd Demsey",80,0.075,"Approach200225yardsRTP",2008
137,137,"Jim McGovern",75,0.075,"Approach200225yardsRTP",2008
139,139,"Kyle Thompson",70,0.076,"Approach200225yardsRTP",2008
140,140,"Tim Petrovic",97,0.077,"Approach200225yardsRTP",2008
140,140,"Omar Uresti",74,0.077,"Approach200225yardsRTP",2008
142,142,"Angel Cabrera",55,0.078,"Approach200225yardsRTP",2008
142,142,"John Riegger",73,0.078,"Approach200225yardsRTP",2008
144,144,"Ted Purdy",68,0.08,"Approach200225yardsRTP",2008
145,145,"Jimmy Walker",73,0.081,"Approach200225yardsRTP",2008
146,146,"Tim Clark",90,0.084,"Approach200225yardsRTP",2008
147,147,"Marco Dawson",64,0.085,"Approach200225yardsRTP",2008
147,147,"Rod Pampling",83,0.085,"Approach200225yardsRTP",2008
149,149,"Jeff Overton",103,0.087,"Approach200225yardsRTP",2008
150,150,"Rocco Mediate",87,0.088,"Approach200225yardsRTP",2008
151,151,"Nick Flanagan",89,0.089,"Approach200225yardsRTP",2008
152,152,"Bob Sowards",61,0.092,"Approach200225yardsRTP",2008
153,153,"Mike Weir",88,0.094,"Approach200225yardsRTP",2008
154,154,"Steve Allan",58,0.095,"Approach200225yardsRTP",2008
154,154,"Peter Lonard",92,0.095,"Approach200225yardsRTP",2008
156,156,"Shigeki Maruyama",50,0.098,"Approach200225yardsRTP",2008
157,157,"Steve Lowery",74,0.1,"Approach200225yardsRTP",2008
158,158,"Troy Matteson",94,0.101,"Approach200225yardsRTP",2008
158,158,"Charlie Wi",97,0.101,"Approach200225yardsRTP",2008
160,160,"Kent Jones",68,0.104,"Approach200225yardsRTP",2008
161,161,"Chris DiMarco",87,0.105,"Approach200225yardsRTP",2008
161,161,"Trevor Immelman",70,0.105,"Approach200225yardsRTP",2008
161,161,"Freddie Jacobson",78,0.105,"Approach200225yardsRTP",2008
161,161,"Brandt Jobe",52,0.105,"Approach200225yardsRTP",2008
165,165,"Eric Axley",113,0.106,"Approach200225yardsRTP",2008
165,165,"George McNeill",97,0.106,"Approach200225yardsRTP",2008
167,167,"Shane Bertsch",96,0.107,"Approach200225yardsRTP",2008
168,168,"Paul Goydos",78,0.108,"Approach200225yardsRTP",2008
169,169,"Chris Riley",51,0.111,"Approach200225yardsRTP",2008
170,170,"Cody Freeman",66,0.114,"Approach200225yardsRTP",2008
170,170,"Kevin Na",97,0.114,"Approach200225yardsRTP",2008
172,172,"Robert Gamez",79,0.115,"Approach200225yardsRTP",2008
173,173,"Ben Crane",86,0.117,"Approach200225yardsRTP",2008
174,174,"Tom Lehman",51,0.119,"Approach200225yardsRTP",2008
175,175,"Carl Pettersson",110,0.12,"Approach200225yardsRTP",2008
176,176,"Jerry Kelly",89,0.123,"Approach200225yardsRTP",2008
177,177,"Mark Calcavecchia",67,0.124,"Approach200225yardsRTP",2008
178,178,"YE Yang",89,0.128,"Approach200225yardsRTP",2008
179,179,"Jason Allred",63,0.132,"Approach200225yardsRTP",2008
179,179,"Bart Bryant",81,0.132,"Approach200225yardsRTP",2008
179,179,"Alejandro Canizares",52,0.132,"Approach200225yardsRTP",2008
179,179,"Chris Stroud",81,0.132,"Approach200225yardsRTP",2008
183,183,"Brett Quigley",80,0.138,"Approach200225yardsRTP",2008
184,184,"Scott Verplank",82,0.142,"Approach200225yardsRTP",2008
185,185,"Alex Cejka",75,0.145,"Approach200225yardsRTP",2008
186,186,"Paul Claxton",63,0.148,"Approach200225yardsRTP",2008
187,187,"Olin Browne",77,0.149,"Approach200225yardsRTP",2008
187,187,"Bob Estes",90,0.149,"Approach200225yardsRTP",2008
187,187,"Scott Sterling",89,0.149,"Approach200225yardsRTP",2008
190,190,"Brett Rumford",72,0.153,"Approach200225yardsRTP",2008
190,190,"Ron Whittaker",54,0.153,"Approach200225yardsRTP",2008
192,192,"Stephen Leaney",53,0.154,"Approach200225yardsRTP",2008
193,193,"Jay Williamson",96,0.157,"Approach200225yardsRTP",2008
194,194,"JP Hayes",67,0.159,"Approach200225yardsRTP",2008
195,195,"Chad Collins",72,0.181,"Approach200225yardsRTP",2008
196,196,"Ryan Moore",72,0.2,"Approach200225yardsRTP",2008
197,197,"Ryan Armour",87,0.24,"Approach200225yardsRTP",2008
