"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2011","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2011","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2011","TenthTeeLatePar3ScoringAverage_ROUNDS_2011","TenthTeeLatePar3ScoringAverage_AVG_2011","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2011","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2011","stat_name","year"
63,63,"Derek Lamely",65,3.04,161,53,"TenthTeeLatePar3ScoringAverage",2011
63,63,"Troy Matteson",91,3.04,225,74,"TenthTeeLatePar3ScoringAverage",2011
63,63,"Vijay Singh",79,3.04,146,48,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Greg Chalmers",88,3.05,189,62,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Paul Goydos",81,3.05,183,60,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Charley Hoffman",93,3.05,223,73,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Spencer Levin",113,3.05,262,86,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Rocco Mediate",53,3.05,122,40,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Ryan Moore",79,3.05,122,40,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Aron Price",58,3.05,122,40,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Alexandre Rocha",65,3.05,134,44,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Rory Sabbatini",85,3.05,201,66,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Heath Slocum",89,3.05,186,61,"TenthTeeLatePar3ScoringAverage",2011
75,75,"Garrett Willis",71,3.05,223,73,"TenthTeeLatePar3ScoringAverage",2011
86,86,"Arjun Atwal",91,3.06,275,90,"TenthTeeLatePar3ScoringAverage",2011
86,86,"Jason Dufner",78,3.06,190,62,"TenthTeeLatePar3ScoringAverage",2011
86,86,"Steve Flesch",88,3.06,150,49,"TenthTeeLatePar3ScoringAverage",2011
86,86,"Charl Schwartzel",58,3.06,110,36,"TenthTeeLatePar3ScoringAverage",2011
86,86,"Brandt Snedeker",85,3.06,104,34,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Stuart Appleby",65,3.07,178,58,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Aaron Baddeley",77,3.07,135,44,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Chris Couch",73,3.07,86,28,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Ryuji Imada",83,3.07,252,82,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Nick OHern",89,3.07,215,70,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Jim Renner",65,3.07,233,76,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Scott Stallings",84,3.07,249,81,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Marc Turnesa",54,3.07,175,57,"TenthTeeLatePar3ScoringAverage",2011
91,91,"Bo Van Pelt",92,3.07,224,73,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Ernie Els",71,3.08,74,24,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Tim Herron",85,3.08,163,53,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Geoff Ogilvy",69,3.08,117,38,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Carl Pettersson",95,3.08,222,72,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Chris Riley",76,3.08,123,40,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Andres Romero",77,3.08,185,60,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Jhonattan Vegas",84,3.08,148,48,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Johnson Wagner",81,3.08,185,60,"TenthTeeLatePar3ScoringAverage",2011
100,100,"Boo Weekley",66,3.08,160,52,"TenthTeeLatePar3ScoringAverage",2011
109,109,"Hunter Haas",96,3.09,241,78,"TenthTeeLatePar3ScoringAverage",2011
109,109,"Trevor Immelman",84,3.09,99,32,"TenthTeeLatePar3ScoringAverage",2011
109,109,"Zack Miller",86,3.09,213,69,"TenthTeeLatePar3ScoringAverage",2011
109,109,"Chez Reavie",92,3.09,216,70,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Chad Campbell",99,3.1,217,70,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Kevin Chappell",78,3.1,239,77,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Jim Herman",69,3.1,226,73,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Kent Jones",76,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Billy Mayfair",94,3.1,251,81,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Webb Simpson",98,3.1,124,40,"TenthTeeLatePar3ScoringAverage",2011
113,113,"Kevin Stadler",88,3.1,242,78,"TenthTeeLatePar3ScoringAverage",2011
120,120,"Ben Curtis",66,3.11,227,73,"TenthTeeLatePar3ScoringAverage",2011
120,120,"Robert Garrigus",83,3.11,177,57,"TenthTeeLatePar3ScoringAverage",2011
120,120,"Bill Haas",93,3.11,140,45,"TenthTeeLatePar3ScoringAverage",2011
120,120,"JJ Henry",96,3.11,227,73,"TenthTeeLatePar3ScoringAverage",2011
120,120,"Sung Kang",63,3.11,140,45,"TenthTeeLatePar3ScoringAverage",2011
120,120,"Ben Martin",74,3.11,249,80,"TenthTeeLatePar3ScoringAverage",2011
126,126,"Rich Beem",53,3.12,178,57,"TenthTeeLatePar3ScoringAverage",2011
126,126,"Ben Crane",76,3.12,187,60,"TenthTeeLatePar3ScoringAverage",2011
126,126,"Jarrod Lyle",83,3.12,281,90,"TenthTeeLatePar3ScoringAverage",2011
126,126,"Kyle Stanley",98,3.12,240,77,"TenthTeeLatePar3ScoringAverage",2011
130,130,"DJ Brigman",67,3.13,225,72,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Luke Donald",73,3.13,25,8,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Tom Gillis",55,3.13,150,48,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Scott Gutschewski",67,3.13,166,53,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Justin Hicks",60,3.13,241,77,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Zach Johnson",79,3.13,125,40,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Anthony Kim",72,3.13,100,32,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Davis Love III",70,3.13,100,32,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Steve Marino",76,3.13,166,53,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Graeme McDowell",50,3.13,50,16,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Joe Ogilvie",75,3.13,200,64,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Martin Piller",63,3.13,244,78,"TenthTeeLatePar3ScoringAverage",2011
130,130,"John Rollins",85,3.13,216,69,"TenthTeeLatePar3ScoringAverage",2011
130,130,"Daniel Summerhays",75,3.13,216,69,"TenthTeeLatePar3ScoringAverage",2011
144,144,"Stephen Ames",69,3.14,91,29,"TenthTeeLatePar3ScoringAverage",2011
144,144,"Angel Cabrera",50,3.14,113,36,"TenthTeeLatePar3ScoringAverage",2011
144,144,"Chris DiMarco",93,3.14,201,64,"TenthTeeLatePar3ScoringAverage",2011
144,144,"David Mathis",83,3.14,229,73,"TenthTeeLatePar3ScoringAverage",2011
144,144,"Pat Perez",76,3.14,157,50,"TenthTeeLatePar3ScoringAverage",2011
144,144,"Scott Piercy",78,3.14,201,64,"TenthTeeLatePar3ScoringAverage",2011
150,150,"Scott McCarron",65,3.15,126,40,"TenthTeeLatePar3ScoringAverage",2011
150,150,"Josh Teater",104,3.15,227,72,"TenthTeeLatePar3ScoringAverage",2011
152,152,"Steven Bowditch",86,3.16,259,82,"TenthTeeLatePar3ScoringAverage",2011
152,152,"Retief Goosen",50,3.16,142,45,"TenthTeeLatePar3ScoringAverage",2011
152,152,"Brendan Steele",89,3.16,180,57,"TenthTeeLatePar3ScoringAverage",2011
155,155,"Keegan Bradley",91,3.17,165,52,"TenthTeeLatePar3ScoringAverage",2011
155,155,"KJ Choi",77,3.17,76,24,"TenthTeeLatePar3ScoringAverage",2011
155,155,"Lee Janzen",62,3.17,168,53,"TenthTeeLatePar3ScoringAverage",2011
155,155,"Dustin Johnson",72,3.17,114,36,"TenthTeeLatePar3ScoringAverage",2011
155,155,"Kevin Kisner",70,3.17,203,64,"TenthTeeLatePar3ScoringAverage",2011
155,155,"Jeff Overton",92,3.17,152,48,"TenthTeeLatePar3ScoringAverage",2011
161,161,"Bobby Gates",82,3.18,280,88,"TenthTeeLatePar3ScoringAverage",2011
161,161,"Justin Leonard",82,3.18,178,56,"TenthTeeLatePar3ScoringAverage",2011
161,161,"George McNeill",69,3.18,143,45,"TenthTeeLatePar3ScoringAverage",2011
161,161,"Troy Merritt",63,3.18,216,68,"TenthTeeLatePar3ScoringAverage",2011
161,161,"Sean OHair",71,3.18,207,65,"TenthTeeLatePar3ScoringAverage",2011
161,161,"Ryan Palmer",82,3.18,194,61,"TenthTeeLatePar3ScoringAverage",2011
161,161,"Steve Stricker",70,3.18,89,28,"TenthTeeLatePar3ScoringAverage",2011
168,168,"David Duval",67,3.19,204,64,"TenthTeeLatePar3ScoringAverage",2011
168,168,"Matt Jones",71,3.19,246,77,"TenthTeeLatePar3ScoringAverage",2011
168,168,"Phil Mickelson",79,3.19,51,16,"TenthTeeLatePar3ScoringAverage",2011
168,168,"Rod Pampling",72,3.19,166,52,"TenthTeeLatePar3ScoringAverage",2011
172,172,"Brian Davis",105,3.2,192,60,"TenthTeeLatePar3ScoringAverage",2011
173,173,"Joseph Bramlett",73,3.21,167,52,"TenthTeeLatePar3ScoringAverage",2011
173,173,"Joe Durant",71,3.21,167,52,"TenthTeeLatePar3ScoringAverage",2011
173,173,"Alex Prugh",82,3.21,273,85,"TenthTeeLatePar3ScoringAverage",2011
176,176,"James Driscoll",71,3.22,103,32,"TenthTeeLatePar3ScoringAverage",2011
176,176,"Harrison Frazar",58,3.22,174,54,"TenthTeeLatePar3ScoringAverage",2011
176,176,"William McGirt",103,3.22,209,65,"TenthTeeLatePar3ScoringAverage",2011
176,176,"Chris Stroud",88,3.22,277,86,"TenthTeeLatePar3ScoringAverage",2011
176,176,"YE Yang",63,3.22,103,32,"TenthTeeLatePar3ScoringAverage",2011
181,181,"JP Hayes",56,3.24,146,45,"TenthTeeLatePar3ScoringAverage",2011
182,182,"Cameron Beckman",71,3.28,190,58,"TenthTeeLatePar3ScoringAverage",2011
183,183,"Bubba Watson",85,3.33,40,12,"TenthTeeLatePar3ScoringAverage",2011
184,184,"Will Strickler",51,3.35,161,48,"TenthTeeLatePar3ScoringAverage",2011
185,185,"Roland Thatcher",67,3.36,148,44,"TenthTeeLatePar3ScoringAverage",2011
186,186,"Adam Scott",60,3.58,43,12,"TenthTeeLatePar3ScoringAverage",2011
