"FirstTeeEarlyRound5ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyRound5ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyRound5ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyRound5ScoringAverage__2009","FirstTeeEarlyRound5ScoringAverage_AVG_2009","FirstTeeEarlyRound5ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyRound5ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Bo Van Pelt",NA,67,67,1,"FirstTeeEarlyRound5ScoringAverage",2009
2,2,"Lucas Glover",NA,68,68,1,"FirstTeeEarlyRound5ScoringAverage",2009
2,2,"John Senden",NA,68,68,1,"FirstTeeEarlyRound5ScoringAverage",2009
4,4,"Charley Hoffman",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2009
4,4,"Bill Lunde",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2009
4,4,"Steve Marino",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2009
4,4,"Scott Piercy",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2009
4,4,"David Toms",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2009
9,9,"Chris DiMarco",NA,70,70,1,"FirstTeeEarlyRound5ScoringAverage",2009
9,9,"Ryuji Imada",NA,70,70,1,"FirstTeeEarlyRound5ScoringAverage",2009
11,11,"Briny Baird",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2009
11,11,"Charlie Wi",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2009
11,11,"Casey Wittenberg",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2009
14,14,"Jason Dufner",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2009
14,14,"David Mathis",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2009
14,14,"Scott McCarron",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2009
17,17,"Ryan Palmer",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2009
17,17,"Kevin Sutherland",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2009
19,19,"Jason Bohn",NA,75,75,1,"FirstTeeEarlyRound5ScoringAverage",2009
19,19,"Chez Reavie",NA,75,75,1,"FirstTeeEarlyRound5ScoringAverage",2009
