"Front9Round3ScoringAverage_RANKTHISWEEK_2010","Front9Round3ScoringAverage_RANKLASTWEEK_2010","Front9Round3ScoringAverage_PLAYERNAME_2010","Front9Round3ScoringAverage__2010","Front9Round3ScoringAverage_AVG_2010","Front9Round3ScoringAverage_TOTALSTROKES_2010","Front9Round3ScoringAverage_TOTALROUNDS_2010","stat_name","year"
47,47,"Woody Austin",NA,34.67,624,18,"Front9Round3ScoringAverage",2010
47,47,"Freddie Jacobson",NA,34.67,624,18,"Front9Round3ScoringAverage",2010
47,47,"Jeff Maggert",NA,34.67,416,12,"Front9Round3ScoringAverage",2010
47,47,"John Rollins",NA,34.67,520,15,"Front9Round3ScoringAverage",2010
47,47,"Roger Tambellini",NA,34.67,416,12,"Front9Round3ScoringAverage",2010
47,47,"Jimmy Walker",NA,34.67,520,15,"Front9Round3ScoringAverage",2010
53,53,"Graham DeLaet",NA,34.69,555,16,"Front9Round3ScoringAverage",2010
53,53,"Michael Letzig",NA,34.69,555,16,"Front9Round3ScoringAverage",2010
55,55,"Justin Leonard",NA,34.72,625,18,"Front9Round3ScoringAverage",2010
55,55,"Steve Stricker",NA,34.72,625,18,"Front9Round3ScoringAverage",2010
57,57,"Jeff Overton",NA,34.74,660,19,"Front9Round3ScoringAverage",2010
58,58,"Cliff Kresge",NA,34.75,278,8,"Front9Round3ScoringAverage",2010
59,59,"John Senden",NA,34.76,730,21,"Front9Round3ScoringAverage",2010
59,59,"Camilo Villegas",NA,34.76,591,17,"Front9Round3ScoringAverage",2010
61,61,"Bill Haas",NA,34.78,626,18,"Front9Round3ScoringAverage",2010
62,62,"Adam Scott",NA,34.8,522,15,"Front9Round3ScoringAverage",2010
63,63,"James Nitties",NA,34.81,557,16,"Front9Round3ScoringAverage",2010
64,64,"Jim Furyk",NA,34.82,592,17,"Front9Round3ScoringAverage",2010
65,65,"Jason Day",NA,34.83,627,18,"Front9Round3ScoringAverage",2010
65,65,"Kevin Johnson",NA,34.83,209,6,"Front9Round3ScoringAverage",2010
65,65,"Rocco Mediate",NA,34.83,418,12,"Front9Round3ScoringAverage",2010
65,65,"Bo Van Pelt",NA,34.83,836,24,"Front9Round3ScoringAverage",2010
69,69,"Chris Stroud",NA,34.84,662,19,"Front9Round3ScoringAverage",2010
70,70,"Zach Johnson",NA,34.86,767,22,"Front9Round3ScoringAverage",2010
70,70,"Brian Stuard",NA,34.86,488,14,"Front9Round3ScoringAverage",2010
72,72,"Steve Elkington",NA,34.87,523,15,"Front9Round3ScoringAverage",2010
72,72,"Charles Howell III",NA,34.87,802,23,"Front9Round3ScoringAverage",2010
72,72,"John Merrick",NA,34.87,802,23,"Front9Round3ScoringAverage",2010
72,72,"YE Yang",NA,34.87,523,15,"Front9Round3ScoringAverage",2010
76,76,"Ernie Els",NA,34.88,558,16,"Front9Round3ScoringAverage",2010
76,76,"Mark Wilson",NA,34.88,558,16,"Front9Round3ScoringAverage",2010
78,78,"Charles Warren",NA,34.91,384,11,"Front9Round3ScoringAverage",2010
79,79,"Steve Flesch",NA,34.93,489,14,"Front9Round3ScoringAverage",2010
79,79,"Kenny Perry",NA,34.93,524,15,"Front9Round3ScoringAverage",2010
81,81,"Kris Blanks",NA,34.94,559,16,"Front9Round3ScoringAverage",2010
81,81,"Tom Pernice Jr",NA,34.94,559,16,"Front9Round3ScoringAverage",2010
81,81,"Kevin Sutherland",NA,34.94,629,18,"Front9Round3ScoringAverage",2010
84,84,"Nick Watney",NA,34.95,734,21,"Front9Round3ScoringAverage",2010
85,85,"Stuart Appleby",NA,35,700,20,"Front9Round3ScoringAverage",2010
85,85,"Luke Donald",NA,35,525,15,"Front9Round3ScoringAverage",2010
85,85,"Brian Gay",NA,35,700,20,"Front9Round3ScoringAverage",2010
85,85,"Will Ma Kenzie",NA,35,490,14,"Front9Round3ScoringAverage",2010
85,85,"Rod Pampling",NA,35,420,12,"Front9Round3ScoringAverage",2010
85,85,"Justin Rose",NA,35,595,17,"Front9Round3ScoringAverage",2010
85,85,"Cameron Tringale",NA,35,210,6,"Front9Round3ScoringAverage",2010
92,92,"JB Holmes",NA,35.04,841,24,"Front9Round3ScoringAverage",2010
93,93,"Martin Laird",NA,35.05,701,20,"Front9Round3ScoringAverage",2010
94,94,"Jonathan Byrd",NA,35.06,596,17,"Front9Round3ScoringAverage",2010
95,95,"Marc Leishman",NA,35.11,632,18,"Front9Round3ScoringAverage",2010
95,95,"Brenden Pappas",NA,35.11,316,9,"Front9Round3ScoringAverage",2010
97,97,"Ryan Moore",NA,35.12,597,17,"Front9Round3ScoringAverage",2010
98,98,"Stephen Ames",NA,35.13,562,16,"Front9Round3ScoringAverage",2010
98,98,"Brent Delahoussaye",NA,35.13,281,8,"Front9Round3ScoringAverage",2010
98,98,"Tim Herron",NA,35.13,562,16,"Front9Round3ScoringAverage",2010
98,98,"Troy Merritt",NA,35.13,527,15,"Front9Round3ScoringAverage",2010
98,98,"Chris Tidland",NA,35.13,527,15,"Front9Round3ScoringAverage",2010
103,103,"JP Hayes",NA,35.14,492,14,"Front9Round3ScoringAverage",2010
104,104,"JJ Henry",NA,35.15,703,20,"Front9Round3ScoringAverage",2010
105,105,"Charley Hoffman",NA,35.16,668,19,"Front9Round3ScoringAverage",2010
106,106,"David Duval",NA,35.17,422,12,"Front9Round3ScoringAverage",2010
106,106,"Sergio Garcia",NA,35.17,422,12,"Front9Round3ScoringAverage",2010
106,106,"Retief Goosen",NA,35.17,633,18,"Front9Round3ScoringAverage",2010
106,106,"Phil Mickelson",NA,35.17,633,18,"Front9Round3ScoringAverage",2010
106,106,"Webb Simpson",NA,35.17,633,18,"Front9Round3ScoringAverage",2010
111,111,"Padraig Harrington",NA,35.18,387,11,"Front9Round3ScoringAverage",2010
111,111,"Roland Thatcher",NA,35.18,387,11,"Front9Round3ScoringAverage",2010
111,111,"Boo Weekley",NA,35.18,598,17,"Front9Round3ScoringAverage",2010
114,114,"Chad Campbell",NA,35.19,739,21,"Front9Round3ScoringAverage",2010
114,114,"Jerry Kelly",NA,35.19,739,21,"Front9Round3ScoringAverage",2010
116,116,"Rory Sabbatini",NA,35.2,528,15,"Front9Round3ScoringAverage",2010
117,117,"Angel Cabrera",NA,35.21,493,14,"Front9Round3ScoringAverage",2010
117,117,"Paul Goydos",NA,35.21,493,14,"Front9Round3ScoringAverage",2010
117,117,"Brett Quigley",NA,35.21,669,19,"Front9Round3ScoringAverage",2010
120,120,"Hunter Mahan",NA,35.22,634,18,"Front9Round3ScoringAverage",2010
121,121,"Billy Mayfair",NA,35.23,458,13,"Front9Round3ScoringAverage",2010
122,122,"Matt Every",NA,35.25,423,12,"Front9Round3ScoringAverage",2010
122,122,"Nathan Green",NA,35.25,564,16,"Front9Round3ScoringAverage",2010
122,122,"DA Points",NA,35.25,564,16,"Front9Round3ScoringAverage",2010
125,125,"Sean OHair",NA,35.28,635,18,"Front9Round3ScoringAverage",2010
126,126,"Robert Allenby",NA,35.29,600,17,"Front9Round3ScoringAverage",2010
126,126,"Derek Lamely",NA,35.29,494,14,"Front9Round3ScoringAverage",2010
126,126,"Jay Williamson",NA,35.29,494,14,"Front9Round3ScoringAverage",2010
129,129,"Ted Purdy",NA,35.31,459,13,"Front9Round3ScoringAverage",2010
129,129,"Bubba Watson",NA,35.31,565,16,"Front9Round3ScoringAverage",2010
131,131,"Ricky Barnes",NA,35.33,848,24,"Front9Round3ScoringAverage",2010
131,131,"Mathew Goggin",NA,35.33,530,15,"Front9Round3ScoringAverage",2010
131,131,"Jarrod Lyle",NA,35.33,318,9,"Front9Round3ScoringAverage",2010
131,131,"Michael Sim",NA,35.33,424,12,"Front9Round3ScoringAverage",2010
135,135,"Rich Barcelo",NA,35.36,389,11,"Front9Round3ScoringAverage",2010
135,135,"Skip Kendall",NA,35.36,389,11,"Front9Round3ScoringAverage",2010
137,137,"Brian Davis",NA,35.37,672,19,"Front9Round3ScoringAverage",2010
137,137,"DJ Trahan",NA,35.37,672,19,"Front9Round3ScoringAverage",2010
139,139,"Jeff Quinney",NA,35.38,566,16,"Front9Round3ScoringAverage",2010
140,140,"Henrik Bjornstad",NA,35.4,354,10,"Front9Round3ScoringAverage",2010
140,140,"Greg Owen",NA,35.4,354,10,"Front9Round3ScoringAverage",2010
140,140,"Jeev Milkha Singh",NA,35.4,354,10,"Front9Round3ScoringAverage",2010
143,143,"Dustin Johnson",NA,35.42,673,19,"Front9Round3ScoringAverage",2010
144,144,"Rickie Fowler",NA,35.43,744,21,"Front9Round3ScoringAverage",2010
145,145,"Blake Adams",NA,35.44,567,16,"Front9Round3ScoringAverage",2010
145,145,"Mathias Gronberg",NA,35.44,319,9,"Front9Round3ScoringAverage",2010
147,147,"Aron Price",NA,35.46,461,13,"Front9Round3ScoringAverage",2010
148,148,"Matt Bettencourt",NA,35.47,532,15,"Front9Round3ScoringAverage",2010
148,148,"Tim Clark",NA,35.47,674,19,"Front9Round3ScoringAverage",2010
150,150,"Ben Curtis",NA,35.5,568,16,"Front9Round3ScoringAverage",2010
150,150,"James Driscoll",NA,35.5,497,14,"Front9Round3ScoringAverage",2010
150,150,"Jason Dufner",NA,35.5,639,18,"Front9Round3ScoringAverage",2010
150,150,"Troy Matteson",NA,35.5,497,14,"Front9Round3ScoringAverage",2010
150,150,"George McNeill",NA,35.5,426,12,"Front9Round3ScoringAverage",2010
150,150,"Shaun Micheel",NA,35.5,497,14,"Front9Round3ScoringAverage",2010
150,150,"Andres Romero",NA,35.5,568,16,"Front9Round3ScoringAverage",2010
157,157,"Josh Teater",NA,35.53,675,19,"Front9Round3ScoringAverage",2010
158,158,"Aaron Baddeley",NA,35.55,782,22,"Front9Round3ScoringAverage",2010
159,159,"Jeff Gove",NA,35.57,249,7,"Front9Round3ScoringAverage",2010
159,159,"Tim Petrovic",NA,35.57,747,21,"Front9Round3ScoringAverage",2010
161,161,"Ryuji Imada",NA,35.59,605,17,"Front9Round3ScoringAverage",2010
162,162,"Michael Connell",NA,35.6,712,20,"Front9Round3ScoringAverage",2010
162,162,"Omar Uresti",NA,35.6,356,10,"Front9Round3ScoringAverage",2010
164,164,"KJ Choi",NA,35.63,677,19,"Front9Round3ScoringAverage",2010
164,164,"Bryce Molder",NA,35.63,570,16,"Front9Round3ScoringAverage",2010
164,164,"Johnson Wagner",NA,35.63,570,16,"Front9Round3ScoringAverage",2010
167,167,"Craig Bowden",NA,35.67,321,9,"Front9Round3ScoringAverage",2010
168,168,"Bill Lunde",NA,35.69,464,13,"Front9Round3ScoringAverage",2010
169,169,"Daniel Chopra",NA,35.7,357,10,"Front9Round3ScoringAverage",2010
170,170,"Kevin Streelman",NA,35.71,607,17,"Front9Round3ScoringAverage",2010
171,171,"Ben Crane",NA,35.72,643,18,"Front9Round3ScoringAverage",2010
171,171,"Joe Ogilvie",NA,35.72,643,18,"Front9Round3ScoringAverage",2010
173,173,"Nicholas Thompson",NA,35.75,572,16,"Front9Round3ScoringAverage",2010
174,174,"Lee Janzen",NA,35.77,465,13,"Front9Round3ScoringAverage",2010
175,175,"Greg Kraft",NA,35.83,215,6,"Front9Round3ScoringAverage",2010
176,176,"Chris Wilson",NA,35.86,251,7,"Front9Round3ScoringAverage",2010
177,177,"Lucas Glover",NA,35.87,538,15,"Front9Round3ScoringAverage",2010
178,178,"Trevor Immelman",NA,35.89,323,9,"Front9Round3ScoringAverage",2010
179,179,"David Lutterus",NA,35.9,359,10,"Front9Round3ScoringAverage",2010
180,180,"Kevin Stadler",NA,35.94,575,16,"Front9Round3ScoringAverage",2010
181,181,"Mark Calcavecchia",NA,36,324,9,"Front9Round3ScoringAverage",2010
181,181,"Andrew McLardy",NA,36,216,6,"Front9Round3ScoringAverage",2010
183,183,"Garrett Willis",NA,36.06,649,18,"Front9Round3ScoringAverage",2010
184,184,"Alex Cejka",NA,36.07,505,14,"Front9Round3ScoringAverage",2010
185,185,"Steve Wheatcroft",NA,36.09,397,11,"Front9Round3ScoringAverage",2010
186,186,"Jerod Turner",NA,36.22,326,9,"Front9Round3ScoringAverage",2010
187,187,"Steve Lowery",NA,36.3,363,10,"Front9Round3ScoringAverage",2010
188,188,"John Daly",NA,36.36,509,14,"Front9Round3ScoringAverage",2010
189,189,"Vance Veazey",NA,36.43,255,7,"Front9Round3ScoringAverage",2010
190,190,"Mike Weir",NA,36.5,365,10,"Front9Round3ScoringAverage",2010
191,191,"Ian Poulter",NA,36.82,405,11,"Front9Round3ScoringAverage",2010
192,192,"Brad Faxon",NA,37.14,260,7,"Front9Round3ScoringAverage",2010
