"GIRPercentage100125yards_RANKTHISWEEK_2011","GIRPercentage100125yards_RANKLASTWEEK_2011","GIRPercentage100125yards_PLAYERNAME_2011","GIRPercentage100125yards_ROUNDS_2011","GIRPercentage100125yards_Pct_2011","GIRPercentage100125yards_GREENSHIT_2011","GIRPercentage100125yards_TOTALHOLES_2011","GIRPercentage100125yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Ernie Els",71,86.14,87,101,-0.18,"GIRPercentage100125yards",2011
2,2,"Chad Campbell",99,85.9,134,156,-0.21,"GIRPercentage100125yards",2011
3,3,"Justin Leonard",82,85.82,121,141,-0.25,"GIRPercentage100125yards",2011
4,4,"Alex Cejka",59,85,68,80,-0.24,"GIRPercentage100125yards",2011
5,5,"Justin Rose",79,83.33,80,96,-0.19,"GIRPercentage100125yards",2011
6,6,"Zach Johnson",79,82.91,97,117,-0.35,"GIRPercentage100125yards",2011
7,7,"KJ Choi",77,82.08,87,106,-0.34,"GIRPercentage100125yards",2011
8,8,"Ricky Barnes",78,81.9,86,105,-0.2,"GIRPercentage100125yards",2011
9,9,"Heath Slocum",89,81.76,121,148,-0.21,"GIRPercentage100125yards",2011
10,10,"Brian Gay",90,81.67,98,120,-0.23,"GIRPercentage100125yards",2011
11,11,"Mark Wilson",89,81.54,106,130,-0.29,"GIRPercentage100125yards",2011
12,12,"Kent Jones",76,81.29,113,139,-0.32,"GIRPercentage100125yards",2011
13,13,"David Mathis",83,81.15,99,122,-0.25,"GIRPercentage100125yards",2011
14,14,"Bill Haas",93,81.12,116,143,-0.3,"GIRPercentage100125yards",2011
14,14,"JJ Henry",96,81.12,116,143,-0.28,"GIRPercentage100125yards",2011
16,16,"Jim Furyk",87,80.99,98,121,-0.33,"GIRPercentage100125yards",2011
17,17,"Steve Stricker",70,80.95,85,105,-0.25,"GIRPercentage100125yards",2011
18,18,"Geoff Ogilvy",69,80.81,80,99,-0.39,"GIRPercentage100125yards",2011
19,19,"Kris Blanks",92,80.59,137,170,-0.28,"GIRPercentage100125yards",2011
20,20,"Justin Hicks",60,80.49,66,82,-0.12,"GIRPercentage100125yards",2011
21,21,"Dean Wilson",62,80.37,86,107,-0.35,"GIRPercentage100125yards",2011
22,22,"Boo Weekley",66,80.36,90,112,-0.27,"GIRPercentage100125yards",2011
23,23,"David Hearn",88,80.24,134,167,-0.37,"GIRPercentage100125yards",2011
24,24,"Michael Connell",76,80.17,93,116,-0.27,"GIRPercentage100125yards",2011
25,25,"Robert Allenby",84,80.16,101,126,-0.28,"GIRPercentage100125yards",2011
26,26,"Johnson Wagner",81,80.15,109,136,-0.33,"GIRPercentage100125yards",2011
27,27,"Jason Bohn",74,80,96,120,-0.28,"GIRPercentage100125yards",2011
27,27,"Lucas Glover",74,80,84,105,-0.21,"GIRPercentage100125yards",2011
29,29,"Michael Bradley",74,79.7,106,133,-0.31,"GIRPercentage100125yards",2011
30,30,"Blake Adams",116,79.65,180,226,-0.27,"GIRPercentage100125yards",2011
30,30,"Fabian Gomez",84,79.65,90,113,-0.31,"GIRPercentage100125yards",2011
32,32,"Chris DiMarco",93,79.63,129,162,-0.26,"GIRPercentage100125yards",2011
33,33,"Nick OHern",89,79.55,105,132,-0.34,"GIRPercentage100125yards",2011
34,34,"Kevin Chappell",78,79.41,108,136,-0.22,"GIRPercentage100125yards",2011
35,35,"Carl Pettersson",95,79.23,145,183,-0.32,"GIRPercentage100125yards",2011
36,36,"Aaron Baddeley",77,79.17,95,120,-0.27,"GIRPercentage100125yards",2011
36,36,"Rod Pampling",72,79.17,95,120,-0.23,"GIRPercentage100125yards",2011
36,36,"Aron Price",58,79.17,76,96,-0.28,"GIRPercentage100125yards",2011
39,39,"Spencer Levin",113,79.07,136,172,-0.28,"GIRPercentage100125yards",2011
40,40,"Chris Kirk",87,78.98,124,157,-0.27,"GIRPercentage100125yards",2011
41,41,"Charley Hoffman",93,78.91,116,147,-0.34,"GIRPercentage100125yards",2011
42,42,"Vaughn Taylor",89,78.69,144,183,-0.26,"GIRPercentage100125yards",2011
43,43,"Jim Herman",69,78.68,107,136,-0.29,"GIRPercentage100125yards",2011
43,43,"Trevor Immelman",84,78.68,107,136,-0.27,"GIRPercentage100125yards",2011
45,45,"Luke Donald",73,78.57,66,84,-0.38,"GIRPercentage100125yards",2011
46,46,"Briny Baird",60,78.49,73,93,-0.25,"GIRPercentage100125yards",2011
47,47,"Hunter Mahan",92,78.47,113,144,-0.35,"GIRPercentage100125yards",2011
48,48,"Greg Chalmers",88,78.26,108,138,-0.42,"GIRPercentage100125yards",2011
49,49,"Alex Prugh",82,78.21,140,179,-0.24,"GIRPercentage100125yards",2011
50,50,"Cameron Beckman",71,78.2,104,133,-0.29,"GIRPercentage100125yards",2011
50,50,"Jason Dufner",78,78.2,104,133,-0.33,"GIRPercentage100125yards",2011
52,52,"Pat Perez",76,78.15,93,119,-0.32,"GIRPercentage100125yards",2011
53,53,"Chris Riley",76,78.13,100,128,-0.18,"GIRPercentage100125yards",2011
54,54,"Kyle Stanley",98,78.11,132,169,-0.3,"GIRPercentage100125yards",2011
55,55,"Brandt Jobe",100,78.06,121,155,-0.23,"GIRPercentage100125yards",2011
56,56,"Charles Howell III",108,78.02,142,182,-0.3,"GIRPercentage100125yards",2011
57,57,"Joe Durant",71,77.88,88,113,-0.26,"GIRPercentage100125yards",2011
58,58,"Nate Smith",66,77.78,70,90,-0.23,"GIRPercentage100125yards",2011
59,59,"Bill Lunde",92,77.65,132,170,-0.31,"GIRPercentage100125yards",2011
60,60,"Scott Gutschewski",67,77.55,76,98,-0.2,"GIRPercentage100125yards",2011
61,61,"George McNeill",69,77.48,86,111,-0.34,"GIRPercentage100125yards",2011
62,62,"John Senden",94,77.37,106,137,-0.21,"GIRPercentage100125yards",2011
63,63,"David Toms",78,77.17,71,92,-0.27,"GIRPercentage100125yards",2011
63,63,"Camilo Villegas",69,77.17,71,92,-0.31,"GIRPercentage100125yards",2011
65,65,"William McGirt",103,77,164,213,-0.24,"GIRPercentage100125yards",2011
66,66,"Bubba Watson",85,76.85,83,108,-0.34,"GIRPercentage100125yards",2011
67,67,"Rich Beem",53,76.74,66,86,-0.23,"GIRPercentage100125yards",2011
68,68,"Martin Laird",77,76.72,89,116,-0.21,"GIRPercentage100125yards",2011
69,69,"DJ Trahan",91,76.7,135,176,-0.18,"GIRPercentage100125yards",2011
70,70,"Kevin Kisner",70,76.67,92,120,-0.32,"GIRPercentage100125yards",2011
70,70,"Matt McQuillan",59,76.67,69,90,-0.3,"GIRPercentage100125yards",2011
70,70,"Rory Sabbatini",85,76.67,92,120,-0.25,"GIRPercentage100125yards",2011
73,73,"Vijay Singh",79,76.64,105,137,-0.15,"GIRPercentage100125yards",2011
74,74,"Jerry Kelly",85,76.58,85,111,-0.29,"GIRPercentage100125yards",2011
75,75,"Brendon de Jonge",105,76.57,134,175,-0.21,"GIRPercentage100125yards",2011
76,76,"Brian Davis",105,76.54,124,162,-0.38,"GIRPercentage100125yards",2011
76,76,"Padraig Harrington",60,76.54,62,81,-0.27,"GIRPercentage100125yards",2011
78,78,"John Rollins",85,76.35,113,148,-0.2,"GIRPercentage100125yards",2011
78,78,"Nick Watney",80,76.35,113,148,-0.24,"GIRPercentage100125yards",2011
80,80,"Ben Crane",76,76.19,96,126,-0.28,"GIRPercentage100125yards",2011
81,81,"Adam Scott",60,76.09,70,92,-0.2,"GIRPercentage100125yards",2011
81,81,"Roland Thatcher",67,76.09,105,138,-0.25,"GIRPercentage100125yards",2011
83,83,"Jimmy Walker",79,76.06,108,142,-0.3,"GIRPercentage100125yards",2011
84,84,"David Duval",67,75.97,98,129,-0.28,"GIRPercentage100125yards",2011
85,85,"Hunter Haas",96,75.88,129,170,-0.18,"GIRPercentage100125yards",2011
86,86,"Jhonattan Vegas",84,75.84,113,149,-0.18,"GIRPercentage100125yards",2011
87,87,"Cameron Tringale",110,75.76,175,231,-0.26,"GIRPercentage100125yards",2011
88,88,"Webb Simpson",98,75.68,140,185,-0.41,"GIRPercentage100125yards",2011
89,89,"Brendan Steele",89,75.51,111,147,-0.24,"GIRPercentage100125yards",2011
90,90,"Charl Schwartzel",58,75.38,49,65,-0.16,"GIRPercentage100125yards",2011
91,91,"Marc Turnesa",54,75.28,67,89,-0.22,"GIRPercentage100125yards",2011
92,92,"Ben Martin",74,75.19,100,133,-0.36,"GIRPercentage100125yards",2011
93,93,"Joe Ogilvie",75,75.18,103,137,-0.19,"GIRPercentage100125yards",2011
94,94,"DJ Brigman",67,75,72,96,-0.21,"GIRPercentage100125yards",2011
94,94,"Sean OHair",71,75,75,100,-0.32,"GIRPercentage100125yards",2011
94,94,"Michael Putnam",67,75,87,116,-0.09,"GIRPercentage100125yards",2011
94,94,"Chez Reavie",92,75,132,176,-0.26,"GIRPercentage100125yards",2011
94,94,"Michael Thompson",79,75,105,140,-0.27,"GIRPercentage100125yards",2011
99,99,"Kevin Stadler",88,74.86,131,175,-0.26,"GIRPercentage100125yards",2011
100,100,"Jeff Overton",92,74.84,116,155,-0.28,"GIRPercentage100125yards",2011
101,101,"Charlie Wi",83,74.83,113,151,-0.33,"GIRPercentage100125yards",2011
102,102,"Tommy Gainey",104,74.77,166,222,-0.38,"GIRPercentage100125yards",2011
103,103,"Shaun Micheel",77,74.75,74,99,-0.2,"GIRPercentage100125yards",2011
104,104,"Robert Garrigus",83,74.72,133,178,-0.32,"GIRPercentage100125yards",2011
105,105,"Tim Herron",85,74.7,124,166,-0.22,"GIRPercentage100125yards",2011
105,105,"Robert Karlsson",61,74.7,62,83,-0.32,"GIRPercentage100125yards",2011
107,107,"Kevin Streelman",90,74.67,112,150,-0.29,"GIRPercentage100125yards",2011
108,108,"Colt Knost",80,74.66,109,146,-0.28,"GIRPercentage100125yards",2011
109,109,"Garrett Willis",71,74.62,97,130,-0.32,"GIRPercentage100125yards",2011
110,110,"Ben Curtis",66,74.55,82,110,-0.26,"GIRPercentage100125yards",2011
111,111,"Martin Piller",63,74.53,79,106,-0.27,"GIRPercentage100125yards",2011
112,112,"Tom Gillis",55,74.51,76,102,-0.26,"GIRPercentage100125yards",2011
113,113,"Chris Stroud",88,74.44,134,180,-0.22,"GIRPercentage100125yards",2011
114,114,"Brandt Snedeker",85,74.42,96,129,-0.29,"GIRPercentage100125yards",2011
115,115,"Marc Leishman",87,74.32,110,148,-0.31,"GIRPercentage100125yards",2011
116,116,"Davis Love III",70,74.31,81,109,-0.25,"GIRPercentage100125yards",2011
117,117,"DA Points",89,74.15,109,147,-0.27,"GIRPercentage100125yards",2011
118,118,"Steve Marino",76,74.13,106,143,-0.27,"GIRPercentage100125yards",2011
119,119,"Matt Jones",71,74.07,100,135,-0.3,"GIRPercentage100125yards",2011
120,120,"Scott Stallings",84,74.03,114,154,-0.25,"GIRPercentage100125yards",2011
121,121,"Matt Bettencourt",84,73.94,105,142,-0.27,"GIRPercentage100125yards",2011
122,122,"Bryce Molder",82,73.85,96,130,-0.41,"GIRPercentage100125yards",2011
123,123,"Troy Merritt",63,73.72,101,137,-0.15,"GIRPercentage100125yards",2011
124,124,"Alexandre Rocha",65,73.63,67,91,-0.1,"GIRPercentage100125yards",2011
125,125,"Stephen Ames",69,73.58,78,106,-0.19,"GIRPercentage100125yards",2011
125,125,"Derek Lamely",65,73.58,78,106,-0.31,"GIRPercentage100125yards",2011
125,125,"Scott McCarron",65,73.58,78,106,-0.27,"GIRPercentage100125yards",2011
128,128,"Sergio Garcia",61,73.33,66,90,-0.23,"GIRPercentage100125yards",2011
129,129,"Ryuji Imada",83,73.23,93,127,-0.24,"GIRPercentage100125yards",2011
130,130,"Scott Piercy",78,73.19,101,138,-0.36,"GIRPercentage100125yards",2011
131,131,"YE Yang",63,73.17,60,82,-0.25,"GIRPercentage100125yards",2011
132,132,"Arjun Atwal",91,73.15,109,149,-0.28,"GIRPercentage100125yards",2011
133,133,"Bo Van Pelt",92,73.05,103,141,-0.34,"GIRPercentage100125yards",2011
134,134,"Tim Petrovic",88,72.93,97,133,-0.23,"GIRPercentage100125yards",2011
135,135,"Retief Goosen",50,72.86,51,70,-0.22,"GIRPercentage100125yards",2011
136,136,"Steve Flesch",88,72.85,110,151,-0.31,"GIRPercentage100125yards",2011
137,137,"Steve Elkington",50,72.84,59,81,-0.27,"GIRPercentage100125yards",2011
138,138,"JB Holmes",57,72.82,75,103,-0.23,"GIRPercentage100125yards",2011
139,139,"Rickie Fowler",84,72.73,104,143,-0.33,"GIRPercentage100125yards",2011
140,140,"Paul Stankowski",78,72.58,90,124,-0.18,"GIRPercentage100125yards",2011
141,141,"Ryan Palmer",82,72.48,79,109,-0.16,"GIRPercentage100125yards",2011
142,142,"Sung Kang",63,72.45,71,98,-0.27,"GIRPercentage100125yards",2011
143,143,"Anthony Kim",72,72.38,76,105,-0.32,"GIRPercentage100125yards",2011
144,144,"Nathan Green",81,72.22,91,126,-0.21,"GIRPercentage100125yards",2011
145,145,"Jonathan Byrd",83,72.17,83,115,-0.33,"GIRPercentage100125yards",2011
146,146,"Phil Mickelson",79,72.16,70,97,-0.27,"GIRPercentage100125yards",2011
147,147,"Richard Johnson",64,71.88,69,96,-0.14,"GIRPercentage100125yards",2011
148,148,"Jarrod Lyle",83,71.77,89,124,-0.22,"GIRPercentage100125yards",2011
149,149,"Andres Gonzales",60,71.58,68,95,-0.35,"GIRPercentage100125yards",2011
150,150,"Billy Mayfair",94,71.52,108,151,-0.24,"GIRPercentage100125yards",2011
151,151,"Andres Romero",77,71.43,95,133,-0.34,"GIRPercentage100125yards",2011
152,152,"Billy Horschel",75,71.33,102,143,-0.25,"GIRPercentage100125yards",2011
153,153,"Paul Goydos",81,71.31,87,122,-0.23,"GIRPercentage100125yards",2011
154,154,"Matt Kuchar",94,71.21,94,132,-0.28,"GIRPercentage100125yards",2011
155,155,"Troy Matteson",91,71.16,153,215,-0.27,"GIRPercentage100125yards",2011
156,156,"John Merrick",71,71.07,86,121,-0.12,"GIRPercentage100125yards",2011
157,157,"Gary Woodland",93,70.95,105,148,-0.18,"GIRPercentage100125yards",2011
158,158,"Freddie Jacobson",92,70.8,80,113,-0.35,"GIRPercentage100125yards",2011
159,159,"Joseph Bramlett",73,70.75,75,106,-0.13,"GIRPercentage100125yards",2011
160,160,"JP Hayes",56,70.71,70,99,-0.29,"GIRPercentage100125yards",2011
161,161,"Lee Janzen",62,70.59,72,102,-0.18,"GIRPercentage100125yards",2011
161,161,"Josh Teater",104,70.59,156,221,-0.21,"GIRPercentage100125yards",2011
163,163,"Graeme McDowell",50,70.51,55,78,-0.31,"GIRPercentage100125yards",2011
163,163,"Ian Poulter",52,70.51,55,78,-0.25,"GIRPercentage100125yards",2011
165,165,"Daniel Summerhays",75,70.49,86,122,-0.23,"GIRPercentage100125yards",2011
166,166,"Shane Bertsch",62,70.09,75,107,-0.25,"GIRPercentage100125yards",2011
167,167,"Tag Ridings",87,69.78,127,182,-0.32,"GIRPercentage100125yards",2011
168,168,"Dustin Johnson",72,69.67,85,122,-0.25,"GIRPercentage100125yards",2011
169,169,"Stewart Cink",72,69.66,62,89,-0.23,"GIRPercentage100125yards",2011
170,170,"Woody Austin",59,69.61,71,102,-0.32,"GIRPercentage100125yards",2011
171,171,"Jim Renner",65,69.49,82,118,-0.21,"GIRPercentage100125yards",2011
172,172,"Jason Day",76,69.47,66,95,-0.21,"GIRPercentage100125yards",2011
173,173,"Chris Couch",73,69.4,93,134,-0.2,"GIRPercentage100125yards",2011
174,174,"Stuart Appleby",65,69.16,74,107,-0.26,"GIRPercentage100125yards",2011
175,175,"Angel Cabrera",50,68.83,53,77,-0.25,"GIRPercentage100125yards",2011
176,176,"Zack Miller",86,68.79,97,141,-0.19,"GIRPercentage100125yards",2011
177,177,"Bobby Gates",82,68.21,103,151,-0.2,"GIRPercentage100125yards",2011
178,178,"James Driscoll",71,68.07,81,119,-0.27,"GIRPercentage100125yards",2011
179,179,"Kevin Na",84,67.89,74,109,-0.36,"GIRPercentage100125yards",2011
180,180,"Rocco Mediate",53,67.68,67,99,-0.27,"GIRPercentage100125yards",2011
181,181,"Ryan Moore",79,67.33,68,101,-0.26,"GIRPercentage100125yards",2011
182,182,"Will Strickler",51,67,67,100,-0.19,"GIRPercentage100125yards",2011
183,183,"Bio Kim",71,66.67,80,120,-0.28,"GIRPercentage100125yards",2011
184,184,"Steven Bowditch",86,65.95,122,185,-0.22,"GIRPercentage100125yards",2011
185,185,"Harrison Frazar",58,65.18,73,112,-0.22,"GIRPercentage100125yards",2011
186,186,"Keegan Bradley",91,64.85,107,165,-0.23,"GIRPercentage100125yards",2011
