"Total1Putts2025_RANKTHISWEEK_2005","Total1Putts2025_RANKLASTWEEK_2005","Total1Putts2025_PLAYERNAME_2005","Total1Putts2025_ROUNDS_2005","Total1Putts2025_TOTAL_2005","Total1Putts2025_TOTALFORALLDISTANCES_2005","Total1Putts2025_PCTOFALL1PUTTS_2005","stat_name","year"
126,126,"Paul Claxton",79,11,436,2.5,"Total1Putts2025",2005
126,126,"Ben Curtis",65,11,346,3.2,"Total1Putts2025",2005
126,126,"Chris DiMarco",83,11,438,2.5,"Total1Putts2025",2005
126,126,"Steve Flesch",90,11,443,2.5,"Total1Putts2025",2005
126,126,"Brent Geiberger",61,11,350,3.1,"Total1Putts2025",2005
126,126,"Retief Goosen",71,11,293,3.8,"Total1Putts2025",2005
126,126,"John Huston",90,11,585,1.9,"Total1Putts2025",2005
126,126,"Skip Kendall",80,11,481,2.3,"Total1Putts2025",2005
126,126,"Rocco Mediate",73,11,445,2.5,"Total1Putts2025",2005
126,126,"Jesper Parnevik",84,11,492,2.2,"Total1Putts2025",2005
126,126,"Phillip Price",77,11,470,2.3,"Total1Putts2025",2005
126,126,"Loren Roberts",54,11,344,3.2,"Total1Putts2025",2005
126,126,"Mike Weir",71,11,348,3.2,"Total1Putts2025",2005
126,126,"Brett Wetterich",76,11,452,2.4,"Total1Putts2025",2005
146,146,"Mark Brooks",72,10,440,2.3,"Total1Putts2025",2005
146,146,"Hunter Haas",83,10,522,1.9,"Total1Putts2025",2005
146,146,"JP Hayes",63,10,412,2.4,"Total1Putts2025",2005
146,146,"Freddie Jacobson",72,10,413,2.4,"Total1Putts2025",2005
146,146,"Tom Lehman",69,10,333,3,"Total1Putts2025",2005
146,146,"Davis Love III",80,10,398,2.5,"Total1Putts2025",2005
146,146,"Joe Ogilvie",103,10,620,1.6,"Total1Putts2025",2005
146,146,"Rod Pampling",89,10,485,2.1,"Total1Putts2025",2005
146,146,"Dennis Paulson",63,10,361,2.8,"Total1Putts2025",2005
146,146,"Kenny Perry",82,10,410,2.4,"Total1Putts2025",2005
146,146,"DA Points",94,10,555,1.8,"Total1Putts2025",2005
146,146,"Steve Stricker",62,10,479,2.1,"Total1Putts2025",2005
146,146,"Scott Verplank",87,10,473,2.1,"Total1Putts2025",2005
159,159,"Matt Davidson",53,9,350,2.6,"Total1Putts2025",2005
159,159,"Ryuji Imada",78,9,470,1.9,"Total1Putts2025",2005
159,159,"Neal Lancaster",95,9,605,1.5,"Total1Putts2025",2005
159,159,"Thomas Levet",54,9,238,3.8,"Total1Putts2025",2005
159,159,"John Rollins",97,9,546,1.6,"Total1Putts2025",2005
159,159,"Adam Scott",72,9,361,2.5,"Total1Putts2025",2005
159,159,"Hideto Tanihara",50,9,287,3.1,"Total1Putts2025",2005
159,159,"Tjaart van der Walt",56,9,363,2.5,"Total1Putts2025",2005
167,167,"Jose Coceres",56,8,394,2,"Total1Putts2025",2005
167,167,"James Driscoll",73,8,448,1.8,"Total1Putts2025",2005
167,167,"Jay Haas",54,8,271,3,"Total1Putts2025",2005
167,167,"David Hearn",68,8,384,2.1,"Total1Putts2025",2005
167,167,"Will Ma Kenzie",75,8,466,1.7,"Total1Putts2025",2005
167,167,"Larry Mize",54,8,340,2.4,"Total1Putts2025",2005
167,167,"Jay Williamson",53,8,330,2.4,"Total1Putts2025",2005
167,167,"Mark Wilson",74,8,448,1.8,"Total1Putts2025",2005
175,175,"Paul Azinger",66,7,435,1.6,"Total1Putts2025",2005
175,175,"Jim Carter",62,7,352,2,"Total1Putts2025",2005
175,175,"John Daly",78,7,401,1.7,"Total1Putts2025",2005
175,175,"Brian Davis",75,7,473,1.5,"Total1Putts2025",2005
175,175,"Luke Donald",67,7,276,2.5,"Total1Putts2025",2005
175,175,"Steve Elkington",67,7,354,2,"Total1Putts2025",2005
175,175,"Sergio Garcia",73,7,343,2,"Total1Putts2025",2005
175,175,"Bob Heintz",67,7,478,1.5,"Total1Putts2025",2005
175,175,"Mark Hensby",70,7,347,2,"Total1Putts2025",2005
175,175,"Jose Maria Olazabal",55,7,317,2.2,"Total1Putts2025",2005
175,175,"Ian Poulter",62,7,248,2.8,"Total1Putts2025",2005
175,175,"Rob Rashell",65,7,397,1.8,"Total1Putts2025",2005
175,175,"Chris Riley",67,7,313,2.2,"Total1Putts2025",2005
188,188,"Fred Couples",72,6,286,2.1,"Total1Putts2025",2005
188,188,"Glen Hnatiuk",59,6,324,1.9,"Total1Putts2025",2005
188,188,"Bernhard Langer",67,6,336,1.8,"Total1Putts2025",2005
188,188,"Justin Leonard",78,6,395,1.5,"Total1Putts2025",2005
188,188,"Kirk Triplett",55,6,314,1.9,"Total1Putts2025",2005
193,193,"Padraig Harrington",50,5,290,1.7,"Total1Putts2025",2005
193,193,"Steve Jones",56,5,307,1.6,"Total1Putts2025",2005
193,193,"Matt Kuchar",60,5,391,1.3,"Total1Putts2025",2005
193,193,"Craig Perks",67,5,367,1.4,"Total1Putts2025",2005
193,193,"Charlie Wi",67,5,476,1.1,"Total1Putts2025",2005
198,198,"Stephen Ames",82,4,461,0.9,"Total1Putts2025",2005
198,198,"Jason Bohn",91,4,560,0.7,"Total1Putts2025",2005
200,200,"Lee Westwood",50,3,225,1.3,"Total1Putts2025",2005
201,201,"Jeff Maggert",79,2,421,0.5,"Total1Putts2025",2005
202,202,"Bill Glasson",54,1,299,0.3,"Total1Putts2025",2005
