"Approachesfrom250275yardsRgh_RANKTHISWEEK_2013","Approachesfrom250275yardsRgh_RANKLASTWEEK_2013","Approachesfrom250275yardsRgh_PLAYERNAME_2013","Approachesfrom250275yardsRgh_ROUNDS_2013","Approachesfrom250275yardsRgh_AVG_2013","Approachesfrom250275yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom250275yardsRgh_OFATTEMPTS_2013","Approachesfrom250275yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Ian Poulter",59,NA,38.917,1,-1,"Approachesfrom250275yardsRgh",2013
2,2,"Dicky Pride",71,NA,84.667,2,-1,"Approachesfrom250275yardsRgh",2013
3,3,"Brendan Steele",86,NA,128.667,3,-1,"Approachesfrom250275yardsRgh",2013
4,4,"Kevin Streelman",86,NA,132.833,3,-3,"Approachesfrom250275yardsRgh",2013
5,5,"Richard Lee",81,NA,143.333,3,-2,"Approachesfrom250275yardsRgh",2013
6,6,"Jonas Blixt",76,NA,255.417,5,-4,"Approachesfrom250275yardsRgh",2013
7,7,"Vaughn Taylor",50,NA,102.25,2,0,"Approachesfrom250275yardsRgh",2013
8,8,"Luke List",65,NA,319.917,6,-6,"Approachesfrom250275yardsRgh",2013
9,9,"Steve Stricker",51,NA,107.583,2,-3,"Approachesfrom250275yardsRgh",2013
10,10,"Kevin Stadler",83,NA,433.167,8,-4,"Approachesfrom250275yardsRgh",2013
11,11,"Tiger Woods",61,NA,275.083,5,-1,"Approachesfrom250275yardsRgh",2013
12,12,"JJ Henry",83,NA,165.167,3,-2,"Approachesfrom250275yardsRgh",2013
12,12,"Camilo Villegas",79,NA,385.667,7,0,"Approachesfrom250275yardsRgh",2013
14,14,"Lee Westwood",70,NA,335.667,6,0,"Approachesfrom250275yardsRgh",2013
15,15,"Charles Howell III",87,NA,235.333,4,-3,"Approachesfrom250275yardsRgh",2013
16,16,"Matt Kuchar",93,NA,179.083,3,-2,"Approachesfrom250275yardsRgh",2013
17,17,"Stephen Ames",49,NA,300.25,5,-4,"Approachesfrom250275yardsRgh",2013
18,18,"Rory McIlroy",56,NA,240.75,4,-2,"Approachesfrom250275yardsRgh",2013
18,18,"George McNeill",68,NA,300.667,5,0,"Approachesfrom250275yardsRgh",2013
20,20,"Brian Davis",91,NA,182.083,3,-2,"Approachesfrom250275yardsRgh",2013
21,21,"John Senden",79,NA,669.083,11,-4,"Approachesfrom250275yardsRgh",2013
22,22,"Keegan Bradley",88,NA,308.083,5,-2,"Approachesfrom250275yardsRgh",2013
22,22,"Daniel Summerhays",83,NA,369.667,6,-3,"Approachesfrom250275yardsRgh",2013
24,24,"Scott Gardiner",61,NA,249.917,4,-3,"Approachesfrom250275yardsRgh",2013
25,25,"Cameron Percy",68,NA,443.25,7,-5,"Approachesfrom250275yardsRgh",2013
26,26,"Rickie Fowler",75,NA,323.583,5,-4,"Approachesfrom250275yardsRgh",2013
27,27,"Matt Every",89,NA,649.333,10,-2,"Approachesfrom250275yardsRgh",2013
28,28,"Steve LeBrun",66,NA,327.167,5,-2,"Approachesfrom250275yardsRgh",2013
29,29,"Will Claxton",67,NA,266.333,4,0,"Approachesfrom250275yardsRgh",2013
29,29,"Martin Kaymer",61,NA,133.083,2,-2,"Approachesfrom250275yardsRgh",2013
