"610FinalRoundPerformance_RANKTHISWEEK_2011","610FinalRoundPerformance_RANKLASTWEEK_2011","610FinalRoundPerformance_PLAYERNAME_2011","610FinalRoundPerformance_EVENTS_2011","610FinalRoundPerformance_PctTIMESIMPROVED_2011","610FinalRoundPerformance_OFTIMESIMPROVED_2011","stat_name","year"
36,36,"Matt Kuchar",24,50,1,"610FinalRoundPerformance",2011
36,36,"Martin Laird",23,50,1,"610FinalRoundPerformance",2011
36,36,"Hunter Mahan",25,50,1,"610FinalRoundPerformance",2011
36,36,"Phil Mickelson",21,50,1,"610FinalRoundPerformance",2011
36,36,"Rod Pampling",21,50,1,"610FinalRoundPerformance",2011
36,36,"Carl Pettersson",27,50,1,"610FinalRoundPerformance",2011
36,36,"DA Points",26,50,1,"610FinalRoundPerformance",2011
36,36,"Jim Renner",22,50,1,"610FinalRoundPerformance",2011
36,36,"Brandt Snedeker",26,50,1,"610FinalRoundPerformance",2011
36,36,"Steve Stricker",19,50,1,"610FinalRoundPerformance",2011
36,36,"Chris Stroud",28,50,1,"610FinalRoundPerformance",2011
36,36,"Gary Woodland",25,50,1,"610FinalRoundPerformance",2011
57,57,"Charles Howell III",30,40,2,"610FinalRoundPerformance",2011
58,58,"Rickie Fowler",24,33.3,1,"610FinalRoundPerformance",2011
58,58,"Jim Furyk",26,33.3,1,"610FinalRoundPerformance",2011
58,58,"Marc Leishman",27,33.3,1,"610FinalRoundPerformance",2011
58,58,"John Merrick",21,33.3,1,"610FinalRoundPerformance",2011
58,58,"Roland Thatcher",22,33.3,1,"610FinalRoundPerformance",2011
58,58,"Cameron Tringale",32,33.3,1,"610FinalRoundPerformance",2011
58,58,"Bo Van Pelt",27,33.3,1,"610FinalRoundPerformance",2011
65,65,"Freddie Jacobson",25,20,1,"610FinalRoundPerformance",2011
66,66,"Stephen Ames",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Cameron Beckman",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Rich Beem",21,0,NA,"610FinalRoundPerformance",2011
66,66,"Kris Blanks",29,0,NA,"610FinalRoundPerformance",2011
66,66,"Jason Bohn",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Steven Bowditch",28,0,NA,"610FinalRoundPerformance",2011
66,66,"Jonathan Byrd",26,0,NA,"610FinalRoundPerformance",2011
66,66,"Greg Chalmers",28,0,NA,"610FinalRoundPerformance",2011
66,66,"Kevin Chappell",26,0,NA,"610FinalRoundPerformance",2011
66,66,"Stewart Cink",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Ben Curtis",23,0,NA,"610FinalRoundPerformance",2011
66,66,"Brian Davis",30,0,NA,"610FinalRoundPerformance",2011
66,66,"Jason Day",21,0,NA,"610FinalRoundPerformance",2011
66,66,"Brendon de Jonge",30,0,NA,"610FinalRoundPerformance",2011
66,66,"Chris DiMarco",31,0,NA,"610FinalRoundPerformance",2011
66,66,"Jason Dufner",23,0,NA,"610FinalRoundPerformance",2011
66,66,"Joe Durant",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Ernie Els",21,0,NA,"610FinalRoundPerformance",2011
66,66,"Harrison Frazar",19,0,NA,"610FinalRoundPerformance",2011
66,66,"Sergio Garcia",16,0,NA,"610FinalRoundPerformance",2011
66,66,"Brian Gay",26,0,NA,"610FinalRoundPerformance",2011
66,66,"Retief Goosen",16,0,NA,"610FinalRoundPerformance",2011
66,66,"Nathan Green",26,0,NA,"610FinalRoundPerformance",2011
66,66,"Bill Haas",26,0,NA,"610FinalRoundPerformance",2011
66,66,"JP Hayes",19,0,NA,"610FinalRoundPerformance",2011
66,66,"JJ Henry",28,0,NA,"610FinalRoundPerformance",2011
66,66,"Billy Horschel",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Brandt Jobe",28,0,NA,"610FinalRoundPerformance",2011
66,66,"Chris Kirk",28,0,NA,"610FinalRoundPerformance",2011
66,66,"Kevin Kisner",24,0,NA,"610FinalRoundPerformance",2011
66,66,"Davis Love III",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Bill Lunde",28,0,NA,"610FinalRoundPerformance",2011
66,66,"David Mathis",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Troy Matteson",28,0,NA,"610FinalRoundPerformance",2011
66,66,"William McGirt",32,0,NA,"610FinalRoundPerformance",2011
66,66,"Bryce Molder",27,0,NA,"610FinalRoundPerformance",2011
66,66,"Ryan Moore",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Nick OHern",29,0,NA,"610FinalRoundPerformance",2011
66,66,"Tim Petrovic",29,0,NA,"610FinalRoundPerformance",2011
66,66,"Scott Piercy",23,0,NA,"610FinalRoundPerformance",2011
66,66,"Aron Price",18,0,NA,"610FinalRoundPerformance",2011
66,66,"Chez Reavie",27,0,NA,"610FinalRoundPerformance",2011
66,66,"Chris Riley",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Justin Rose",23,0,NA,"610FinalRoundPerformance",2011
66,66,"Rory Sabbatini",24,0,NA,"610FinalRoundPerformance",2011
66,66,"Charl Schwartzel",15,0,NA,"610FinalRoundPerformance",2011
66,66,"John Senden",26,0,NA,"610FinalRoundPerformance",2011
66,66,"Heath Slocum",29,0,NA,"610FinalRoundPerformance",2011
66,66,"Nate Smith",24,0,NA,"610FinalRoundPerformance",2011
66,66,"Brendan Steele",27,0,NA,"610FinalRoundPerformance",2011
66,66,"Vaughn Taylor",27,0,NA,"610FinalRoundPerformance",2011
66,66,"Michael Thompson",25,0,NA,"610FinalRoundPerformance",2011
66,66,"DJ Trahan",30,0,NA,"610FinalRoundPerformance",2011
66,66,"Johnson Wagner",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Bubba Watson",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Boo Weekley",23,0,NA,"610FinalRoundPerformance",2011
66,66,"Charlie Wi",25,0,NA,"610FinalRoundPerformance",2011
66,66,"Garrett Willis",24,0,NA,"610FinalRoundPerformance",2011
66,66,"Dean Wilson",22,0,NA,"610FinalRoundPerformance",2011
66,66,"Mark Wilson",26,0,NA,"610FinalRoundPerformance",2011
66,66,"YE Yang",18,0,NA,"610FinalRoundPerformance",2011
