"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2015","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2015","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2015","FirstTeeEarlyRound3ScoringAverage__2015","FirstTeeEarlyRound3ScoringAverage_AVG_2015","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2015","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Jonas Blixt",NA,66,198,3,"FirstTeeEarlyRound3ScoringAverage",2015
1,1,"Patrick Rodgers",NA,66,132,2,"FirstTeeEarlyRound3ScoringAverage",2015
3,3,"Justin Thomas",NA,67.38,539,8,"FirstTeeEarlyRound3ScoringAverage",2015
4,4,"Dustin Johnson",NA,67.43,472,7,"FirstTeeEarlyRound3ScoringAverage",2015
5,5,"Rory Sabbatini",NA,67.5,405,6,"FirstTeeEarlyRound3ScoringAverage",2015
5,5,"Roger Sloan",NA,67.5,135,2,"FirstTeeEarlyRound3ScoringAverage",2015
7,7,"Graham DeLaet",NA,67.71,474,7,"FirstTeeEarlyRound3ScoringAverage",2015
8,8,"Jonathan Byrd",NA,68,272,4,"FirstTeeEarlyRound3ScoringAverage",2015
8,8,"Gonzalo Fdez Castano",NA,68,204,3,"FirstTeeEarlyRound3ScoringAverage",2015
8,8,"George McNeill",NA,68,408,6,"FirstTeeEarlyRound3ScoringAverage",2015
8,8,"Scott Pinckney",NA,68,476,7,"FirstTeeEarlyRound3ScoringAverage",2015
12,12,"Jerry Kelly",NA,68.33,410,6,"FirstTeeEarlyRound3ScoringAverage",2015
13,13,"Matt Jones",NA,68.4,342,5,"FirstTeeEarlyRound3ScoringAverage",2015
14,14,"Brian Davis",NA,68.6,343,5,"FirstTeeEarlyRound3ScoringAverage",2015
14,14,"Troy Merritt",NA,68.6,343,5,"FirstTeeEarlyRound3ScoringAverage",2015
16,16,"Brendon Todd",NA,68.63,549,8,"FirstTeeEarlyRound3ScoringAverage",2015
17,17,"Kevin Chappell",NA,68.67,618,9,"FirstTeeEarlyRound3ScoringAverage",2015
17,17,"Marc Leishman",NA,68.67,412,6,"FirstTeeEarlyRound3ScoringAverage",2015
19,19,"Derek Ernst",NA,68.75,275,4,"FirstTeeEarlyRound3ScoringAverage",2015
20,20,"Will Wilcox",NA,68.86,482,7,"FirstTeeEarlyRound3ScoringAverage",2015
21,21,"Jason Day",NA,69,138,2,"FirstTeeEarlyRound3ScoringAverage",2015
21,21,"Colt Knost",NA,69,276,4,"FirstTeeEarlyRound3ScoringAverage",2015
21,21,"Jason Kokrak",NA,69,483,7,"FirstTeeEarlyRound3ScoringAverage",2015
21,21,"Ian Poulter",NA,69,207,3,"FirstTeeEarlyRound3ScoringAverage",2015
21,21,"Brandt Snedeker",NA,69,690,10,"FirstTeeEarlyRound3ScoringAverage",2015
21,21,"Johnson Wagner",NA,69,345,5,"FirstTeeEarlyRound3ScoringAverage",2015
27,27,"Jason Dufner",NA,69.11,622,9,"FirstTeeEarlyRound3ScoringAverage",2015
28,28,"Matt Kuchar",NA,69.13,553,8,"FirstTeeEarlyRound3ScoringAverage",2015
29,29,"Brooks Koepka",NA,69.14,484,7,"FirstTeeEarlyRound3ScoringAverage",2015
29,29,"Shawn Stefani",NA,69.14,484,7,"FirstTeeEarlyRound3ScoringAverage",2015
31,31,"Derek Fathauer",NA,69.2,346,5,"FirstTeeEarlyRound3ScoringAverage",2015
32,32,"Bill Haas",NA,69.23,900,13,"FirstTeeEarlyRound3ScoringAverage",2015
33,33,"Adam Scott",NA,69.25,277,4,"FirstTeeEarlyRound3ScoringAverage",2015
33,33,"Brendan Steele",NA,69.25,554,8,"FirstTeeEarlyRound3ScoringAverage",2015
33,33,"Tyrone Van Aswegen",NA,69.25,277,4,"FirstTeeEarlyRound3ScoringAverage",2015
36,36,"Jason Bohn",NA,69.29,485,7,"FirstTeeEarlyRound3ScoringAverage",2015
37,37,"Sean OHair",NA,69.33,208,3,"FirstTeeEarlyRound3ScoringAverage",2015
37,37,"Chris Stroud",NA,69.33,416,6,"FirstTeeEarlyRound3ScoringAverage",2015
39,39,"Hudson Swafford",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2015
40,40,"Jim Furyk",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2015
40,40,"Luke Guthrie",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2015
42,42,"Harris English",NA,69.43,486,7,"FirstTeeEarlyRound3ScoringAverage",2015
43,43,"Carl Pettersson",NA,69.44,625,9,"FirstTeeEarlyRound3ScoringAverage",2015
44,44,"Brendon de Jonge",NA,69.45,764,11,"FirstTeeEarlyRound3ScoringAverage",2015
45,45,"Ben Martin",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2015
45,45,"John Merrick",NA,69.5,278,4,"FirstTeeEarlyRound3ScoringAverage",2015
47,47,"Patrick Reed",NA,69.55,765,11,"FirstTeeEarlyRound3ScoringAverage",2015
48,48,"Kevin Streelman",NA,69.56,626,9,"FirstTeeEarlyRound3ScoringAverage",2015
49,49,"Scott Piercy",NA,69.57,487,7,"FirstTeeEarlyRound3ScoringAverage",2015
50,50,"David Toms",NA,69.6,348,5,"FirstTeeEarlyRound3ScoringAverage",2015
51,51,"Chad Campbell",NA,69.63,557,8,"FirstTeeEarlyRound3ScoringAverage",2015
52,52,"Steven Bowditch",NA,69.7,697,10,"FirstTeeEarlyRound3ScoringAverage",2015
53,53,"Danny Lee",NA,69.71,488,7,"FirstTeeEarlyRound3ScoringAverage",2015
54,54,"Brice Garnett",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2015
54,54,"Kevin Na",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2015
54,54,"Greg Owen",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2015
57,57,"Hideki Matsuyama",NA,69.78,628,9,"FirstTeeEarlyRound3ScoringAverage",2015
58,58,"Stewart Cink",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2015
58,58,"Hunter Mahan",NA,69.8,1047,15,"FirstTeeEarlyRound3ScoringAverage",2015
58,58,"Tim Wilkinson",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2015
61,61,"Daniel Berger",NA,69.83,419,6,"FirstTeeEarlyRound3ScoringAverage",2015
61,61,"Roberto Castro",NA,69.83,419,6,"FirstTeeEarlyRound3ScoringAverage",2015
