"FirstTeeEarlyRound5ScoringAverage_RANKTHISWEEK_2008","FirstTeeEarlyRound5ScoringAverage_RANKLASTWEEK_2008","FirstTeeEarlyRound5ScoringAverage_PLAYERNAME_2008","FirstTeeEarlyRound5ScoringAverage__2008","FirstTeeEarlyRound5ScoringAverage_AVG_2008","FirstTeeEarlyRound5ScoringAverage_TOTALSTROKES_2008","FirstTeeEarlyRound5ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Vaughn Taylor",NA,66,66,1,"FirstTeeEarlyRound5ScoringAverage",2008
2,2,"Charley Hoffman",NA,67,67,1,"FirstTeeEarlyRound5ScoringAverage",2008
3,3,"Robert Allenby",NA,68,68,1,"FirstTeeEarlyRound5ScoringAverage",2008
3,3,"Bart Bryant",NA,68,68,1,"FirstTeeEarlyRound5ScoringAverage",2008
3,3,"Brian Davis",NA,68,68,1,"FirstTeeEarlyRound5ScoringAverage",2008
6,6,"Stewart Cink",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2008
6,6,"Steve Marino",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2008
6,6,"John Senden",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2008
6,6,"YE Yang",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2008
10,10,"Mathew Goggin",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2008
10,10,"Jesper Parnevik",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2008
10,10,"Charles Warren",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2008
13,13,"Matt Jones",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2008
13,13,"Rod Pampling",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2008
13,13,"Johnson Wagner",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2008
16,16,"Heath Slocum",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2008
17,17,"Steve Flesch",NA,74,74,1,"FirstTeeEarlyRound5ScoringAverage",2008
17,17,"Tim Petrovic",NA,74,74,1,"FirstTeeEarlyRound5ScoringAverage",2008
17,17,"Tom Scherrer",NA,74,74,1,"FirstTeeEarlyRound5ScoringAverage",2008
20,20,"Kevin Na",NA,76,76,1,"FirstTeeEarlyRound5ScoringAverage",2008
