"Last15EventsPower_RANKTHISWEEK_2009","Last15EventsPower_RANKLASTWEEK_2009","Last15EventsPower_PLAYERNAME_2009","Last15EventsPower_EVENTS_2009","Last15EventsPower_RATING_2009","stat_name","year"
36,36,"Lee Westwood",4,8.5,"Last15EventsPower",2009
39,39,"Jason Day",10,8.4,"Last15EventsPower",2009
39,39,"Rickie Fowler",4,8.4,"Last15EventsPower",2009
39,39,"John Rollins",9,8.4,"Last15EventsPower",2009
42,42,"Steve Allan",1,8.3,"Last15EventsPower",2009
42,42,"Lucas Glover",8,8.3,"Last15EventsPower",2009
42,42,"Steve Marino",8,8.3,"Last15EventsPower",2009
42,42,"Vijay Singh",7,8.3,"Last15EventsPower",2009
46,46,"James Driscoll",6,8.2,"Last15EventsPower",2009
46,46,"Hunter Mahan",10,8.2,"Last15EventsPower",2009
48,48,"Sergio Garcia",7,8.1,"Last15EventsPower",2009
48,48,"Bobby Gates",1,8.1,"Last15EventsPower",2009
48,48,"Soren Hansen",4,8.1,"Last15EventsPower",2009
48,48,"Tim Herron",10,8.1,"Last15EventsPower",2009
48,48,"Sean OHair",6,8.1,"Last15EventsPower",2009
48,48,"Ryan Palmer",6,8.1,"Last15EventsPower",2009
48,48,"Rory Sabbatini",7,8.1,"Last15EventsPower",2009
48,48,"Charl Schwartzel",2,8.1,"Last15EventsPower",2009
56,56,"Ross Fisher",4,8,"Last15EventsPower",2009
56,56,"Charles Howell III",10,8,"Last15EventsPower",2009
56,56,"Brandt Jobe",8,8,"Last15EventsPower",2009
56,56,"John Merrick",5,8,"Last15EventsPower",2009
56,56,"Nicholas Thompson",9,8,"Last15EventsPower",2009
61,61,"Stewart Cink",6,7.9,"Last15EventsPower",2009
61,61,"Retief Goosen",10,7.9,"Last15EventsPower",2009
61,61,"Matt Jones",9,7.9,"Last15EventsPower",2009
61,61,"Anthony Kang",1,7.9,"Last15EventsPower",2009
61,61,"Danny Lee",6,7.9,"Last15EventsPower",2009
61,61,"Marc Leishman",11,7.9,"Last15EventsPower",2009
61,61,"Ryan Moore",8,7.9,"Last15EventsPower",2009
61,61,"Paul Stankowski",2,7.9,"Last15EventsPower",2009
61,61,"Bo Van Pelt",10,7.9,"Last15EventsPower",2009
70,70,"Ricky Barnes",6,7.8,"Last15EventsPower",2009
70,70,"Scott Gutschewski",3,7.8,"Last15EventsPower",2009
70,70,"Ted Purdy",9,7.8,"Last15EventsPower",2009
70,70,"Reinier Saxton",1,7.8,"Last15EventsPower",2009
70,70,"Vance Veazey",1,7.8,"Last15EventsPower",2009
75,76,"Matt Bettencourt",9,7.7,"Last15EventsPower",2009
75,76,"Chris Couch",3,7.7,"Last15EventsPower",2009
75,76,"Jack Newman",1,7.7,"Last15EventsPower",2009
75,76,"Jeff Overton",7,7.7,"Last15EventsPower",2009
75,70,"Kenny Perry",9,7.7,"Last15EventsPower",2009
75,76,"Scott Piercy",7,7.7,"Last15EventsPower",2009
81,81,"Paul Casey",6,7.6,"Last15EventsPower",2009
81,81,"Martin Piller",1,7.6,"Last15EventsPower",2009
81,81,"Camilo Villegas",8,7.6,"Last15EventsPower",2009
84,84,"Jonathan Byrd",12,7.5,"Last15EventsPower",2009
84,84,"Gonzalo Fdez Castano",1,7.5,"Last15EventsPower",2009
84,84,"Neal Lancaster",2,7.5,"Last15EventsPower",2009
84,84,"Joe Ogilvie",6,7.5,"Last15EventsPower",2009
84,84,"Boo Weekley",7,7.5,"Last15EventsPower",2009
89,89,"DJ Trahan",9,7.4,"Last15EventsPower",2009
90,90,"David Berganio Jr",5,7.3,"Last15EventsPower",2009
90,90,"Mark Brown",1,7.3,"Last15EventsPower",2009
90,90,"Erik Compton",2,7.3,"Last15EventsPower",2009
90,90,"Peter Hanson",1,7.3,"Last15EventsPower",2009
90,90,"Ian Leggatt",1,7.3,"Last15EventsPower",2009
90,90,"Michael Letzig",9,7.3,"Last15EventsPower",2009
90,90,"Will Ma Kenzie",5,7.3,"Last15EventsPower",2009
90,90,"Peter Tomasulo",3,7.3,"Last15EventsPower",2009
90,90,"Tiger Woods",10,7.3,"Last15EventsPower",2009
99,99,"Bill Haas",9,7.2,"Last15EventsPower",2009
99,99,"JP Hayes",4,7.2,"Last15EventsPower",2009
99,99,"JJ Henry",11,7.2,"Last15EventsPower",2009
99,99,"John Huston",6,7.2,"Last15EventsPower",2009
99,99,"Troy Kelly",1,7.2,"Last15EventsPower",2009
99,99,"Geoff Ogilvy",9,7.2,"Last15EventsPower",2009
105,105,"Thomas Aiken",1,7.1,"Last15EventsPower",2009
105,105,"Robert Allenby",7,7.1,"Last15EventsPower",2009
105,105,"Billy Andrade",1,7.1,"Last15EventsPower",2009
105,105,"David Duval",3,7.1,"Last15EventsPower",2009
105,105,"Andres Gonzales",1,7.1,"Last15EventsPower",2009
105,105,"James Nitties",9,7.1,"Last15EventsPower",2009
105,105,"Greg Norman",1,7.1,"Last15EventsPower",2009
105,105,"Hideto Tanihara",1,7.1,"Last15EventsPower",2009
113,113,"Tadd Fujikawa",2,7,"Last15EventsPower",2009
113,113,"Mathew Goggin",5,7,"Last15EventsPower",2009
113,113,"Martin Kaymer",6,7,"Last15EventsPower",2009
113,113,"Matthew Loving",1,7,"Last15EventsPower",2009
113,113,"Bill Lunde",8,7,"Last15EventsPower",2009
113,113,"Greg Owen",9,7,"Last15EventsPower",2009
113,113,"Jeev Milkha Singh",8,7,"Last15EventsPower",2009
120,120,"Stephen Ames",8,6.9,"Last15EventsPower",2009
120,120,"Aaron Baddeley",6,6.9,"Last15EventsPower",2009
120,120,"Jason Dufner",9,6.9,"Last15EventsPower",2009
120,120,"Mathias Gronberg",7,6.9,"Last15EventsPower",2009
120,120,"Padraig Harrington",6,6.9,"Last15EventsPower",2009
120,120,"Prayad Marksaeng",3,6.9,"Last15EventsPower",2009
120,120,"John Senden",10,6.9,"Last15EventsPower",2009
120,120,"Kevin Sutherland",7,6.9,"Last15EventsPower",2009
128,128,"George McNeill",8,6.8,"Last15EventsPower",2009
128,128,"YE Yang",10,6.8,"Last15EventsPower",2009
130,130,"Stuart Appleby",7,6.7,"Last15EventsPower",2009
130,130,"Jason Gore",8,6.7,"Last15EventsPower",2009
130,130,"Thongchai Jaidee",1,6.7,"Last15EventsPower",2009
130,130,"Frank Lickliter II",5,6.7,"Last15EventsPower",2009
130,130,"Jeff Maggert",5,6.7,"Last15EventsPower",2009
130,130,"Rod Pampling",8,6.7,"Last15EventsPower",2009
130,130,"Kevin Stadler",10,6.7,"Last15EventsPower",2009
130,130,"Henrik Stenson",5,6.7,"Last15EventsPower",2009
138,138,"Matt Hill",1,6.6,"Last15EventsPower",2009
138,138,"Gregory Main",1,6.6,"Last15EventsPower",2009
138,138,"Jimmy Walker",9,6.6,"Last15EventsPower",2009
141,141,"Ernie Els",8,6.5,"Last15EventsPower",2009
141,141,"Justin Rose",9,6.5,"Last15EventsPower",2009
141,141,"Chris Stroud",9,6.5,"Last15EventsPower",2009
141,141,"Brian Vranesh",5,6.5,"Last15EventsPower",2009
145,145,"Kris Blanks",7,6.4,"Last15EventsPower",2009
145,145,"Mike Grob",1,6.4,"Last15EventsPower",2009
145,145,"Roland Thatcher",6,6.4,"Last15EventsPower",2009
148,148,"Michael Allen",8,6.3,"Last15EventsPower",2009
148,148,"Todd Hamilton",4,6.3,"Last15EventsPower",2009
148,148,"Jarrod Lyle",5,6.3,"Last15EventsPower",2009
148,148,"Webb Simpson",9,6.3,"Last15EventsPower",2009
152,152,"Brad Adamonis",4,6.2,"Last15EventsPower",2009
152,152,"Jay Delsing",3,6.2,"Last15EventsPower",2009
152,152,"Brent Geiberger",1,6.2,"Last15EventsPower",2009
152,152,"Robert Karlsson",4,6.2,"Last15EventsPower",2009
152,152,"JL Lewis",1,6.2,"Last15EventsPower",2009
152,152,"Shane Lowry",1,6.2,"Last15EventsPower",2009
158,158,"Tommy Armour III",9,6.1,"Last15EventsPower",2009
158,158,"Mark Hensby",2,6.1,"Last15EventsPower",2009
158,158,"Jonathan Kaye",6,6.1,"Last15EventsPower",2009
161,161,"Robert Gamez",1,6,"Last15EventsPower",2009
161,161,"Billy Mayfair",6,6,"Last15EventsPower",2009
161,161,"Francesco Molinari",1,6,"Last15EventsPower",2009
164,164,"Eric Axley",1,5.9,"Last15EventsPower",2009
164,164,"Ronnie Black",2,5.9,"Last15EventsPower",2009
164,164,"Marco Dawson",3,5.9,"Last15EventsPower",2009
164,164,"Brendon de Jonge",6,5.9,"Last15EventsPower",2009
164,164,"Derek Fathauer",4,5.9,"Last15EventsPower",2009
164,164,"Steve Lowery",6,5.9,"Last15EventsPower",2009
164,164,"Graeme McDowell",5,5.9,"Last15EventsPower",2009
164,164,"Pat Perez",9,5.9,"Last15EventsPower",2009
164,164,"Carl Pettersson",8,5.9,"Last15EventsPower",2009
164,164,"Oliver Wilson",4,5.9,"Last15EventsPower",2009
174,174,"Brian Bateman",2,5.8,"Last15EventsPower",2009
174,174,"Freddie Jacobson",10,5.8,"Last15EventsPower",2009
174,174,"Shaun Micheel",6,5.8,"Last15EventsPower",2009
174,174,"David Peoples",3,5.8,"Last15EventsPower",2009
174,174,"Jeff Sluman",1,5.8,"Last15EventsPower",2009
174,174,"Richard Sterne",3,5.8,"Last15EventsPower",2009
174,174,"Junpei Takayama",1,5.8,"Last15EventsPower",2009
174,174,"Johnson Wagner",9,5.8,"Last15EventsPower",2009
174,174,"Matt Weibring",7,5.8,"Last15EventsPower",2009
174,174,"Azuma Yano",2,5.8,"Last15EventsPower",2009
184,184,"Chih Bing Lam",1,5.7,"Last15EventsPower",2009
184,184,"Heath Slocum",9,5.7,"Last15EventsPower",2009
184,184,"Garrett Willis",4,5.7,"Last15EventsPower",2009
187,187,"Paul Azinger",2,5.6,"Last15EventsPower",2009
187,187,"Mark Calcavecchia",7,5.6,"Last15EventsPower",2009
187,187,"Chad Campbell",8,5.6,"Last15EventsPower",2009
187,187,"Steve Elkington",8,5.6,"Last15EventsPower",2009
187,187,"Matt Kuchar",8,5.6,"Last15EventsPower",2009
187,187,"Brett Quigley",9,5.6,"Last15EventsPower",2009
187,187,"Steve Stricker",10,5.6,"Last15EventsPower",2009
194,194,"Rich Barcelo",1,5.5,"Last15EventsPower",2009
194,194,"Rich Beem",5,5.5,"Last15EventsPower",2009
194,194,"Michael Bradley",5,5.5,"Last15EventsPower",2009
194,194,"Darren Clarke",4,5.5,"Last15EventsPower",2009
194,194,"Lee Janzen",8,5.5,"Last15EventsPower",2009
194,194,"Pablo Larrazabal",1,5.5,"Last15EventsPower",2009
194,194,"Aaron Watkins",4,5.5,"Last15EventsPower",2009
201,202,"Woody Austin",8,5.4,"Last15EventsPower",2009
201,202,"Cameron Beckman",8,5.4,"Last15EventsPower",2009
201,202,"Nathan Green",9,5.4,"Last15EventsPower",2009
201,202,"Trevor Immelman",8,5.4,"Last15EventsPower",2009
201,194,"Ian Poulter",6,5.4,"Last15EventsPower",2009
201,202,"Scott Sterling",6,5.4,"Last15EventsPower",2009
201,202,"Charlie Wi",6,5.4,"Last15EventsPower",2009
208,208,"Ben Crane",11,5.3,"Last15EventsPower",2009
208,208,"James Kingston",1,5.3,"Last15EventsPower",2009
208,208,"Arron Oberholser",2,5.3,"Last15EventsPower",2009
208,208,"Mark Wilson",13,5.3,"Last15EventsPower",2009
208,208,"Casey Wittenberg",5,5.3,"Last15EventsPower",2009
213,213,"Nick Dougherty",2,5.2,"Last15EventsPower",2009
213,213,"David Mathis",4,5.2,"Last15EventsPower",2009
213,213,"Fernando Mechereffe",1,5.2,"Last15EventsPower",2009
216,216,"Jason Bohn",13,5.1,"Last15EventsPower",2009
216,216,"Carlos Franco",6,5.1,"Last15EventsPower",2009
216,216,"Scott Hoch",1,5.1,"Last15EventsPower",2009
216,216,"Jerry Kelly",12,5.1,"Last15EventsPower",2009
216,216,"Vaughn Taylor",9,5.1,"Last15EventsPower",2009
221,221,"Joe Durant",6,5,"Last15EventsPower",2009
221,221,"Wen Tang Lin",1,5,"Last15EventsPower",2009
221,221,"DA Points",10,5,"Last15EventsPower",2009
221,221,"Kirk Triplett",6,5,"Last15EventsPower",2009
221,221,"Grant Waite",1,5,"Last15EventsPower",2009
226,226,"Yuji Igarashi",1,4.9,"Last15EventsPower",2009
226,226,"James Oh",3,4.9,"Last15EventsPower",2009
226,226,"Tim Petrovic",10,4.9,"Last15EventsPower",2009
229,229,"Alex Cejka",10,4.8,"Last15EventsPower",2009
229,229,"Greg Chalmers",10,4.8,"Last15EventsPower",2009
229,229,"Ben Curtis",8,4.8,"Last15EventsPower",2009
229,229,"Steve Flesch",5,4.8,"Last15EventsPower",2009
229,229,"Scott McCarron",10,4.8,"Last15EventsPower",2009
229,229,"Rocco Mediate",10,4.8,"Last15EventsPower",2009
229,229,"Brandt Snedeker",11,4.8,"Last15EventsPower",2009
236,236,"Wil Collins",4,4.7,"Last15EventsPower",2009
236,236,"Bob Tway",3,4.7,"Last15EventsPower",2009
236,236,"Jay Williamson",8,4.7,"Last15EventsPower",2009
239,239,"KJ Choi",4,4.6,"Last15EventsPower",2009
239,239,"Brian Davis",8,4.6,"Last15EventsPower",2009
239,239,"Ernie Gonzalez",1,4.6,"Last15EventsPower",2009
239,239,"Kevin Na",11,4.6,"Last15EventsPower",2009
239,239,"Jesper Parnevik",3,4.6,"Last15EventsPower",2009
239,239,"Michael Sim",1,4.6,"Last15EventsPower",2009
239,245,"Scott Verplank",11,4.6,"Last15EventsPower",2009
246,245,"Miguel Angel Jimenez",4,4.5,"Last15EventsPower",2009
246,245,"Darron Stiles",5,4.5,"Last15EventsPower",2009
248,248,"Notah Begay III",2,4.4,"Last15EventsPower",2009
248,248,"Matthew Borchert",1,4.4,"Last15EventsPower",2009
248,248,"Marc Turnesa",6,4.4,"Last15EventsPower",2009
251,252,"Briny Baird",6,4.3,"Last15EventsPower",2009
251,252,"Ken Duke",6,4.3,"Last15EventsPower",2009
251,252,"Ryuji Imada",7,4.3,"Last15EventsPower",2009
251,252,"Parker McLachlin",7,4.3,"Last15EventsPower",2009
251,252,"Bryce Molder",10,4.3,"Last15EventsPower",2009
251,252,"Tom Pernice Jr",8,4.3,"Last15EventsPower",2009
251,252,"David Toms",10,4.3,"Last15EventsPower",2009
258,252,"Tim Clark",9,4.2,"Last15EventsPower",2009
258,248,"Zach Johnson",9,4.2,"Last15EventsPower",2009
258,260,"Kent Jones",8,4.2,"Last15EventsPower",2009
258,260,"Shingo Katayama",2,4.2,"Last15EventsPower",2009
258,260,"Skip Kendall",2,4.2,"Last15EventsPower",2009
258,260,"Cliff Kresge",3,4.2,"Last15EventsPower",2009
258,260,"John Mallinger",8,4.2,"Last15EventsPower",2009
265,266,"Arjun Atwal",3,4.1,"Last15EventsPower",2009
265,266,"Bob Estes",9,4.1,"Last15EventsPower",2009
265,266,"Gregory Havret",1,4.1,"Last15EventsPower",2009
265,266,"Bob Heintz",9,4.1,"Last15EventsPower",2009
265,260,"Justin Leonard",9,4.1,"Last15EventsPower",2009
265,266,"Alan Morin",1,4.1,"Last15EventsPower",2009
265,266,"Patrick Sheehan",8,4.1,"Last15EventsPower",2009
272,266,"Chris DiMarco",7,4,"Last15EventsPower",2009
272,273,"David Gossett",1,4,"Last15EventsPower",2009
272,273,"Shigeki Maruyama",3,4,"Last15EventsPower",2009
272,273,"Mike Weir",11,4,"Last15EventsPower",2009
276,276,"Jim Furyk",11,3.9,"Last15EventsPower",2009
277,277,"Craig Barlow",1,3.8,"Last15EventsPower",2009
277,277,"Jeff Klauk",8,3.8,"Last15EventsPower",2009
277,277,"Spencer Levin",8,3.8,"Last15EventsPower",2009
277,277,"Rod Perry",2,3.8,"Last15EventsPower",2009
277,277,"Dicky Pride",3,3.8,"Last15EventsPower",2009
277,277,"Omar Uresti",5,3.8,"Last15EventsPower",2009
283,283,"Chez Reavie",9,3.7,"Last15EventsPower",2009
284,284,"Glen Day",7,3.5,"Last15EventsPower",2009
284,284,"Anders Hansen",1,3.5,"Last15EventsPower",2009
284,284,"Colt Knost",5,3.5,"Last15EventsPower",2009
284,284,"Steve Wheatcroft",1,3.5,"Last15EventsPower",2009
288,288,"Paul Goydos",8,3.4,"Last15EventsPower",2009
288,288,"Tom Lehman",7,3.4,"Last15EventsPower",2009
288,288,"Nick OHern",11,3.4,"Last15EventsPower",2009
288,288,"Aron Price",9,3.4,"Last15EventsPower",2009
292,292,"Christian Cevaer",1,3.3,"Last15EventsPower",2009
292,292,"Richard Finch",1,3.3,"Last15EventsPower",2009
292,292,"Todd Fischer",1,3.3,"Last15EventsPower",2009
292,292,"Soren Kjeldsen",2,3.3,"Last15EventsPower",2009
292,292,"Greg Kraft",2,3.3,"Last15EventsPower",2009
292,292,"Spike McRoy",2,3.3,"Last15EventsPower",2009
298,298,"Tyler Aldridge",1,3.2,"Last15EventsPower",2009
298,298,"Peter Lonard",7,3.2,"Last15EventsPower",2009
298,298,"Chris Riley",13,3.2,"Last15EventsPower",2009
301,301,"Dudley Hart",6,3.1,"Last15EventsPower",2009
301,301,"Richard Johnson",9,3.1,"Last15EventsPower",2009
303,303,"Bart Bryant",10,3,"Last15EventsPower",2009
303,303,"Rick Price",2,3,"Last15EventsPower",2009
303,303,"Jeff Quinney",9,3,"Last15EventsPower",2009
306,306,"Luke Donald",10,2.9,"Last15EventsPower",2009
306,306,"Tim Wilkinson",5,2.9,"Last15EventsPower",2009
308,308,"Guy Boros",3,2.8,"Last15EventsPower",2009
308,308,"Tom Byrum",1,2.8,"Last15EventsPower",2009
310,310,"Jose Maria Olazabal",4,2.7,"Last15EventsPower",2009
311,311,"Mark Brooks",7,2.5,"Last15EventsPower",2009
311,311,"Steve Pate",1,2.5,"Last15EventsPower",2009
311,311,"Loren Roberts",2,2.5,"Last15EventsPower",2009
314,314,"Robert Damron",1,2.4,"Last15EventsPower",2009
315,315,"Brad Faxon",4,2.3,"Last15EventsPower",2009
315,315,"Brendon Todd",2,2.3,"Last15EventsPower",2009
317,317,"Dean Wilson",6,2.2,"Last15EventsPower",2009
318,318,"Jose Coceres",3,2,"Last15EventsPower",2009
318,318,"Stephen Leaney",3,2,"Last15EventsPower",2009
320,320,"Olin Browne",2,1.9,"Last15EventsPower",2009
320,320,"Brian Gay",10,1.9,"Last15EventsPower",2009
322,322,"Corey Pavin",9,1.4,"Last15EventsPower",2009
