"Par5ScoringAverage_RANKTHISWEEK_2012","Par5ScoringAverage_RANKLASTWEEK_2012","Par5ScoringAverage_PLAYERNAME_2012","Par5ScoringAverage_ROUNDS_2012","Par5ScoringAverage_AVG_2012","Par5ScoringAverage_TOTALSTROKES_2012","Par5ScoringAverage_TOTALHOLES_2012","stat_name","year"
58,58,"Gary Christian",91,4.65,1214,261,"Par5ScoringAverage",2012
58,58,"Ken Duke",104,4.65,1484,319,"Par5ScoringAverage",2012
58,58,"Jim Furyk",85,4.65,1196,257,"Par5ScoringAverage",2012
58,58,"Billy Horschel",63,4.65,796,171,"Par5ScoringAverage",2012
58,58,"John Huh",99,4.65,1409,303,"Par5ScoringAverage",2012
58,58,"Richard Lee",71,4.65,921,198,"Par5ScoringAverage",2012
58,58,"Garth Mulroy",59,4.65,776,167,"Par5ScoringAverage",2012
58,58,"Greg Owen",90,4.65,1242,267,"Par5ScoringAverage",2012
58,58,"John Rollins",81,4.65,1116,240,"Par5ScoringAverage",2012
58,58,"Boo Weekley",74,4.65,1009,217,"Par5ScoringAverage",2012
58,58,"Lee Westwood",60,4.65,781,168,"Par5ScoringAverage",2012
73,73,"Kris Blanks",65,4.66,969,208,"Par5ScoringAverage",2012
73,73,"Angel Cabrera",54,4.66,793,170,"Par5ScoringAverage",2012
73,73,"Harrison Frazar",56,4.66,769,165,"Par5ScoringAverage",2012
73,73,"Mathew Goggin",65,4.66,932,200,"Par5ScoringAverage",2012
73,73,"Bill Haas",79,4.66,1184,254,"Par5ScoringAverage",2012
73,73,"Brian Harman",101,4.66,1467,315,"Par5ScoringAverage",2012
73,73,"JB Holmes",90,4.66,1267,272,"Par5ScoringAverage",2012
73,73,"Bill Lunde",83,4.66,1166,250,"Par5ScoringAverage",2012
73,73,"William McGirt",96,4.66,1432,307,"Par5ScoringAverage",2012
73,73,"Carl Pettersson",92,4.66,1278,274,"Par5ScoringAverage",2012
73,73,"Justin Rose",69,4.66,1053,226,"Par5ScoringAverage",2012
84,84,"KJ Choi",71,4.67,1046,224,"Par5ScoringAverage",2012
84,84,"Jason Day",57,4.67,784,168,"Par5ScoringAverage",2012
84,84,"Harris English",98,4.67,1425,305,"Par5ScoringAverage",2012
84,84,"Martin Flores",95,4.67,1330,285,"Par5ScoringAverage",2012
84,84,"Jason Kokrak",79,4.67,1065,228,"Par5ScoringAverage",2012
84,84,"Matt Kuchar",86,4.67,1150,246,"Par5ScoringAverage",2012
84,84,"Martin Laird",77,4.67,1153,247,"Par5ScoringAverage",2012
84,84,"John Mallinger",74,4.67,1005,215,"Par5ScoringAverage",2012
84,84,"Ryan Palmer",81,4.67,1196,256,"Par5ScoringAverage",2012
84,84,"Rod Pampling",88,4.67,1224,262,"Par5ScoringAverage",2012
84,84,"Kyle Reifers",86,4.67,1304,279,"Par5ScoringAverage",2012
84,84,"Johnson Wagner",88,4.67,1325,284,"Par5ScoringAverage",2012
96,96,"Mark Anderson",75,4.68,1082,231,"Par5ScoringAverage",2012
96,96,"Greg Chalmers",88,4.68,1286,275,"Par5ScoringAverage",2012
96,96,"Tim Herron",88,4.68,1225,262,"Par5ScoringAverage",2012
96,96,"Marc Leishman",84,4.68,1244,266,"Par5ScoringAverage",2012
96,96,"Jeff Maggert",83,4.68,1155,247,"Par5ScoringAverage",2012
96,96,"Billy Mayfair",90,4.68,1193,255,"Par5ScoringAverage",2012
96,96,"DA Points",88,4.68,1279,273,"Par5ScoringAverage",2012
96,96,"Ian Poulter",57,4.68,838,179,"Par5ScoringAverage",2012
96,96,"Kevin Streelman",89,4.68,1300,278,"Par5ScoringAverage",2012
96,96,"Mark Wilson",84,4.68,1170,250,"Par5ScoringAverage",2012
106,106,"Ricky Barnes",92,4.69,1271,271,"Par5ScoringAverage",2012
106,106,"Cameron Beckman",81,4.69,1121,239,"Par5ScoringAverage",2012
106,106,"Tommy Biershenk",74,4.69,1084,231,"Par5ScoringAverage",2012
106,106,"Graham DeLaet",79,4.69,1112,237,"Par5ScoringAverage",2012
106,106,"Chris DiMarco",83,4.69,1196,255,"Par5ScoringAverage",2012
106,106,"Nathan Green",73,4.69,980,209,"Par5ScoringAverage",2012
106,106,"Matt Jones",53,4.69,783,167,"Par5ScoringAverage",2012
106,106,"Davis Love III",64,4.69,844,180,"Par5ScoringAverage",2012
106,106,"George McNeill",85,4.69,1290,275,"Par5ScoringAverage",2012
106,106,"Rocco Mediate",70,4.69,998,213,"Par5ScoringAverage",2012
106,106,"Bryce Molder",83,4.69,1214,259,"Par5ScoringAverage",2012
106,106,"Rory Sabbatini",84,4.69,1201,256,"Par5ScoringAverage",2012
106,106,"Cameron Tringale",88,4.69,1373,293,"Par5ScoringAverage",2012
119,119,"Chad Campbell",84,4.7,1151,245,"Par5ScoringAverage",2012
119,119,"Ernie Els",80,4.7,1138,242,"Par5ScoringAverage",2012
119,119,"Brian Gay",91,4.7,1263,269,"Par5ScoringAverage",2012
119,119,"Spencer Levin",81,4.7,1174,250,"Par5ScoringAverage",2012
119,119,"Dicky Pride",62,4.7,856,182,"Par5ScoringAverage",2012
119,119,"DJ Trahan",73,4.7,978,208,"Par5ScoringAverage",2012
125,125,"Jason Bohn",81,4.71,1084,230,"Par5ScoringAverage",2012
125,125,"Ben Curtis",62,4.71,989,210,"Par5ScoringAverage",2012
125,125,"Troy Matteson",100,4.71,1433,304,"Par5ScoringAverage",2012
125,125,"Chris Stroud",86,4.71,1258,267,"Par5ScoringAverage",2012
125,125,"David Toms",60,4.71,905,192,"Par5ScoringAverage",2012
130,130,"Sangmoon Bae",81,4.72,1143,242,"Par5ScoringAverage",2012
130,130,"Miguel Angel Carballo",73,4.72,1034,219,"Par5ScoringAverage",2012
130,130,"Gavin Coles",72,4.72,992,210,"Par5ScoringAverage",2012
130,130,"Tom Gillis",75,4.72,1166,247,"Par5ScoringAverage",2012
130,130,"David Hearn",95,4.72,1391,295,"Par5ScoringAverage",2012
130,130,"Jerry Kelly",84,4.72,1194,253,"Par5ScoringAverage",2012
130,130,"Kevin Na",80,4.72,1203,255,"Par5ScoringAverage",2012
130,130,"Heath Slocum",93,4.72,1255,266,"Par5ScoringAverage",2012
130,130,"Brendan Steele",77,4.72,1146,243,"Par5ScoringAverage",2012
130,130,"Roland Thatcher",55,4.72,765,162,"Par5ScoringAverage",2012
130,130,"Brendon Todd",78,4.72,1071,227,"Par5ScoringAverage",2012
130,130,"Charlie Wi",86,4.72,1297,275,"Par5ScoringAverage",2012
130,130,"YE Yang",64,4.72,840,178,"Par5ScoringAverage",2012
143,143,"Daniel Chopra",55,4.73,724,153,"Par5ScoringAverage",2012
143,143,"Erik Compton",81,4.73,1135,240,"Par5ScoringAverage",2012
143,143,"Freddie Jacobson",61,4.73,842,178,"Par5ScoringAverage",2012
143,143,"Sung Kang",75,4.73,1083,229,"Par5ScoringAverage",2012
143,143,"Chris Kirk",93,4.73,1320,279,"Par5ScoringAverage",2012
143,143,"Kevin Kisner",69,4.73,950,201,"Par5ScoringAverage",2012
143,143,"Edward Loar",59,4.73,790,167,"Par5ScoringAverage",2012
143,143,"Ryan Moore",89,4.73,1368,289,"Par5ScoringAverage",2012
143,143,"Charl Schwartzel",56,4.73,775,164,"Par5ScoringAverage",2012
143,143,"Daniel Summerhays",81,4.73,1206,255,"Par5ScoringAverage",2012
153,153,"Arjun Atwal",79,4.74,1057,223,"Par5ScoringAverage",2012
153,153,"Stewart Cink",71,4.74,1038,219,"Par5ScoringAverage",2012
153,153,"Tim Clark",60,4.74,824,174,"Par5ScoringAverage",2012
153,153,"Marco Dawson",60,4.74,914,193,"Par5ScoringAverage",2012
153,153,"Derek Lamely",64,4.74,929,196,"Par5ScoringAverage",2012
153,153,"Tom Pernice Jr",62,4.74,862,182,"Par5ScoringAverage",2012
153,153,"Kevin Stadler",85,4.74,1209,255,"Par5ScoringAverage",2012
153,153,"Vaughn Taylor",81,4.74,1180,249,"Par5ScoringAverage",2012
161,161,"Matt Every",80,4.75,1235,260,"Par5ScoringAverage",2012
161,161,"Danny Lee",74,4.75,1040,219,"Par5ScoringAverage",2012
161,161,"Justin Leonard",79,4.75,1106,233,"Par5ScoringAverage",2012
161,161,"Hunter Mahan",88,4.75,1220,257,"Par5ScoringAverage",2012
161,161,"Graeme McDowell",55,4.75,827,174,"Par5ScoringAverage",2012
161,161,"Chez Reavie",83,4.75,1267,267,"Par5ScoringAverage",2012
161,161,"Steve Wheatcroft",56,4.75,746,157,"Par5ScoringAverage",2012
168,168,"Stephen Ames",54,4.76,761,160,"Par5ScoringAverage",2012
168,168,"Trevor Immelman",76,4.76,1170,246,"Par5ScoringAverage",2012
168,168,"Ted Potter Jr",77,4.76,1109,233,"Par5ScoringAverage",2012
171,171,"Matt Bettencourt",80,4.77,1144,240,"Par5ScoringAverage",2012
171,171,"Bob Estes",78,4.77,1101,231,"Par5ScoringAverage",2012
171,171,"Tommy Gainey",98,4.77,1425,299,"Par5ScoringAverage",2012
171,171,"JJ Henry",93,4.77,1368,287,"Par5ScoringAverage",2012
171,171,"Troy Kelly",68,4.77,931,195,"Par5ScoringAverage",2012
171,171,"JJ Killeen",101,4.77,1441,302,"Par5ScoringAverage",2012
171,171,"Colt Knost",79,4.77,1130,237,"Par5ScoringAverage",2012
171,171,"Alexandre Rocha",62,4.77,834,175,"Par5ScoringAverage",2012
171,171,"Patrick Sheehan",58,4.77,815,171,"Par5ScoringAverage",2012
180,180,"Michael Bradley",63,4.78,965,202,"Par5ScoringAverage",2012
181,181,"Stephen Gangluff",57,4.79,800,167,"Par5ScoringAverage",2012
181,181,"Brandt Jobe",57,4.79,886,185,"Par5ScoringAverage",2012
183,183,"Brian Davis",91,4.8,1403,292,"Par5ScoringAverage",2012
183,183,"Scott Dunlap",57,4.8,758,158,"Par5ScoringAverage",2012
183,183,"Hunter Haas",69,4.8,951,198,"Par5ScoringAverage",2012
183,183,"Ryuji Imada",78,4.8,1142,238,"Par5ScoringAverage",2012
183,183,"Kyle Thompson",51,4.8,701,146,"Par5ScoringAverage",2012
188,188,"Robert Allenby",76,4.81,1106,230,"Par5ScoringAverage",2012
188,188,"Billy Hurley III",70,4.81,977,203,"Par5ScoringAverage",2012
190,190,"David Mathis",83,4.82,1204,250,"Par5ScoringAverage",2012
190,190,"Nick OHern",78,4.82,1113,231,"Par5ScoringAverage",2012
