"SandSavesfrom2030yards_RANKTHISWEEK_2016","SandSavesfrom2030yards_RANKLASTWEEK_2016","SandSavesfrom2030yards_PLAYERNAME_2016","SandSavesfrom2030yards_ROUNDS_2016","SandSavesfrom2030yards_Pct_2016","SandSavesfrom2030yards_OFSAVES_2016","SandSavesfrom2030yards_OFBUNKERS_2016","stat_name","year"
1,1,"Louis Oosthuizen",25,83.33,5,6,"SandSavesfrom2030yards",2016
2,2,"David Toms",38,81.82,9,11,"SandSavesfrom2030yards",2016
3,3,"Mark Wilson",42,81.25,13,16,"SandSavesfrom2030yards",2016
4,4,"KJ Choi",47,80.95,17,21,"SandSavesfrom2030yards",2016
5,5,"Robert Garrigus",34,80,4,5,"SandSavesfrom2030yards",2016
6,6,"Alex Cejka",47,77.78,14,18,"SandSavesfrom2030yards",2016
7,6,"Justin Leonard",28,75,3,4,"SandSavesfrom2030yards",2016
8,8,"Kevin Kisner",49,72.73,8,11,"SandSavesfrom2030yards",2016
8,8,"Dicky Pride",33,72.73,8,11,"SandSavesfrom2030yards",2016
10,10,"Sergio Garcia",28,71.43,5,7,"SandSavesfrom2030yards",2016
10,10,"Freddie Jacobson",54,71.43,15,21,"SandSavesfrom2030yards",2016
12,16,"Jonas Blixt",46,70.59,12,17,"SandSavesfrom2030yards",2016
12,13,"Hunter Mahan",43,70.59,12,17,"SandSavesfrom2030yards",2016
14,19,"Derek Ernst",36,70,7,10,"SandSavesfrom2030yards",2016
15,19,"Blayne Barber",44,69.23,9,13,"SandSavesfrom2030yards",2016
15,14,"Matthew Fitzpatrick",23,69.23,9,13,"SandSavesfrom2030yards",2016
15,10,"Michael Kim",62,69.23,18,26,"SandSavesfrom2030yards",2016
18,16,"Cameron Smith",45,68.75,11,16,"SandSavesfrom2030yards",2016
19,19,"Hiroshi Iwata",51,68.42,13,19,"SandSavesfrom2030yards",2016
20,18,"Jon Curran",55,68.18,15,22,"SandSavesfrom2030yards",2016
21,28,"Robert Allenby",35,66.67,8,12,"SandSavesfrom2030yards",2016
21,19,"Chad Campbell",54,66.67,14,21,"SandSavesfrom2030yards",2016
21,19,"DH Lee",35,66.67,8,12,"SandSavesfrom2030yards",2016
24,28,"Charl Schwartzel",29,63.64,7,11,"SandSavesfrom2030yards",2016
25,37,"Colt Knost",56,63.16,12,19,"SandSavesfrom2030yards",2016
26,31,"Branden Grace",31,62.5,5,8,"SandSavesfrom2030yards",2016
26,31,"Russell Henley",42,62.5,15,24,"SandSavesfrom2030yards",2016
26,19,"Rory McIlroy",37,62.5,5,8,"SandSavesfrom2030yards",2016
26,31,"Pat Perez",28,62.5,5,8,"SandSavesfrom2030yards",2016
26,31,"Jordan Spieth",34,62.5,5,8,"SandSavesfrom2030yards",2016
31,35,"Jason Day",36,61.54,8,13,"SandSavesfrom2030yards",2016
31,35,"Matt Kuchar",46,61.54,8,13,"SandSavesfrom2030yards",2016
31,27,"Jhonattan Vegas",49,61.54,16,26,"SandSavesfrom2030yards",2016
31,39,"Steve Wheatcroft",53,61.54,16,26,"SandSavesfrom2030yards",2016
35,52,"Harold Varner III",58,61.11,11,18,"SandSavesfrom2030yards",2016
36,39,"Smylie Kaufman",57,60.87,14,23,"SandSavesfrom2030yards",2016
36,28,"Sean OHair",45,60.87,14,23,"SandSavesfrom2030yards",2016
36,39,"Chez Reavie",56,60.87,14,23,"SandSavesfrom2030yards",2016
39,42,"Dustin Johnson",37,60,3,5,"SandSavesfrom2030yards",2016
39,14,"Davis Love III",40,60,9,15,"SandSavesfrom2030yards",2016
39,48,"Vaughn Taylor",30,60,9,15,"SandSavesfrom2030yards",2016
42,42,"Adam Scott",39,58.33,7,12,"SandSavesfrom2030yards",2016
42,48,"Hudson Swafford",52,58.33,7,12,"SandSavesfrom2030yards",2016
44,50,"Russell Knox",48,57.89,11,19,"SandSavesfrom2030yards",2016
45,52,"Brandt Snedeker",47,57.14,8,14,"SandSavesfrom2030yards",2016
45,19,"Brian Stuard",24,57.14,4,7,"SandSavesfrom2030yards",2016
45,42,"Tim Wilkinson",40,57.14,4,7,"SandSavesfrom2030yards",2016
48,62,"Tyrone Van Aswegen",67,56.67,17,30,"SandSavesfrom2030yards",2016
49,42,"Brendan Steele",48,56.25,9,16,"SandSavesfrom2030yards",2016
50,59,"Shane Bertsch",30,55.56,5,9,"SandSavesfrom2030yards",2016
50,59,"Jason Bohn",37,55.56,5,9,"SandSavesfrom2030yards",2016
50,59,"Luke List",51,55.56,10,18,"SandSavesfrom2030yards",2016
53,84,"William McGirt",54,55.17,16,29,"SandSavesfrom2030yards",2016
54,37,"Webb Simpson",34,55,11,20,"SandSavesfrom2030yards",2016
54,50,"Shawn Stefani",45,55,11,20,"SandSavesfrom2030yards",2016
56,63,"Zac Blair",56,54.84,17,31,"SandSavesfrom2030yards",2016
57,64,"Jamie Donaldson",28,54.55,6,11,"SandSavesfrom2030yards",2016
57,64,"Bill Haas",42,54.55,6,11,"SandSavesfrom2030yards",2016
57,42,"Geoff Ogilvy",37,54.55,6,11,"SandSavesfrom2030yards",2016
57,19,"Justin Rose",35,54.55,6,11,"SandSavesfrom2030yards",2016
57,64,"Bubba Watson",30,54.55,6,11,"SandSavesfrom2030yards",2016
62,69,"Sung Kang",51,54.17,13,24,"SandSavesfrom2030yards",2016
63,70,"Harris English",51,53.85,7,13,"SandSavesfrom2030yards",2016
63,70,"Justin Hicks",26,53.85,7,13,"SandSavesfrom2030yards",2016
63,70,"Brooks Koepka",39,53.85,7,13,"SandSavesfrom2030yards",2016
63,70,"Martin Piller",37,53.85,7,13,"SandSavesfrom2030yards",2016
67,74,"Tyler Aldridge",53,53.33,8,15,"SandSavesfrom2030yards",2016
67,87,"JB Holmes",39,53.33,8,15,"SandSavesfrom2030yards",2016
67,74,"Troy Merritt",41,53.33,8,15,"SandSavesfrom2030yards",2016
67,64,"Carlos Ortiz",47,53.33,8,15,"SandSavesfrom2030yards",2016
67,52,"Michael Thompson",46,53.33,8,15,"SandSavesfrom2030yards",2016
72,77,"Ryan Moore",40,52.94,9,17,"SandSavesfrom2030yards",2016
72,87,"John Senden",48,52.94,9,17,"SandSavesfrom2030yards",2016
74,87,"Scott Langley",41,52.63,10,19,"SandSavesfrom2030yards",2016
74,79,"Bryce Molder",50,52.63,10,19,"SandSavesfrom2030yards",2016
76,112,"Brendon de Jonge",55,52.38,11,21,"SandSavesfrom2030yards",2016
77,81,"Jeff Overton",51,52.17,12,23,"SandSavesfrom2030yards",2016
77,52,"Cameron Tringale",47,52.17,12,23,"SandSavesfrom2030yards",2016
79,83,"Ryan Palmer",46,52,13,25,"SandSavesfrom2030yards",2016
80,85,"John Huh",51,51.72,15,29,"SandSavesfrom2030yards",2016
81,87,"Ricky Barnes",57,50,13,26,"SandSavesfrom2030yards",2016
81,74,"Bronson Burgoon",53,50,8,16,"SandSavesfrom2030yards",2016
81,87,"Angel Cabrera",42,50,7,14,"SandSavesfrom2030yards",2016
81,112,"Graham DeLaet",50,50,11,22,"SandSavesfrom2030yards",2016
81,87,"Ken Duke",26,50,9,18,"SandSavesfrom2030yards",2016
81,52,"Rickie Fowler",42,50,4,8,"SandSavesfrom2030yards",2016
81,87,"Brian Gay",22,50,5,10,"SandSavesfrom2030yards",2016
81,114,"Retief Goosen",37,50,9,18,"SandSavesfrom2030yards",2016
81,87,"Chesson Hadley",51,50,11,22,"SandSavesfrom2030yards",2016
81,87,"Billy Hurley III",22,50,4,8,"SandSavesfrom2030yards",2016
81,87,"Andrew Landry",24,50,3,6,"SandSavesfrom2030yards",2016
81,79,"Jamie Lovemark",57,50,10,20,"SandSavesfrom2030yards",2016
81,81,"Peter Malnati",53,50,13,26,"SandSavesfrom2030yards",2016
81,87,"Kevin Na",52,50,10,20,"SandSavesfrom2030yards",2016
81,52,"Ian Poulter",37,50,5,10,"SandSavesfrom2030yards",2016
81,86,"Kyle Reifers",63,50,16,32,"SandSavesfrom2030yards",2016
81,87,"Kevin Streelman",46,50,7,14,"SandSavesfrom2030yards",2016
81,87,"Steve Stricker",25,50,4,8,"SandSavesfrom2030yards",2016
81,64,"Brendon Todd",43,50,6,12,"SandSavesfrom2030yards",2016
81,87,"Johnson Wagner",44,50,6,12,"SandSavesfrom2030yards",2016
81,87,"Will Wilcox",47,50,8,16,"SandSavesfrom2030yards",2016
81,77,"Gary Woodland",45,50,9,18,"SandSavesfrom2030yards",2016
103,109,"Mark Hubbard",73,48.78,20,41,"SandSavesfrom2030yards",2016
104,110,"Kevin Chappell",49,48,12,25,"SandSavesfrom2030yards",2016
104,87,"George McNeill",33,48,12,25,"SandSavesfrom2030yards",2016
106,87,"Lucas Glover",53,47.83,11,23,"SandSavesfrom2030yards",2016
107,111,"Danny Lee",53,47.62,10,21,"SandSavesfrom2030yards",2016
108,58,"Anirban Lahiri",44,47.37,9,19,"SandSavesfrom2030yards",2016
108,87,"Brett Stegmaier",57,47.37,9,19,"SandSavesfrom2030yards",2016
110,114,"Aaron Baddeley",51,47.06,8,17,"SandSavesfrom2030yards",2016
110,117,"Paul Casey",39,47.06,8,17,"SandSavesfrom2030yards",2016
110,87,"Fabian Gomez",49,47.06,8,17,"SandSavesfrom2030yards",2016
113,117,"Rhein Gibson",36,46.67,7,15,"SandSavesfrom2030yards",2016
113,117,"Marc Leishman",41,46.67,7,15,"SandSavesfrom2030yards",2016
113,117,"Rory Sabbatini",40,46.67,7,15,"SandSavesfrom2030yards",2016
116,139,"Brian Harman",60,46.15,12,26,"SandSavesfrom2030yards",2016
116,121,"Jason Kokrak",52,46.15,6,13,"SandSavesfrom2030yards",2016
116,121,"Shane Lowry",35,46.15,6,13,"SandSavesfrom2030yards",2016
116,126,"Ben Martin",48,46.15,12,26,"SandSavesfrom2030yards",2016
116,121,"Scott Piercy",45,46.15,6,13,"SandSavesfrom2030yards",2016
116,87,"Patrick Rodgers",49,46.15,6,13,"SandSavesfrom2030yards",2016
116,121,"Robert Streb",51,46.15,6,13,"SandSavesfrom2030yards",2016
116,121,"Boo Weekley",53,46.15,6,13,"SandSavesfrom2030yards",2016
124,126,"Will Ma Kenzie",54,45.83,11,24,"SandSavesfrom2030yards",2016
124,139,"Daniel Summerhays",55,45.83,11,24,"SandSavesfrom2030yards",2016
126,129,"Graeme McDowell",33,45.45,5,11,"SandSavesfrom2030yards",2016
126,129,"Phil Mickelson",37,45.45,5,11,"SandSavesfrom2030yards",2016
126,129,"Justin Thomas",53,45.45,10,22,"SandSavesfrom2030yards",2016
126,145,"Camilo Villegas",50,45.45,10,22,"SandSavesfrom2030yards",2016
130,145,"Luke Donald",49,45,9,20,"SandSavesfrom2030yards",2016
130,114,"Jim Herman",55,45,9,20,"SandSavesfrom2030yards",2016
132,126,"Roberto Castro",55,44.44,12,27,"SandSavesfrom2030yards",2016
132,137,"Jason Gore",51,44.44,8,18,"SandSavesfrom2030yards",2016
132,164,"James Hahn",45,44.44,12,27,"SandSavesfrom2030yards",2016
135,147,"Daniel Berger",52,44,11,25,"SandSavesfrom2030yards",2016
135,151,"Charles Howell III",63,44,11,25,"SandSavesfrom2030yards",2016
137,87,"Erik Compton",45,43.75,7,16,"SandSavesfrom2030yards",2016
137,137,"Ben Crane",48,43.75,7,16,"SandSavesfrom2030yards",2016
139,139,"Padraig Harrington",38,43.48,10,23,"SandSavesfrom2030yards",2016
139,139,"JJ Henry",44,43.48,10,23,"SandSavesfrom2030yards",2016
139,129,"Whee Kim",54,43.48,10,23,"SandSavesfrom2030yards",2016
142,135,"Tony Finau",49,42.86,9,21,"SandSavesfrom2030yards",2016
142,163,"Tom Hoge",47,42.86,6,14,"SandSavesfrom2030yards",2016
142,144,"Kyle Stanley",57,42.86,12,28,"SandSavesfrom2030yards",2016
142,143,"Andy Sullivan",25,42.86,3,7,"SandSavesfrom2030yards",2016
146,170,"Martin Laird",46,42.11,8,19,"SandSavesfrom2030yards",2016
147,129,"Stuart Appleby",39,41.67,5,12,"SandSavesfrom2030yards",2016
147,129,"Patrick Reed",53,41.67,5,12,"SandSavesfrom2030yards",2016
149,150,"Jason Dufner",53,41.18,7,17,"SandSavesfrom2030yards",2016
150,147,"Scott Stallings",46,40.74,11,27,"SandSavesfrom2030yards",2016
151,153,"Miguel Angel Carballo",24,40,4,10,"SandSavesfrom2030yards",2016
151,153,"Brice Garnett",29,40,2,5,"SandSavesfrom2030yards",2016
151,153,"Morgan Hoffmann",43,40,8,20,"SandSavesfrom2030yards",2016
151,153,"Jerry Kelly",44,40,6,15,"SandSavesfrom2030yards",2016
151,135,"Patton Kizzire",57,40,4,10,"SandSavesfrom2030yards",2016
151,87,"Kelly Kraft",35,40,4,10,"SandSavesfrom2030yards",2016
151,153,"Seung Yul Noh",54,40,10,25,"SandSavesfrom2030yards",2016
151,153,"Carl Pettersson",31,40,4,10,"SandSavesfrom2030yards",2016
151,153,"Darron Stiles",28,40,2,5,"SandSavesfrom2030yards",2016
151,176,"Dawie van der Walt",48,40,4,10,"SandSavesfrom2030yards",2016
151,153,"Bernd Wiesberger",23,40,2,5,"SandSavesfrom2030yards",2016
162,161,"Spencer Levin",62,39.29,11,28,"SandSavesfrom2030yards",2016
163,162,"Charley Hoffman",49,39.13,9,23,"SandSavesfrom2030yards",2016
164,170,"Scott Brown",59,38.89,7,18,"SandSavesfrom2030yards",2016
165,190,"Matt Every",34,38.46,5,13,"SandSavesfrom2030yards",2016
166,172,"Adam Hadwin",53,38.1,8,21,"SandSavesfrom2030yards",2016
167,176,"Steven Bowditch",40,37.5,6,16,"SandSavesfrom2030yards",2016
167,164,"Stewart Cink",45,37.5,9,24,"SandSavesfrom2030yards",2016
167,151,"Chad Collins",45,37.5,9,24,"SandSavesfrom2030yards",2016
170,167,"Chris Kirk",51,36.84,7,19,"SandSavesfrom2030yards",2016
171,168,"Jimmy Walker",43,36.36,8,22,"SandSavesfrom2030yards",2016
172,169,"Keegan Bradley",40,35.71,5,14,"SandSavesfrom2030yards",2016
172,189,"Andres Gonzales",46,35.71,5,14,"SandSavesfrom2030yards",2016
172,147,"Francesco Molinari",36,35.71,5,14,"SandSavesfrom2030yards",2016
175,186,"Sam Saunders",40,35.29,6,17,"SandSavesfrom2030yards",2016
176,172,"Zach Johnson",42,35,7,20,"SandSavesfrom2030yards",2016
