"YTDParorBetterStreak_RANKTHISWEEK_2014","YTDParorBetterStreak_RANKLASTWEEK_2014","YTDParorBetterStreak_PLAYERNAME_2014","YTDParorBetterStreak__2014","YTDParorBetterStreak_NUMBEROFROUNDS_2014","stat_name","year"
41,41,"Chris Kirk",NA,10,"YTDParorBetterStreak",2014
41,41,"Kevin Kisner",NA,10,"YTDParorBetterStreak",2014
41,41,"Matt Kuchar",NA,10,"YTDParorBetterStreak",2014
41,41,"Martin Laird",NA,10,"YTDParorBetterStreak",2014
41,41,"Marc Leishman",NA,10,"YTDParorBetterStreak",2014
41,41,"Graeme McDowell",NA,10,"YTDParorBetterStreak",2014
41,41,"Webb Simpson",NA,10,"YTDParorBetterStreak",2014
41,41,"Brandt Snedeker",NA,10,"YTDParorBetterStreak",2014
41,41,"Jordan Spieth",NA,10,"YTDParorBetterStreak",2014
41,41,"Scott Stallings",NA,10,"YTDParorBetterStreak",2014
41,41,"Brendan Steele",NA,10,"YTDParorBetterStreak",2014
41,41,"Charlie Wi",NA,10,"YTDParorBetterStreak",2014
57,57,"Robert Allenby",NA,9,"YTDParorBetterStreak",2014
57,57,"Cameron Beckman",NA,9,"YTDParorBetterStreak",2014
57,57,"Scott Brown",NA,9,"YTDParorBetterStreak",2014
57,57,"Bud Cauley",NA,9,"YTDParorBetterStreak",2014
57,57,"James Driscoll",NA,9,"YTDParorBetterStreak",2014
57,57,"Ernie Els",NA,9,"YTDParorBetterStreak",2014
57,57,"Brian Gay",NA,9,"YTDParorBetterStreak",2014
57,57,"Luke Guthrie",NA,9,"YTDParorBetterStreak",2014
57,57,"Charley Hoffman",NA,9,"YTDParorBetterStreak",2014
57,57,"Billy Hurley III",NA,9,"YTDParorBetterStreak",2014
57,57,"Spencer Levin",NA,9,"YTDParorBetterStreak",2014
57,57,"Hunter Mahan",NA,9,"YTDParorBetterStreak",2014
57,57,"Peter Malnati",NA,9,"YTDParorBetterStreak",2014
57,57,"Steve Marino",NA,9,"YTDParorBetterStreak",2014
57,57,"Francesco Molinari",NA,9,"YTDParorBetterStreak",2014
57,57,"Tim Petrovic",NA,9,"YTDParorBetterStreak",2014
57,57,"Vijay Singh",NA,9,"YTDParorBetterStreak",2014
57,57,"Kevin Stadler",NA,9,"YTDParorBetterStreak",2014
57,57,"Steve Stricker",NA,9,"YTDParorBetterStreak",2014
57,57,"Hudson Swafford",NA,9,"YTDParorBetterStreak",2014
57,57,"Cameron Tringale",NA,9,"YTDParorBetterStreak",2014
57,57,"Bo Van Pelt",NA,9,"YTDParorBetterStreak",2014
57,57,"Bubba Watson",NA,9,"YTDParorBetterStreak",2014
80,80,"Briny Baird",NA,8,"YTDParorBetterStreak",2014
80,80,"Charlie Beljan",NA,8,"YTDParorBetterStreak",2014
80,80,"Steven Bowditch",NA,8,"YTDParorBetterStreak",2014
80,80,"Paul Casey",NA,8,"YTDParorBetterStreak",2014
80,80,"KJ Choi",NA,8,"YTDParorBetterStreak",2014
80,80,"Brian Davis",NA,8,"YTDParorBetterStreak",2014
80,80,"Joe Durant",NA,8,"YTDParorBetterStreak",2014
80,80,"Gonzalo Fdez Castano",NA,8,"YTDParorBetterStreak",2014
80,80,"Martin Flores",NA,8,"YTDParorBetterStreak",2014
80,80,"Rickie Fowler",NA,8,"YTDParorBetterStreak",2014
80,80,"Brad Fritsch",NA,8,"YTDParorBetterStreak",2014
80,80,"Brian Harman",NA,8,"YTDParorBetterStreak",2014
80,80,"Max Homa",NA,8,"YTDParorBetterStreak",2014
80,80,"Freddie Jacobson",NA,8,"YTDParorBetterStreak",2014
80,80,"Matt Jones",NA,8,"YTDParorBetterStreak",2014
80,80,"Jerry Kelly",NA,8,"YTDParorBetterStreak",2014
80,80,"David Lingmerth",NA,8,"YTDParorBetterStreak",2014
80,80,"Ken Looper",NA,8,"YTDParorBetterStreak",2014
80,80,"Ben Martin",NA,8,"YTDParorBetterStreak",2014
80,80,"Seung Yul Noh",NA,8,"YTDParorBetterStreak",2014
80,80,"Ryan Palmer",NA,8,"YTDParorBetterStreak",2014
80,80,"Carl Pettersson",NA,8,"YTDParorBetterStreak",2014
80,80,"Charl Schwartzel",NA,8,"YTDParorBetterStreak",2014
80,80,"John Senden",NA,8,"YTDParorBetterStreak",2014
80,80,"Kevin Streelman",NA,8,"YTDParorBetterStreak",2014
80,80,"Brian Stuard",NA,8,"YTDParorBetterStreak",2014
80,80,"Jhonattan Vegas",NA,8,"YTDParorBetterStreak",2014
80,80,"Boo Weekley",NA,8,"YTDParorBetterStreak",2014
80,80,"Will Wilcox",NA,8,"YTDParorBetterStreak",2014
109,109,"Stuart Appleby",NA,7,"YTDParorBetterStreak",2014
109,109,"Woody Austin",NA,7,"YTDParorBetterStreak",2014
109,109,"Chad Campbell",NA,7,"YTDParorBetterStreak",2014
109,109,"Tim Clark",NA,7,"YTDParorBetterStreak",2014
109,109,"Chad Collins",NA,7,"YTDParorBetterStreak",2014
109,109,"Erik Compton",NA,7,"YTDParorBetterStreak",2014
109,109,"Ben Curtis",NA,7,"YTDParorBetterStreak",2014
109,109,"Brendon de Jonge",NA,7,"YTDParorBetterStreak",2014
109,109,"Luke Donald",NA,7,"YTDParorBetterStreak",2014
109,109,"Victor Dubuisson",NA,7,"YTDParorBetterStreak",2014
109,109,"Chesson Hadley",NA,7,"YTDParorBetterStreak",2014
109,109,"James Hahn",NA,7,"YTDParorBetterStreak",2014
109,109,"Tim Herron",NA,7,"YTDParorBetterStreak",2014
109,109,"Morgan Hoffmann",NA,7,"YTDParorBetterStreak",2014
109,109,"Martin Kaymer",NA,7,"YTDParorBetterStreak",2014
109,109,"DH Lee",NA,7,"YTDParorBetterStreak",2014
109,109,"Andrew Loupe",NA,7,"YTDParorBetterStreak",2014
109,109,"Jamie Lovemark",NA,7,"YTDParorBetterStreak",2014
109,109,"Len Mattiace",NA,7,"YTDParorBetterStreak",2014
109,109,"Troy Merritt",NA,7,"YTDParorBetterStreak",2014
109,109,"Phil Mickelson",NA,7,"YTDParorBetterStreak",2014
109,109,"Bryce Molder",NA,7,"YTDParorBetterStreak",2014
109,109,"Geoff Ogilvy",NA,7,"YTDParorBetterStreak",2014
109,109,"John Peterson",NA,7,"YTDParorBetterStreak",2014
109,109,"DA Points",NA,7,"YTDParorBetterStreak",2014
109,109,"Ted Potter Jr",NA,7,"YTDParorBetterStreak",2014
109,109,"John Rollins",NA,7,"YTDParorBetterStreak",2014
109,109,"Andres Romero",NA,7,"YTDParorBetterStreak",2014
109,109,"Adam Scott",NA,7,"YTDParorBetterStreak",2014
109,109,"Robert Streb",NA,7,"YTDParorBetterStreak",2014
109,109,"Daniel Summerhays",NA,7,"YTDParorBetterStreak",2014
109,109,"Andrew Svoboda",NA,7,"YTDParorBetterStreak",2014
109,109,"Nicholas Thompson",NA,7,"YTDParorBetterStreak",2014
109,109,"Michael Thompson",NA,7,"YTDParorBetterStreak",2014
109,109,"Tyrone Van Aswegen",NA,7,"YTDParorBetterStreak",2014
144,144,"Thomas Bjorn",NA,6,"YTDParorBetterStreak",2014
144,144,"Jonas Blixt",NA,6,"YTDParorBetterStreak",2014
144,144,"Greg Chalmers",NA,6,"YTDParorBetterStreak",2014
144,144,"Ken Duke",NA,6,"YTDParorBetterStreak",2014
144,144,"Derek Ernst",NA,6,"YTDParorBetterStreak",2014
144,144,"Harrison Frazar",NA,6,"YTDParorBetterStreak",2014
144,144,"Fred Funk",NA,6,"YTDParorBetterStreak",2014
144,144,"Brice Garnett",NA,6,"YTDParorBetterStreak",2014
144,144,"Russell Henley",NA,6,"YTDParorBetterStreak",2014
144,144,"David Howell",NA,6,"YTDParorBetterStreak",2014
144,144,"John Huh",NA,6,"YTDParorBetterStreak",2014
144,144,"Ryuji Imada",NA,6,"YTDParorBetterStreak",2014
144,144,"Trevor Immelman",NA,6,"YTDParorBetterStreak",2014
144,144,"Robert Karlsson",NA,6,"YTDParorBetterStreak",2014
144,144,"Brooks Koepka",NA,6,"YTDParorBetterStreak",2014
144,144,"Danny Lee",NA,6,"YTDParorBetterStreak",2014
144,144,"Jeff Maggert",NA,6,"YTDParorBetterStreak",2014
144,144,"William McGirt",NA,6,"YTDParorBetterStreak",2014
144,144,"Scott Piercy",NA,6,"YTDParorBetterStreak",2014
144,144,"Ian Poulter",NA,6,"YTDParorBetterStreak",2014
144,144,"Patrick Rodgers",NA,6,"YTDParorBetterStreak",2014
144,144,"Rory Sabbatini",NA,6,"YTDParorBetterStreak",2014
144,144,"Sam Saunders",NA,6,"YTDParorBetterStreak",2014
144,144,"Chris Smith",NA,6,"YTDParorBetterStreak",2014
144,144,"Shawn Stefani",NA,6,"YTDParorBetterStreak",2014
144,144,"Derek Tolan",NA,6,"YTDParorBetterStreak",2014
144,144,"Marc Turnesa",NA,6,"YTDParorBetterStreak",2014
144,144,"Camilo Villegas",NA,6,"YTDParorBetterStreak",2014
144,144,"Marc Warren",NA,6,"YTDParorBetterStreak",2014
144,144,"Lee Westwood",NA,6,"YTDParorBetterStreak",2014
144,144,"Tim Wilkinson",NA,6,"YTDParorBetterStreak",2014
144,144,"Bobby Wyatt",NA,6,"YTDParorBetterStreak",2014
144,144,"YE Yang",NA,6,"YTDParorBetterStreak",2014
144,144,"Fabrizio Zanotti",NA,6,"YTDParorBetterStreak",2014
178,178,"Blake Adams",NA,5,"YTDParorBetterStreak",2014
178,178,"Mark Anderson",NA,5,"YTDParorBetterStreak",2014
178,178,"Kiradech Aphibarnrat",NA,5,"YTDParorBetterStreak",2014
178,178,"Matt Bettencourt",NA,5,"YTDParorBetterStreak",2014
178,178,"Jonathan Byrd",NA,5,"YTDParorBetterStreak",2014
178,178,"Angel Cabrera",NA,5,"YTDParorBetterStreak",2014
178,178,"Rafa Cabrera Bello",NA,5,"YTDParorBetterStreak",2014
178,178,"Mark Calcavecchia",NA,5,"YTDParorBetterStreak",2014
178,178,"Patrick Cantlay",NA,5,"YTDParorBetterStreak",2014
178,178,"Roberto Castro",NA,5,"YTDParorBetterStreak",2014
178,178,"Kevin Chappell",NA,5,"YTDParorBetterStreak",2014
178,178,"Stewart Cink",NA,5,"YTDParorBetterStreak",2014
178,178,"Jose Coceres",NA,5,"YTDParorBetterStreak",2014
178,178,"Nicolas Colsaerts",NA,5,"YTDParorBetterStreak",2014
178,178,"John Daly",NA,5,"YTDParorBetterStreak",2014
178,178,"Marco Dawson",NA,5,"YTDParorBetterStreak",2014
178,178,"Jamie Donaldson",NA,5,"YTDParorBetterStreak",2014
178,178,"Tommy Gainey",NA,5,"YTDParorBetterStreak",2014
178,178,"Scott Gardiner",NA,5,"YTDParorBetterStreak",2014
178,178,"Lucas Glover",NA,5,"YTDParorBetterStreak",2014
178,178,"Jason Gore",NA,5,"YTDParorBetterStreak",2014
178,178,"Paul Goydos",NA,5,"YTDParorBetterStreak",2014
178,178,"Emiliano Grillo",NA,5,"YTDParorBetterStreak",2014
178,178,"Jim Herman",NA,5,"YTDParorBetterStreak",2014
178,178,"Mikko Ilonen",NA,5,"YTDParorBetterStreak",2014
178,178,"Thongchai Jaidee",NA,5,"YTDParorBetterStreak",2014
178,178,"Shiv Kapur",NA,5,"YTDParorBetterStreak",2014
178,178,"Michael Kim",NA,5,"YTDParorBetterStreak",2014
178,178,"Bronson La Cassie",NA,5,"YTDParorBetterStreak",2014
178,178,"Richard Lee",NA,5,"YTDParorBetterStreak",2014
178,178,"Alexander Levy",NA,5,"YTDParorBetterStreak",2014
178,178,"Davis Love III",NA,5,"YTDParorBetterStreak",2014
178,178,"Matteo Manassero",NA,5,"YTDParorBetterStreak",2014
178,178,"Jay McLuen",NA,5,"YTDParorBetterStreak",2014
178,178,"John Merrick",NA,5,"YTDParorBetterStreak",2014
178,178,"Sean OHair",NA,5,"YTDParorBetterStreak",2014
178,178,"Louis Oosthuizen",NA,5,"YTDParorBetterStreak",2014
178,178,"Dicky Pride",NA,5,"YTDParorBetterStreak",2014
178,178,"Alex Prugh",NA,5,"YTDParorBetterStreak",2014
178,178,"Alvaro Quiros",NA,5,"YTDParorBetterStreak",2014
178,178,"Jim Renner",NA,5,"YTDParorBetterStreak",2014
178,178,"Wes Roach",NA,5,"YTDParorBetterStreak",2014
178,178,"Hideto Tanihara",NA,5,"YTDParorBetterStreak",2014
178,178,"Vaughn Taylor",NA,5,"YTDParorBetterStreak",2014
178,178,"Josh Teater",NA,5,"YTDParorBetterStreak",2014
178,178,"Johnson Wagner",NA,5,"YTDParorBetterStreak",2014
178,178,"Nick Watney",NA,5,"YTDParorBetterStreak",2014
178,178,"Lee Williams",NA,5,"YTDParorBetterStreak",2014
178,178,"Mark Wilson",NA,5,"YTDParorBetterStreak",2014
227,227,"Jason Allred",NA,4,"YTDParorBetterStreak",2014
227,227,"Stephen Ames",NA,4,"YTDParorBetterStreak",2014
227,227,"Byeong Hun An",NA,4,"YTDParorBetterStreak",2014
227,227,"Eric Axley",NA,4,"YTDParorBetterStreak",2014
227,227,"Aaron Baddeley",NA,4,"YTDParorBetterStreak",2014
227,227,"Justin Bolli",NA,4,"YTDParorBetterStreak",2014
227,227,"Mark Brown",NA,4,"YTDParorBetterStreak",2014
227,227,"Daniel Chopra",NA,4,"YTDParorBetterStreak",2014
227,227,"Will Claxton",NA,4,"YTDParorBetterStreak",2014
227,227,"Ben Crane",NA,4,"YTDParorBetterStreak",2014
227,227,"Jon Curran",NA,4,"YTDParorBetterStreak",2014
227,227,"Bob Estes",NA,4,"YTDParorBetterStreak",2014
227,227,"Matthew Fitzpatrick",NA,4,"YTDParorBetterStreak",2014
227,227,"Tommy Fleetwood",NA,4,"YTDParorBetterStreak",2014
227,227,"Kevin Foley",NA,4,"YTDParorBetterStreak",2014
227,227,"Stephen Gallacher",NA,4,"YTDParorBetterStreak",2014
227,227,"Adam Hadwin",NA,4,"YTDParorBetterStreak",2014
227,227,"Peter Hanson",NA,4,"YTDParorBetterStreak",2014
227,227,"Scott Hend",NA,4,"YTDParorBetterStreak",2014
227,227,"Jin Jeong",NA,4,"YTDParorBetterStreak",2014
227,227,"WC Liang",NA,4,"YTDParorBetterStreak",2014
227,227,"Joost Luiten",NA,4,"YTDParorBetterStreak",2014
227,227,"David Lynn",NA,4,"YTDParorBetterStreak",2014
227,227,"John Mallinger",NA,4,"YTDParorBetterStreak",2014
227,227,"Troy Matteson",NA,4,"YTDParorBetterStreak",2014
227,227,"Scott McCarron",NA,4,"YTDParorBetterStreak",2014
227,227,"Jordan Niebrugge",NA,4,"YTDParorBetterStreak",2014
227,227,"Thorbjorn Olesen",NA,4,"YTDParorBetterStreak",2014
227,227,"Greg Owen",NA,4,"YTDParorBetterStreak",2014
227,227,"Chez Reavie",NA,4,"YTDParorBetterStreak",2014
227,227,"Tag Ridings",NA,4,"YTDParorBetterStreak",2014
227,227,"Kyle Stanley",NA,4,"YTDParorBetterStreak",2014
227,227,"Henrik Stenson",NA,4,"YTDParorBetterStreak",2014
227,227,"Kevin Tway",NA,4,"YTDParorBetterStreak",2014
227,227,"Brady Watt",NA,4,"YTDParorBetterStreak",2014
227,227,"Mike Weir",NA,4,"YTDParorBetterStreak",2014
227,227,"Tiger Woods",NA,4,"YTDParorBetterStreak",2014
264,264,"Alex Aragon",NA,3,"YTDParorBetterStreak",2014
264,264,"Gaganjeet Bhullar",NA,3,"YTDParorBetterStreak",2014
264,264,"Kris Blanks",NA,3,"YTDParorBetterStreak",2014
264,264,"Gregory Bourdy",NA,3,"YTDParorBetterStreak",2014
264,264,"Rafael Campos",NA,3,"YTDParorBetterStreak",2014
264,264,"Miguel Angel Carballo",NA,3,"YTDParorBetterStreak",2014
264,264,"Darren Clarke",NA,3,"YTDParorBetterStreak",2014
264,264,"George Coetzee",NA,3,"YTDParorBetterStreak",2014
264,264,"Glen Day",NA,3,"YTDParorBetterStreak",2014
264,264,"Chris DiMarco",NA,3,"YTDParorBetterStreak",2014
264,264,"David Duval",NA,3,"YTDParorBetterStreak",2014
264,264,"Oscar Fraustro",NA,3,"YTDParorBetterStreak",2014
264,264,"Fabian Gomez",NA,3,"YTDParorBetterStreak",2014
264,264,"Andres Gonzales",NA,3,"YTDParorBetterStreak",2014
264,264,"Oliver Goss",NA,3,"YTDParorBetterStreak",2014
264,264,"Branden Grace",NA,3,"YTDParorBetterStreak",2014
264,264,"Padraig Harrington",NA,3,"YTDParorBetterStreak",2014
264,264,"Steven Ihm",NA,3,"YTDParorBetterStreak",2014
264,264,"Lee Janzen",NA,3,"YTDParorBetterStreak",2014
264,264,"Masahiro Kawamura",NA,3,"YTDParorBetterStreak",2014
264,264,"Hyung Sung Kim",NA,3,"YTDParorBetterStreak",2014
264,264,"Doug LaBelle II",NA,3,"YTDParorBetterStreak",2014
264,264,"Edward Loar",NA,3,"YTDParorBetterStreak",2014
264,264,"Shane Lowry",NA,3,"YTDParorBetterStreak",2014
264,264,"Edoardo Molinari",NA,3,"YTDParorBetterStreak",2014
264,264,"Koumei Oda",NA,3,"YTDParorBetterStreak",2014
264,264,"Joe Ogilvie",NA,3,"YTDParorBetterStreak",2014
264,264,"Kenny Perry",NA,3,"YTDParorBetterStreak",2014
264,264,"Siddikur Rahman",NA,3,"YTDParorBetterStreak",2014
264,264,"Kyle Reifers",NA,3,"YTDParorBetterStreak",2014
264,264,"Scottie Scheffler",NA,3,"YTDParorBetterStreak",2014
264,264,"David Skinns",NA,3,"YTDParorBetterStreak",2014
264,264,"Richard Sterne",NA,3,"YTDParorBetterStreak",2014
264,264,"Ryan Sullivan",NA,3,"YTDParorBetterStreak",2014
264,264,"Justin Thomas",NA,3,"YTDParorBetterStreak",2014
264,264,"DJ Trahan",NA,3,"YTDParorBetterStreak",2014
264,264,"Peter Uihlein",NA,3,"YTDParorBetterStreak",2014
264,264,"Scott Verplank",NA,3,"YTDParorBetterStreak",2014
264,264,"Tom Watson",NA,3,"YTDParorBetterStreak",2014
264,264,"Bernd Wiesberger",NA,3,"YTDParorBetterStreak",2014
264,264,"Chris Williams",NA,3,"YTDParorBetterStreak",2014
305,305,"Thomas Aiken",NA,2,"YTDParorBetterStreak",2014
305,305,"Wu Ashun",NA,2,"YTDParorBetterStreak",2014
305,305,"Seukhyun Baek",NA,2,"YTDParorBetterStreak",2014
305,305,"Rich Beem",NA,2,"YTDParorBetterStreak",2014
305,305,"Kristoffer Broberg",NA,2,"YTDParorBetterStreak",2014
305,305,"Alex Cejka",NA,2,"YTDParorBetterStreak",2014
305,305,"Austin Cook",NA,2,"YTDParorBetterStreak",2014
305,305,"Fred Couples",NA,2,"YTDParorBetterStreak",2014
305,305,"Eric Dugas",NA,2,"YTDParorBetterStreak",2014
305,305,"Darren Fichardt",NA,2,"YTDParorBetterStreak",2014
305,305,"Steve Flesch",NA,2,"YTDParorBetterStreak",2014
305,305,"Hiroyuki Fujita",NA,2,"YTDParorBetterStreak",2014
305,305,"Nicholas Fung",NA,2,"YTDParorBetterStreak",2014
305,305,"Bobby Gates",NA,2,"YTDParorBetterStreak",2014
305,305,"Nathan Green",NA,2,"YTDParorBetterStreak",2014
305,305,"Todd Hamilton",NA,2,"YTDParorBetterStreak",2014
305,305,"Dudley Hart",NA,2,"YTDParorBetterStreak",2014
305,305,"Berry Henson",NA,2,"YTDParorBetterStreak",2014
305,305,"Wenyi Huang",NA,2,"YTDParorBetterStreak",2014
305,305,"Mark Hubbard",NA,2,"YTDParorBetterStreak",2014
305,305,"Raphael Jacquelin",NA,2,"YTDParorBetterStreak",2014
305,305,"Miguel Angel Jimenez",NA,2,"YTDParorBetterStreak",2014
305,305,"Hao Tong Li",NA,2,"YTDParorBetterStreak",2014
305,305,"Prayad Marksaeng",NA,2,"YTDParorBetterStreak",2014
305,305,"Billy Mayfair",NA,2,"YTDParorBetterStreak",2014
305,305,"Erick Morales",NA,2,"YTDParorBetterStreak",2014
305,305,"Toshinori Muto",NA,2,"YTDParorBetterStreak",2014
305,305,"Henrik Norlander",NA,2,"YTDParorBetterStreak",2014
305,305,"Zachary Olsen",NA,2,"YTDParorBetterStreak",2014
305,305,"Wade Ormsby",NA,2,"YTDParorBetterStreak",2014
305,305,"Rod Pampling",NA,2,"YTDParorBetterStreak",2014
305,305,"Corey Pavin",NA,2,"YTDParorBetterStreak",2014
305,305,"Taylor Pendrith",NA,2,"YTDParorBetterStreak",2014
305,305,"Kevin Penner",NA,2,"YTDParorBetterStreak",2014
305,305,"Daniel Popovic",NA,2,"YTDParorBetterStreak",2014
305,305,"Brett Quigley",NA,2,"YTDParorBetterStreak",2014
305,305,"Paul Stankowski",NA,2,"YTDParorBetterStreak",2014
305,305,"Adam Svensson",NA,2,"YTDParorBetterStreak",2014
305,305,"Chris Thompson",NA,2,"YTDParorBetterStreak",2014
305,305,"Jaco Van Zyl",NA,2,"YTDParorBetterStreak",2014
305,305,"Danny Willett",NA,2,"YTDParorBetterStreak",2014
305,305,"Eugene Wong",NA,2,"YTDParorBetterStreak",2014
305,305,"Chris Wood",NA,2,"YTDParorBetterStreak",2014
