"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2006","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2006","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2006","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2006","TenthTeeEarlyPar4ScoringAverage_AVG_2006","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2006","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2006","stat_name","year"
37,37,"Skip Kendall",72,3.99,711,178,"TenthTeeEarlyPar4ScoringAverage",2006
37,37,"Bernhard Langer",77,3.99,535,134,"TenthTeeEarlyPar4ScoringAverage",2006
37,37,"Greg Owen",79,3.99,686,172,"TenthTeeEarlyPar4ScoringAverage",2006
37,37,"Chris Riley",86,3.99,682,171,"TenthTeeEarlyPar4ScoringAverage",2006
37,37,"Jerry Smith",94,3.99,985,247,"TenthTeeEarlyPar4ScoringAverage",2006
37,37,"David Toms",76,3.99,543,136,"TenthTeeEarlyPar4ScoringAverage",2006
37,37,"Omar Uresti",61,3.99,367,92,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Arjun Atwal",97,4,865,216,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Bob Estes",85,4,848,212,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Nathan Green",108,4,976,244,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Jonathan Kaye",95,4,1013,253,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Davis Love III",85,4,484,121,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Billy Mayfair",94,4,788,197,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"DA Points",82,4,596,149,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Camilo Villegas",95,4,939,235,"TenthTeeEarlyPar4ScoringAverage",2006
53,53,"Duffy Waldorf",96,4,839,210,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Michael Allen",84,4.01,509,127,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Stuart Appleby",83,4.01,642,160,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Kris Cox",83,4.01,633,158,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Fred Funk",106,4.01,717,179,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Retief Goosen",68,4.01,489,122,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Bill Haas",99,4.01,630,157,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Matt Hansen",68,4.01,633,158,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"John Huston",74,4.01,749,187,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Trevor Immelman",86,4.01,642,160,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Jerry Kelly",100,4.01,855,213,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Frank Lickliter II",99,4.01,753,188,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Hunter Mahan",98,4.01,801,200,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Shigeki Maruyama",94,4.01,722,180,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Arron Oberholser",82,4.01,590,147,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Rod Pampling",89,4.01,642,160,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Jeff Sluman",101,4.01,777,194,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Paul Stankowski",70,4.01,807,201,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Charles Warren",93,4.01,681,170,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Bubba Watson",83,4.01,689,172,"TenthTeeEarlyPar4ScoringAverage",2006
62,62,"Brett Wetterich",82,4.01,601,150,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Henrik Bjornstad",97,4.02,767,191,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"John Cook",67,4.02,555,138,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Fred Couples",52,4.02,370,92,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Mathew Goggin",72,4.02,635,158,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Brandt Jobe",91,4.02,667,166,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Zach Johnson",98,4.02,655,163,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Greg Kraft",79,4.02,784,195,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Jeff Maggert",81,4.02,720,179,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Tim Petrovic",95,4.02,792,197,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"John Rollins",93,4.02,921,229,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Rory Sabbatini",84,4.02,559,139,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Heath Slocum",96,4.02,627,156,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Bob Tway",81,4.02,799,199,"TenthTeeEarlyPar4ScoringAverage",2006
82,82,"Scott Verplank",88,4.02,928,231,"TenthTeeEarlyPar4ScoringAverage",2006
96,96,"Brent Geiberger",99,4.03,730,181,"TenthTeeEarlyPar4ScoringAverage",2006
96,96,"JJ Henry",96,4.03,628,156,"TenthTeeEarlyPar4ScoringAverage",2006
96,96,"Freddie Jacobson",56,4.03,431,107,"TenthTeeEarlyPar4ScoringAverage",2006
96,96,"Tag Ridings",103,4.03,995,247,"TenthTeeEarlyPar4ScoringAverage",2006
96,96,"Bo Van Pelt",102,4.03,726,180,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Chris DiMarco",83,4.04,691,171,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Joe Durant",101,4.04,686,170,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Danny Ellis",68,4.04,638,158,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Jeff Gove",91,4.04,671,166,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Peter Lonard",77,4.04,493,122,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Geoff Ogilvy",76,4.04,400,99,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Jeff Overton",95,4.04,780,193,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"Nicholas Thompson",96,4.04,929,230,"TenthTeeEarlyPar4ScoringAverage",2006
101,101,"DJ Trahan",92,4.04,639,158,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Eric Axley",91,4.05,920,227,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Aaron Baddeley",78,4.05,769,190,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Jeff Brehaut",100,4.05,794,196,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Olin Browne",108,4.05,781,193,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Brian Davis",92,4.05,1068,264,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Steve Jones",83,4.05,648,160,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Justin Leonard",83,4.05,514,127,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Daisuke Maruyama",83,4.05,684,169,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Larry Mize",53,4.05,446,110,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Ryan Moore",68,4.05,575,142,"TenthTeeEarlyPar4ScoringAverage",2006
110,110,"Jason Schultz",77,4.05,802,198,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"James Driscoll",80,4.06,768,189,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Mathias Gronberg",92,4.06,767,189,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Padraig Harrington",54,4.06,434,107,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"JP Hayes",55,4.06,520,128,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Charley Hoffman",100,4.06,788,194,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Stephen Leaney",84,4.06,560,138,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Tom Lehman",70,4.06,654,161,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Steve Lowery",99,4.06,556,137,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Troy Matteson",101,4.06,946,233,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Pat Perez",50,4.06,402,99,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Tom Pernice Jr",108,4.06,983,242,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Patrick Sheehan",104,4.06,812,200,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Joey Sindelar",90,4.06,816,201,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Jimmy Walker",60,4.06,515,127,"TenthTeeEarlyPar4ScoringAverage",2006
121,121,"Ron Whittaker",81,4.06,572,141,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Paul Azinger",87,4.07,801,197,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Mark Brooks",90,4.07,683,168,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Greg Chalmers",71,4.07,517,127,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Ben Curtis",86,4.07,675,166,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Robert Damron",91,4.07,1112,273,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Brad Faxon",78,4.07,590,145,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Kenny Perry",73,4.07,671,165,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Carl Pettersson",95,4.07,488,120,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Mike Sposa",68,4.07,782,192,"TenthTeeEarlyPar4ScoringAverage",2006
136,136,"Dean Wilson",115,4.07,692,170,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Craig Barlow",77,4.08,632,155,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Shane Bertsch",104,4.08,840,206,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Chad Campbell",91,4.08,608,149,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Alex Cejka",93,4.08,866,212,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Marco Dawson",87,4.08,1004,246,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Jason Gore",86,4.08,723,177,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Paul Goydos",72,4.08,580,142,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Charles Howell III",96,4.08,754,185,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"JL Lewis",57,4.08,490,120,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Len Mattiace",59,4.08,689,169,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Bob May",65,4.08,555,136,"TenthTeeEarlyPar4ScoringAverage",2006
146,146,"Ted Purdy",103,4.08,877,215,"TenthTeeEarlyPar4ScoringAverage",2006
158,158,"Chris Couch",75,4.09,993,243,"TenthTeeEarlyPar4ScoringAverage",2006
158,158,"Bubba Dickerson",98,4.09,960,235,"TenthTeeEarlyPar4ScoringAverage",2006
158,158,"Carlos Franco",86,4.09,793,194,"TenthTeeEarlyPar4ScoringAverage",2006
158,158,"Sean OHair",100,4.09,527,129,"TenthTeeEarlyPar4ScoringAverage",2006
158,158,"Joe Ogilvie",95,4.09,479,117,"TenthTeeEarlyPar4ScoringAverage",2006
163,163,"Tommy Armour III",65,4.1,685,167,"TenthTeeEarlyPar4ScoringAverage",2006
163,163,"Robert Gamez",94,4.1,669,163,"TenthTeeEarlyPar4ScoringAverage",2006
163,163,"Jon Mills",68,4.1,574,140,"TenthTeeEarlyPar4ScoringAverage",2006
163,163,"Ryan Palmer",101,4.1,545,133,"TenthTeeEarlyPar4ScoringAverage",2006
163,163,"Corey Pavin",74,4.1,615,150,"TenthTeeEarlyPar4ScoringAverage",2006
163,163,"Kirk Triplett",58,4.1,553,135,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Woody Austin",107,4.11,773,188,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Tim Clark",80,4.11,609,148,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Michael Connell",51,4.11,657,160,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Richard Johnson",94,4.11,887,216,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Thomas Levet",53,4.11,497,121,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Chris Smith",67,4.11,720,175,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Roger Tambellini",64,4.11,682,166,"TenthTeeEarlyPar4ScoringAverage",2006
169,169,"Tjaart van der Walt",60,4.11,489,119,"TenthTeeEarlyPar4ScoringAverage",2006
177,177,"Brian Bateman",69,4.12,779,189,"TenthTeeEarlyPar4ScoringAverage",2006
177,177,"Lee Janzen",79,4.12,774,188,"TenthTeeEarlyPar4ScoringAverage",2006
179,179,"David Duval",71,4.13,314,76,"TenthTeeEarlyPar4ScoringAverage",2006
179,179,"Wes Short Jr",96,4.13,694,168,"TenthTeeEarlyPar4ScoringAverage",2006
181,181,"Ian Leggatt",80,4.14,728,176,"TenthTeeEarlyPar4ScoringAverage",2006
182,182,"Doug Barron",74,4.15,784,189,"TenthTeeEarlyPar4ScoringAverage",2006
182,182,"Mark Calcavecchia",94,4.15,705,170,"TenthTeeEarlyPar4ScoringAverage",2006
182,182,"Hidemichi Tanaka",74,4.15,797,192,"TenthTeeEarlyPar4ScoringAverage",2006
185,185,"Bart Bryant",87,4.16,628,151,"TenthTeeEarlyPar4ScoringAverage",2006
185,185,"Ryan Hietala",61,4.16,566,136,"TenthTeeEarlyPar4ScoringAverage",2006
187,187,"Alex Aragon",63,4.17,601,144,"TenthTeeEarlyPar4ScoringAverage",2006
187,187,"Rich Beem",85,4.17,479,115,"TenthTeeEarlyPar4ScoringAverage",2006
187,187,"John Engler Jr",69,4.17,747,179,"TenthTeeEarlyPar4ScoringAverage",2006
187,187,"Tim Herron",82,4.17,488,117,"TenthTeeEarlyPar4ScoringAverage",2006
187,187,"Jose Maria Olazabal",62,4.17,350,84,"TenthTeeEarlyPar4ScoringAverage",2006
192,192,"Scott Gutschewski",53,4.18,569,136,"TenthTeeEarlyPar4ScoringAverage",2006
192,192,"Todd Hamilton",72,4.18,397,95,"TenthTeeEarlyPar4ScoringAverage",2006
194,194,"Stephen Ames",63,4.21,261,62,"TenthTeeEarlyPar4ScoringAverage",2006
194,194,"John Daly",51,4.21,257,61,"TenthTeeEarlyPar4ScoringAverage",2006
196,196,"Ian Poulter",53,4.24,263,62,"TenthTeeEarlyPar4ScoringAverage",2006
