"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2010","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2010","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2010","FirstTeeLateRound1ScoringAverage__2010","FirstTeeLateRound1ScoringAverage_AVG_2010","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2010","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2010","stat_name","year"
36,36,"Bo Van Pelt",NA,70,350,5,"FirstTeeLateRound1ScoringAverage",2010
47,47,"Ernie Els",NA,70.1,701,10,"FirstTeeLateRound1ScoringAverage",2010
48,48,"Scott Piercy",NA,70.14,491,7,"FirstTeeLateRound1ScoringAverage",2010
49,49,"Steve Stricker",NA,70.15,912,13,"FirstTeeLateRound1ScoringAverage",2010
50,50,"Chris Stroud",NA,70.2,351,5,"FirstTeeLateRound1ScoringAverage",2010
50,50,"Brian Stuard",NA,70.2,702,10,"FirstTeeLateRound1ScoringAverage",2010
52,52,"JJ Henry",NA,70.25,281,4,"FirstTeeLateRound1ScoringAverage",2010
52,52,"Jarrod Lyle",NA,70.25,281,4,"FirstTeeLateRound1ScoringAverage",2010
52,52,"Jeff Quinney",NA,70.25,562,8,"FirstTeeLateRound1ScoringAverage",2010
55,55,"Graham DeLaet",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2010
56,56,"Tim Clark",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2010
56,56,"Nathan Green",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2010
58,58,"JP Hayes",NA,70.44,634,9,"FirstTeeLateRound1ScoringAverage",2010
59,59,"Cameron Beckman",NA,70.5,423,6,"FirstTeeLateRound1ScoringAverage",2010
59,59,"Martin Flores",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2010
59,59,"Lucas Glover",NA,70.5,564,8,"FirstTeeLateRound1ScoringAverage",2010
59,59,"Retief Goosen",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2010
59,59,"Zach Johnson",NA,70.5,705,10,"FirstTeeLateRound1ScoringAverage",2010
59,59,"Camilo Villegas",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2010
65,65,"Brett Quigley",NA,70.56,635,9,"FirstTeeLateRound1ScoringAverage",2010
66,66,"Jason Bohn",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2010
66,66,"John Merrick",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2010
66,66,"Troy Merritt",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2010
66,66,"Garth Mulroy",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2010
66,66,"Greg Owen",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2010
71,71,"Chad Campbell",NA,70.6,353,5,"FirstTeeLateRound1ScoringAverage",2010
71,71,"Kenny Perry",NA,70.6,353,5,"FirstTeeLateRound1ScoringAverage",2010
73,73,"Greg Chalmers",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2010
74,74,"Mathias Gronberg",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2010
74,74,"Ryuji Imada",NA,70.67,212,3,"FirstTeeLateRound1ScoringAverage",2010
74,74,"Sean OHair",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2010
74,74,"Charles Warren",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2010
78,78,"Briny Baird",NA,70.7,707,10,"FirstTeeLateRound1ScoringAverage",2010
79,79,"Kevin Streelman",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2010
80,80,"Phil Mickelson",NA,70.8,708,10,"FirstTeeLateRound1ScoringAverage",2010
80,80,"Jeff Overton",NA,70.8,708,10,"FirstTeeLateRound1ScoringAverage",2010
82,82,"Marc Leishman",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2010
82,82,"Rod Pampling",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2010
84,84,"Jim Furyk",NA,70.89,638,9,"FirstTeeLateRound1ScoringAverage",2010
84,84,"Bubba Watson",NA,70.89,638,9,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Brad Faxon",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Rickie Fowler",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Brian Gay",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Padraig Harrington",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Charley Hoffman",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Cliff Kresge",NA,71,142,2,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Will Ma Kenzie",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Andrew McLardy",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Brenden Pappas",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Michael Sim",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Paul Stankowski",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Cameron Tringale",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2010
86,86,"Brett Wetterich",NA,71,213,3,"FirstTeeLateRound1ScoringAverage",2010
99,99,"James Nitties",NA,71.1,711,10,"FirstTeeLateRound1ScoringAverage",2010
100,100,"Alex Prugh",NA,71.13,569,8,"FirstTeeLateRound1ScoringAverage",2010
101,101,"Rory Sabbatini",NA,71.14,498,7,"FirstTeeLateRound1ScoringAverage",2010
102,102,"Mark Calcavecchia",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2010
102,102,"Troy Matteson",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2010
102,102,"Ian Poulter",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2010
102,102,"YE Yang",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2010
106,106,"Woody Austin",NA,71.25,570,8,"FirstTeeLateRound1ScoringAverage",2010
106,106,"Steve Marino",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2010
106,106,"DA Points",NA,71.25,570,8,"FirstTeeLateRound1ScoringAverage",2010
109,109,"Justin Rose",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2010
109,109,"Webb Simpson",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2010
109,109,"Jay Williamson",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2010
112,112,"Omar Uresti",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2010
113,113,"Ben Crane",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2010
113,113,"Garrett Willis",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2010
115,115,"Robert Allenby",NA,71.4,357,5,"FirstTeeLateRound1ScoringAverage",2010
115,115,"Derek Lamely",NA,71.4,357,5,"FirstTeeLateRound1ScoringAverage",2010
117,117,"George McNeill",NA,71.44,643,9,"FirstTeeLateRound1ScoringAverage",2010
118,118,"Michael Bradley",NA,71.5,429,6,"FirstTeeLateRound1ScoringAverage",2010
118,118,"James Driscoll",NA,71.5,715,10,"FirstTeeLateRound1ScoringAverage",2010
118,118,"Robert Garrigus",NA,71.5,143,2,"FirstTeeLateRound1ScoringAverage",2010
118,118,"John Senden",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2010
118,118,"Vaughn Taylor",NA,71.5,143,2,"FirstTeeLateRound1ScoringAverage",2010
118,118,"Steve Wheatcroft",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2010
124,124,"Jerry Kelly",NA,71.56,644,9,"FirstTeeLateRound1ScoringAverage",2010
124,124,"Kevin Sutherland",NA,71.56,644,9,"FirstTeeLateRound1ScoringAverage",2010
126,126,"Stewart Cink",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2010
126,126,"Jason Day",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2010
126,126,"Sergio Garcia",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2010
126,126,"Shaun Micheel",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2010
130,130,"Kevin Johnson",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2010
130,130,"David Lutterus",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2010
132,132,"Skip Kendall",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2010
132,132,"Roland Thatcher",NA,71.67,215,3,"FirstTeeLateRound1ScoringAverage",2010
134,134,"Henrik Bjornstad",NA,71.69,932,13,"FirstTeeLateRound1ScoringAverage",2010
135,135,"Matt Jones",NA,71.71,502,7,"FirstTeeLateRound1ScoringAverage",2010
136,136,"Stuart Appleby",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2010
136,136,"JB Holmes",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2010
136,136,"Trevor Immelman",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2010
136,136,"Martin Laird",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2010
136,136,"Roger Tambellini",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2010
136,136,"Mark Wilson",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2010
142,142,"Brent Delahoussaye",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2010
142,142,"Mike Weir",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2010
144,144,"Josh Teater",NA,71.86,503,7,"FirstTeeLateRound1ScoringAverage",2010
145,145,"Daniel Chopra",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2010
145,145,"Bill Lunde",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2010
147,147,"Brendon de Jonge",NA,71.89,647,9,"FirstTeeLateRound1ScoringAverage",2010
148,148,"Justin Bolli",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2010
148,148,"Jeff Gove",NA,72,288,4,"FirstTeeLateRound1ScoringAverage",2010
148,148,"Rocco Mediate",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2010
148,148,"Andres Romero",NA,72,504,7,"FirstTeeLateRound1ScoringAverage",2010
148,148,"Adam Scott",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2010
148,148,"Jeev Milkha Singh",NA,72,288,4,"FirstTeeLateRound1ScoringAverage",2010
154,154,"Heath Slocum",NA,72.14,505,7,"FirstTeeLateRound1ScoringAverage",2010
155,155,"Blake Adams",NA,72.17,433,6,"FirstTeeLateRound1ScoringAverage",2010
156,156,"Rory McIlroy",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2010
156,156,"Kevin Stadler",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2010
156,156,"Jimmy Walker",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2010
159,159,"Ben Curtis",NA,72.25,578,8,"FirstTeeLateRound1ScoringAverage",2010
160,160,"Vijay Singh",NA,72.29,506,7,"FirstTeeLateRound1ScoringAverage",2010
161,161,"Greg Kraft",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2010
162,162,"Richard Johnson",NA,72.38,579,8,"FirstTeeLateRound1ScoringAverage",2010
163,163,"Craig Bowden",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2010
163,163,"Ted Purdy",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2010
165,165,"Michael Connell",NA,72.5,580,8,"FirstTeeLateRound1ScoringAverage",2010
166,166,"Mathew Goggin",NA,72.57,508,7,"FirstTeeLateRound1ScoringAverage",2010
167,167,"Charles Howell III",NA,72.6,363,5,"FirstTeeLateRound1ScoringAverage",2010
167,167,"Nicholas Thompson",NA,72.6,363,5,"FirstTeeLateRound1ScoringAverage",2010
169,169,"Chris Tidland",NA,72.67,436,6,"FirstTeeLateRound1ScoringAverage",2010
170,170,"Chris Couch",NA,72.75,291,4,"FirstTeeLateRound1ScoringAverage",2010
170,170,"Billy Mayfair",NA,72.75,291,4,"FirstTeeLateRound1ScoringAverage",2010
172,172,"Joe Ogilvie",NA,72.86,510,7,"FirstTeeLateRound1ScoringAverage",2010
172,172,"John Rollins",NA,72.86,510,7,"FirstTeeLateRound1ScoringAverage",2010
174,174,"Rich Barcelo",NA,73,219,3,"FirstTeeLateRound1ScoringAverage",2010
174,174,"Justin Leonard",NA,73,438,6,"FirstTeeLateRound1ScoringAverage",2010
174,174,"DJ Trahan",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2010
177,177,"Vance Veazey",NA,73.11,658,9,"FirstTeeLateRound1ScoringAverage",2010
178,178,"Steve Flesch",NA,73.17,439,6,"FirstTeeLateRound1ScoringAverage",2010
179,179,"Johnson Wagner",NA,73.25,293,4,"FirstTeeLateRound1ScoringAverage",2010
180,180,"Jeff Maggert",NA,73.29,513,7,"FirstTeeLateRound1ScoringAverage",2010
181,181,"Paul Goydos",NA,73.33,440,6,"FirstTeeLateRound1ScoringAverage",2010
182,182,"Tim Petrovic",NA,73.43,514,7,"FirstTeeLateRound1ScoringAverage",2010
183,183,"Alex Cejka",NA,73.5,294,4,"FirstTeeLateRound1ScoringAverage",2010
184,184,"Bob Estes",NA,73.6,368,5,"FirstTeeLateRound1ScoringAverage",2010
185,185,"Brian Davis",NA,73.89,665,9,"FirstTeeLateRound1ScoringAverage",2010
186,186,"Jason Dufner",NA,74,444,6,"FirstTeeLateRound1ScoringAverage",2010
186,186,"Joe Durant",NA,74,148,2,"FirstTeeLateRound1ScoringAverage",2010
186,186,"Ryan Palmer",NA,74,370,5,"FirstTeeLateRound1ScoringAverage",2010
186,186,"Cameron Percy",NA,74,370,5,"FirstTeeLateRound1ScoringAverage",2010
190,190,"Chris Wilson",NA,74.17,445,6,"FirstTeeLateRound1ScoringAverage",2010
191,191,"David Duval",NA,74.6,373,5,"FirstTeeLateRound1ScoringAverage",2010
192,192,"Jerod Turner",NA,78.5,157,2,"FirstTeeLateRound1ScoringAverage",2010
