"1PuttsperRound_RANKTHISWEEK_2008","1PuttsperRound_RANKLASTWEEK_2008","1PuttsperRound_PLAYERNAME_2008","1PuttsperRound_ROUNDS_2008","1PuttsperRound_AVG_2008","1PuttsperRound_TOTAL1PUTTS_2008","1PuttsperRound_TOTALROUNDS_2008","stat_name","year"
83,83,"Brett Rumford",72,6.76,487,72,"1PuttsperRound",2008
83,83,"Dean Wilson",109,6.76,737,109,"1PuttsperRound",2008
85,85,"Rory Sabbatini",77,6.75,513,76,"1PuttsperRound",2008
86,86,"Bart Bryant",81,6.74,546,81,"1PuttsperRound",2008
86,86,"Todd Demsey",80,6.74,539,80,"1PuttsperRound",2008
88,88,"Fred Couples",60,6.73,404,60,"1PuttsperRound",2008
89,89,"Sergio Garcia",72,6.71,470,70,"1PuttsperRound",2008
89,89,"Lucas Glover",91,6.71,611,91,"1PuttsperRound",2008
91,91,"Mathias Gronberg",87,6.7,583,87,"1PuttsperRound",2008
91,91,"DJ Trahan",94,6.7,630,94,"1PuttsperRound",2008
93,93,"Jim Furyk",95,6.69,629,94,"1PuttsperRound",2008
93,93,"Craig Kanada",65,6.69,435,65,"1PuttsperRound",2008
93,93,"Jeff Overton",103,6.69,689,103,"1PuttsperRound",2008
93,93,"Adam Scott",51,6.69,328,49,"1PuttsperRound",2008
97,97,"YE Yang",89,6.67,594,89,"1PuttsperRound",2008
98,98,"Michael Allen",91,6.66,606,91,"1PuttsperRound",2008
99,99,"Ryan Palmer",69,6.64,458,69,"1PuttsperRound",2008
99,99,"Tim Petrovic",97,6.64,644,97,"1PuttsperRound",2008
99,99,"Vijay Singh",82,6.64,518,78,"1PuttsperRound",2008
99,99,"Nicholas Thompson",113,6.64,750,113,"1PuttsperRound",2008
103,103,"Charley Hoffman",94,6.63,623,94,"1PuttsperRound",2008
103,103,"Greg Kraft",63,6.63,418,63,"1PuttsperRound",2008
105,105,"Zach Johnson",85,6.62,556,84,"1PuttsperRound",2008
106,106,"Rich Beem",90,6.61,595,90,"1PuttsperRound",2008
106,106,"Ben Curtis",80,6.61,529,80,"1PuttsperRound",2008
108,108,"Tommy Armour III",77,6.6,508,77,"1PuttsperRound",2008
108,108,"Dustin Johnson",92,6.6,607,92,"1PuttsperRound",2008
110,110,"Robert Garrigus",90,6.58,592,90,"1PuttsperRound",2008
110,110,"Nick Watney",96,6.58,632,96,"1PuttsperRound",2008
112,112,"George McNeill",97,6.57,637,97,"1PuttsperRound",2008
113,113,"Brenden Pappas",66,6.56,433,66,"1PuttsperRound",2008
114,114,"Woody Austin",109,6.55,688,105,"1PuttsperRound",2008
114,114,"Bill Haas",99,6.55,648,99,"1PuttsperRound",2008
116,116,"Cody Freeman",66,6.52,430,66,"1PuttsperRound",2008
117,117,"Matt Kuchar",88,6.51,573,88,"1PuttsperRound",2008
117,117,"Steve Marino",119,6.51,775,119,"1PuttsperRound",2008
119,119,"Peter Lonard",92,6.5,598,92,"1PuttsperRound",2008
119,119,"Chez Reavie",102,6.5,663,102,"1PuttsperRound",2008
121,121,"Martin Laird",98,6.49,636,98,"1PuttsperRound",2008
122,122,"Mathew Goggin",91,6.48,590,91,"1PuttsperRound",2008
123,123,"Angel Cabrera",55,6.47,330,51,"1PuttsperRound",2008
123,123,"Omar Uresti",74,6.47,479,74,"1PuttsperRound",2008
125,125,"Shigeki Maruyama",50,6.46,323,50,"1PuttsperRound",2008
125,125,"Sean OHair",81,6.46,523,81,"1PuttsperRound",2008
127,127,"Tom Lehman",51,6.45,329,51,"1PuttsperRound",2008
128,128,"Robert Gamez",79,6.44,509,79,"1PuttsperRound",2008
128,128,"Charles Howell III",101,6.44,638,99,"1PuttsperRound",2008
128,128,"Brett Quigley",80,6.44,515,80,"1PuttsperRound",2008
128,128,"Tim Wilkinson",95,6.44,612,95,"1PuttsperRound",2008
132,132,"Bob Estes",90,6.42,578,90,"1PuttsperRound",2008
132,132,"Lee Janzen",89,6.42,571,89,"1PuttsperRound",2008
132,132,"Heath Slocum",104,6.42,668,104,"1PuttsperRound",2008
135,135,"Nick Flanagan",89,6.4,570,89,"1PuttsperRound",2008
135,135,"Jerry Kelly",89,6.4,563,88,"1PuttsperRound",2008
135,135,"Billy Mayfair",103,6.4,659,103,"1PuttsperRound",2008
138,138,"Kevin Streelman",114,6.39,728,114,"1PuttsperRound",2008
139,139,"Bo Van Pelt",101,6.37,643,101,"1PuttsperRound",2008
140,140,"Stephen Leaney",53,6.36,337,53,"1PuttsperRound",2008
141,141,"Trevor Immelman",70,6.35,432,68,"1PuttsperRound",2008
141,141,"Troy Matteson",94,6.35,597,94,"1PuttsperRound",2008
141,141,"Chris Riley",51,6.35,324,51,"1PuttsperRound",2008
144,144,"Marco Dawson",64,6.33,405,64,"1PuttsperRound",2008
144,144,"Brad Elder",67,6.33,424,67,"1PuttsperRound",2008
144,144,"Brandt Jobe",52,6.33,329,52,"1PuttsperRound",2008
147,147,"James Driscoll",85,6.32,537,85,"1PuttsperRound",2008
148,148,"Jason Allred",63,6.3,397,63,"1PuttsperRound",2008
149,149,"Boo Weekley",86,6.27,520,83,"1PuttsperRound",2008
150,150,"Ryan Armour",87,6.26,545,87,"1PuttsperRound",2008
150,150,"Jimmy Walker",73,6.26,457,73,"1PuttsperRound",2008
150,150,"Bubba Watson",97,6.26,607,97,"1PuttsperRound",2008
153,153,"Robert Allenby",108,6.24,668,107,"1PuttsperRound",2008
154,154,"Glen Day",64,6.22,398,64,"1PuttsperRound",2008
155,155,"Brad Adamonis",87,6.21,540,87,"1PuttsperRound",2008
155,155,"Cliff Kresge",84,6.21,522,84,"1PuttsperRound",2008
155,155,"Hunter Mahan",87,6.21,528,85,"1PuttsperRound",2008
158,158,"Cameron Beckman",87,6.2,539,87,"1PuttsperRound",2008
158,158,"Alex Cejka",75,6.2,465,75,"1PuttsperRound",2008
160,160,"Paul Casey",55,6.19,322,52,"1PuttsperRound",2008
161,161,"John Huston",56,6.16,345,56,"1PuttsperRound",2008
162,162,"Jin Park",85,6.15,523,85,"1PuttsperRound",2008
163,163,"Doug LaBelle II",65,6.14,399,65,"1PuttsperRound",2008
164,164,"Carlos Franco",73,6.12,447,73,"1PuttsperRound",2008
165,165,"Tom Scherrer",56,6.11,342,56,"1PuttsperRound",2008
166,166,"Charles Warren",79,6.09,481,79,"1PuttsperRound",2008
167,167,"John Senden",93,6.08,559,92,"1PuttsperRound",2008
167,167,"Bob Sowards",61,6.08,371,61,"1PuttsperRound",2008
169,169,"John Riegger",73,6.07,443,73,"1PuttsperRound",2008
170,170,"Alejandro Canizares",52,6.06,315,52,"1PuttsperRound",2008
170,170,"Kent Jones",68,6.06,412,68,"1PuttsperRound",2008
172,172,"JJ Henry",108,6.05,653,108,"1PuttsperRound",2008
173,173,"Kevin Stadler",90,6.04,544,90,"1PuttsperRound",2008
174,174,"Briny Baird",113,6,678,113,"1PuttsperRound",2008
174,174,"Olin Browne",77,6,462,77,"1PuttsperRound",2008
176,176,"Scott Sterling",89,5.99,533,89,"1PuttsperRound",2008
177,177,"Kyle Thompson",70,5.97,418,70,"1PuttsperRound",2008
178,178,"Justin Bolli",87,5.93,516,87,"1PuttsperRound",2008
179,179,"John Merrick",98,5.92,580,98,"1PuttsperRound",2008
180,180,"Jim McGovern",75,5.91,443,75,"1PuttsperRound",2008
181,181,"Kenneth Ferrie",72,5.9,425,72,"1PuttsperRound",2008
182,182,"Billy Andrade",71,5.89,418,71,"1PuttsperRound",2008
183,183,"David Lutterus",59,5.88,347,59,"1PuttsperRound",2008
183,183,"Jon Mills",95,5.88,559,95,"1PuttsperRound",2008
185,185,"Gavin Coles",54,5.83,315,54,"1PuttsperRound",2008
186,186,"Paul Claxton",63,5.81,366,63,"1PuttsperRound",2008
186,186,"Travis Perkins",53,5.81,308,53,"1PuttsperRound",2008
189,189,"Chris Stroud",81,5.73,464,81,"1PuttsperRound",2008
190,190,"Jeff Gove",50,5.66,283,50,"1PuttsperRound",2008
190,190,"Ted Purdy",68,5.66,385,68,"1PuttsperRound",2008
192,192,"Steve Allan",58,5.64,327,58,"1PuttsperRound",2008
193,193,"Harrison Frazar",73,5.63,411,73,"1PuttsperRound",2008
194,194,"Tommy Gainey",60,5.62,337,60,"1PuttsperRound",2008
195,195,"Ron Whittaker",54,5.57,301,54,"1PuttsperRound",2008
195,195,"Jay Williamson",96,5.57,535,96,"1PuttsperRound",2008
197,197,"Joe Durant",92,5.32,489,92,"1PuttsperRound",2008
