"ConsecutiveBirdiesStreak_RANKTHISWEEK_2012","ConsecutiveBirdiesStreak_RANKLASTWEEK_2012","ConsecutiveBirdiesStreak_PLAYERNAME_2012","ConsecutiveBirdiesStreak_EVENTS_2012","ConsecutiveBirdiesStreak_NUMBEROFHOLES_2012","stat_name","year"
15,15,"John Huh",28,5,"ConsecutiveBirdiesStreak",2012
15,15,"Ryuji Imada",28,5,"ConsecutiveBirdiesStreak",2012
15,15,"Trevor Immelman",24,5,"ConsecutiveBirdiesStreak",2012
15,15,"Chris Kirk",27,5,"ConsecutiveBirdiesStreak",2012
15,15,"Justin Leonard",26,5,"ConsecutiveBirdiesStreak",2012
15,15,"Zack Miller",12,5,"ConsecutiveBirdiesStreak",2012
15,15,"Garth Mulroy",20,5,"ConsecutiveBirdiesStreak",2012
15,15,"Kevin Na",25,5,"ConsecutiveBirdiesStreak",2012
15,15,"Seung Yul Noh",28,5,"ConsecutiveBirdiesStreak",2012
15,15,"Jeff Overton",29,5,"ConsecutiveBirdiesStreak",2012
15,15,"Carl Pettersson",26,5,"ConsecutiveBirdiesStreak",2012
15,15,"Ted Potter Jr",25,5,"ConsecutiveBirdiesStreak",2012
15,15,"Ian Poulter",15,5,"ConsecutiveBirdiesStreak",2012
15,15,"Vijay Singh",27,5,"ConsecutiveBirdiesStreak",2012
15,15,"Kevin Streelman",26,5,"ConsecutiveBirdiesStreak",2012
15,15,"Steve Stricker",19,5,"ConsecutiveBirdiesStreak",2012
15,15,"Vaughn Taylor",26,5,"ConsecutiveBirdiesStreak",2012
15,15,"Josh Teater",30,5,"ConsecutiveBirdiesStreak",2012
15,15,"Michael Thompson",25,5,"ConsecutiveBirdiesStreak",2012
15,15,"Bo Van Pelt",24,5,"ConsecutiveBirdiesStreak",2012
15,15,"Lee Westwood",15,5,"ConsecutiveBirdiesStreak",2012
52,52,"Stephen Ames",20,4,"ConsecutiveBirdiesStreak",2012
52,52,"Arjun Atwal",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Sangmoon Bae",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Craig Barlow",7,4,"ConsecutiveBirdiesStreak",2012
52,52,"Ricky Barnes",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Cameron Beckman",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Charlie Beljan",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Shane Bertsch",17,4,"ConsecutiveBirdiesStreak",2012
52,52,"Tommy Biershenk",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Thomas Bjorn",9,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kris Blanks",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Keegan Bradley",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Joseph Bramlett",1,4,"ConsecutiveBirdiesStreak",2012
52,52,"Chad Campbell",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Bud Cauley",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Alex Cejka",12,4,"ConsecutiveBirdiesStreak",2012
52,52,"Greg Chalmers",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kevin Chappell",29,4,"ConsecutiveBirdiesStreak",2012
52,52,"Daniel Chopra",21,4,"ConsecutiveBirdiesStreak",2012
52,52,"Tim Clark",20,4,"ConsecutiveBirdiesStreak",2012
52,52,"Will Claxton",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Erik Compton",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"John Daly",15,4,"ConsecutiveBirdiesStreak",2012
52,52,"Robert Damron",7,4,"ConsecutiveBirdiesStreak",2012
52,52,"Brian Davis",29,4,"ConsecutiveBirdiesStreak",2012
52,52,"Jason Day",17,4,"ConsecutiveBirdiesStreak",2012
52,52,"Brendon de Jonge",31,4,"ConsecutiveBirdiesStreak",2012
52,52,"Graham DeLaet",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Todd Demsey",1,4,"ConsecutiveBirdiesStreak",2012
52,52,"Jason Dufner",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Ken Duke",30,4,"ConsecutiveBirdiesStreak",2012
52,52,"Scott Dunlap",20,4,"ConsecutiveBirdiesStreak",2012
52,52,"Ernie Els",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Harris English",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Bob Estes",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Matt Every",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Gonzalo Fdez Castano",7,4,"ConsecutiveBirdiesStreak",2012
52,52,"Rickie Fowler",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Harrison Frazar",20,4,"ConsecutiveBirdiesStreak",2012
52,52,"Tommy Gainey",32,4,"ConsecutiveBirdiesStreak",2012
52,52,"Bobby Gates",29,4,"ConsecutiveBirdiesStreak",2012
52,52,"Tom Gillis",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Lucas Glover",16,4,"ConsecutiveBirdiesStreak",2012
52,52,"Branden Grace",6,4,"ConsecutiveBirdiesStreak",2012
52,52,"Nathan Green",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Hunter Haas",24,4,"ConsecutiveBirdiesStreak",2012
52,52,"Peter Hanson",11,4,"ConsecutiveBirdiesStreak",2012
52,52,"Brian Harman",30,4,"ConsecutiveBirdiesStreak",2012
52,52,"David Hearn",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"JJ Henry",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"JB Holmes",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Randall Hutchison",1,4,"ConsecutiveBirdiesStreak",2012
52,52,"Lee Janzen",12,4,"ConsecutiveBirdiesStreak",2012
52,52,"Zach Johnson",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Dustin Johnson",19,4,"ConsecutiveBirdiesStreak",2012
52,52,"Matt Jones",19,4,"ConsecutiveBirdiesStreak",2012
52,52,"Robert Karlsson",17,4,"ConsecutiveBirdiesStreak",2012
52,52,"Jerry Kelly",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Anthony Kim",10,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kevin Kisner",24,4,"ConsecutiveBirdiesStreak",2012
52,52,"Colt Knost",29,4,"ConsecutiveBirdiesStreak",2012
52,52,"Russell Knox",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kelly Kraft",10,4,"ConsecutiveBirdiesStreak",2012
52,52,"Martin Laird",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Scott Langley",4,4,"ConsecutiveBirdiesStreak",2012
52,52,"Richard Lee",24,4,"ConsecutiveBirdiesStreak",2012
52,52,"Marc Leishman",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Spencer Levin",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Frank Lickliter II",9,4,"ConsecutiveBirdiesStreak",2012
52,52,"Bill Lunde",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Jeff Maggert",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Hunter Mahan",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Billy Mayfair",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Scott McCarron",6,4,"ConsecutiveBirdiesStreak",2012
52,52,"Graeme McDowell",16,4,"ConsecutiveBirdiesStreak",2012
52,52,"William McGirt",30,4,"ConsecutiveBirdiesStreak",2012
52,52,"Rory McIlroy",16,4,"ConsecutiveBirdiesStreak",2012
52,52,"George McNeill",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"John Merrick",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Phil Mickelson",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Bryce Molder",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Toshinori Muto",3,4,"ConsecutiveBirdiesStreak",2012
52,52,"Sean OHair",24,4,"ConsecutiveBirdiesStreak",2012
52,52,"Geoff Ogilvy",20,4,"ConsecutiveBirdiesStreak",2012
52,52,"Greg Owen",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Ryan Palmer",24,4,"ConsecutiveBirdiesStreak",2012
52,52,"Pat Perez",23,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kenny Perry",5,4,"ConsecutiveBirdiesStreak",2012
52,52,"Scott Piercy",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Dicky Pride",19,4,"ConsecutiveBirdiesStreak",2012
52,52,"Chez Reavie",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Justin Rose",19,4,"ConsecutiveBirdiesStreak",2012
52,52,"Charl Schwartzel",16,4,"ConsecutiveBirdiesStreak",2012
52,52,"Adam Scott",16,4,"ConsecutiveBirdiesStreak",2012
52,52,"John Senden",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Webb Simpson",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"Lee Slattery",3,4,"ConsecutiveBirdiesStreak",2012
52,52,"Heath Slocum",29,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kevin Stadler",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kyle Stanley",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Brendan Steele",24,4,"ConsecutiveBirdiesStreak",2012
52,52,"Chris Stroud",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Roland Thatcher",21,4,"ConsecutiveBirdiesStreak",2012
52,52,"Kyle Thompson",22,4,"ConsecutiveBirdiesStreak",2012
52,52,"David Toms",19,4,"ConsecutiveBirdiesStreak",2012
52,52,"DJ Trahan",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Cameron Tringale",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Marc Turnesa",11,4,"ConsecutiveBirdiesStreak",2012
52,52,"Jhonattan Vegas",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Camilo Villegas",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Johnson Wagner",27,4,"ConsecutiveBirdiesStreak",2012
52,52,"Jimmy Walker",28,4,"ConsecutiveBirdiesStreak",2012
52,52,"Nick Watney",26,4,"ConsecutiveBirdiesStreak",2012
52,52,"Bubba Watson",19,4,"ConsecutiveBirdiesStreak",2012
52,52,"Tim Weinhart",2,4,"ConsecutiveBirdiesStreak",2012
52,52,"Charlie Wi",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"Garrett Willis",15,4,"ConsecutiveBirdiesStreak",2012
52,52,"Mark Wilson",25,4,"ConsecutiveBirdiesStreak",2012
52,52,"YE Yang",20,4,"ConsecutiveBirdiesStreak",2012
171,171,"Thomas Aiken",4,3,"ConsecutiveBirdiesStreak",2012
171,171,"Stuart Appleby",24,3,"ConsecutiveBirdiesStreak",2012
171,171,"Alex Aragon",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Woody Austin",7,3,"ConsecutiveBirdiesStreak",2012
171,171,"Briny Baird",13,3,"ConsecutiveBirdiesStreak",2012
171,171,"Rich Beem",10,3,"ConsecutiveBirdiesStreak",2012
171,171,"Guy Boros",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Steven Bowditch",18,3,"ConsecutiveBirdiesStreak",2012
171,171,"Michael Bradley",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"Scott Brown",24,3,"ConsecutiveBirdiesStreak",2012
171,171,"Angel Cabrera",20,3,"ConsecutiveBirdiesStreak",2012
171,171,"Rafa Cabrera Bello",6,3,"ConsecutiveBirdiesStreak",2012
171,171,"Alejandro Canizares",3,3,"ConsecutiveBirdiesStreak",2012
171,171,"Patrick Cantlay",10,3,"ConsecutiveBirdiesStreak",2012
171,171,"Miguel Angel Carballo",25,3,"ConsecutiveBirdiesStreak",2012
171,171,"Paul Casey",9,3,"ConsecutiveBirdiesStreak",2012
171,171,"Roberto Castro",27,3,"ConsecutiveBirdiesStreak",2012
171,171,"KJ Choi",21,3,"ConsecutiveBirdiesStreak",2012
171,171,"Victor Ciesielski",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Stewart Cink",22,3,"ConsecutiveBirdiesStreak",2012
171,171,"Gavin Coles",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"Nicolas Colsaerts",9,3,"ConsecutiveBirdiesStreak",2012
171,171,"Chris Couch",21,3,"ConsecutiveBirdiesStreak",2012
171,171,"Fred Couples",4,3,"ConsecutiveBirdiesStreak",2012
171,171,"Adilson da Silva",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Marco Dawson",22,3,"ConsecutiveBirdiesStreak",2012
171,171,"Glen Day",3,3,"ConsecutiveBirdiesStreak",2012
171,171,"Chris DiMarco",29,3,"ConsecutiveBirdiesStreak",2012
171,171,"Luke Donald",17,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jamie Donaldson",4,3,"ConsecutiveBirdiesStreak",2012
171,171,"James Driscoll",27,3,"ConsecutiveBirdiesStreak",2012
171,171,"Joe Durant",14,3,"ConsecutiveBirdiesStreak",2012
171,171,"David Duval",17,3,"ConsecutiveBirdiesStreak",2012
171,171,"Simon Dyson",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Derek Ernst",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Ross Fisher",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jonathan Fly",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Marcus Fraser",3,3,"ConsecutiveBirdiesStreak",2012
171,171,"Tadd Fujikawa",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Yoshinori Fujimoto",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jim Furyk",24,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jim Gallagher Jr",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Stephen Gangluff",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"Sergio Garcia",16,3,"ConsecutiveBirdiesStreak",2012
171,171,"Mathew Goggin",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"Andres Gonzales",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Retief Goosen",12,3,"ConsecutiveBirdiesStreak",2012
171,171,"Paul Goydos",6,3,"ConsecutiveBirdiesStreak",2012
171,171,"Luke Guthrie",4,3,"ConsecutiveBirdiesStreak",2012
171,171,"Todd Hamilton",10,3,"ConsecutiveBirdiesStreak",2012
171,171,"Hunter Hamrick",5,3,"ConsecutiveBirdiesStreak",2012
171,171,"Anders Hansen",7,3,"ConsecutiveBirdiesStreak",2012
171,171,"Tetsuji Hiratsuka",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Charles Howell III",29,3,"ConsecutiveBirdiesStreak",2012
171,171,"Billy Hurley III",27,3,"ConsecutiveBirdiesStreak",2012
171,171,"Ryo Ishikawa",18,3,"ConsecutiveBirdiesStreak",2012
171,171,"Freddie Jacobson",17,3,"ConsecutiveBirdiesStreak",2012
171,171,"Miguel Angel Jimenez",6,3,"ConsecutiveBirdiesStreak",2012
171,171,"Brandt Jobe",18,3,"ConsecutiveBirdiesStreak",2012
171,171,"Richard Johnson",7,3,"ConsecutiveBirdiesStreak",2012
171,171,"Steve Jones",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Kent Jones",7,3,"ConsecutiveBirdiesStreak",2012
171,171,"Brendan Jones",3,3,"ConsecutiveBirdiesStreak",2012
171,171,"Sung Kang",30,3,"ConsecutiveBirdiesStreak",2012
171,171,"Martin Kaymer",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Troy Kelly",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"JJ Killeen",33,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jason Kokrak",27,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jbe Kruger",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Hank Kuehne",12,3,"ConsecutiveBirdiesStreak",2012
171,171,"Derek Lamely",25,3,"ConsecutiveBirdiesStreak",2012
171,171,"Neal Lancaster",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jose Manuel Lara",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Pablo Larrazabal",3,3,"ConsecutiveBirdiesStreak",2012
171,171,"Paul Lawrie",6,3,"ConsecutiveBirdiesStreak",2012
171,171,"Danny Lee",26,3,"ConsecutiveBirdiesStreak",2012
171,171,"Tom Lehman",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Edward Loar",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"Davis Love III",20,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jamie Lovemark",16,3,"ConsecutiveBirdiesStreak",2012
171,171,"Joost Luiten",3,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jarrod Lyle",7,3,"ConsecutiveBirdiesStreak",2012
171,171,"John Mallinger",25,3,"ConsecutiveBirdiesStreak",2012
171,171,"Steve Marino",6,3,"ConsecutiveBirdiesStreak",2012
171,171,"David Mathis",29,3,"ConsecutiveBirdiesStreak",2012
171,171,"Troy Matteson",32,3,"ConsecutiveBirdiesStreak",2012
171,171,"Matt McQuillan",11,3,"ConsecutiveBirdiesStreak",2012
171,171,"Rocco Mediate",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"Shaun Micheel",12,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jon Mills",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Francesco Molinari",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Nick OHern",26,3,"ConsecutiveBirdiesStreak",2012
171,171,"Joe Ogilvie",17,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jose Maria Olazabal",5,3,"ConsecutiveBirdiesStreak",2012
171,171,"Thorbjorn Olesen",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Rod Pampling",26,3,"ConsecutiveBirdiesStreak",2012
171,171,"Corey Pavin",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Tom Pernice Jr",23,3,"ConsecutiveBirdiesStreak",2012
171,171,"John Peterson",9,3,"ConsecutiveBirdiesStreak",2012
171,171,"Tim Petrovic",17,3,"ConsecutiveBirdiesStreak",2012
171,171,"Brett Quigley",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Alvaro Quiros",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Patrick Reed",12,3,"ConsecutiveBirdiesStreak",2012
171,171,"Zack Reeves",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Kyle Reifers",27,3,"ConsecutiveBirdiesStreak",2012
171,171,"Chris Riley",12,3,"ConsecutiveBirdiesStreak",2012
171,171,"Alexandre Rocha",21,3,"ConsecutiveBirdiesStreak",2012
171,171,"Robert Rock",6,3,"ConsecutiveBirdiesStreak",2012
171,171,"Andres Romero",22,3,"ConsecutiveBirdiesStreak",2012
171,171,"Rory Sabbatini",29,3,"ConsecutiveBirdiesStreak",2012
171,171,"Patrick Sheehan",21,3,"ConsecutiveBirdiesStreak",2012
171,171,"Joey Snyder III",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Jordan Spieth",5,3,"ConsecutiveBirdiesStreak",2012
171,171,"Paul Stankowski",8,3,"ConsecutiveBirdiesStreak",2012
171,171,"Henrik Stenson",15,3,"ConsecutiveBirdiesStreak",2012
171,171,"Kevin Sutherland",4,3,"ConsecutiveBirdiesStreak",2012
171,171,"Brendon Todd",29,3,"ConsecutiveBirdiesStreak",2012
171,171,"Esteban Toledo",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Omar Uresti",4,3,"ConsecutiveBirdiesStreak",2012
171,171,"Scott Verplank",9,3,"ConsecutiveBirdiesStreak",2012
171,171,"Sam Walker",1,3,"ConsecutiveBirdiesStreak",2012
171,171,"Aaron Watkins",2,3,"ConsecutiveBirdiesStreak",2012
171,171,"Boo Weekley",25,3,"ConsecutiveBirdiesStreak",2012
171,171,"Steve Wheatcroft",22,3,"ConsecutiveBirdiesStreak",2012
171,171,"Gary Woodland",22,3,"ConsecutiveBirdiesStreak",2012
296,296,"Lonny Alexander",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Steven Alker",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Michael Allen",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Eric Axley",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Matthew Baldwin",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Notah Begay III",5,2,"ConsecutiveBirdiesStreak",2012
296,296,"Mark Brooks",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Bart Bryant",6,2,"ConsecutiveBirdiesStreak",2012
296,296,"David Byrne",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Brian Cairns",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Mark Calcavecchia",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Jim Carter",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Roger Chapman",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Albin Choi",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Darren Clarke",7,2,"ConsecutiveBirdiesStreak",2012
296,296,"George Coetzee",4,2,"ConsecutiveBirdiesStreak",2012
296,296,"Jeff Coston",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Nick Cullen",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Jeff Curl",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Casey DeVoll",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Alan Dunbar",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Rafael Echenique",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Steve Elkington",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Ben Ferguson",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Steve Flesch",12,2,"ConsecutiveBirdiesStreak",2012
296,296,"Oscar Fraustro",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Brad Fritsch",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Hiroyuki Fujita",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Fred Funk",4,2,"ConsecutiveBirdiesStreak",2012
296,296,"Robert Gamez",8,2,"ConsecutiveBirdiesStreak",2012
296,296,"Alejandro Garmendia",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Andrew Georgiou",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Matthew Giles",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Jason Gore",8,2,"ConsecutiveBirdiesStreak",2012
296,296,"Mathias Gronberg",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Austin Gutgsell",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Adam Hadwin",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"James Hahn",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Ashley Hall",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Dudley Hart",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Morris Hatalsky",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"James Hazen",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Mike Heinen",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Jim Herman",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Justin Hicks",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Matt Hill",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Bo Hoag",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Michael Hoey",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Beau Hossler",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Phillip Hui",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"John Hurley",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"David Hutsell",6,2,"ConsecutiveBirdiesStreak",2012
296,296,"Mikko Ilonen",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Paul Imondi",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"John Inman",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Raphael Jacquelin",2,2,"ConsecutiveBirdiesStreak",2012
296,296,"Erick Justesen",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Skip Kendall",5,2,"ConsecutiveBirdiesStreak",2012
296,296,"Brad Kennedy",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Simon Khan",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"KT Kim",11,2,"ConsecutiveBirdiesStreak",2012
296,296,"Ben Kohles",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Doug LaBelle II",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Peter Lawrie",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"WC Liang",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Peter Lonard",4,2,"ConsecutiveBirdiesStreak",2012
296,296,"Mitch Lowe",3,2,"ConsecutiveBirdiesStreak",2012
296,296,"Steve Lowery",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"David Lynn",1,2,"ConsecutiveBirdiesStreak",2012
296,296,"Will Ma Kenzie",6,2,"ConsecutiveBirdiesStreak",2012
296,296,"Bryden Macpherson",4,2,"ConsecutiveBirdiesStreak",2012
