"EarlyPar4ScoringAverage_RANKTHISWEEK_2015","EarlyPar4ScoringAverage_RANKLASTWEEK_2015","EarlyPar4ScoringAverage_PLAYERNAME_2015","EarlyPar4ScoringAverage_ROUNDS_2015","EarlyPar4ScoringAverage_AVG_2015","EarlyPar4ScoringAverage_TOTALSTROKES_2015","EarlyPar4ScoringAverage_TOTALHOLES_2015","stat_name","year"
49,49,"Martin Flores",95,4.01,2069,516,"EarlyPar4ScoringAverage",2015
49,49,"Brian Harman",90,4.01,1861,464,"EarlyPar4ScoringAverage",2015
49,49,"David Hearn",97,4.01,2216,552,"EarlyPar4ScoringAverage",2015
49,49,"Russell Henley",87,4.01,1959,488,"EarlyPar4ScoringAverage",2015
49,49,"Jim Herman",88,4.01,1951,487,"EarlyPar4ScoringAverage",2015
49,49,"Charles Howell III",105,4.01,2418,603,"EarlyPar4ScoringAverage",2015
49,49,"Colt Knost",90,4.01,1990,496,"EarlyPar4ScoringAverage",2015
49,49,"William McGirt",103,4.01,2560,639,"EarlyPar4ScoringAverage",2015
49,49,"Ryan Moore",81,4.01,1453,362,"EarlyPar4ScoringAverage",2015
49,49,"Justin Rose",69,4.01,1076,268,"EarlyPar4ScoringAverage",2015
49,49,"Robert Streb",110,4.01,2384,595,"EarlyPar4ScoringAverage",2015
49,49,"Kevin Streelman",95,4.01,2150,536,"EarlyPar4ScoringAverage",2015
49,49,"Boo Weekley",79,4.01,1513,377,"EarlyPar4ScoringAverage",2015
66,66,"Erik Compton",86,4.02,1903,473,"EarlyPar4ScoringAverage",2015
66,66,"Brendon de Jonge",106,4.02,2286,568,"EarlyPar4ScoringAverage",2015
66,66,"Harris English",105,4.02,2407,599,"EarlyPar4ScoringAverage",2015
66,66,"Tom Hoge",83,4.02,1909,475,"EarlyPar4ScoringAverage",2015
66,66,"Billy Horschel",99,4.02,2174,541,"EarlyPar4ScoringAverage",2015
66,66,"Mark Hubbard",79,4.02,1630,405,"EarlyPar4ScoringAverage",2015
66,66,"Bryce Molder",91,4.02,1949,485,"EarlyPar4ScoringAverage",2015
66,66,"Ryan Palmer",80,4.02,1693,421,"EarlyPar4ScoringAverage",2015
66,66,"Michael Putnam",87,4.02,1959,487,"EarlyPar4ScoringAverage",2015
66,66,"Patrick Reed",103,4.02,1978,492,"EarlyPar4ScoringAverage",2015
66,66,"Kyle Reifers",96,4.02,2368,589,"EarlyPar4ScoringAverage",2015
66,66,"Charl Schwartzel",67,4.02,1179,293,"EarlyPar4ScoringAverage",2015
66,66,"Justin Thomas",106,4.02,1896,472,"EarlyPar4ScoringAverage",2015
66,66,"Brendon Todd",96,4.02,2052,511,"EarlyPar4ScoringAverage",2015
66,66,"Tyrone Van Aswegen",58,4.02,1157,288,"EarlyPar4ScoringAverage",2015
66,66,"Mark Wilson",89,4.02,2065,514,"EarlyPar4ScoringAverage",2015
82,82,"Blayne Barber",76,4.03,1596,396,"EarlyPar4ScoringAverage",2015
82,82,"Zac Blair",108,4.03,2415,599,"EarlyPar4ScoringAverage",2015
82,82,"Alex Cejka",94,4.03,2032,504,"EarlyPar4ScoringAverage",2015
82,82,"KJ Choi",66,4.03,1524,378,"EarlyPar4ScoringAverage",2015
82,82,"Chad Collins",79,4.03,1897,471,"EarlyPar4ScoringAverage",2015
82,82,"Rickie Fowler",76,4.03,1389,345,"EarlyPar4ScoringAverage",2015
82,82,"James Hahn",94,4.03,2243,557,"EarlyPar4ScoringAverage",2015
82,82,"Morgan Hoffmann",85,4.03,2026,503,"EarlyPar4ScoringAverage",2015
82,82,"Billy Hurley III",83,4.03,1944,482,"EarlyPar4ScoringAverage",2015
82,82,"Whee Kim",71,4.03,1532,380,"EarlyPar4ScoringAverage",2015
82,82,"Scott Langley",94,4.03,2122,526,"EarlyPar4ScoringAverage",2015
82,82,"Marc Leishman",74,4.03,1647,409,"EarlyPar4ScoringAverage",2015
82,82,"Davis Love III",51,4.03,1233,306,"EarlyPar4ScoringAverage",2015
82,82,"John Merrick",78,4.03,1543,383,"EarlyPar4ScoringAverage",2015
82,82,"Phil Mickelson",70,4.03,1656,411,"EarlyPar4ScoringAverage",2015
82,82,"Carlos Ortiz",100,4.03,2113,524,"EarlyPar4ScoringAverage",2015
82,82,"Jeff Overton",94,4.03,2142,531,"EarlyPar4ScoringAverage",2015
82,82,"John Peterson",84,4.03,2119,526,"EarlyPar4ScoringAverage",2015
82,82,"Ian Poulter",68,4.03,1164,289,"EarlyPar4ScoringAverage",2015
82,82,"Brian Stuard",97,4.03,2238,556,"EarlyPar4ScoringAverage",2015
82,82,"David Toms",62,4.03,1236,307,"EarlyPar4ScoringAverage",2015
103,103,"Daniel Berger",97,4.04,1893,468,"EarlyPar4ScoringAverage",2015
103,103,"Keegan Bradley",87,4.04,1908,472,"EarlyPar4ScoringAverage",2015
103,103,"Jon Curran",83,4.04,1657,410,"EarlyPar4ScoringAverage",2015
103,103,"Graham DeLaet",65,4.04,1522,377,"EarlyPar4ScoringAverage",2015
103,103,"Derek Ernst",75,4.04,1577,390,"EarlyPar4ScoringAverage",2015
103,103,"Bill Haas",89,4.04,1941,480,"EarlyPar4ScoringAverage",2015
103,103,"John Huh",102,4.04,2752,681,"EarlyPar4ScoringAverage",2015
103,103,"Martin Laird",77,4.04,1780,441,"EarlyPar4ScoringAverage",2015
103,103,"Bill Lunde",50,4.04,1131,280,"EarlyPar4ScoringAverage",2015
103,103,"Troy Merritt",91,4.04,1818,450,"EarlyPar4ScoringAverage",2015
103,103,"Seung Yul Noh",65,4.04,1482,367,"EarlyPar4ScoringAverage",2015
103,103,"Carl Pettersson",106,4.04,2478,614,"EarlyPar4ScoringAverage",2015
103,103,"Scott Pinckney",88,4.04,1960,485,"EarlyPar4ScoringAverage",2015
103,103,"Nick Taylor",91,4.04,2105,521,"EarlyPar4ScoringAverage",2015
103,103,"Jimmy Walker",89,4.04,2066,511,"EarlyPar4ScoringAverage",2015
118,118,"Scott Brown",97,4.05,2044,505,"EarlyPar4ScoringAverage",2015
118,118,"Chad Campbell",97,4.05,2005,495,"EarlyPar4ScoringAverage",2015
118,118,"Ben Crane",62,4.05,1390,343,"EarlyPar4ScoringAverage",2015
118,118,"Luke Donald",71,4.05,1666,411,"EarlyPar4ScoringAverage",2015
118,118,"Sergio Garcia",59,4.05,967,239,"EarlyPar4ScoringAverage",2015
118,118,"Adam Hadwin",95,4.05,2131,526,"EarlyPar4ScoringAverage",2015
118,118,"Jason Kokrak",88,4.05,2077,513,"EarlyPar4ScoringAverage",2015
118,118,"Louis Oosthuizen",68,4.05,1243,307,"EarlyPar4ScoringAverage",2015
118,118,"Andres Romero",69,4.05,1442,356,"EarlyPar4ScoringAverage",2015
118,118,"John Senden",80,4.05,1801,445,"EarlyPar4ScoringAverage",2015
118,118,"Webb Simpson",81,4.05,1790,442,"EarlyPar4ScoringAverage",2015
118,118,"Chris Stroud",84,4.05,1939,479,"EarlyPar4ScoringAverage",2015
118,118,"Nicholas Thompson",90,4.05,1914,473,"EarlyPar4ScoringAverage",2015
118,118,"Tim Wilkinson",73,4.05,1736,429,"EarlyPar4ScoringAverage",2015
118,118,"Gary Woodland",81,4.05,1774,438,"EarlyPar4ScoringAverage",2015
133,133,"Brian Davis",86,4.06,2093,516,"EarlyPar4ScoringAverage",2015
133,133,"Jamie Donaldson",50,4.06,1201,296,"EarlyPar4ScoringAverage",2015
133,133,"Ken Duke",93,4.06,2296,566,"EarlyPar4ScoringAverage",2015
133,133,"Derek Fathauer",81,4.06,1579,389,"EarlyPar4ScoringAverage",2015
133,133,"Brice Garnett",81,4.06,1726,425,"EarlyPar4ScoringAverage",2015
133,133,"Retief Goosen",81,4.06,1609,396,"EarlyPar4ScoringAverage",2015
133,133,"Jason Gore",76,4.06,1601,394,"EarlyPar4ScoringAverage",2015
133,133,"Luke Guthrie",84,4.06,1913,471,"EarlyPar4ScoringAverage",2015
133,133,"JJ Henry",94,4.06,2065,508,"EarlyPar4ScoringAverage",2015
133,133,"Ryo Ishikawa",90,4.06,2142,528,"EarlyPar4ScoringAverage",2015
133,133,"Alex Prugh",84,4.06,1927,475,"EarlyPar4ScoringAverage",2015
133,133,"Jonathan Randolph",72,4.06,1351,333,"EarlyPar4ScoringAverage",2015
133,133,"Jhonattan Vegas",90,4.06,2007,494,"EarlyPar4ScoringAverage",2015
146,146,"Sangmoon Bae",98,4.07,2364,581,"EarlyPar4ScoringAverage",2015
146,146,"Ricky Barnes",82,4.07,1536,377,"EarlyPar4ScoringAverage",2015
146,146,"Greg Chalmers",58,4.07,1305,321,"EarlyPar4ScoringAverage",2015
146,146,"Gonzalo Fdez Castano",81,4.07,1617,397,"EarlyPar4ScoringAverage",2015
146,146,"Lucas Glover",79,4.07,1717,422,"EarlyPar4ScoringAverage",2015
146,146,"Fabian Gomez",83,4.07,2054,505,"EarlyPar4ScoringAverage",2015
146,146,"Chris Kirk",76,4.07,1556,382,"EarlyPar4ScoringAverage",2015
146,146,"Scott Piercy",90,4.07,2044,502,"EarlyPar4ScoringAverage",2015
146,146,"Sam Saunders",83,4.07,1740,427,"EarlyPar4ScoringAverage",2015
146,146,"Vijay Singh",78,4.07,1843,453,"EarlyPar4ScoringAverage",2015
146,146,"Michael Thompson",83,4.07,1926,473,"EarlyPar4ScoringAverage",2015
146,146,"Johnson Wagner",68,4.07,1557,383,"EarlyPar4ScoringAverage",2015
158,158,"Roberto Castro",54,4.08,1213,297,"EarlyPar4ScoringAverage",2015
158,158,"Ernie Els",57,4.08,1335,327,"EarlyPar4ScoringAverage",2015
158,158,"Justin Leonard",61,4.08,1333,327,"EarlyPar4ScoringAverage",2015
158,158,"Geoff Ogilvy",50,4.08,1260,309,"EarlyPar4ScoringAverage",2015
158,158,"Cameron Tringale",96,4.08,1989,488,"EarlyPar4ScoringAverage",2015
163,163,"Max Homa",78,4.09,1608,393,"EarlyPar4ScoringAverage",2015
163,163,"Camilo Villegas",83,4.09,2072,507,"EarlyPar4ScoringAverage",2015
165,165,"Eric Axley",57,4.1,1366,333,"EarlyPar4ScoringAverage",2015
165,165,"Aaron Baddeley",76,4.1,1875,457,"EarlyPar4ScoringAverage",2015
165,165,"Chesson Hadley",101,4.1,2638,643,"EarlyPar4ScoringAverage",2015
165,165,"SJ Park",79,4.1,1833,447,"EarlyPar4ScoringAverage",2015
165,165,"Scott Stallings",60,4.1,1327,324,"EarlyPar4ScoringAverage",2015
170,170,"Oscar Fraustro",58,4.11,1230,299,"EarlyPar4ScoringAverage",2015
170,170,"Andrew Putnam",68,4.11,1362,331,"EarlyPar4ScoringAverage",2015
170,170,"Bo Van Pelt",81,4.11,1835,447,"EarlyPar4ScoringAverage",2015
173,173,"Angel Cabrera",53,4.12,1303,316,"EarlyPar4ScoringAverage",2015
173,173,"Matt Every",73,4.12,1894,460,"EarlyPar4ScoringAverage",2015
173,173,"DA Points",72,4.12,1762,428,"EarlyPar4ScoringAverage",2015
173,173,"Jim Renner",68,4.12,1524,370,"EarlyPar4ScoringAverage",2015
173,173,"Byron Smith",59,4.12,1324,321,"EarlyPar4ScoringAverage",2015
173,173,"Andrew Svoboda",80,4.12,1769,429,"EarlyPar4ScoringAverage",2015
179,179,"Roger Sloan",56,4.13,1116,270,"EarlyPar4ScoringAverage",2015
179,179,"Heath Slocum",57,4.13,1363,330,"EarlyPar4ScoringAverage",2015
181,181,"Robert Allenby",63,4.14,1535,371,"EarlyPar4ScoringAverage",2015
181,181,"Robert Garrigus",70,4.14,1450,350,"EarlyPar4ScoringAverage",2015
181,181,"Padraig Harrington",60,4.14,1388,335,"EarlyPar4ScoringAverage",2015
184,184,"Charlie Beljan",76,4.15,1652,398,"EarlyPar4ScoringAverage",2015
