"Total3Putts1520_RANKTHISWEEK_2012","Total3Putts1520_RANKLASTWEEK_2012","Total3Putts1520_PLAYERNAME_2012","Total3Putts1520_ROUNDS_2012","Total3Putts1520_TOTAL3PUTTS1520_2012","Total3Putts1520_TOTAL3PUTTS_2012","stat_name","year"
1,1,"John Huh",99,7,42,"Total3Putts1520",2012
1,1,"Ted Potter Jr",77,7,46,"Total3Putts1520",2012
3,3,"Stephen Ames",54,6,30,"Total3Putts1520",2012
3,3,"Bill Lunde",83,6,48,"Total3Putts1520",2012
3,3,"Vaughn Taylor",81,6,34,"Total3Putts1520",2012
6,6,"Robert Allenby",76,5,47,"Total3Putts1520",2012
6,6,"Sangmoon Bae",81,5,33,"Total3Putts1520",2012
6,6,"Ricky Barnes",92,5,68,"Total3Putts1520",2012
6,6,"Brendon de Jonge",115,5,54,"Total3Putts1520",2012
6,6,"Scott Dunlap",57,5,43,"Total3Putts1520",2012
6,6,"Rickie Fowler",84,5,36,"Total3Putts1520",2012
6,6,"Danny Lee",74,5,34,"Total3Putts1520",2012
6,6,"Andres Romero",68,5,46,"Total3Putts1520",2012
6,6,"Scott Stallings",78,5,42,"Total3Putts1520",2012
6,6,"Josh Teater",97,5,62,"Total3Putts1520",2012
6,6,"Roland Thatcher",55,5,31,"Total3Putts1520",2012
6,6,"DJ Trahan",73,5,44,"Total3Putts1520",2012
6,6,"Tiger Woods",69,5,25,"Total3Putts1520",2012
19,19,"Mark Anderson",75,4,49,"Total3Putts1520",2012
19,19,"Arjun Atwal",79,4,34,"Total3Putts1520",2012
19,19,"Charlie Beljan",61,4,28,"Total3Putts1520",2012
19,19,"Matt Bettencourt",80,4,33,"Total3Putts1520",2012
19,19,"Kris Blanks",65,4,45,"Total3Putts1520",2012
19,19,"Gary Christian",91,4,43,"Total3Putts1520",2012
19,19,"Stewart Cink",71,4,30,"Total3Putts1520",2012
19,19,"Gavin Coles",72,4,34,"Total3Putts1520",2012
19,19,"Chris DiMarco",83,4,38,"Total3Putts1520",2012
19,19,"Ken Duke",104,4,53,"Total3Putts1520",2012
19,19,"Robert Garrigus",89,4,55,"Total3Putts1520",2012
19,19,"Charley Hoffman",88,4,53,"Total3Putts1520",2012
19,19,"JB Holmes",90,4,45,"Total3Putts1520",2012
19,19,"Billy Horschel",63,4,30,"Total3Putts1520",2012
19,19,"Billy Mayfair",90,4,51,"Total3Putts1520",2012
19,19,"Rory McIlroy",60,4,20,"Total3Putts1520",2012
19,19,"Jeff Overton",101,4,41,"Total3Putts1520",2012
19,19,"DA Points",88,4,51,"Total3Putts1520",2012
19,19,"Vijay Singh",99,4,47,"Total3Putts1520",2012
19,19,"Brendon Todd",78,4,32,"Total3Putts1520",2012
19,19,"Boo Weekley",74,4,39,"Total3Putts1520",2012
19,19,"Charlie Wi",86,4,33,"Total3Putts1520",2012
41,41,"Blake Adams",107,3,51,"Total3Putts1520",2012
41,41,"Cameron Beckman",81,3,59,"Total3Putts1520",2012
41,41,"Scott Brown",65,3,42,"Total3Putts1520",2012
41,41,"Chad Campbell",84,3,47,"Total3Putts1520",2012
41,41,"Bud Cauley",99,3,47,"Total3Putts1520",2012
41,41,"Kevin Chappell",91,3,56,"Total3Putts1520",2012
41,41,"John Daly",50,3,20,"Total3Putts1520",2012
41,41,"James Driscoll",83,3,28,"Total3Putts1520",2012
41,41,"Jason Dufner",83,3,35,"Total3Putts1520",2012
41,41,"Stephen Gangluff",57,3,28,"Total3Putts1520",2012
41,41,"Bobby Gates",87,3,54,"Total3Putts1520",2012
41,41,"Tom Gillis",75,3,42,"Total3Putts1520",2012
41,41,"Mathew Goggin",65,3,32,"Total3Putts1520",2012
41,41,"David Hearn",95,3,46,"Total3Putts1520",2012
41,41,"JJ Henry",93,3,32,"Total3Putts1520",2012
41,41,"Billy Hurley III",70,3,28,"Total3Putts1520",2012
41,41,"Sung Kang",75,3,41,"Total3Putts1520",2012
41,41,"Jerry Kelly",84,3,40,"Total3Putts1520",2012
41,41,"Jason Kokrak",79,3,40,"Total3Putts1520",2012
41,41,"John Mallinger",74,3,34,"Total3Putts1520",2012
41,41,"David Mathis",83,3,26,"Total3Putts1520",2012
41,41,"Troy Matteson",100,3,53,"Total3Putts1520",2012
41,41,"William McGirt",96,3,35,"Total3Putts1520",2012
41,41,"John Merrick",83,3,46,"Total3Putts1520",2012
41,41,"Ryan Moore",89,3,41,"Total3Putts1520",2012
41,41,"Seung Yul Noh",105,3,39,"Total3Putts1520",2012
41,41,"Greg Owen",90,3,54,"Total3Putts1520",2012
41,41,"Pat Perez",81,3,39,"Total3Putts1520",2012
41,41,"Tom Pernice Jr",62,3,30,"Total3Putts1520",2012
41,41,"Dicky Pride",62,3,21,"Total3Putts1520",2012
41,41,"Kyle Reifers",86,3,46,"Total3Putts1520",2012
41,41,"John Senden",81,3,26,"Total3Putts1520",2012
41,41,"Patrick Sheehan",58,3,26,"Total3Putts1520",2012
41,41,"Brandt Snedeker",81,3,30,"Total3Putts1520",2012
41,41,"Kevin Streelman",89,3,38,"Total3Putts1520",2012
41,41,"Daniel Summerhays",81,3,38,"Total3Putts1520",2012
41,41,"Kyle Thompson",51,3,29,"Total3Putts1520",2012
41,41,"Michael Thompson",80,3,38,"Total3Putts1520",2012
41,41,"Cameron Tringale",88,3,47,"Total3Putts1520",2012
41,41,"Jhonattan Vegas",77,3,45,"Total3Putts1520",2012
41,41,"Camilo Villegas",79,3,43,"Total3Putts1520",2012
82,82,"Stuart Appleby",75,2,32,"Total3Putts1520",2012
82,82,"Tommy Biershenk",74,2,33,"Total3Putts1520",2012
82,82,"Jonathan Byrd",69,2,35,"Total3Putts1520",2012
82,82,"Miguel Angel Carballo",73,2,40,"Total3Putts1520",2012
82,82,"Greg Chalmers",88,2,26,"Total3Putts1520",2012
82,82,"Tim Clark",60,2,25,"Total3Putts1520",2012
82,82,"Chris Couch",61,2,22,"Total3Putts1520",2012
82,82,"Ben Crane",73,2,31,"Total3Putts1520",2012
82,82,"Marco Dawson",60,2,21,"Total3Putts1520",2012
82,82,"Graham DeLaet",79,2,50,"Total3Putts1520",2012
82,82,"Ernie Els",80,2,31,"Total3Putts1520",2012
82,82,"Bob Estes",78,2,26,"Total3Putts1520",2012
82,82,"Matt Every",80,2,34,"Total3Putts1520",2012
82,82,"Martin Flores",95,2,32,"Total3Putts1520",2012
