"FirstTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2008","FirstTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2008","FirstTeeEarlyPar5ScoringAverage_PLAYERNAME_2008","FirstTeeEarlyPar5ScoringAverage_ROUNDS_2008","FirstTeeEarlyPar5ScoringAverage_AVG_2008","FirstTeeEarlyPar5ScoringAverage_TOTALSTROKES_2008","FirstTeeEarlyPar5ScoringAverage_TOTALHOLES_2008","stat_name","year"
37,37,"Charles Howell III",101,4.62,513,111,"FirstTeeEarlyPar5ScoringAverage",2008
37,37,"Hunter Mahan",87,4.62,448,97,"FirstTeeEarlyPar5ScoringAverage",2008
37,37,"Jesper Parnevik",88,4.62,434,94,"FirstTeeEarlyPar5ScoringAverage",2008
37,37,"Carl Pettersson",110,4.62,453,98,"FirstTeeEarlyPar5ScoringAverage",2008
37,37,"Vijay Singh",82,4.62,300,65,"FirstTeeEarlyPar5ScoringAverage",2008
37,37,"Kevin Streelman",114,4.62,573,124,"FirstTeeEarlyPar5ScoringAverage",2008
37,37,"YE Yang",89,4.62,425,92,"FirstTeeEarlyPar5ScoringAverage",2008
45,45,"Steve Flesch",95,4.63,421,91,"FirstTeeEarlyPar5ScoringAverage",2008
45,45,"DJ Trahan",94,4.63,444,96,"FirstTeeEarlyPar5ScoringAverage",2008
45,45,"Mark Wilson",107,4.63,565,122,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Jason Allred",63,4.64,343,74,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Stuart Appleby",87,4.64,269,58,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Zach Johnson",85,4.64,418,90,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Billy Mayfair",103,4.64,436,94,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Jeff Quinney",87,4.64,427,92,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Chris Riley",51,4.64,255,55,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Bob Tway",70,4.64,362,78,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Nick Watney",96,4.64,589,127,"FirstTeeEarlyPar5ScoringAverage",2008
48,48,"Charlie Wi",97,4.64,478,103,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Robert Allenby",108,4.65,465,100,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Ryan Armour",87,4.65,367,79,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Jonathan Byrd",88,4.65,451,97,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Mark Calcavecchia",67,4.65,330,71,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Freddie Jacobson",78,4.65,335,72,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Dustin Johnson",92,4.65,526,113,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Davis Love III",78,4.65,386,83,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Shigeki Maruyama",50,4.65,172,37,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"George McNeill",97,4.65,530,114,"FirstTeeEarlyPar5ScoringAverage",2008
57,57,"Vaughn Taylor",103,4.65,456,98,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Cameron Beckman",87,4.66,438,94,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Angel Cabrera",55,4.66,298,64,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Jeff Gove",50,4.66,233,50,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Jeff Maggert",86,4.66,354,76,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Ryan Moore",72,4.66,247,53,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Tom Pernice Jr",104,4.66,471,101,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Brett Quigley",80,4.66,405,87,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Heath Slocum",104,4.66,415,89,"FirstTeeEarlyPar5ScoringAverage",2008
67,67,"Marc Turnesa",87,4.66,382,82,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Michael Allen",91,4.67,397,85,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Woody Austin",109,4.67,556,119,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Briny Baird",113,4.67,444,95,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Lucas Glover",91,4.67,406,87,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"JJ Henry",108,4.67,532,114,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Frank Lickliter II",107,4.67,551,118,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Geoff Ogilvy",65,4.67,252,54,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Kenny Perry",97,4.67,350,75,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"John Rollins",94,4.67,420,90,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Andres Romero",69,4.67,397,85,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Nicholas Thompson",113,4.67,537,115,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Camilo Villegas",79,4.67,299,64,"FirstTeeEarlyPar5ScoringAverage",2008
76,76,"Tim Wilkinson",95,4.67,458,98,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Tommy Armour III",77,4.68,248,53,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Shane Bertsch",96,4.68,412,88,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Chad Collins",72,4.68,426,91,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Nick Flanagan",89,4.68,365,78,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Brian Gay",102,4.68,356,76,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Nathan Green",95,4.68,487,104,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Patrick Sheehan",124,4.68,618,132,"FirstTeeEarlyPar5ScoringAverage",2008
89,89,"Omar Uresti",74,4.68,351,75,"FirstTeeEarlyPar5ScoringAverage",2008
97,97,"Ben Crane",86,4.69,394,84,"FirstTeeEarlyPar5ScoringAverage",2008
97,97,"Bob Estes",90,4.69,441,94,"FirstTeeEarlyPar5ScoringAverage",2008
97,97,"Kenneth Ferrie",72,4.69,441,94,"FirstTeeEarlyPar5ScoringAverage",2008
97,97,"Matt Jones",95,4.69,446,95,"FirstTeeEarlyPar5ScoringAverage",2008
97,97,"Jon Mills",95,4.69,460,98,"FirstTeeEarlyPar5ScoringAverage",2008
102,102,"Gavin Coles",54,4.7,287,61,"FirstTeeEarlyPar5ScoringAverage",2008
102,102,"Peter Lonard",92,4.7,418,89,"FirstTeeEarlyPar5ScoringAverage",2008
102,102,"Bo Van Pelt",101,4.7,517,110,"FirstTeeEarlyPar5ScoringAverage",2008
105,105,"Ben Curtis",80,4.71,306,65,"FirstTeeEarlyPar5ScoringAverage",2008
105,105,"Cliff Kresge",84,4.71,429,91,"FirstTeeEarlyPar5ScoringAverage",2008
105,105,"Doug LaBelle II",65,4.71,240,51,"FirstTeeEarlyPar5ScoringAverage",2008
105,105,"Ted Purdy",68,4.71,306,65,"FirstTeeEarlyPar5ScoringAverage",2008
105,105,"Tag Ridings",88,4.71,400,85,"FirstTeeEarlyPar5ScoringAverage",2008
105,105,"John Riegger",73,4.71,447,95,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Billy Andrade",71,4.72,250,53,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Ken Duke",116,4.72,533,113,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Joe Durant",92,4.72,448,95,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Steve Elkington",84,4.72,434,92,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Harrison Frazar",73,4.72,354,75,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Richard Johnson",77,4.72,406,86,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Steve Marino",119,4.72,548,116,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Jeff Overton",103,4.72,496,105,"FirstTeeEarlyPar5ScoringAverage",2008
111,111,"Rory Sabbatini",77,4.72,283,60,"FirstTeeEarlyPar5ScoringAverage",2008
120,120,"Brad Adamonis",87,4.73,284,60,"FirstTeeEarlyPar5ScoringAverage",2008
120,120,"Paul Claxton",63,4.73,312,66,"FirstTeeEarlyPar5ScoringAverage",2008
120,120,"Dean Wilson",109,4.73,511,108,"FirstTeeEarlyPar5ScoringAverage",2008
123,123,"Kent Jones",68,4.74,294,62,"FirstTeeEarlyPar5ScoringAverage",2008
123,123,"Ryan Palmer",69,4.74,270,57,"FirstTeeEarlyPar5ScoringAverage",2008
123,123,"Tim Petrovic",97,4.74,460,97,"FirstTeeEarlyPar5ScoringAverage",2008
123,123,"David Toms",70,4.74,346,73,"FirstTeeEarlyPar5ScoringAverage",2008
123,123,"Ron Whittaker",54,4.74,289,61,"FirstTeeEarlyPar5ScoringAverage",2008
128,128,"Chris DiMarco",87,4.75,451,95,"FirstTeeEarlyPar5ScoringAverage",2008
128,128,"Retief Goosen",59,4.75,309,65,"FirstTeeEarlyPar5ScoringAverage",2008
128,128,"Mark Hensby",71,4.75,304,64,"FirstTeeEarlyPar5ScoringAverage",2008
128,128,"Tim Herron",97,4.75,432,91,"FirstTeeEarlyPar5ScoringAverage",2008
128,128,"Phil Mickelson",80,4.75,209,44,"FirstTeeEarlyPar5ScoringAverage",2008
128,128,"John Senden",93,4.75,599,126,"FirstTeeEarlyPar5ScoringAverage",2008
134,134,"Alejandro Canizares",52,4.76,176,37,"FirstTeeEarlyPar5ScoringAverage",2008
134,134,"Marco Dawson",64,4.76,281,59,"FirstTeeEarlyPar5ScoringAverage",2008
134,134,"Mathias Gronberg",87,4.76,547,115,"FirstTeeEarlyPar5ScoringAverage",2008
134,134,"Brandt Snedeker",85,4.76,376,79,"FirstTeeEarlyPar5ScoringAverage",2008
134,134,"Kevin Stadler",90,4.76,343,72,"FirstTeeEarlyPar5ScoringAverage",2008
139,139,"Stephen Ames",83,4.77,339,71,"FirstTeeEarlyPar5ScoringAverage",2008
139,139,"Bart Bryant",81,4.77,391,82,"FirstTeeEarlyPar5ScoringAverage",2008
139,139,"Brandt Jobe",52,4.77,272,57,"FirstTeeEarlyPar5ScoringAverage",2008
139,139,"Bob Sowards",61,4.77,329,69,"FirstTeeEarlyPar5ScoringAverage",2008
139,139,"Chris Stroud",81,4.77,448,94,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"KJ Choi",74,4.78,263,55,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"John Huston",56,4.78,263,55,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"John Mallinger",95,4.78,425,89,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"Nick OHern",82,4.78,416,87,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"Jin Park",85,4.78,387,81,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"Scott Sterling",89,4.78,478,100,"FirstTeeEarlyPar5ScoringAverage",2008
144,144,"Charles Warren",79,4.78,368,77,"FirstTeeEarlyPar5ScoringAverage",2008
151,151,"Rich Beem",90,4.79,584,122,"FirstTeeEarlyPar5ScoringAverage",2008
151,151,"David Duval",51,4.79,201,42,"FirstTeeEarlyPar5ScoringAverage",2008
151,151,"Greg Kraft",63,4.79,273,57,"FirstTeeEarlyPar5ScoringAverage",2008
151,151,"Stephen Leaney",53,4.79,273,57,"FirstTeeEarlyPar5ScoringAverage",2008
151,151,"Michael Letzig",88,4.79,383,80,"FirstTeeEarlyPar5ScoringAverage",2008
151,151,"Troy Matteson",94,4.79,369,77,"FirstTeeEarlyPar5ScoringAverage",2008
157,157,"Glen Day",64,4.8,245,51,"FirstTeeEarlyPar5ScoringAverage",2008
157,157,"Jason Day",81,4.8,288,60,"FirstTeeEarlyPar5ScoringAverage",2008
157,157,"Paul Goydos",78,4.8,355,74,"FirstTeeEarlyPar5ScoringAverage",2008
157,157,"Rocco Mediate",87,4.8,394,82,"FirstTeeEarlyPar5ScoringAverage",2008
157,157,"Jimmy Walker",73,4.8,389,81,"FirstTeeEarlyPar5ScoringAverage",2008
162,162,"Steve Allan",58,4.81,231,48,"FirstTeeEarlyPar5ScoringAverage",2008
162,162,"Justin Bolli",87,4.81,438,91,"FirstTeeEarlyPar5ScoringAverage",2008
162,162,"Daniel Chopra",84,4.81,447,93,"FirstTeeEarlyPar5ScoringAverage",2008
162,162,"Johnson Wagner",83,4.81,495,103,"FirstTeeEarlyPar5ScoringAverage",2008
166,166,"Olin Browne",77,4.82,376,78,"FirstTeeEarlyPar5ScoringAverage",2008
166,166,"Jerry Kelly",89,4.82,371,77,"FirstTeeEarlyPar5ScoringAverage",2008
166,166,"Will Ma Kenzie",62,4.82,212,44,"FirstTeeEarlyPar5ScoringAverage",2008
166,166,"Chez Reavie",102,4.82,410,85,"FirstTeeEarlyPar5ScoringAverage",2008
166,166,"Brett Rumford",72,4.82,347,72,"FirstTeeEarlyPar5ScoringAverage",2008
171,171,"Kyle Thompson",70,4.83,222,46,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Paul Casey",55,4.84,242,50,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Trevor Immelman",70,4.84,295,61,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Craig Kanada",65,4.84,276,57,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Matt Kuchar",88,4.84,329,68,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Steve Lowery",74,4.84,455,94,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Jim McGovern",75,4.84,368,76,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Corey Pavin",69,4.84,363,75,"FirstTeeEarlyPar5ScoringAverage",2008
172,172,"Jay Williamson",96,4.84,411,85,"FirstTeeEarlyPar5ScoringAverage",2008
180,180,"Brad Elder",67,4.86,272,56,"FirstTeeEarlyPar5ScoringAverage",2008
180,180,"Robert Gamez",79,4.86,384,79,"FirstTeeEarlyPar5ScoringAverage",2008
180,180,"Dudley Hart",74,4.86,243,50,"FirstTeeEarlyPar5ScoringAverage",2008
180,180,"Pat Perez",93,4.86,413,85,"FirstTeeEarlyPar5ScoringAverage",2008
184,184,"Alex Cejka",75,4.87,229,47,"FirstTeeEarlyPar5ScoringAverage",2008
184,184,"Padraig Harrington",52,4.87,229,47,"FirstTeeEarlyPar5ScoringAverage",2008
184,184,"Scott Verplank",82,4.87,258,53,"FirstTeeEarlyPar5ScoringAverage",2008
187,187,"Tim Clark",90,4.88,317,65,"FirstTeeEarlyPar5ScoringAverage",2008
187,187,"Ernie Els",51,4.88,156,32,"FirstTeeEarlyPar5ScoringAverage",2008
187,187,"JP Hayes",67,4.88,327,67,"FirstTeeEarlyPar5ScoringAverage",2008
187,187,"David Lutterus",59,4.88,288,59,"FirstTeeEarlyPar5ScoringAverage",2008
191,191,"Todd Hamilton",92,4.89,504,103,"FirstTeeEarlyPar5ScoringAverage",2008
191,191,"Lee Janzen",89,4.89,367,75,"FirstTeeEarlyPar5ScoringAverage",2008
193,193,"Travis Perkins",53,4.91,265,54,"FirstTeeEarlyPar5ScoringAverage",2008
195,195,"Rod Pampling",83,4.93,276,56,"FirstTeeEarlyPar5ScoringAverage",2008
196,196,"Tommy Gainey",60,4.98,204,41,"FirstTeeEarlyPar5ScoringAverage",2008
197,197,"Cody Freeman",66,5,280,56,"FirstTeeEarlyPar5ScoringAverage",2008
