"3PuttsperRound_RANKTHISWEEK_2010","3PuttsperRound_RANKLASTWEEK_2010","3PuttsperRound_PLAYERNAME_2010","3PuttsperRound_ROUNDS_2010","3PuttsperRound_AVG_2010","3PuttsperRound_TOTAL3PUTTS_2010","3PuttsperRound_TOTALROUNDS_2010","stat_name","year"
75,75,"John Senden",103,0.57,59,103,"3PuttsperRound",2010
75,75,"Josh Teater",101,0.57,58,101,"3PuttsperRound",2010
75,75,"Chris Tidland",77,0.57,44,77,"3PuttsperRound",2010
75,75,"Boo Weekley",88,0.57,50,88,"3PuttsperRound",2010
75,75,"Garrett Willis",82,0.57,47,82,"3PuttsperRound",2010
87,87,"Ricky Barnes",103,0.56,58,103,"3PuttsperRound",2010
87,87,"Scott Piercy",88,0.56,49,88,"3PuttsperRound",2010
89,89,"Stewart Cink",84,0.55,44,80,"3PuttsperRound",2010
89,89,"Michael Connell",89,0.55,49,89,"3PuttsperRound",2010
89,89,"Rickie Fowler",98,0.55,54,98,"3PuttsperRound",2010
89,89,"John Merrick",109,0.55,60,109,"3PuttsperRound",2010
89,89,"Ted Purdy",86,0.55,47,86,"3PuttsperRound",2010
89,89,"Kevin Stadler",86,0.55,47,86,"3PuttsperRound",2010
89,89,"Jay Williamson",76,0.55,42,76,"3PuttsperRound",2010
96,96,"Blake Adams",84,0.54,45,84,"3PuttsperRound",2010
96,96,"Steve Flesch",78,0.54,42,78,"3PuttsperRound",2010
96,96,"Derek Lamely",81,0.54,44,81,"3PuttsperRound",2010
96,96,"James Nitties",92,0.54,50,92,"3PuttsperRound",2010
96,96,"Jeff Overton",89,0.54,48,89,"3PuttsperRound",2010
96,96,"Brian Stuard",81,0.54,44,81,"3PuttsperRound",2010
96,96,"Steve Wheatcroft",74,0.54,40,74,"3PuttsperRound",2010
96,96,"Mark Wilson",87,0.54,47,87,"3PuttsperRound",2010
104,104,"Omar Uresti",74,0.53,39,74,"3PuttsperRound",2010
104,104,"Scott Verplank",74,0.53,39,73,"3PuttsperRound",2010
104,104,"Nick Watney",91,0.53,47,88,"3PuttsperRound",2010
107,107,"Bob Estes",79,0.52,41,79,"3PuttsperRound",2010
107,107,"Justin Leonard",89,0.52,46,88,"3PuttsperRound",2010
107,107,"Brenden Pappas",66,0.52,34,66,"3PuttsperRound",2010
107,107,"Kevin Sutherland",86,0.52,45,86,"3PuttsperRound",2010
107,107,"Bubba Watson",77,0.52,40,77,"3PuttsperRound",2010
107,107,"Brett Wetterich",54,0.52,28,54,"3PuttsperRound",2010
113,113,"Joe Durant",67,0.51,34,67,"3PuttsperRound",2010
114,114,"Nathan Green",86,0.5,43,86,"3PuttsperRound",2010
114,114,"Phil Mickelson",76,0.5,38,76,"3PuttsperRound",2010
114,114,"Tom Pernice Jr",74,0.5,37,74,"3PuttsperRound",2010
114,114,"Kevin Streelman",90,0.5,45,90,"3PuttsperRound",2010
118,118,"Briny Baird",87,0.49,43,87,"3PuttsperRound",2010
118,118,"Chad Campbell",95,0.49,46,94,"3PuttsperRound",2010
118,118,"Daniel Chopra",74,0.49,36,74,"3PuttsperRound",2010
118,118,"Bill Haas",87,0.49,43,87,"3PuttsperRound",2010
118,118,"Tim Herron",79,0.49,39,79,"3PuttsperRound",2010
118,118,"Scott McCarron",90,0.49,44,90,"3PuttsperRound",2010
118,118,"Ryan Moore",80,0.49,39,79,"3PuttsperRound",2010
118,118,"David Toms",86,0.49,42,85,"3PuttsperRound",2010
118,118,"Charlie Wi",95,0.49,47,95,"3PuttsperRound",2010
118,118,"YE Yang",72,0.49,34,70,"3PuttsperRound",2010
128,128,"Chris Couch",66,0.48,32,66,"3PuttsperRound",2010
128,128,"Freddie Jacobson",83,0.48,40,83,"3PuttsperRound",2010
128,128,"Cliff Kresge",50,0.48,24,50,"3PuttsperRound",2010
128,128,"Andrew McLardy",52,0.48,25,52,"3PuttsperRound",2010
128,128,"Bryce Molder",84,0.48,40,84,"3PuttsperRound",2010
128,128,"Vaughn Taylor",87,0.48,42,87,"3PuttsperRound",2010
128,128,"Jerod Turner",54,0.48,26,54,"3PuttsperRound",2010
128,128,"Jimmy Walker",82,0.48,39,82,"3PuttsperRound",2010
136,136,"Ben Curtis",78,0.47,37,78,"3PuttsperRound",2010
136,136,"Brad Faxon",58,0.47,27,58,"3PuttsperRound",2010
136,136,"Kevin Johnson",62,0.47,29,62,"3PuttsperRound",2010
136,136,"Shaun Micheel",70,0.47,33,70,"3PuttsperRound",2010
136,136,"Alex Prugh",88,0.47,41,88,"3PuttsperRound",2010
141,141,"Stuart Appleby",101,0.46,46,101,"3PuttsperRound",2010
141,141,"Charley Hoffman",85,0.46,39,85,"3PuttsperRound",2010
141,141,"Richard Johnson",90,0.46,41,90,"3PuttsperRound",2010
141,141,"Joe Ogilvie",99,0.46,46,99,"3PuttsperRound",2010
141,141,"Jeff Quinney",91,0.46,42,91,"3PuttsperRound",2010
141,141,"Jeev Milkha Singh",59,0.46,26,56,"3PuttsperRound",2010
147,147,"Ian Poulter",55,0.45,22,49,"3PuttsperRound",2010
147,147,"Chris Riley",73,0.45,33,73,"3PuttsperRound",2010
149,149,"Jason Bohn",84,0.44,37,84,"3PuttsperRound",2010
149,149,"James Driscoll",78,0.44,34,78,"3PuttsperRound",2010
149,149,"Matt Jones",89,0.44,39,89,"3PuttsperRound",2010
149,149,"Jarrod Lyle",54,0.44,24,54,"3PuttsperRound",2010
149,149,"Ryan Palmer",84,0.44,37,84,"3PuttsperRound",2010
149,149,"Tim Petrovic",105,0.44,46,105,"3PuttsperRound",2010
149,149,"Mike Weir",59,0.44,25,57,"3PuttsperRound",2010
156,156,"Stephen Ames",75,0.43,32,74,"3PuttsperRound",2010
156,156,"Paul Casey",64,0.43,25,58,"3PuttsperRound",2010
156,156,"Chris DiMarco",88,0.43,38,88,"3PuttsperRound",2010
156,156,"Ernie Els",72,0.43,30,70,"3PuttsperRound",2010
156,156,"Kevin Na",94,0.43,40,93,"3PuttsperRound",2010
161,161,"David Duval",71,0.42,30,71,"3PuttsperRound",2010
161,161,"Jim Furyk",76,0.42,31,74,"3PuttsperRound",2010
161,161,"Ryuji Imada",90,0.42,38,90,"3PuttsperRound",2010
161,161,"Spencer Levin",110,0.42,46,110,"3PuttsperRound",2010
161,161,"Rod Pampling",77,0.42,32,77,"3PuttsperRound",2010
166,166,"Tim Clark",88,0.41,35,85,"3PuttsperRound",2010
167,167,"Matt Bettencourt",91,0.4,36,91,"3PuttsperRound",2010
167,167,"Skip Kendall",58,0.4,23,58,"3PuttsperRound",2010
167,167,"Justin Rose",78,0.4,31,78,"3PuttsperRound",2010
167,167,"Webb Simpson",98,0.4,39,98,"3PuttsperRound",2010
171,171,"Rich Barcelo",70,0.39,27,70,"3PuttsperRound",2010
171,171,"Brent Delahoussaye",57,0.39,22,57,"3PuttsperRound",2010
171,171,"Paul Stankowski",62,0.39,24,62,"3PuttsperRound",2010
174,174,"Brendon de Jonge",114,0.38,43,114,"3PuttsperRound",2010
174,174,"JP Hayes",79,0.38,30,79,"3PuttsperRound",2010
176,176,"Greg Chalmers",93,0.37,34,93,"3PuttsperRound",2010
176,176,"JJ Henry",92,0.37,34,92,"3PuttsperRound",2010
178,178,"Matt Kuchar",97,0.36,34,95,"3PuttsperRound",2010
178,178,"Brandt Snedeker",89,0.36,32,89,"3PuttsperRound",2010
180,180,"Michael Sim",64,0.35,22,63,"3PuttsperRound",2010
180,180,"Steve Stricker",73,0.35,25,72,"3PuttsperRound",2010
182,182,"Brian Gay",101,0.34,33,98,"3PuttsperRound",2010
183,183,"Aaron Baddeley",94,0.32,30,94,"3PuttsperRound",2010
183,183,"Zach Johnson",93,0.32,29,91,"3PuttsperRound",2010
185,185,"Steve Elkington",74,0.31,23,74,"3PuttsperRound",2010
185,185,"Retief Goosen",75,0.31,22,71,"3PuttsperRound",2010
185,185,"Dean Wilson",54,0.31,17,54,"3PuttsperRound",2010
188,188,"Luke Donald",71,0.29,20,68,"3PuttsperRound",2010
188,188,"Charles Howell III",103,0.29,30,103,"3PuttsperRound",2010
190,190,"Chad Collins",87,0.28,24,87,"3PuttsperRound",2010
190,190,"Carl Pettersson",99,0.28,28,99,"3PuttsperRound",2010
192,192,"Padraig Harrington",57,0.25,14,56,"3PuttsperRound",2010
