"CarryEfficiency_RANKTHISWEEK_2010","CarryEfficiency_RANKLASTWEEK_2010","CarryEfficiency_PLAYERNAME_2010","CarryEfficiency_ROUNDS_2010","CarryEfficiency_AVG_2010","CarryEfficiency_AVERAGECARRYDISTYARDS_2010","CarryEfficiency_AVERAGECLUBHEADSPEED_2010","CarryEfficiency_TOTALATTEMPTS_2010","CarryEfficiency_HIGHESTCARRYEFFICIENCY_2010","stat_name","year"
50,50,"Brett Quigley",96,2.411,271.3,112.537,66,2.616,"CarryEfficiency",2010
54,54,"Jason Day",82,2.41,283.7,117.726,58,2.721,"CarryEfficiency",2010
55,55,"Kris Blanks",91,2.409,268.8,111.609,63,2.636,"CarryEfficiency",2010
55,55,"Brian Davis",101,2.409,260.2,107.993,70,2.728,"CarryEfficiency",2010
55,55,"Brian Stuard",81,2.409,265.4,110.168,63,2.631,"CarryEfficiency",2010
55,55,"Nicholas Thompson",88,2.409,271.3,112.603,63,2.656,"CarryEfficiency",2010
59,59,"Michael Connell",89,2.408,263.8,109.547,66,2.562,"CarryEfficiency",2010
59,59,"Bill Lunde",79,2.408,267.5,111.101,54,2.654,"CarryEfficiency",2010
59,59,"Charles Warren",64,2.408,283.2,117.616,39,2.588,"CarryEfficiency",2010
62,62,"Garth Mulroy",53,2.407,276.9,115.043,32,2.593,"CarryEfficiency",2010
63,63,"Alex Cejka",81,2.406,259.2,107.719,56,2.646,"CarryEfficiency",2010
64,64,"Rich Barcelo",70,2.405,272.3,113.239,42,2.57,"CarryEfficiency",2010
64,64,"Graham DeLaet",88,2.405,291.8,121.313,45,2.636,"CarryEfficiency",2010
64,64,"Kevin Stadler",86,2.405,273.9,113.889,57,2.667,"CarryEfficiency",2010
67,67,"Jerod Turner",54,2.404,260.6,108.4,34,2.671,"CarryEfficiency",2010
68,68,"Jonathan Byrd",85,2.403,278.1,115.704,64,2.656,"CarryEfficiency",2010
68,68,"Jeff Gove",57,2.403,265.6,110.515,32,2.662,"CarryEfficiency",2010
70,70,"Carl Pettersson",99,2.402,263.5,109.713,87,2.622,"CarryEfficiency",2010
71,71,"Jason Bohn",84,2.399,261.9,109.153,72,2.613,"CarryEfficiency",2010
71,71,"Angel Cabrera",64,2.399,289.1,120.518,45,2.852,"CarryEfficiency",2010
71,71,"Jeff Overton",89,2.399,277.8,115.817,59,2.655,"CarryEfficiency",2010
74,74,"Andrew McLardy",52,2.398,274.9,114.653,30,2.577,"CarryEfficiency",2010
74,74,"Rocco Mediate",71,2.398,259.3,108.131,53,2.598,"CarryEfficiency",2010
76,76,"Mathew Goggin",85,2.397,275.4,114.891,52,2.708,"CarryEfficiency",2010
76,76,"Jerry Kelly",99,2.397,259.9,108.413,69,2.664,"CarryEfficiency",2010
76,76,"Marc Leishman",87,2.397,279.5,116.618,65,2.626,"CarryEfficiency",2010
79,79,"Brenden Pappas",66,2.396,274.4,114.542,38,2.615,"CarryEfficiency",2010
80,80,"George McNeill",79,2.395,279.4,116.675,53,2.701,"CarryEfficiency",2010
80,80,"Chris Stroud",90,2.395,268.2,112.001,56,2.594,"CarryEfficiency",2010
82,82,"Robert Garrigus",71,2.393,291.6,121.843,35,2.651,"CarryEfficiency",2010
82,82,"Alex Prugh",88,2.393,280.1,117.028,64,2.651,"CarryEfficiency",2010
84,84,"Robert Allenby",76,2.392,269.5,112.681,54,2.641,"CarryEfficiency",2010
84,84,"Aaron Baddeley",94,2.392,286.6,119.813,66,2.601,"CarryEfficiency",2010
86,86,"Ben Curtis",78,2.39,259.2,108.429,65,2.596,"CarryEfficiency",2010
86,86,"Martin Laird",91,2.39,282.2,118.083,69,2.818,"CarryEfficiency",2010
86,86,"Ryan Moore",80,2.39,272.1,113.825,59,2.68,"CarryEfficiency",2010
89,89,"David Lutterus",69,2.389,268.1,112.225,37,2.617,"CarryEfficiency",2010
89,89,"Chris Tidland",77,2.389,270.4,113.197,57,2.645,"CarryEfficiency",2010
91,91,"Justin Bolli",55,2.388,256.1,107.224,34,2.605,"CarryEfficiency",2010
91,91,"Justin Rose",78,2.388,271.3,113.623,58,2.602,"CarryEfficiency",2010
93,93,"Ian Poulter",55,2.386,264.6,110.876,34,2.605,"CarryEfficiency",2010
94,94,"Daniel Chopra",74,2.385,279.4,117.159,55,2.657,"CarryEfficiency",2010
94,94,"Webb Simpson",98,2.385,263.6,110.513,82,2.656,"CarryEfficiency",2010
96,96,"Spencer Levin",110,2.384,262.2,109.997,79,2.688,"CarryEfficiency",2010
96,96,"Jarrod Lyle",54,2.384,269.7,113.104,39,2.589,"CarryEfficiency",2010
96,96,"Hunter Mahan",85,2.384,267.7,112.28,71,2.627,"CarryEfficiency",2010
96,96,"Sean OHair",84,2.384,270.8,113.578,59,2.696,"CarryEfficiency",2010
100,100,"Retief Goosen",75,2.383,274,114.959,45,2.653,"CarryEfficiency",2010
100,100,"Kevin Johnson",62,2.383,258.8,108.628,40,2.602,"CarryEfficiency",2010
100,100,"Steve Lowery",67,2.383,268.2,112.559,42,2.595,"CarryEfficiency",2010
103,103,"Ernie Els",72,2.382,270.8,113.679,51,2.683,"CarryEfficiency",2010
103,103,"Martin Flores",75,2.382,284,119.265,49,2.551,"CarryEfficiency",2010
103,103,"Matt Jones",89,2.382,276.3,115.987,62,2.592,"CarryEfficiency",2010
103,103,"YE Yang",72,2.382,269.8,113.273,41,2.857,"CarryEfficiency",2010
107,107,"Craig Bowden",56,2.381,244.6,102.712,37,2.573,"CarryEfficiency",2010
107,107,"Lee Janzen",77,2.381,269,112.984,56,2.596,"CarryEfficiency",2010
107,107,"Troy Merritt",86,2.381,270.7,113.702,56,2.599,"CarryEfficiency",2010
110,110,"Blake Adams",84,2.379,274,115.196,62,2.616,"CarryEfficiency",2010
110,110,"Boo Weekley",88,2.379,274.7,115.45,67,2.643,"CarryEfficiency",2010
112,112,"David Duval",71,2.378,272.5,114.63,35,2.6,"CarryEfficiency",2010
113,113,"Brendon de Jonge",114,2.376,269.1,113.281,81,2.611,"CarryEfficiency",2010
114,114,"Henrik Bjornstad",72,2.375,267.7,112.723,43,2.59,"CarryEfficiency",2010
114,114,"Michael Letzig",84,2.375,268.7,113.161,65,2.617,"CarryEfficiency",2010
114,114,"Camilo Villegas",78,2.375,272.9,114.92,45,2.664,"CarryEfficiency",2010
114,114,"Garrett Willis",82,2.375,260.6,109.697,62,2.591,"CarryEfficiency",2010
118,118,"Brett Wetterich",54,2.374,282.8,119.117,36,2.675,"CarryEfficiency",2010
119,119,"KJ Choi",82,2.373,264,111.25,57,2.715,"CarryEfficiency",2010
119,119,"Sergio Garcia",58,2.373,282,118.848,32,2.649,"CarryEfficiency",2010
119,119,"Cameron Tringale",55,2.373,274.2,115.527,34,2.526,"CarryEfficiency",2010
119,119,"Omar Uresti",74,2.373,250.8,105.687,52,2.73,"CarryEfficiency",2010
123,123,"Tim Clark",88,2.372,251,105.817,62,2.618,"CarryEfficiency",2010
124,124,"Ryuji Imada",90,2.371,260.3,109.821,74,2.651,"CarryEfficiency",2010
124,124,"Tom Pernice Jr",74,2.371,256.7,108.26,40,2.599,"CarryEfficiency",2010
126,126,"Charley Hoffman",85,2.37,281.7,118.855,70,2.738,"CarryEfficiency",2010
126,126,"Cliff Kresge",50,2.37,253.5,106.975,30,2.553,"CarryEfficiency",2010
128,128,"Cameron Beckman",68,2.369,260.3,109.881,50,2.577,"CarryEfficiency",2010
129,129,"Steve Wheatcroft",74,2.368,260.1,109.828,42,2.572,"CarryEfficiency",2010
130,130,"DA Points",90,2.367,262.4,110.863,69,2.57,"CarryEfficiency",2010
131,131,"Skip Kendall",58,2.364,251.3,106.327,35,2.574,"CarryEfficiency",2010
131,131,"Matt Kuchar",97,2.364,261.8,110.73,70,2.641,"CarryEfficiency",2010
133,133,"Bubba Watson",77,2.363,291.7,123.486,52,2.732,"CarryEfficiency",2010
134,134,"Stuart Appleby",101,2.362,271.9,115.142,81,2.663,"CarryEfficiency",2010
134,134,"Scott McCarron",90,2.362,268.8,113.798,67,2.617,"CarryEfficiency",2010
136,136,"Chad Campbell",95,2.356,265.1,112.525,60,2.523,"CarryEfficiency",2010
136,136,"Matt Every",60,2.356,271.2,115.11,40,2.576,"CarryEfficiency",2010
136,136,"Greg Owen",69,2.356,273,115.908,55,2.526,"CarryEfficiency",2010
136,136,"Jay Williamson",76,2.356,258,109.475,51,2.559,"CarryEfficiency",2010
140,140,"Steve Elkington",74,2.354,259.1,110.089,50,2.702,"CarryEfficiency",2010
140,140,"Nick Watney",91,2.354,278.6,118.353,66,2.617,"CarryEfficiency",2010
142,142,"Jason Dufner",87,2.352,261.5,111.167,63,2.617,"CarryEfficiency",2010
142,142,"Paul Goydos",78,2.352,249.5,106.074,62,2.537,"CarryEfficiency",2010
142,142,"Jimmy Walker",82,2.352,280.4,119.246,50,2.669,"CarryEfficiency",2010
145,145,"Tim Petrovic",105,2.351,260.7,110.894,76,2.517,"CarryEfficiency",2010
145,145,"Adam Scott",70,2.351,277.9,118.194,52,2.666,"CarryEfficiency",2010
147,147,"Luke Donald",71,2.348,260.2,110.838,55,2.592,"CarryEfficiency",2010
147,147,"Lucas Glover",75,2.348,273.3,116.402,50,2.752,"CarryEfficiency",2010
149,149,"Jim Furyk",76,2.347,255.1,108.723,66,2.622,"CarryEfficiency",2010
150,150,"Brian Gay",101,2.343,241.4,103.003,84,2.675,"CarryEfficiency",2010
150,150,"Pat Perez",90,2.343,268.9,114.755,68,2.822,"CarryEfficiency",2010
150,150,"Jeff Quinney",91,2.343,246.6,105.287,58,2.709,"CarryEfficiency",2010
150,150,"Michael Sim",64,2.343,264.3,112.773,46,2.613,"CarryEfficiency",2010
154,154,"Woody Austin",93,2.34,264,112.806,66,2.54,"CarryEfficiency",2010
155,155,"Justin Leonard",89,2.339,252.7,108.002,68,2.6,"CarryEfficiency",2010
156,156,"Bill Haas",87,2.338,277.2,118.534,67,2.6,"CarryEfficiency",2010
156,156,"JJ Henry",92,2.338,270.5,115.698,68,2.59,"CarryEfficiency",2010
158,158,"Kevin Streelman",90,2.336,270.2,115.651,69,2.538,"CarryEfficiency",2010
159,159,"Michael Bradley",77,2.334,263.7,112.96,42,2.566,"CarryEfficiency",2010
159,159,"Bryce Molder",84,2.334,255.5,109.469,64,2.616,"CarryEfficiency",2010
159,159,"John Senden",103,2.334,273.4,117.128,73,2.549,"CarryEfficiency",2010
159,159,"Charlie Wi",95,2.334,261.5,112.058,73,2.61,"CarryEfficiency",2010
163,163,"Richard Johnson",90,2.332,254,108.928,51,2.587,"CarryEfficiency",2010
164,164,"Dean Wilson",54,2.331,254.4,109.145,31,2.493,"CarryEfficiency",2010
165,165,"Briny Baird",87,2.33,256,109.849,61,2.624,"CarryEfficiency",2010
165,165,"Matt Bettencourt",91,2.33,267.2,114.689,47,2.63,"CarryEfficiency",2010
167,167,"Johnson Wagner",85,2.327,257.7,110.727,62,2.577,"CarryEfficiency",2010
168,168,"Steve Flesch",78,2.325,252.7,108.691,51,2.558,"CarryEfficiency",2010
169,169,"Brent Delahoussaye",57,2.324,248.1,106.752,34,2.506,"CarryEfficiency",2010
170,170,"Rod Pampling",77,2.323,261.1,112.412,58,2.598,"CarryEfficiency",2010
171,171,"Scott Verplank",74,2.32,248.1,106.928,58,2.548,"CarryEfficiency",2010
172,172,"Greg Chalmers",93,2.319,255.5,110.182,81,2.569,"CarryEfficiency",2010
172,172,"Chris Riley",73,2.319,253,109.104,53,2.52,"CarryEfficiency",2010
174,174,"Chad Collins",87,2.318,256.3,110.532,67,2.552,"CarryEfficiency",2010
174,174,"Jeev Milkha Singh",59,2.318,262.5,113.251,34,2.538,"CarryEfficiency",2010
176,176,"James Nitties",92,2.317,266.1,114.833,49,2.531,"CarryEfficiency",2010
177,177,"Vance Veazey",58,2.315,260.2,112.382,37,2.574,"CarryEfficiency",2010
178,178,"James Driscoll",78,2.314,274.9,118.822,58,2.526,"CarryEfficiency",2010
179,179,"Charles Howell III",103,2.311,272.4,117.845,78,2.506,"CarryEfficiency",2010
180,180,"Freddie Jacobson",83,2.309,263.1,113.957,72,2.565,"CarryEfficiency",2010
181,181,"Chris Couch",66,2.308,281,121.736,39,2.567,"CarryEfficiency",2010
182,182,"Stephen Ames",75,2.307,258.5,112.064,52,2.526,"CarryEfficiency",2010
183,183,"Shaun Micheel",70,2.306,255.8,110.924,44,2.542,"CarryEfficiency",2010
184,184,"Joe Durant",67,2.305,260.2,112.853,43,2.684,"CarryEfficiency",2010
184,184,"Nathan Green",86,2.305,256.8,111.416,64,2.549,"CarryEfficiency",2010
186,186,"Bob Estes",79,2.297,257.6,112.128,62,2.516,"CarryEfficiency",2010
187,187,"Brad Faxon",58,2.283,242.6,106.247,43,2.58,"CarryEfficiency",2010
188,188,"Ricky Barnes",103,2.273,266.1,117.067,69,2.587,"CarryEfficiency",2010
188,188,"Tom Gillis",97,2.273,259.9,114.346,78,2.54,"CarryEfficiency",2010
190,190,"Mike Weir",59,2.269,246.9,108.793,35,2.531,"CarryEfficiency",2010
191,191,"Kevin Na",94,2.255,251.3,111.436,68,2.517,"CarryEfficiency",2010
192,192,"Trevor Immelman",55,2.241,258.4,115.32,34,2.427,"CarryEfficiency",2010
