"PuttsmadeDistance_RANKTHISWEEK_2009","PuttsmadeDistance_RANKLASTWEEK_2009","PuttsmadeDistance_PLAYERNAME_2009","PuttsmadeDistance_EVENTS_2009","PuttsmadeDistance_DISTANCEININCHES_2009","stat_name","year"
69,69,"Daniel Chopra",28,50,"PuttsmadeDistance",2009
69,69,"Harrison Frazar",28,50,"PuttsmadeDistance",2009
69,69,"Freddie Jacobson",25,50,"PuttsmadeDistance",2009
69,69,"Richard Johnson",26,50,"PuttsmadeDistance",2009
69,69,"Matt Jones",17,50,"PuttsmadeDistance",2009
69,69,"Anthony Kim",22,50,"PuttsmadeDistance",2009
69,69,"Michael Letzig",28,50,"PuttsmadeDistance",2009
69,69,"George McNeill",26,50,"PuttsmadeDistance",2009
69,69,"Ryan Palmer",26,50,"PuttsmadeDistance",2009
69,69,"Corey Pavin",23,50,"PuttsmadeDistance",2009
69,69,"Scott Piercy",28,50,"PuttsmadeDistance",2009
69,69,"Chris Riley",22,50,"PuttsmadeDistance",2009
69,69,"John Rollins",27,50,"PuttsmadeDistance",2009
69,69,"John Senden",29,50,"PuttsmadeDistance",2009
69,69,"Steve Stricker",22,50,"PuttsmadeDistance",2009
69,69,"Brendon Todd",21,50,"PuttsmadeDistance",2009
69,69,"DJ Trahan",30,50,"PuttsmadeDistance",2009
69,69,"Kirk Triplett",20,50,"PuttsmadeDistance",2009
69,69,"Brian Vranesh",20,50,"PuttsmadeDistance",2009
69,69,"Johnson Wagner",26,50,"PuttsmadeDistance",2009
69,69,"Matt Weibring",22,50,"PuttsmadeDistance",2009
69,69,"Gary Woodland",18,50,"PuttsmadeDistance",2009
94,94,"Brian Bateman",25,49,"PuttsmadeDistance",2009
94,94,"Rich Beem",26,49,"PuttsmadeDistance",2009
94,94,"Mark Brooks",17,49,"PuttsmadeDistance",2009
94,94,"Bart Bryant",17,49,"PuttsmadeDistance",2009
94,94,"Angel Cabrera",17,49,"PuttsmadeDistance",2009
94,94,"Stewart Cink",22,49,"PuttsmadeDistance",2009
94,94,"Brian Davis",32,49,"PuttsmadeDistance",2009
94,94,"Bob Estes",23,49,"PuttsmadeDistance",2009
94,94,"Sergio Garcia",17,49,"PuttsmadeDistance",2009
94,94,"Robert Garrigus",25,49,"PuttsmadeDistance",2009
94,94,"Bill Haas",29,49,"PuttsmadeDistance",2009
94,94,"Todd Hamilton",29,49,"PuttsmadeDistance",2009
94,94,"Padraig Harrington",20,49,"PuttsmadeDistance",2009
94,94,"Kent Jones",24,49,"PuttsmadeDistance",2009
94,94,"Colt Knost",24,49,"PuttsmadeDistance",2009
94,94,"Greg Kraft",21,49,"PuttsmadeDistance",2009
94,94,"Justin Leonard",26,49,"PuttsmadeDistance",2009
94,94,"John Mallinger",27,49,"PuttsmadeDistance",2009
94,94,"Scott McCarron",27,49,"PuttsmadeDistance",2009
94,94,"Phil Mickelson",18,49,"PuttsmadeDistance",2009
94,94,"Leif Olson",21,49,"PuttsmadeDistance",2009
94,94,"Tom Pernice Jr",26,49,"PuttsmadeDistance",2009
94,94,"Ian Poulter",17,49,"PuttsmadeDistance",2009
94,94,"Rory Sabbatini",25,49,"PuttsmadeDistance",2009
94,94,"Chris Stroud",28,49,"PuttsmadeDistance",2009
94,94,"Casey Wittenberg",25,49,"PuttsmadeDistance",2009
94,94,"YE Yang",23,49,"PuttsmadeDistance",2009
121,121,"Michael Allen",22,48,"PuttsmadeDistance",2009
121,121,"Tommy Armour III",19,48,"PuttsmadeDistance",2009
121,121,"Jonathan Byrd",25,48,"PuttsmadeDistance",2009
121,121,"Chad Campbell",26,48,"PuttsmadeDistance",2009
121,121,"Fred Couples",16,48,"PuttsmadeDistance",2009
121,121,"Brendon de Jonge",29,48,"PuttsmadeDistance",2009
121,121,"Jason Dufner",26,48,"PuttsmadeDistance",2009
121,121,"David Duval",22,48,"PuttsmadeDistance",2009
121,121,"Steve Elkington",23,48,"PuttsmadeDistance",2009
121,121,"Derek Fathauer",25,48,"PuttsmadeDistance",2009
121,121,"Steve Flesch",27,48,"PuttsmadeDistance",2009
121,121,"JJ Henry",28,48,"PuttsmadeDistance",2009
121,121,"Charley Hoffman",27,48,"PuttsmadeDistance",2009
121,121,"Cliff Kresge",28,48,"PuttsmadeDistance",2009
121,121,"Peter Lonard",30,48,"PuttsmadeDistance",2009
121,121,"Troy Matteson",30,48,"PuttsmadeDistance",2009
121,121,"John Merrick",28,48,"PuttsmadeDistance",2009
121,121,"Brett Quigley",28,48,"PuttsmadeDistance",2009
121,121,"Chez Reavie",27,48,"PuttsmadeDistance",2009
121,121,"Tag Ridings",16,48,"PuttsmadeDistance",2009
121,121,"Vaughn Taylor",28,48,"PuttsmadeDistance",2009
121,121,"Scott Verplank",24,48,"PuttsmadeDistance",2009
121,121,"Bubba Watson",24,48,"PuttsmadeDistance",2009
144,144,"Alex Cejka",25,47,"PuttsmadeDistance",2009
144,144,"Glen Day",26,47,"PuttsmadeDistance",2009
144,144,"Chris DiMarco",29,47,"PuttsmadeDistance",2009
144,144,"Mathew Goggin",26,47,"PuttsmadeDistance",2009
144,144,"Retief Goosen",20,47,"PuttsmadeDistance",2009
144,144,"Jason Gore",24,47,"PuttsmadeDistance",2009
144,144,"Tim Herron",27,47,"PuttsmadeDistance",2009
144,144,"Davis Love III",27,47,"PuttsmadeDistance",2009
144,144,"Jeff Maggert",28,47,"PuttsmadeDistance",2009
144,144,"Rocco Mediate",22,47,"PuttsmadeDistance",2009
144,144,"Heath Slocum",30,47,"PuttsmadeDistance",2009
144,144,"Kevin Stadler",20,47,"PuttsmadeDistance",2009
144,144,"Scott Sterling",16,47,"PuttsmadeDistance",2009
144,144,"Camilo Villegas",21,47,"PuttsmadeDistance",2009
144,144,"Jimmy Walker",24,47,"PuttsmadeDistance",2009
144,144,"Boo Weekley",22,47,"PuttsmadeDistance",2009
160,160,"Brad Adamonis",25,46,"PuttsmadeDistance",2009
160,160,"Robert Allenby",21,46,"PuttsmadeDistance",2009
160,160,"Briny Baird",28,46,"PuttsmadeDistance",2009
160,160,"KJ Choi",22,46,"PuttsmadeDistance",2009
160,160,"Joe Durant",20,46,"PuttsmadeDistance",2009
160,160,"Tom Lehman",16,46,"PuttsmadeDistance",2009
160,160,"Will Ma Kenzie",24,46,"PuttsmadeDistance",2009
160,160,"Greg Owen",30,46,"PuttsmadeDistance",2009
160,160,"Darron Stiles",20,46,"PuttsmadeDistance",2009
160,160,"Nicholas Thompson",31,46,"PuttsmadeDistance",2009
160,160,"Peter Tomasulo",25,46,"PuttsmadeDistance",2009
171,171,"Jason Bohn",25,45,"PuttsmadeDistance",2009
171,171,"Ken Duke",29,45,"PuttsmadeDistance",2009
171,171,"Ernie Els",19,45,"PuttsmadeDistance",2009
171,171,"Charles Howell III",29,45,"PuttsmadeDistance",2009
171,171,"Billy Mayfair",28,45,"PuttsmadeDistance",2009
171,171,"Adam Scott",19,45,"PuttsmadeDistance",2009
171,171,"Charles Warren",20,45,"PuttsmadeDistance",2009
178,178,"Stuart Appleby",25,44,"PuttsmadeDistance",2009
178,178,"JB Holmes",25,44,"PuttsmadeDistance",2009
178,178,"Jarrod Lyle",21,44,"PuttsmadeDistance",2009
178,178,"Rick Price",21,44,"PuttsmadeDistance",2009
178,178,"Vijay Singh",21,44,"PuttsmadeDistance",2009
178,178,"Jay Williamson",22,44,"PuttsmadeDistance",2009
184,184,"Ricky Barnes",23,41,"PuttsmadeDistance",2009
