"Round3ScoringAverage_RANKTHISWEEK_2008","Round3ScoringAverage_RANKLASTWEEK_2008","Round3ScoringAverage_PLAYERNAME_2008","Round3ScoringAverage__2008","Round3ScoringAverage_AVG_2008","Round3ScoringAverage_TOTALSTROKES_2008","Round3ScoringAverage_TOTALROUNDS_2008","stat_name","year"
68,68,"Dudley Hart",NA,70.53,1058,15,"Round3ScoringAverage",2008
69,69,"Jin Park",NA,70.54,917,13,"Round3ScoringAverage",2008
70,70,"Greg Kraft",NA,70.55,776,11,"Round3ScoringAverage",2008
71,71,"Patrick Sheehan",NA,70.56,1905,27,"Round3ScoringAverage",2008
72,72,"Woody Austin",NA,70.57,1623,23,"Round3ScoringAverage",2008
73,73,"Billy Andrade",NA,70.58,847,12,"Round3ScoringAverage",2008
73,73,"Gavin Coles",NA,70.58,847,12,"Round3ScoringAverage",2008
75,75,"Sean OHair",NA,70.63,1130,16,"Round3ScoringAverage",2008
76,76,"Scott Verplank",NA,70.65,1201,17,"Round3ScoringAverage",2008
77,77,"Steve Allan",NA,70.67,636,9,"Round3ScoringAverage",2008
77,77,"Zach Johnson",NA,70.67,1272,18,"Round3ScoringAverage",2008
79,79,"Ken Duke",NA,70.68,1767,25,"Round3ScoringAverage",2008
80,80,"George McNeill",NA,70.7,1414,20,"Round3ScoringAverage",2008
81,81,"Brandt Snedeker",NA,70.71,1202,17,"Round3ScoringAverage",2008
82,82,"JB Holmes",NA,70.72,1273,18,"Round3ScoringAverage",2008
83,83,"Brian Davis",NA,70.73,1556,22,"Round3ScoringAverage",2008
83,83,"James Driscoll",NA,70.73,1061,15,"Round3ScoringAverage",2008
83,83,"David Toms",NA,70.73,1061,15,"Round3ScoringAverage",2008
86,86,"Retief Goosen",NA,70.75,849,12,"Round3ScoringAverage",2008
87,87,"Jason Gore",NA,70.76,1203,17,"Round3ScoringAverage",2008
88,88,"Ben Curtis",NA,70.78,1274,18,"Round3ScoringAverage",2008
88,88,"Nathan Green",NA,70.78,1274,18,"Round3ScoringAverage",2008
88,88,"Bob Sowards",NA,70.78,637,9,"Round3ScoringAverage",2008
91,91,"Jerry Kelly",NA,70.79,991,14,"Round3ScoringAverage",2008
92,92,"Jon Mills",NA,70.81,1133,16,"Round3ScoringAverage",2008
93,93,"Cameron Beckman",NA,70.82,1204,17,"Round3ScoringAverage",2008
93,93,"Adam Scott",NA,70.82,779,11,"Round3ScoringAverage",2008
95,95,"Michael Allen",NA,70.83,1275,18,"Round3ScoringAverage",2008
96,96,"Robert Allenby",NA,70.85,1842,26,"Round3ScoringAverage",2008
96,96,"Alex Cejka",NA,70.85,921,13,"Round3ScoringAverage",2008
96,96,"JJ Henry",NA,70.85,1417,20,"Round3ScoringAverage",2008
96,96,"Martin Laird",NA,70.85,1417,20,"Round3ScoringAverage",2008
96,96,"Ryan Palmer",NA,70.85,921,13,"Round3ScoringAverage",2008
101,101,"Joe Durant",NA,70.89,1276,18,"Round3ScoringAverage",2008
101,101,"Steve Flesch",NA,70.89,1347,19,"Round3ScoringAverage",2008
101,101,"Lucas Glover",NA,70.89,1347,19,"Round3ScoringAverage",2008
104,104,"Stuart Appleby",NA,70.9,1418,20,"Round3ScoringAverage",2008
104,104,"Alejandro Canizares",NA,70.9,709,10,"Round3ScoringAverage",2008
104,104,"Ernie Els",NA,70.9,709,10,"Round3ScoringAverage",2008
107,107,"Steve Stricker",NA,70.93,1064,15,"Round3ScoringAverage",2008
107,107,"Omar Uresti",NA,70.93,993,14,"Round3ScoringAverage",2008
109,109,"Stephen Ames",NA,70.94,1277,18,"Round3ScoringAverage",2008
109,109,"Steve Elkington",NA,70.94,1277,18,"Round3ScoringAverage",2008
109,109,"Dustin Johnson",NA,70.94,1206,17,"Round3ScoringAverage",2008
109,109,"Jay Williamson",NA,70.94,1206,17,"Round3ScoringAverage",2008
113,113,"Charley Hoffman",NA,70.95,1348,19,"Round3ScoringAverage",2008
113,113,"Charles Howell III",NA,70.95,1419,20,"Round3ScoringAverage",2008
115,115,"Brad Adamonis",NA,71,1065,15,"Round3ScoringAverage",2008
115,115,"Carlos Franco",NA,71,852,12,"Round3ScoringAverage",2008
115,115,"Brandt Jobe",NA,71,497,7,"Round3ScoringAverage",2008
115,115,"Parker McLachlin",NA,71,1207,17,"Round3ScoringAverage",2008
115,115,"Phil Mickelson",NA,71,1420,20,"Round3ScoringAverage",2008
115,115,"Marc Turnesa",NA,71,1065,15,"Round3ScoringAverage",2008
121,121,"Billy Mayfair",NA,71.04,1634,23,"Round3ScoringAverage",2008
122,122,"Troy Matteson",NA,71.06,1208,17,"Round3ScoringAverage",2008
122,122,"Camilo Villegas",NA,71.06,1279,18,"Round3ScoringAverage",2008
124,124,"Brett Quigley",NA,71.07,1066,15,"Round3ScoringAverage",2008
124,124,"Tag Ridings",NA,71.07,1066,15,"Round3ScoringAverage",2008
126,126,"Chris Riley",NA,71.11,640,9,"Round3ScoringAverage",2008
127,127,"Chez Reavie",NA,71.14,1494,21,"Round3ScoringAverage",2008
128,128,"Ryan Armour",NA,71.15,925,13,"Round3ScoringAverage",2008
128,128,"Kevin Na",NA,71.15,1423,20,"Round3ScoringAverage",2008
128,128,"Geoff Ogilvy",NA,71.15,925,13,"Round3ScoringAverage",2008
131,131,"Doug LaBelle II",NA,71.17,854,12,"Round3ScoringAverage",2008
132,132,"John Merrick",NA,71.18,1566,22,"Round3ScoringAverage",2008
133,133,"Chris DiMarco",NA,71.2,1068,15,"Round3ScoringAverage",2008
133,133,"Paul Goydos",NA,71.2,1068,15,"Round3ScoringAverage",2008
133,133,"Freddie Jacobson",NA,71.2,1068,15,"Round3ScoringAverage",2008
136,136,"John Senden",NA,71.21,1353,19,"Round3ScoringAverage",2008
137,137,"Rocco Mediate",NA,71.22,1282,18,"Round3ScoringAverage",2008
138,138,"Peter Lonard",NA,71.24,1211,17,"Round3ScoringAverage",2008
139,139,"JP Hayes",NA,71.25,570,8,"Round3ScoringAverage",2008
139,139,"DJ Trahan",NA,71.25,1425,20,"Round3ScoringAverage",2008
141,141,"Paul Casey",NA,71.27,784,11,"Round3ScoringAverage",2008
141,141,"Kevin Streelman",NA,71.27,1853,26,"Round3ScoringAverage",2008
143,143,"Richard Johnson",NA,71.3,713,10,"Round3ScoringAverage",2008
144,144,"Rod Pampling",NA,71.31,927,13,"Round3ScoringAverage",2008
145,145,"Mark Calcavecchia",NA,71.33,856,12,"Round3ScoringAverage",2008
145,145,"Tom Lehman",NA,71.33,642,9,"Round3ScoringAverage",2008
145,145,"Nicholas Thompson",NA,71.33,1498,21,"Round3ScoringAverage",2008
148,148,"Jeff Overton",NA,71.35,1427,20,"Round3ScoringAverage",2008
149,149,"Nick Watney",NA,71.38,1499,21,"Round3ScoringAverage",2008
149,149,"YE Yang",NA,71.38,1142,16,"Round3ScoringAverage",2008
151,151,"Carl Pettersson",NA,71.42,1857,26,"Round3ScoringAverage",2008
152,152,"Dean Wilson",NA,71.46,1715,24,"Round3ScoringAverage",2008
153,153,"David Lutterus",NA,71.5,572,8,"Round3ScoringAverage",2008
154,154,"Trevor Immelman",NA,71.54,930,13,"Round3ScoringAverage",2008
155,155,"Mark Hensby",NA,71.55,787,11,"Round3ScoringAverage",2008
156,156,"Todd Hamilton",NA,71.56,1288,18,"Round3ScoringAverage",2008
157,157,"Jason Allred",NA,71.67,645,9,"Round3ScoringAverage",2008
158,158,"Nick Flanagan",NA,71.69,1147,16,"Round3ScoringAverage",2008
159,159,"Fred Couples",NA,71.75,861,12,"Round3ScoringAverage",2008
159,159,"Kenneth Ferrie",NA,71.75,861,12,"Round3ScoringAverage",2008
159,159,"Ryan Moore",NA,71.75,861,12,"Round3ScoringAverage",2008
162,162,"Chad Collins",NA,71.77,933,13,"Round3ScoringAverage",2008
163,163,"Frank Lickliter II",NA,71.78,1651,23,"Round3ScoringAverage",2008
164,164,"Lee Janzen",NA,71.83,1293,18,"Round3ScoringAverage",2008
165,165,"Matt Jones",NA,71.88,1222,17,"Round3ScoringAverage",2008
165,165,"Jeff Maggert",NA,71.88,1150,16,"Round3ScoringAverage",2008
167,167,"Will Ma Kenzie",NA,71.91,791,11,"Round3ScoringAverage",2008
168,168,"Kevin Stadler",NA,71.93,1079,15,"Round3ScoringAverage",2008
169,169,"Tommy Armour III",NA,71.94,1151,16,"Round3ScoringAverage",2008
170,170,"Eric Axley",NA,71.96,1655,23,"Round3ScoringAverage",2008
171,171,"Justin Bolli",NA,72,1224,17,"Round3ScoringAverage",2008
171,171,"Todd Demsey",NA,72,1152,16,"Round3ScoringAverage",2008
171,171,"Harrison Frazar",NA,72,1008,14,"Round3ScoringAverage",2008
171,171,"Stephen Leaney",NA,72,720,10,"Round3ScoringAverage",2008
171,171,"John Rollins",NA,72,1368,19,"Round3ScoringAverage",2008
171,171,"Jimmy Walker",NA,72,1008,14,"Round3ScoringAverage",2008
177,177,"John Mallinger",NA,72.05,1441,20,"Round3ScoringAverage",2008
178,178,"Ted Purdy",NA,72.09,793,11,"Round3ScoringAverage",2008
178,178,"Heath Slocum",NA,72.09,1658,23,"Round3ScoringAverage",2008
181,181,"Brett Rumford",NA,72.1,721,10,"Round3ScoringAverage",2008
182,182,"Paul Claxton",NA,72.11,649,9,"Round3ScoringAverage",2008
183,183,"Ron Whittaker",NA,72.14,505,7,"Round3ScoringAverage",2008
184,184,"Olin Browne",NA,72.27,795,11,"Round3ScoringAverage",2008
184,184,"Mathias Gronberg",NA,72.27,1084,15,"Round3ScoringAverage",2008
186,186,"Robert Gamez",NA,72.29,1012,14,"Round3ScoringAverage",2008
187,187,"Jeff Gove",NA,72.38,579,8,"Round3ScoringAverage",2008
188,188,"Shigeki Maruyama",NA,72.4,724,10,"Round3ScoringAverage",2008
189,189,"Kyle Thompson",NA,72.44,652,9,"Round3ScoringAverage",2008
190,190,"Brad Elder",NA,72.45,797,11,"Round3ScoringAverage",2008
191,191,"Johnson Wagner",NA,72.5,1160,16,"Round3ScoringAverage",2008
192,192,"Andres Romero",NA,72.6,1089,15,"Round3ScoringAverage",2008
193,193,"Ian Poulter",NA,72.64,799,11,"Round3ScoringAverage",2008
194,194,"Cody Freeman",NA,72.88,583,8,"Round3ScoringAverage",2008
195,195,"Steve Lowery",NA,73.08,950,13,"Round3ScoringAverage",2008
196,196,"David Duval",NA,73.43,514,7,"Round3ScoringAverage",2008
197,197,"Travis Perkins",NA,74.6,373,5,"Round3ScoringAverage",2008
