"GIRPutting25_RANKTHISWEEK_2010","GIRPutting25_RANKLASTWEEK_2010","GIRPutting25_PLAYERNAME_2010","GIRPutting25_ROUNDS_2010","GIRPutting25_Pct_2010","GIRPutting25_ATTEMPTS_2010","GIRPutting25_PUTTSMADE_2010","stat_name","year"
1,1,"Mark Calcavecchia",50,10.24,127,13,"GIRPutting25",2010
2,2,"Boo Weekley",88,9.54,325,31,"GIRPutting25",2010
3,3,"Jerod Turner",54,9.52,147,14,"GIRPutting25",2010
4,4,"Paul Stankowski",62,9.5,221,21,"GIRPutting25",2010
5,5,"KJ Choi",82,9.02,266,24,"GIRPutting25",2010
6,6,"Brad Faxon",58,8.38,191,16,"GIRPutting25",2010
7,7,"Luke Donald",71,8.37,227,19,"GIRPutting25",2010
8,8,"Troy Merritt",86,8.25,315,26,"GIRPutting25",2010
9,9,"Freddie Jacobson",83,8.23,316,26,"GIRPutting25",2010
10,10,"Shaun Micheel",70,8.22,219,18,"GIRPutting25",2010
11,11,"Blake Adams",84,8.05,348,28,"GIRPutting25",2010
12,12,"Chad Collins",87,8.04,311,25,"GIRPutting25",2010
13,13,"Richard Johnson",90,7.98,326,26,"GIRPutting25",2010
14,14,"Carl Pettersson",99,7.95,327,26,"GIRPutting25",2010
15,15,"Scott Piercy",88,7.6,329,25,"GIRPutting25",2010
16,16,"Steve Stricker",73,7.52,226,17,"GIRPutting25",2010
17,17,"David Lutterus",69,7.5,240,18,"GIRPutting25",2010
18,18,"Robert Allenby",76,7.43,269,20,"GIRPutting25",2010
18,18,"Andres Romero",73,7.43,296,22,"GIRPutting25",2010
20,20,"JP Hayes",79,7.38,244,18,"GIRPutting25",2010
20,20,"Johnson Wagner",85,7.38,325,24,"GIRPutting25",2010
22,22,"JB Holmes",100,7.32,369,27,"GIRPutting25",2010
22,22,"Chris Tidland",77,7.32,287,21,"GIRPutting25",2010
24,24,"Derek Lamely",81,7.11,253,18,"GIRPutting25",2010
25,25,"Chris DiMarco",88,7.07,297,21,"GIRPutting25",2010
26,26,"Kevin Na",94,7.05,298,21,"GIRPutting25",2010
27,27,"Charlie Wi",95,7.02,356,25,"GIRPutting25",2010
28,28,"Jason Day",82,6.99,286,20,"GIRPutting25",2010
29,29,"Jeff Overton",89,6.93,274,19,"GIRPutting25",2010
30,30,"Stephen Ames",75,6.9,290,20,"GIRPutting25",2010
30,30,"Jason Bohn",84,6.9,290,20,"GIRPutting25",2010
30,30,"Geoff Ogilvy",62,6.9,203,14,"GIRPutting25",2010
33,33,"Tom Gillis",97,6.85,365,25,"GIRPutting25",2010
33,33,"Brett Quigley",96,6.85,394,27,"GIRPutting25",2010
35,35,"Dean Wilson",54,6.83,205,14,"GIRPutting25",2010
36,36,"Pat Perez",90,6.79,324,22,"GIRPutting25",2010
37,37,"Adam Scott",70,6.7,194,13,"GIRPutting25",2010
38,38,"Greg Chalmers",93,6.67,375,25,"GIRPutting25",2010
38,38,"Stewart Cink",84,6.67,285,19,"GIRPutting25",2010
40,40,"Dustin Johnson",83,6.64,241,16,"GIRPutting25",2010
41,41,"Lee Janzen",77,6.59,273,18,"GIRPutting25",2010
42,42,"Bill Lunde",79,6.54,306,20,"GIRPutting25",2010
43,43,"Vaughn Taylor",87,6.41,312,20,"GIRPutting25",2010
44,44,"Camilo Villegas",78,6.36,220,14,"GIRPutting25",2010
44,44,"Jay Williamson",76,6.36,236,15,"GIRPutting25",2010
46,46,"Webb Simpson",98,6.35,378,24,"GIRPutting25",2010
47,47,"Aaron Baddeley",94,6.21,354,22,"GIRPutting25",2010
48,48,"Brian Gay",101,6.19,307,19,"GIRPutting25",2010
49,49,"DA Points",90,6.16,357,22,"GIRPutting25",2010
50,50,"Chris Couch",66,6.15,244,15,"GIRPutting25",2010
51,51,"Bob Estes",79,6.14,293,18,"GIRPutting25",2010
52,52,"Trevor Immelman",55,6.11,180,11,"GIRPutting25",2010
52,52,"Jeff Quinney",91,6.11,262,16,"GIRPutting25",2010
54,54,"Tim Herron",79,6.09,312,19,"GIRPutting25",2010
55,55,"Matt Every",60,6.08,181,11,"GIRPutting25",2010
56,56,"Padraig Harrington",57,6,150,9,"GIRPutting25",2010
57,57,"Mathew Goggin",85,5.97,335,20,"GIRPutting25",2010
58,58,"Charley Hoffman",85,5.94,286,17,"GIRPutting25",2010
59,59,"Michael Connell",89,5.9,305,18,"GIRPutting25",2010
59,59,"Mark Wilson",87,5.9,373,22,"GIRPutting25",2010
61,61,"Will Ma Kenzie",72,5.88,272,16,"GIRPutting25",2010
61,61,"John Senden",103,5.88,391,23,"GIRPutting25",2010
63,63,"Bryce Molder",84,5.86,307,18,"GIRPutting25",2010
64,64,"Paul Casey",64,5.85,188,11,"GIRPutting25",2010
64,64,"David Duval",71,5.85,205,12,"GIRPutting25",2010
66,66,"Ben Crane",85,5.84,291,17,"GIRPutting25",2010
66,66,"Steve Elkington",74,5.84,274,16,"GIRPutting25",2010
68,68,"Daniel Chopra",74,5.82,292,17,"GIRPutting25",2010
69,69,"Robert Garrigus",71,5.81,258,15,"GIRPutting25",2010
70,70,"Jeev Milkha Singh",59,5.8,207,12,"GIRPutting25",2010
71,71,"YE Yang",72,5.74,209,12,"GIRPutting25",2010
72,72,"Brent Delahoussaye",57,5.73,192,11,"GIRPutting25",2010
72,72,"Ryan Palmer",84,5.73,262,15,"GIRPutting25",2010
72,72,"Aron Price",70,5.73,279,16,"GIRPutting25",2010
72,72,"Brett Wetterich",54,5.73,227,13,"GIRPutting25",2010
76,76,"Matt Jones",89,5.71,350,20,"GIRPutting25",2010
77,77,"Steve Wheatcroft",74,5.7,228,13,"GIRPutting25",2010
78,78,"Zach Johnson",93,5.69,299,17,"GIRPutting25",2010
79,79,"Rich Barcelo",70,5.68,229,13,"GIRPutting25",2010
80,80,"Brian Davis",101,5.66,318,18,"GIRPutting25",2010
81,81,"Phil Mickelson",76,5.64,195,11,"GIRPutting25",2010
81,81,"Scott Verplank",74,5.64,195,11,"GIRPutting25",2010
83,83,"Joe Ogilvie",99,5.63,355,20,"GIRPutting25",2010
84,84,"Heath Slocum",97,5.61,285,16,"GIRPutting25",2010
85,85,"Bubba Watson",77,5.5,291,16,"GIRPutting25",2010
86,86,"James Nitties",92,5.47,311,17,"GIRPutting25",2010
87,87,"Retief Goosen",75,5.41,222,12,"GIRPutting25",2010
88,88,"Michael Letzig",84,5.4,315,17,"GIRPutting25",2010
89,89,"Justin Leonard",89,5.38,260,14,"GIRPutting25",2010
89,89,"Rocco Mediate",71,5.38,260,14,"GIRPutting25",2010
91,91,"Cameron Tringale",55,5.34,206,11,"GIRPutting25",2010
92,92,"John Daly",63,5.33,169,9,"GIRPutting25",2010
93,93,"Jeff Gove",57,5.32,188,10,"GIRPutting25",2010
94,94,"Graham DeLaet",88,5.26,342,18,"GIRPutting25",2010
94,94,"David Toms",86,5.26,285,15,"GIRPutting25",2010
96,96,"John Rollins",81,5.23,344,18,"GIRPutting25",2010
97,97,"Stuart Appleby",101,5.21,326,17,"GIRPutting25",2010
98,98,"Henrik Bjornstad",72,5.2,269,14,"GIRPutting25",2010
99,99,"Roger Tambellini",77,5.19,270,14,"GIRPutting25",2010
100,100,"Scott McCarron",90,5.18,386,20,"GIRPutting25",2010
101,101,"Nathan Green",86,5.15,330,17,"GIRPutting25",2010
102,102,"Jim Furyk",76,5.14,253,13,"GIRPutting25",2010
103,103,"Matt Bettencourt",91,5.11,235,12,"GIRPutting25",2010
103,103,"Brendon de Jonge",114,5.11,352,18,"GIRPutting25",2010
105,105,"Kevin Sutherland",86,5.09,373,19,"GIRPutting25",2010
106,106,"Jason Dufner",87,5.07,296,15,"GIRPutting25",2010
107,107,"Michael Bradley",77,5.06,316,16,"GIRPutting25",2010
107,107,"Rory Sabbatini",79,5.06,257,13,"GIRPutting25",2010
109,109,"Kevin Stadler",86,5.05,277,14,"GIRPutting25",2010
110,110,"Tim Petrovic",105,5.04,397,20,"GIRPutting25",2010
111,111,"Cliff Kresge",50,5.03,179,9,"GIRPutting25",2010
112,112,"Martin Flores",75,4.98,241,12,"GIRPutting25",2010
112,112,"Brenden Pappas",66,4.98,201,10,"GIRPutting25",2010
114,114,"Bill Haas",87,4.97,342,17,"GIRPutting25",2010
115,115,"Steve Lowery",67,4.95,222,11,"GIRPutting25",2010
116,116,"Chris Riley",73,4.92,264,13,"GIRPutting25",2010
117,117,"Jerry Kelly",99,4.91,326,16,"GIRPutting25",2010
118,118,"Mathias Gronberg",61,4.89,225,11,"GIRPutting25",2010
119,119,"Ryuji Imada",90,4.88,328,16,"GIRPutting25",2010
120,120,"Steve Flesch",78,4.87,226,11,"GIRPutting25",2010
121,121,"Steve Marino",81,4.86,247,12,"GIRPutting25",2010
122,122,"Alex Cejka",81,4.85,268,13,"GIRPutting25",2010
122,122,"Vijay Singh",75,4.85,227,11,"GIRPutting25",2010
124,124,"Troy Matteson",84,4.8,354,17,"GIRPutting25",2010
124,124,"Bo Van Pelt",104,4.8,375,18,"GIRPutting25",2010
126,126,"Billy Mayfair",78,4.78,272,13,"GIRPutting25",2010
127,127,"Skip Kendall",58,4.76,189,9,"GIRPutting25",2010
127,127,"Rory McIlroy",54,4.76,147,7,"GIRPutting25",2010
127,127,"Ian Poulter",55,4.76,147,7,"GIRPutting25",2010
130,130,"Davis Love III",79,4.75,295,14,"GIRPutting25",2010
131,131,"DJ Trahan",92,4.73,338,16,"GIRPutting25",2010
132,132,"Jeff Maggert",76,4.7,234,11,"GIRPutting25",2010
133,133,"Angel Cabrera",64,4.69,213,10,"GIRPutting25",2010
134,134,"Chad Campbell",95,4.64,323,15,"GIRPutting25",2010
135,135,"Rickie Fowler",98,4.63,324,15,"GIRPutting25",2010
135,135,"Rod Pampling",77,4.63,281,13,"GIRPutting25",2010
137,137,"Nick Watney",91,4.62,303,14,"GIRPutting25",2010
138,138,"Tom Pernice Jr",74,4.56,241,11,"GIRPutting25",2010
139,139,"George McNeill",79,4.55,308,14,"GIRPutting25",2010
140,140,"Sean OHair",84,4.51,288,13,"GIRPutting25",2010
140,140,"Brian Stuard",81,4.51,266,12,"GIRPutting25",2010
142,142,"Ben Curtis",78,4.5,311,14,"GIRPutting25",2010
142,142,"Justin Rose",78,4.5,289,13,"GIRPutting25",2010
144,144,"Andrew McLardy",52,4.47,179,8,"GIRPutting25",2010
145,145,"Cameron Beckman",68,4.44,225,10,"GIRPutting25",2010
146,146,"Jonathan Byrd",85,4.39,387,17,"GIRPutting25",2010
147,147,"Charles Howell III",103,4.38,411,18,"GIRPutting25",2010
148,148,"Ricky Barnes",103,4.28,327,14,"GIRPutting25",2010
149,149,"Hunter Mahan",85,4.26,282,12,"GIRPutting25",2010
150,150,"Alex Prugh",88,4.25,353,15,"GIRPutting25",2010
150,150,"Chris Stroud",90,4.25,306,13,"GIRPutting25",2010
152,152,"Ernie Els",72,4.2,238,10,"GIRPutting25",2010
153,153,"Woody Austin",93,4.19,334,14,"GIRPutting25",2010
154,154,"Lucas Glover",75,4.17,240,10,"GIRPutting25",2010
154,154,"Paul Goydos",78,4.17,240,10,"GIRPutting25",2010
154,154,"JJ Henry",92,4.17,384,16,"GIRPutting25",2010
157,157,"Ryan Moore",80,4.13,242,10,"GIRPutting25",2010
158,158,"James Driscoll",78,4.12,340,14,"GIRPutting25",2010
159,159,"Kevin Johnson",62,4.07,172,7,"GIRPutting25",2010
160,160,"Roland Thatcher",72,4.04,272,11,"GIRPutting25",2010
161,161,"Marc Leishman",87,4,275,11,"GIRPutting25",2010
162,162,"Nicholas Thompson",88,3.99,301,12,"GIRPutting25",2010
163,163,"Michael Sim",64,3.96,227,9,"GIRPutting25",2010
164,164,"Ted Purdy",86,3.93,305,12,"GIRPutting25",2010
165,165,"Craig Bowden",56,3.91,179,7,"GIRPutting25",2010
166,166,"Kris Blanks",91,3.9,359,14,"GIRPutting25",2010
167,167,"Josh Teater",101,3.75,373,14,"GIRPutting25",2010
168,168,"Spencer Levin",110,3.73,402,15,"GIRPutting25",2010
169,169,"Jimmy Walker",82,3.7,270,10,"GIRPutting25",2010
170,170,"Briny Baird",87,3.63,358,13,"GIRPutting25",2010
171,171,"Kevin Streelman",90,3.5,314,11,"GIRPutting25",2010
172,172,"Matt Kuchar",97,3.47,317,11,"GIRPutting25",2010
173,173,"Cameron Percy",73,3.44,262,9,"GIRPutting25",2010
174,174,"Jarrod Lyle",54,3.41,176,6,"GIRPutting25",2010
175,175,"Garrett Willis",82,3.36,298,10,"GIRPutting25",2010
176,176,"John Mallinger",78,3.32,271,9,"GIRPutting25",2010
176,176,"John Merrick",109,3.32,422,14,"GIRPutting25",2010
178,178,"Brandt Snedeker",89,3.24,247,8,"GIRPutting25",2010
179,179,"Joe Durant",67,3.18,220,7,"GIRPutting25",2010
180,180,"Martin Laird",91,3.06,327,10,"GIRPutting25",2010
181,181,"Sergio Garcia",58,3.01,133,4,"GIRPutting25",2010
182,182,"Chris Wilson",65,2.94,204,6,"GIRPutting25",2010
183,183,"Omar Uresti",74,2.93,239,7,"GIRPutting25",2010
184,184,"Vance Veazey",58,2.91,172,5,"GIRPutting25",2010
185,185,"Mike Weir",59,2.9,138,4,"GIRPutting25",2010
186,186,"Greg Kraft",52,2.74,146,4,"GIRPutting25",2010
187,187,"Tim Clark",88,2.72,257,7,"GIRPutting25",2010
188,188,"Greg Owen",69,2.58,271,7,"GIRPutting25",2010
189,189,"Charles Warren",64,2.53,237,6,"GIRPutting25",2010
190,190,"Justin Bolli",55,2.33,172,4,"GIRPutting25",2010
191,191,"Kenny Perry",69,2.1,238,5,"GIRPutting25",2010
192,192,"Garth Mulroy",53,1.16,173,2,"GIRPutting25",2010
