"LatePar4ScoringAverage_RANKTHISWEEK_2016","LatePar4ScoringAverage_RANKLASTWEEK_2016","LatePar4ScoringAverage_PLAYERNAME_2016","LatePar4ScoringAverage_ROUNDS_2016","LatePar4ScoringAverage_AVG_2016","LatePar4ScoringAverage_TOTALSTROKES_2016","LatePar4ScoringAverage_TOTALHOLES_2016","stat_name","year"
91,96,"Ben Crane",48,4.05,1012,250,"LatePar4ScoringAverage",2016
91,96,"Jason Day",36,4.05,616,152,"LatePar4ScoringAverage",2016
91,70,"Padraig Harrington",38,4.05,685,169,"LatePar4ScoringAverage",2016
91,96,"David Hearn",55,4.05,1195,295,"LatePar4ScoringAverage",2016
91,70,"Jason Kokrak",52,4.05,940,232,"LatePar4ScoringAverage",2016
91,86,"Spencer Levin",62,4.05,1292,319,"LatePar4ScoringAverage",2016
91,86,"John Senden",48,4.05,1115,275,"LatePar4ScoringAverage",2016
91,86,"Kyle Stanley",57,4.05,963,238,"LatePar4ScoringAverage",2016
91,96,"Kevin Streelman",46,4.05,903,223,"LatePar4ScoringAverage",2016
91,96,"Tyrone Van Aswegen",67,4.05,1323,327,"LatePar4ScoringAverage",2016
102,96,"Tyler Aldridge",53,4.06,1068,263,"LatePar4ScoringAverage",2016
102,110,"Ricky Barnes",57,4.06,1035,255,"LatePar4ScoringAverage",2016
102,86,"Paul Casey",39,4.06,885,218,"LatePar4ScoringAverage",2016
102,146,"James Hahn",45,4.06,966,238,"LatePar4ScoringAverage",2016
102,96,"Jim Herman",55,4.06,1116,275,"LatePar4ScoringAverage",2016
102,110,"Mark Hubbard",73,4.06,1361,335,"LatePar4ScoringAverage",2016
102,110,"Jerry Kelly",44,4.06,833,205,"LatePar4ScoringAverage",2016
102,110,"Will Ma Kenzie",54,4.06,1193,294,"LatePar4ScoringAverage",2016
102,96,"Peter Malnati",53,4.06,1152,284,"LatePar4ScoringAverage",2016
102,110,"Graeme McDowell",33,4.06,678,167,"LatePar4ScoringAverage",2016
102,130,"Rory McIlroy",37,4.06,670,165,"LatePar4ScoringAverage",2016
102,96,"Phil Mickelson",37,4.06,747,184,"LatePar4ScoringAverage",2016
102,110,"Seung Yul Noh",54,4.06,1015,250,"LatePar4ScoringAverage",2016
102,110,"Greg Owen",56,4.06,1035,255,"LatePar4ScoringAverage",2016
102,110,"Cameron Percy",22,4.06,455,112,"LatePar4ScoringAverage",2016
102,130,"Scott Pinckney",53,4.06,1035,255,"LatePar4ScoringAverage",2016
102,110,"Chez Reavie",56,4.06,1088,268,"LatePar4ScoringAverage",2016
102,96,"Kyle Reifers",63,4.06,1348,332,"LatePar4ScoringAverage",2016
102,110,"Wes Roach",33,4.06,658,162,"LatePar4ScoringAverage",2016
102,110,"Justin Rose",35,4.06,743,183,"LatePar4ScoringAverage",2016
122,130,"Abraham Ancer",26,4.07,497,122,"LatePar4ScoringAverage",2016
122,130,"Stewart Cink",45,4.07,827,203,"LatePar4ScoringAverage",2016
122,130,"Matthew Fitzpatrick",23,4.07,419,103,"LatePar4ScoringAverage",2016
122,110,"Adam Hadwin",53,4.07,984,242,"LatePar4ScoringAverage",2016
122,110,"Brian Harman",60,4.07,1289,317,"LatePar4ScoringAverage",2016
122,130,"Kelly Kraft",35,4.07,786,193,"LatePar4ScoringAverage",2016
122,130,"Justin Leonard",28,4.07,639,157,"LatePar4ScoringAverage",2016
122,96,"Luke List",51,4.07,1237,304,"LatePar4ScoringAverage",2016
122,110,"Jeff Overton",51,4.07,1043,256,"LatePar4ScoringAverage",2016
122,110,"Robert Streb",51,4.07,851,209,"LatePar4ScoringAverage",2016
122,130,"Harold Varner III",58,4.07,1413,347,"LatePar4ScoringAverage",2016
122,130,"Jimmy Walker",43,4.07,1035,254,"LatePar4ScoringAverage",2016
122,96,"Steve Wheatcroft",53,4.07,937,230,"LatePar4ScoringAverage",2016
135,110,"Stuart Appleby",39,4.08,640,157,"LatePar4ScoringAverage",2016
135,110,"Jonas Blixt",46,4.08,918,225,"LatePar4ScoringAverage",2016
135,130,"Andres Gonzales",46,4.08,804,197,"LatePar4ScoringAverage",2016
135,110,"Anirban Lahiri",44,4.08,792,194,"LatePar4ScoringAverage",2016
135,143,"Andrew Landry",24,4.08,416,102,"LatePar4ScoringAverage",2016
140,146,"Keegan Bradley",40,4.09,768,188,"LatePar4ScoringAverage",2016
140,146,"Derek Ernst",36,4.09,719,176,"LatePar4ScoringAverage",2016
140,110,"Jason Gore",51,4.09,936,229,"LatePar4ScoringAverage",2016
140,156,"Andrew Loupe",50,4.09,1018,249,"LatePar4ScoringAverage",2016
140,130,"Steve Marino",40,4.09,813,199,"LatePar4ScoringAverage",2016
140,146,"Carlos Ortiz",47,4.09,843,206,"LatePar4ScoringAverage",2016
140,130,"Brian Stuard",24,4.09,446,109,"LatePar4ScoringAverage",2016
140,146,"Brendon Todd",43,4.09,950,232,"LatePar4ScoringAverage",2016
140,146,"DJ Trahan",23,4.09,499,122,"LatePar4ScoringAverage",2016
140,143,"Gary Woodland",45,4.09,859,210,"LatePar4ScoringAverage",2016
150,130,"Byeong Hun An",23,4.1,410,100,"LatePar4ScoringAverage",2016
150,156,"Blayne Barber",44,4.1,963,235,"LatePar4ScoringAverage",2016
150,146,"Bronson Burgoon",53,4.1,1287,314,"LatePar4ScoringAverage",2016
150,146,"Chad Campbell",54,4.1,1135,277,"LatePar4ScoringAverage",2016
150,156,"Miguel Angel Carballo",24,4.1,545,133,"LatePar4ScoringAverage",2016
150,156,"Brendon de Jonge",55,4.1,993,242,"LatePar4ScoringAverage",2016
150,110,"Jamie Donaldson",28,4.1,602,147,"LatePar4ScoringAverage",2016
150,146,"Retief Goosen",37,4.1,709,173,"LatePar4ScoringAverage",2016
150,143,"Emiliano Grillo",47,4.1,685,167,"LatePar4ScoringAverage",2016
150,156,"Morgan Hoffmann",43,4.1,1063,259,"LatePar4ScoringAverage",2016
150,156,"Tom Hoge",47,4.1,1020,249,"LatePar4ScoringAverage",2016
150,156,"John Huh",51,4.1,1148,280,"LatePar4ScoringAverage",2016
150,156,"Billy Hurley III",22,4.1,443,108,"LatePar4ScoringAverage",2016
150,166,"Hiroshi Iwata",51,4.1,1104,269,"LatePar4ScoringAverage",2016
150,156,"Scott Piercy",45,4.1,824,201,"LatePar4ScoringAverage",2016
150,156,"Ollie Schniederjans",23,4.1,385,94,"LatePar4ScoringAverage",2016
150,146,"Cameron Smith",45,4.1,795,194,"LatePar4ScoringAverage",2016
150,166,"Daniel Summerhays",55,4.1,1094,267,"LatePar4ScoringAverage",2016
168,166,"Billy Horschel",45,4.11,817,199,"LatePar4ScoringAverage",2016
168,166,"Zach Johnson",42,4.11,884,215,"LatePar4ScoringAverage",2016
168,166,"Whee Kim",54,4.11,937,228,"LatePar4ScoringAverage",2016
168,178,"Michael Kim",62,4.11,1130,275,"LatePar4ScoringAverage",2016
168,166,"Shane Lowry",35,4.11,724,176,"LatePar4ScoringAverage",2016
168,166,"Carl Pettersson",31,4.11,773,188,"LatePar4ScoringAverage",2016
168,166,"Michael Thompson",46,4.11,872,212,"LatePar4ScoringAverage",2016
175,178,"Troy Merritt",41,4.12,889,216,"LatePar4ScoringAverage",2016
175,178,"Andres Romero",22,4.12,375,91,"LatePar4ScoringAverage",2016
177,166,"Chad Collins",45,4.13,769,186,"LatePar4ScoringAverage",2016
177,178,"Erik Compton",45,4.13,785,190,"LatePar4ScoringAverage",2016
177,184,"Ken Duke",26,4.13,512,124,"LatePar4ScoringAverage",2016
177,184,"Brian Gay",22,4.13,384,93,"LatePar4ScoringAverage",2016
177,184,"Chesson Hadley",51,4.13,1202,291,"LatePar4ScoringAverage",2016
177,166,"JJ Henry",44,4.13,744,180,"LatePar4ScoringAverage",2016
177,184,"Matt Jones",45,4.13,855,207,"LatePar4ScoringAverage",2016
177,184,"Pat Perez",28,4.13,578,140,"LatePar4ScoringAverage",2016
177,184,"Rory Sabbatini",40,4.13,686,166,"LatePar4ScoringAverage",2016
177,178,"Sam Saunders",40,4.13,904,219,"LatePar4ScoringAverage",2016
177,166,"Shawn Stefani",45,4.13,875,212,"LatePar4ScoringAverage",2016
177,184,"Boo Weekley",53,4.13,1037,251,"LatePar4ScoringAverage",2016
189,184,"Robert Allenby",35,4.14,782,189,"LatePar4ScoringAverage",2016
189,184,"Angel Cabrera",42,4.14,774,187,"LatePar4ScoringAverage",2016
189,178,"Robert Garrigus",34,4.14,518,125,"LatePar4ScoringAverage",2016
189,193,"Rhein Gibson",36,4.14,861,208,"LatePar4ScoringAverage",2016
189,193,"Johnson Wagner",44,4.14,952,230,"LatePar4ScoringAverage",2016
194,197,"Louis Oosthuizen",25,4.15,444,107,"LatePar4ScoringAverage",2016
194,193,"Mark Wilson",42,4.15,796,192,"LatePar4ScoringAverage",2016
196,193,"Matt Every",34,4.16,690,166,"LatePar4ScoringAverage",2016
196,197,"Ian Poulter",37,4.16,636,153,"LatePar4ScoringAverage",2016
198,166,"Ernie Els",34,4.17,513,123,"LatePar4ScoringAverage",2016
198,199,"Justin Hicks",26,4.17,471,113,"LatePar4ScoringAverage",2016
198,201,"Lucas Lee",22,4.17,605,145,"LatePar4ScoringAverage",2016
198,199,"George McNeill",33,4.17,821,197,"LatePar4ScoringAverage",2016
198,201,"Darron Stiles",28,4.17,488,117,"LatePar4ScoringAverage",2016
203,203,"Steven Bowditch",40,4.18,869,208,"LatePar4ScoringAverage",2016
204,204,"Dicky Pride",33,4.19,607,145,"LatePar4ScoringAverage",2016
205,205,"Geoff Ogilvy",37,4.21,741,176,"LatePar4ScoringAverage",2016
206,207,"Charlie Beljan",26,4.23,486,115,"LatePar4ScoringAverage",2016
207,208,"DH Lee",35,4.27,657,154,"LatePar4ScoringAverage",2016
