"Puttingfrom5_RANKTHISWEEK_2012","Puttingfrom5_RANKLASTWEEK_2012","Puttingfrom5_PLAYERNAME_2012","Puttingfrom5_ROUNDS_2012","Puttingfrom5_PctMADE_2012","Puttingfrom5_ATTEMPTS_2012","Puttingfrom5_PUTTSMADE_2012","stat_name","year"
1,1,"Louis Oosthuizen",65,96,75,72,"Puttingfrom5",2012
2,2,"Tiger Woods",69,93.94,66,62,"Puttingfrom5",2012
3,3,"Martin Laird",77,91.25,80,73,"Puttingfrom5",2012
4,4,"Sergio Garcia",57,91.18,68,62,"Puttingfrom5",2012
5,5,"Phil Mickelson",79,90.63,96,87,"Puttingfrom5",2012
6,6,"Matt Kuchar",86,90.22,92,83,"Puttingfrom5",2012
7,7,"Graham DeLaet",79,89.41,85,76,"Puttingfrom5",2012
8,8,"Gavin Coles",72,89.33,75,67,"Puttingfrom5",2012
9,9,"Ian Poulter",57,89.23,65,58,"Puttingfrom5",2012
10,10,"Stewart Cink",71,89.19,74,66,"Puttingfrom5",2012
11,11,"Geoff Ogilvy",73,88.51,87,77,"Puttingfrom5",2012
12,12,"Brian Gay",91,88.39,112,99,"Puttingfrom5",2012
13,13,"Billy Hurley III",70,88.3,94,83,"Puttingfrom5",2012
14,14,"Jason Day",57,88.14,59,52,"Puttingfrom5",2012
15,15,"Bo Van Pelt",84,87.84,74,65,"Puttingfrom5",2012
16,16,"YE Yang",64,87.3,63,55,"Puttingfrom5",2012
17,17,"Brendon Todd",78,87.25,102,89,"Puttingfrom5",2012
18,18,"Roberto Castro",92,87.18,117,102,"Puttingfrom5",2012
19,19,"David Hearn",95,86.99,146,127,"Puttingfrom5",2012
20,20,"Charlie Wi",86,86.92,107,93,"Puttingfrom5",2012
21,21,"Bud Cauley",99,86.86,137,119,"Puttingfrom5",2012
22,22,"Dicky Pride",62,86.76,68,59,"Puttingfrom5",2012
23,23,"Jim Furyk",85,86.73,98,85,"Puttingfrom5",2012
24,24,"Sean OHair",84,86.36,110,95,"Puttingfrom5",2012
25,25,"Edward Loar",59,86.27,51,44,"Puttingfrom5",2012
26,26,"Ben Crane",73,86.24,109,94,"Puttingfrom5",2012
27,27,"Greg Chalmers",88,85.87,92,79,"Puttingfrom5",2012
28,28,"Jimmy Walker",101,85.82,134,115,"Puttingfrom5",2012
29,29,"Jonas Blixt",72,85.71,91,78,"Puttingfrom5",2012
30,30,"John Huh",99,85.62,153,131,"Puttingfrom5",2012
31,31,"Tom Gillis",75,85.57,97,83,"Puttingfrom5",2012
32,32,"Harris English",98,85.5,131,112,"Puttingfrom5",2012
33,33,"Nathan Green",73,85.37,82,70,"Puttingfrom5",2012
34,34,"Pat Perez",81,85.29,102,87,"Puttingfrom5",2012
35,35,"Luke Donald",63,85.25,61,52,"Puttingfrom5",2012
36,36,"William McGirt",96,85.15,101,86,"Puttingfrom5",2012
37,37,"Matt Bettencourt",80,85.11,94,80,"Puttingfrom5",2012
38,38,"Jerry Kelly",84,84.95,93,79,"Puttingfrom5",2012
39,39,"Stuart Appleby",75,84.78,92,78,"Puttingfrom5",2012
40,40,"Steve Wheatcroft",56,84.62,65,55,"Puttingfrom5",2012
41,41,"Ryan Palmer",81,84.55,110,93,"Puttingfrom5",2012
42,42,"John Rollins",81,84.47,103,87,"Puttingfrom5",2012
43,43,"Ryuji Imada",78,84.34,83,70,"Puttingfrom5",2012
44,44,"Brandt Jobe",57,84.21,76,64,"Puttingfrom5",2012
45,45,"Keegan Bradley",90,84.16,101,85,"Puttingfrom5",2012
46,46,"Seung Yul Noh",105,83.96,106,89,"Puttingfrom5",2012
47,47,"Brandt Snedeker",81,83.95,81,68,"Puttingfrom5",2012
48,48,"Jeff Overton",101,83.94,137,115,"Puttingfrom5",2012
49,49,"Angel Cabrera",54,83.93,56,47,"Puttingfrom5",2012
