"Scrambling1020ydsRTPScore_RANKTHISWEEK_2005","Scrambling1020ydsRTPScore_RANKLASTWEEK_2005","Scrambling1020ydsRTPScore_PLAYERNAME_2005","Scrambling1020ydsRTPScore_ROUNDS_2005","Scrambling1020ydsRTPScore_AVGRTP_2005","Scrambling1020ydsRTPScore_TOTALHOLES_2005","Scrambling1020ydsRTPScore_TOTALRTP_2005","stat_name","year"
56,56,"Padraig Harrington",50,0.337,95,32,"Scrambling1020ydsRTPScore",2005
57,57,"Matt Kuchar",60,0.338,133,45,"Scrambling1020ydsRTPScore",2005
58,58,"Michael Allen",90,0.34,203,69,"Scrambling1020ydsRTPScore",2005
58,58,"Davis Love III",80,0.34,150,51,"Scrambling1020ydsRTPScore",2005
60,60,"Steve Flesch",90,0.341,164,56,"Scrambling1020ydsRTPScore",2005
60,60,"Mark OMeara",66,0.341,167,57,"Scrambling1020ydsRTPScore",2005
62,62,"Bill Glasson",54,0.342,114,39,"Scrambling1020ydsRTPScore",2005
62,62,"Vijay Singh",111,0.342,190,65,"Scrambling1020ydsRTPScore",2005
64,64,"Steve Elkington",67,0.344,131,45,"Scrambling1020ydsRTPScore",2005
65,65,"Larry Mize",54,0.346,136,47,"Scrambling1020ydsRTPScore",2005
66,66,"Glen Day",80,0.347,213,74,"Scrambling1020ydsRTPScore",2005
66,66,"Bernhard Langer",67,0.347,98,34,"Scrambling1020ydsRTPScore",2005
66,66,"Mark Wilson",74,0.347,167,58,"Scrambling1020ydsRTPScore",2005
69,69,"Ryuji Imada",78,0.348,187,65,"Scrambling1020ydsRTPScore",2005
70,70,"Tim Clark",92,0.349,169,59,"Scrambling1020ydsRTPScore",2005
70,70,"Geoff Ogilvy",97,0.349,195,68,"Scrambling1020ydsRTPScore",2005
72,72,"Heath Slocum",103,0.351,222,78,"Scrambling1020ydsRTPScore",2005
73,73,"Glen Hnatiuk",59,0.352,108,38,"Scrambling1020ydsRTPScore",2005
74,74,"Chad Campbell",95,0.354,164,58,"Scrambling1020ydsRTPScore",2005
75,75,"Phillip Price",77,0.355,138,49,"Scrambling1020ydsRTPScore",2005
75,75,"Vaughn Taylor",99,0.355,231,82,"Scrambling1020ydsRTPScore",2005
77,77,"Stewart Cink",98,0.356,174,62,"Scrambling1020ydsRTPScore",2005
77,77,"Justin Rose",99,0.356,208,74,"Scrambling1020ydsRTPScore",2005
79,79,"Steve Allan",102,0.357,224,80,"Scrambling1020ydsRTPScore",2005
80,80,"Joe Durant",81,0.358,151,54,"Scrambling1020ydsRTPScore",2005
81,81,"Bart Bryant",91,0.359,181,65,"Scrambling1020ydsRTPScore",2005
81,81,"Mathias Gronberg",60,0.359,142,51,"Scrambling1020ydsRTPScore",2005
81,81,"Steve Jones",56,0.359,131,47,"Scrambling1020ydsRTPScore",2005
84,84,"Jeff Hart",63,0.36,161,58,"Scrambling1020ydsRTPScore",2005
85,85,"Jeff Brehaut",71,0.361,144,52,"Scrambling1020ydsRTPScore",2005
86,86,"Dudley Hart",84,0.362,177,64,"Scrambling1020ydsRTPScore",2005
86,86,"Bob Heintz",67,0.362,174,63,"Scrambling1020ydsRTPScore",2005
88,88,"Billy Mayfair",114,0.363,237,86,"Scrambling1020ydsRTPScore",2005
89,89,"Jonathan Kaye",77,0.364,165,60,"Scrambling1020ydsRTPScore",2005
90,90,"Jeff Sluman",94,0.365,219,80,"Scrambling1020ydsRTPScore",2005
90,90,"Kirk Triplett",55,0.365,115,42,"Scrambling1020ydsRTPScore",2005
92,92,"Stephen Leaney",89,0.366,183,67,"Scrambling1020ydsRTPScore",2005
93,93,"Cameron Beckman",96,0.367,215,79,"Scrambling1020ydsRTPScore",2005
93,93,"JJ Henry",102,0.367,196,72,"Scrambling1020ydsRTPScore",2005
95,95,"James Driscoll",73,0.369,157,58,"Scrambling1020ydsRTPScore",2005
95,95,"Hunter Haas",83,0.369,187,69,"Scrambling1020ydsRTPScore",2005
97,97,"Tom Byrum",83,0.37,189,70,"Scrambling1020ydsRTPScore",2005
97,97,"Greg Owen",84,0.37,184,68,"Scrambling1020ydsRTPScore",2005
97,97,"Charlie Wi",67,0.37,181,67,"Scrambling1020ydsRTPScore",2005
100,100,"Jason Allred",75,0.371,186,69,"Scrambling1020ydsRTPScore",2005
100,100,"Stuart Appleby",84,0.371,151,56,"Scrambling1020ydsRTPScore",2005
100,100,"Jason Bohn",91,0.371,202,75,"Scrambling1020ydsRTPScore",2005
103,103,"Robert Allenby",95,0.373,161,60,"Scrambling1020ydsRTPScore",2005
104,104,"Todd Fischer",99,0.374,238,89,"Scrambling1020ydsRTPScore",2005
105,105,"Paul Gow",78,0.375,208,78,"Scrambling1020ydsRTPScore",2005
105,105,"Jay Williamson",53,0.375,136,51,"Scrambling1020ydsRTPScore",2005
107,107,"Charles Howell III",95,0.376,173,65,"Scrambling1020ydsRTPScore",2005
107,107,"Tag Ridings",93,0.376,194,73,"Scrambling1020ydsRTPScore",2005
109,109,"Billy Andrade",83,0.378,193,73,"Scrambling1020ydsRTPScore",2005
109,109,"Brian Davis",75,0.378,185,70,"Scrambling1020ydsRTPScore",2005
109,109,"Jerry Kelly",101,0.378,188,71,"Scrambling1020ydsRTPScore",2005
112,112,"Retief Goosen",71,0.379,103,39,"Scrambling1020ydsRTPScore",2005
112,112,"Duffy Waldorf",86,0.379,182,69,"Scrambling1020ydsRTPScore",2005
112,112,"Dean Wilson",86,0.379,203,77,"Scrambling1020ydsRTPScore",2005
115,115,"Michael Long",72,0.38,163,62,"Scrambling1020ydsRTPScore",2005
116,116,"Scott McCarron",78,0.381,176,67,"Scrambling1020ydsRTPScore",2005
117,117,"Jonathan Byrd",103,0.382,251,96,"Scrambling1020ydsRTPScore",2005
118,118,"Ryan Palmer",101,0.384,203,78,"Scrambling1020ydsRTPScore",2005
119,119,"Rod Pampling",89,0.385,156,60,"Scrambling1020ydsRTPScore",2005
120,120,"Peter Lonard",85,0.386,158,61,"Scrambling1020ydsRTPScore",2005
120,120,"Joe Ogilvie",103,0.386,233,90,"Scrambling1020ydsRTPScore",2005
120,120,"John Senden",101,0.386,207,80,"Scrambling1020ydsRTPScore",2005
120,120,"Mario Tiziani",67,0.386,166,64,"Scrambling1020ydsRTPScore",2005
124,124,"Craig Barlow",81,0.388,129,50,"Scrambling1020ydsRTPScore",2005
124,124,"Olin Browne",99,0.388,209,81,"Scrambling1020ydsRTPScore",2005
124,124,"Kent Jones",99,0.388,232,90,"Scrambling1020ydsRTPScore",2005
127,127,"Danny Briggs",70,0.389,185,72,"Scrambling1020ydsRTPScore",2005
127,127,"Kenny Perry",82,0.389,113,44,"Scrambling1020ydsRTPScore",2005
129,129,"Brendan Jones",81,0.39,159,62,"Scrambling1020ydsRTPScore",2005
129,129,"Rob Rashell",65,0.39,154,60,"Scrambling1020ydsRTPScore",2005
131,131,"Ted Purdy",122,0.391,266,104,"Scrambling1020ydsRTPScore",2005
132,132,"Sean OHair",103,0.392,232,91,"Scrambling1020ydsRTPScore",2005
133,133,"Adam Scott",72,0.393,122,48,"Scrambling1020ydsRTPScore",2005
134,134,"Robert Gamez",91,0.394,208,82,"Scrambling1020ydsRTPScore",2005
135,135,"Scott Verplank",87,0.395,172,68,"Scrambling1020ydsRTPScore",2005
136,136,"Tommy Armour III",103,0.396,217,86,"Scrambling1020ydsRTPScore",2005
136,136,"Will Ma Kenzie",75,0.396,159,63,"Scrambling1020ydsRTPScore",2005
138,138,"Woody Austin",100,0.397,257,102,"Scrambling1020ydsRTPScore",2005
138,138,"Daniel Chopra",108,0.397,242,96,"Scrambling1020ydsRTPScore",2005
140,140,"Tim Petrovic",97,0.398,216,86,"Scrambling1020ydsRTPScore",2005
141,141,"Rocco Mediate",73,0.4,165,66,"Scrambling1020ydsRTPScore",2005
141,141,"DJ Trahan",81,0.4,170,68,"Scrambling1020ydsRTPScore",2005
143,143,"Tom Pernice Jr",111,0.401,269,108,"Scrambling1020ydsRTPScore",2005
143,143,"Omar Uresti",84,0.401,177,71,"Scrambling1020ydsRTPScore",2005
145,145,"Paul Azinger",66,0.402,169,68,"Scrambling1020ydsRTPScore",2005
145,145,"Robert Damron",89,0.402,234,94,"Scrambling1020ydsRTPScore",2005
145,145,"Hideto Tanihara",50,0.402,117,47,"Scrambling1020ydsRTPScore",2005
148,148,"Zach Johnson",96,0.403,196,79,"Scrambling1020ydsRTPScore",2005
148,148,"Skip Kendall",80,0.403,176,71,"Scrambling1020ydsRTPScore",2005
150,150,"John Huston",90,0.404,223,90,"Scrambling1020ydsRTPScore",2005
150,150,"Bo Van Pelt",112,0.404,198,80,"Scrambling1020ydsRTPScore",2005
152,152,"Neal Lancaster",95,0.405,215,87,"Scrambling1020ydsRTPScore",2005
153,153,"Scott Gutschewski",86,0.407,182,74,"Scrambling1020ydsRTPScore",2005
153,153,"Steve Lowery",100,0.407,221,90,"Scrambling1020ydsRTPScore",2005
155,155,"Ben Curtis",65,0.408,147,60,"Scrambling1020ydsRTPScore",2005
155,155,"Jeff Maggert",79,0.408,142,58,"Scrambling1020ydsRTPScore",2005
157,157,"Mark Calcavecchia",92,0.41,188,77,"Scrambling1020ydsRTPScore",2005
157,157,"Harrison Frazar",105,0.41,227,93,"Scrambling1020ydsRTPScore",2005
159,159,"Roland Thatcher",75,0.411,146,60,"Scrambling1020ydsRTPScore",2005
160,160,"Craig Perks",67,0.412,136,56,"Scrambling1020ydsRTPScore",2005
160,160,"DA Points",94,0.412,226,93,"Scrambling1020ydsRTPScore",2005
162,162,"Arron Oberholser",65,0.414,128,53,"Scrambling1020ydsRTPScore",2005
162,162,"Joey Sindelar",104,0.414,239,99,"Scrambling1020ydsRTPScore",2005
164,164,"John Cook",72,0.416,178,74,"Scrambling1020ydsRTPScore",2005
164,164,"Hank Kuehne",84,0.416,209,87,"Scrambling1020ydsRTPScore",2005
164,164,"Rory Sabbatini",81,0.416,154,64,"Scrambling1020ydsRTPScore",2005
167,167,"Brandt Jobe",96,0.419,186,78,"Scrambling1020ydsRTPScore",2005
168,168,"David Hearn",68,0.42,157,66,"Scrambling1020ydsRTPScore",2005
169,169,"Lucas Glover",88,0.422,180,76,"Scrambling1020ydsRTPScore",2005
170,170,"John Elliott",58,0.424,139,59,"Scrambling1020ydsRTPScore",2005
171,171,"Briny Baird",98,0.426,223,95,"Scrambling1020ydsRTPScore",2005
171,171,"Alex Cejka",84,0.426,176,75,"Scrambling1020ydsRTPScore",2005
173,173,"Chris Anderson",66,0.427,150,64,"Scrambling1020ydsRTPScore",2005
174,174,"Brian Bateman",98,0.429,205,88,"Scrambling1020ydsRTPScore",2005
175,175,"John Rollins",97,0.43,207,89,"Scrambling1020ydsRTPScore",2005
176,176,"Todd Hamilton",94,0.431,202,87,"Scrambling1020ydsRTPScore",2005
177,177,"Charles Warren",89,0.432,176,76,"Scrambling1020ydsRTPScore",2005
178,178,"Kevin Stadler",96,0.433,208,90,"Scrambling1020ydsRTPScore",2005
179,179,"Brett Wetterich",76,0.436,163,71,"Scrambling1020ydsRTPScore",2005
180,180,"Arjun Atwal",65,0.439,155,68,"Scrambling1020ydsRTPScore",2005
180,180,"Rich Beem",66,0.439,123,54,"Scrambling1020ydsRTPScore",2005
180,180,"Tom Gillis",77,0.439,187,82,"Scrambling1020ydsRTPScore",2005
180,180,"Scott Hend",75,0.439,189,83,"Scrambling1020ydsRTPScore",2005
184,184,"Hunter Mahan",103,0.441,238,105,"Scrambling1020ydsRTPScore",2005
185,185,"Mark Hensby",70,0.443,140,62,"Scrambling1020ydsRTPScore",2005
186,186,"DJ Brigman",76,0.444,169,75,"Scrambling1020ydsRTPScore",2005
187,187,"Nick Watney",91,0.445,200,89,"Scrambling1020ydsRTPScore",2005
188,188,"Justin Bolli",65,0.452,168,76,"Scrambling1020ydsRTPScore",2005
189,189,"Bradley Hughes",52,0.454,130,59,"Scrambling1020ydsRTPScore",2005
189,189,"Shaun Micheel",81,0.454,152,69,"Scrambling1020ydsRTPScore",2005
191,191,"Lee Westwood",50,0.455,88,40,"Scrambling1020ydsRTPScore",2005
192,192,"John Daly",78,0.458,142,65,"Scrambling1020ydsRTPScore",2005
193,193,"Frank Lickliter II",100,0.459,205,94,"Scrambling1020ydsRTPScore",2005
194,194,"Paul Claxton",79,0.461,167,77,"Scrambling1020ydsRTPScore",2005
195,195,"Dennis Paulson",63,0.465,159,74,"Scrambling1020ydsRTPScore",2005
196,196,"Patrick Sheehan",114,0.466,277,129,"Scrambling1020ydsRTPScore",2005
197,197,"Joey Snyder III",102,0.47,236,111,"Scrambling1020ydsRTPScore",2005
198,198,"Jay Haas",54,0.474,95,45,"Scrambling1020ydsRTPScore",2005
199,199,"Fred Couples",72,0.479,96,46,"Scrambling1020ydsRTPScore",2005
200,200,"Ian Poulter",62,0.485,103,50,"Scrambling1020ydsRTPScore",2005
201,201,"Thomas Levet",54,0.509,110,56,"Scrambling1020ydsRTPScore",2005
202,202,"Chris Smith",93,0.511,176,90,"Scrambling1020ydsRTPScore",2005
