"Front9Round3ScoringAverage_RANKTHISWEEK_2009","Front9Round3ScoringAverage_RANKLASTWEEK_2009","Front9Round3ScoringAverage_PLAYERNAME_2009","Front9Round3ScoringAverage__2009","Front9Round3ScoringAverage_AVG_2009","Front9Round3ScoringAverage_TOTALSTROKES_2009","Front9Round3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
35,35,"Geoff Ogilvy",NA,34.82,592,17,"Front9Round3ScoringAverage",2009
37,37,"Jason Bohn",NA,34.84,662,19,"Front9Round3ScoringAverage",2009
38,38,"Kevin Stadler",NA,34.85,453,13,"Front9Round3ScoringAverage",2009
39,39,"David Duval",NA,34.86,244,7,"Front9Round3ScoringAverage",2009
39,39,"Justin Rose",NA,34.86,488,14,"Front9Round3ScoringAverage",2009
41,41,"Stephen Ames",NA,34.87,523,15,"Front9Round3ScoringAverage",2009
42,42,"Greg Chalmers",NA,34.88,593,17,"Front9Round3ScoringAverage",2009
42,42,"Robert Garrigus",NA,34.88,593,17,"Front9Round3ScoringAverage",2009
44,44,"JJ Henry",NA,34.91,768,22,"Front9Round3ScoringAverage",2009
45,45,"Tom Pernice Jr",NA,34.93,524,15,"Front9Round3ScoringAverage",2009
45,45,"Jimmy Walker",NA,34.93,524,15,"Front9Round3ScoringAverage",2009
47,47,"Freddie Jacobson",NA,34.94,594,17,"Front9Round3ScoringAverage",2009
47,47,"John Mallinger",NA,34.94,629,18,"Front9Round3ScoringAverage",2009
49,49,"Hunter Mahan",NA,34.96,804,23,"Front9Round3ScoringAverage",2009
50,50,"Tim Herron",NA,35,595,17,"Front9Round3ScoringAverage",2009
50,50,"Michael Letzig",NA,35,735,21,"Front9Round3ScoringAverage",2009
50,50,"Tim Petrovic",NA,35,630,18,"Front9Round3ScoringAverage",2009
50,50,"Carl Pettersson",NA,35,525,15,"Front9Round3ScoringAverage",2009
50,50,"Bo Van Pelt",NA,35,700,20,"Front9Round3ScoringAverage",2009
50,50,"Brian Vranesh",NA,35,210,6,"Front9Round3ScoringAverage",2009
56,56,"John Senden",NA,35.05,736,21,"Front9Round3ScoringAverage",2009
57,57,"Brendon de Jonge",NA,35.06,561,16,"Front9Round3ScoringAverage",2009
57,57,"Anthony Kim",NA,35.06,561,16,"Front9Round3ScoringAverage",2009
57,57,"Vaughn Taylor",NA,35.06,561,16,"Front9Round3ScoringAverage",2009
60,60,"Mathew Goggin",NA,35.08,456,13,"Front9Round3ScoringAverage",2009
60,60,"Martin Laird",NA,35.08,421,12,"Front9Round3ScoringAverage",2009
60,60,"Charles Warren",NA,35.08,421,12,"Front9Round3ScoringAverage",2009
63,63,"Will Ma Kenzie",NA,35.09,386,11,"Front9Round3ScoringAverage",2009
63,63,"Mark Wilson",NA,35.09,772,22,"Front9Round3ScoringAverage",2009
65,65,"Brian Gay",NA,35.1,737,21,"Front9Round3ScoringAverage",2009
66,66,"Matt Kuchar",NA,35.12,597,17,"Front9Round3ScoringAverage",2009
67,67,"Bill Haas",NA,35.13,562,16,"Front9Round3ScoringAverage",2009
68,68,"Kevin Na",NA,35.14,738,21,"Front9Round3ScoringAverage",2009
69,69,"Kent Jones",NA,35.15,457,13,"Front9Round3ScoringAverage",2009
69,69,"Peter Lonard",NA,35.15,457,13,"Front9Round3ScoringAverage",2009
69,69,"Chez Reavie",NA,35.15,457,13,"Front9Round3ScoringAverage",2009
72,72,"Cliff Kresge",NA,35.17,422,12,"Front9Round3ScoringAverage",2009
72,72,"Peter Tomasulo",NA,35.17,211,6,"Front9Round3ScoringAverage",2009
72,72,"DJ Trahan",NA,35.17,633,18,"Front9Round3ScoringAverage",2009
75,75,"Bob Estes",NA,35.18,598,17,"Front9Round3ScoringAverage",2009
76,76,"Rory Sabbatini",NA,35.19,563,16,"Front9Round3ScoringAverage",2009
77,77,"Chad Campbell",NA,35.21,669,19,"Front9Round3ScoringAverage",2009
77,77,"Jeff Quinney",NA,35.21,493,14,"Front9Round3ScoringAverage",2009
79,79,"Luke Donald",NA,35.22,634,18,"Front9Round3ScoringAverage",2009
80,80,"Rich Beem",NA,35.23,458,13,"Front9Round3ScoringAverage",2009
81,81,"Troy Matteson",NA,35.26,670,19,"Front9Round3ScoringAverage",2009
82,82,"Ken Duke",NA,35.27,529,15,"Front9Round3ScoringAverage",2009
83,83,"Richard Johnson",NA,35.29,600,17,"Front9Round3ScoringAverage",2009
83,83,"Billy Mayfair",NA,35.29,494,14,"Front9Round3ScoringAverage",2009
83,83,"Ted Purdy",NA,35.29,741,21,"Front9Round3ScoringAverage",2009
83,83,"Chris Stroud",NA,35.29,600,17,"Front9Round3ScoringAverage",2009
87,87,"Jonathan Byrd",NA,35.3,706,20,"Front9Round3ScoringAverage",2009
87,87,"Greg Owen",NA,35.3,706,20,"Front9Round3ScoringAverage",2009
87,87,"Kevin Streelman",NA,35.3,706,20,"Front9Round3ScoringAverage",2009
90,90,"John Rollins",NA,35.32,671,19,"Front9Round3ScoringAverage",2009
91,91,"Robert Allenby",NA,35.33,530,15,"Front9Round3ScoringAverage",2009
91,91,"Mark Brooks",NA,35.33,424,12,"Front9Round3ScoringAverage",2009
91,91,"Phil Mickelson",NA,35.33,530,15,"Front9Round3ScoringAverage",2009
94,94,"Scott Verplank",NA,35.35,707,20,"Front9Round3ScoringAverage",2009
95,95,"Brett Quigley",NA,35.37,672,19,"Front9Round3ScoringAverage",2009
96,96,"James Nitties",NA,35.38,566,16,"Front9Round3ScoringAverage",2009
97,97,"Boo Weekley",NA,35.39,637,18,"Front9Round3ScoringAverage",2009
98,98,"Chris DiMarco",NA,35.4,708,20,"Front9Round3ScoringAverage",2009
98,98,"Lee Janzen",NA,35.4,531,15,"Front9Round3ScoringAverage",2009
98,98,"Steve Marino",NA,35.4,708,20,"Front9Round3ScoringAverage",2009
101,101,"Jason Dufner",NA,35.42,673,19,"Front9Round3ScoringAverage",2009
102,102,"David Mathis",NA,35.43,496,14,"Front9Round3ScoringAverage",2009
102,102,"Jay Williamson",NA,35.43,496,14,"Front9Round3ScoringAverage",2009
104,104,"Dustin Johnson",NA,35.47,674,19,"Front9Round3ScoringAverage",2009
104,104,"Sean OHair",NA,35.47,603,17,"Front9Round3ScoringAverage",2009
106,106,"Woody Austin",NA,35.5,639,18,"Front9Round3ScoringAverage",2009
106,106,"Ben Curtis",NA,35.5,497,14,"Front9Round3ScoringAverage",2009
106,106,"Rod Pampling",NA,35.5,497,14,"Front9Round3ScoringAverage",2009
109,109,"Charles Howell III",NA,35.52,746,21,"Front9Round3ScoringAverage",2009
110,110,"John Merrick",NA,35.53,604,17,"Front9Round3ScoringAverage",2009
111,111,"Sergio Garcia",NA,35.54,462,13,"Front9Round3ScoringAverage",2009
111,111,"Bubba Watson",NA,35.54,462,13,"Front9Round3ScoringAverage",2009
113,113,"Matt Weibring",NA,35.55,391,11,"Front9Round3ScoringAverage",2009
114,114,"Stewart Cink",NA,35.56,569,16,"Front9Round3ScoringAverage",2009
114,114,"Retief Goosen",NA,35.56,640,18,"Front9Round3ScoringAverage",2009
116,116,"Glen Day",NA,35.57,498,14,"Front9Round3ScoringAverage",2009
116,116,"Jason Day",NA,35.57,498,14,"Front9Round3ScoringAverage",2009
116,116,"Brad Faxon",NA,35.57,249,7,"Front9Round3ScoringAverage",2009
116,116,"Padraig Harrington",NA,35.57,498,14,"Front9Round3ScoringAverage",2009
120,120,"Ian Poulter",NA,35.58,427,12,"Front9Round3ScoringAverage",2009
120,120,"YE Yang",NA,35.58,676,19,"Front9Round3ScoringAverage",2009
122,122,"Kevin Sutherland",NA,35.59,783,22,"Front9Round3ScoringAverage",2009
122,122,"Nicholas Thompson",NA,35.59,605,17,"Front9Round3ScoringAverage",2009
124,124,"Bob Heintz",NA,35.6,356,10,"Front9Round3ScoringAverage",2009
124,124,"Johnson Wagner",NA,35.6,534,15,"Front9Round3ScoringAverage",2009
126,126,"Brad Adamonis",NA,35.64,392,11,"Front9Round3ScoringAverage",2009
127,127,"Ben Crane",NA,35.65,713,20,"Front9Round3ScoringAverage",2009
128,128,"KJ Choi",NA,35.67,428,12,"Front9Round3ScoringAverage",2009
128,128,"Jarrod Lyle",NA,35.67,428,12,"Front9Round3ScoringAverage",2009
130,130,"Harrison Frazar",NA,35.68,678,19,"Front9Round3ScoringAverage",2009
131,131,"Jeff Maggert",NA,35.69,464,13,"Front9Round3ScoringAverage",2009
131,131,"Ryan Palmer",NA,35.69,464,13,"Front9Round3ScoringAverage",2009
133,133,"Daniel Chopra",NA,35.72,643,18,"Front9Round3ScoringAverage",2009
134,134,"Angel Cabrera",NA,35.73,393,11,"Front9Round3ScoringAverage",2009
134,134,"Parker McLachlin",NA,35.73,393,11,"Front9Round3ScoringAverage",2009
134,134,"Pat Perez",NA,35.73,536,15,"Front9Round3ScoringAverage",2009
134,134,"Casey Wittenberg",NA,35.73,393,11,"Front9Round3ScoringAverage",2009
138,138,"Aron Price",NA,35.74,679,19,"Front9Round3ScoringAverage",2009
139,139,"Aaron Baddeley",NA,35.75,429,12,"Front9Round3ScoringAverage",2009
140,140,"Cameron Beckman",NA,35.76,608,17,"Front9Round3ScoringAverage",2009
141,141,"Dean Wilson",NA,35.77,465,13,"Front9Round3ScoringAverage",2009
142,142,"Scott Sterling",NA,35.8,358,10,"Front9Round3ScoringAverage",2009
143,143,"Ricky Barnes",NA,35.82,394,11,"Front9Round3ScoringAverage",2009
144,144,"Rick Price",NA,35.83,215,6,"Front9Round3ScoringAverage",2009
145,145,"Mike Weir",NA,35.84,681,19,"Front9Round3ScoringAverage",2009
146,146,"Jeff Overton",NA,35.85,717,20,"Front9Round3ScoringAverage",2009
147,147,"Mark Calcavecchia",NA,35.87,538,15,"Front9Round3ScoringAverage",2009
148,148,"Ryuji Imada",NA,35.88,610,17,"Front9Round3ScoringAverage",2009
148,148,"Heath Slocum",NA,35.88,610,17,"Front9Round3ScoringAverage",2009
150,150,"Jim Furyk",NA,35.9,718,20,"Front9Round3ScoringAverage",2009
151,151,"Kris Blanks",NA,35.91,395,11,"Front9Round3ScoringAverage",2009
151,151,"Nathan Green",NA,35.91,826,23,"Front9Round3ScoringAverage",2009
153,153,"Tommy Armour III",NA,35.92,431,12,"Front9Round3ScoringAverage",2009
154,154,"Alex Cejka",NA,35.94,611,17,"Front9Round3ScoringAverage",2009
155,155,"Scott McCarron",NA,35.95,719,20,"Front9Round3ScoringAverage",2009
155,155,"Nick Watney",NA,35.95,683,19,"Front9Round3ScoringAverage",2009
157,157,"Eric Axley",NA,36,252,7,"Front9Round3ScoringAverage",2009
157,157,"Brian Bateman",NA,36,216,6,"Front9Round3ScoringAverage",2009
157,157,"Steve Elkington",NA,36,468,13,"Front9Round3ScoringAverage",2009
157,157,"Steve Flesch",NA,36,504,14,"Front9Round3ScoringAverage",2009
157,157,"Spencer Levin",NA,36,468,13,"Front9Round3ScoringAverage",2009
157,157,"Tag Ridings",NA,36,360,10,"Front9Round3ScoringAverage",2009
157,157,"Andres Romero",NA,36,360,10,"Front9Round3ScoringAverage",2009
157,157,"Kirk Triplett",NA,36,360,10,"Front9Round3ScoringAverage",2009
165,165,"Ernie Els",NA,36.07,541,15,"Front9Round3ScoringAverage",2009
165,165,"Joe Ogilvie",NA,36.07,541,15,"Front9Round3ScoringAverage",2009
165,165,"Vijay Singh",NA,36.07,541,15,"Front9Round3ScoringAverage",2009
168,168,"Bart Bryant",NA,36.08,433,12,"Front9Round3ScoringAverage",2009
168,168,"Tom Lehman",NA,36.08,433,12,"Front9Round3ScoringAverage",2009
170,170,"Ryan Moore",NA,36.11,650,18,"Front9Round3ScoringAverage",2009
171,171,"Paul Goydos",NA,36.13,542,15,"Front9Round3ScoringAverage",2009
172,172,"Todd Hamilton",NA,36.15,470,13,"Front9Round3ScoringAverage",2009
173,173,"Colt Knost",NA,36.17,434,12,"Front9Round3ScoringAverage",2009
174,174,"Matt Jones",NA,36.25,435,12,"Front9Round3ScoringAverage",2009
175,175,"Patrick Sheehan",NA,36.27,399,11,"Front9Round3ScoringAverage",2009
176,176,"DA Points",NA,36.29,762,21,"Front9Round3ScoringAverage",2009
177,177,"Stuart Appleby",NA,36.33,545,15,"Front9Round3ScoringAverage",2009
178,178,"Camilo Villegas",NA,36.47,620,17,"Front9Round3ScoringAverage",2009
179,179,"Rocco Mediate",NA,36.56,658,18,"Front9Round3ScoringAverage",2009
180,180,"Jason Gore",NA,36.64,513,14,"Front9Round3ScoringAverage",2009
181,181,"Steve Lowery",NA,36.69,587,16,"Front9Round3ScoringAverage",2009
182,182,"Derek Fathauer",NA,36.75,294,8,"Front9Round3ScoringAverage",2009
183,183,"Gary Woodland",NA,37,370,10,"Front9Round3ScoringAverage",2009
184,184,"Marc Turnesa",NA,37.4,374,10,"Front9Round3ScoringAverage",2009
